player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Brandon Stephens,45644,HB,UCLA,7,19,6,2,38.9,37,0,95,1,0,6,67,92.0,3,3,324,0,8,76.8,60.3,77.8,,79.5,62.3,58.8,60.0,22,0,39,4,28,21,0,0,6,23,0,95,67,3.53,5.0,1.39,10
Isaiah McKenzie,11927,WR,GEORGIA,13,19,7,2,54.5,73,1,134,7,11,7,37,55.6,5,7,173,0,9,85.8,79.5,22.4,,,80.2,65.1,69.6,55,2,633,44,219,167,0,0,65,63,2,134,37,1.95,7.1,2.89,1
Deionte Buckley,25398,HB,CINCINNATI,5,19,0,1,15.5,15,0,97,0,0,0,60,0.0,2,7,138,1,3,30.0,59.0,76.1,,53.2,54.5,61.2,45.9,15,0,0,0,7,25,0,0,0,19,0,97,60,3.16,5.1,0.0,16
Malik Williams,40665,HB,LOUISVILLE,10,19,6,2,47.6,69,0,145,0,0,6,72,113.7,4,6,210,0,13,26.4,73.1,77.3,,72.8,58.0,73.3,59.5,50,0,7,1,17,22,0,0,1,20,1,145,72,3.79,7.6,0.41,4
John Robinson-Woodgett,12225,FB,UMASS,11,19,3,1,22.1,15,0,68,2,1,3,50,36.3,1,4,216,0,5,76.4,65.5,87.6,,74.4,49.1,63.1,75.3,15,1,65,10,105,184,0,0,12,29,1,68,50,2.63,3.6,0.62,9
Andrew Tucker,45979,HB,N TEXAS,11,19,1,2,58.8,87,0,148,0,1,1,52,27.4,4,6,251,0,3,76.5,64.1,78.9,,61.7,52.9,67.5,59.4,71,0,-6,1,36,39,0,0,2,20,2,148,52,2.74,7.8,-0.17,16
Conner Cramer,40413,QB,NEW MEX ST,3,12,4,3,54.0,107,0,133,0,0,2,57,73.1,6,6,242,1,3,47.8,58.8,78.2,51.2,,85.5,61.1,60.0,50,0,-5,1,1,43,65,7,1,13,1,198,69,3.63,10.4,-5.0,9
Rowdy Simon,45892,HB,TULSA,4,18,4,2,55.9,57,0,102,0,0,4,73,90.1,2,4,320,0,9,77.0,69.9,73.7,,77.4,57.2,68.2,60.0,41,0,0,0,4,22,0,0,0,18,1,102,73,4.06,5.7,0.0,8
Alec Ingold,34934,FB,WISCONSIN,13,18,0,0,0.0,0,0,44,0,0,0,29,0.0,0,13,349,0,0,40.5,65.0,82.5,,29.2,65.3,62.5,64.5,6,0,55,6,45,164,0,0,10,24,2,44,29,1.61,2.4,1.22,0
Mike White,46453,QB,W KENTUCKY,14,10,0,0,0.0,0,0,-8,0,0,0,0,0.0,2,3,346,5,0,52.9,92.1,89.2,91.8,62.2,57.5,51.8,60.0,17,0,0,0,2,349,54,8,0,10,0,46,5,0.28,2.6,0.0,1
Mitchell Harger,22734,HB,IOWA STATE,9,18,2,2,30.3,33,0,109,0,2,2,46,48.7,3,6,193,0,9,39.4,71.2,77.7,,85.7,67.6,67.8,82.0,17,0,19,3,35,29,0,0,4,21,1,109,46,2.56,6.1,0.54,9
Brian Lewerke,34412,QB,MICH STATE,4,7,4,1,10.9,18,0,35,0,0,0,18,0.0,7,8,223,0,1,72.9,62.9,17.3,57.4,,,71.8,60.0,24,2,0,0,0,51,130,11,0,7,0,165,67,3.72,9.2,,5
Wilton Speight,46399,QB,MICHIGAN,12,6,3,0,0.0,0,0,3,0,0,1,9,25.0,3,4,222,3,2,70.3,72.6,89.1,72.1,,,52.6,60.6,17,0,0,0,0,387,69,12,0,6,1,72,42,2.33,4.0,,1
Ross Comis,46584,QB,UMASS,4,3,2,0,0.0,0,0,-2,0,0,1,3,33.3,3,5,216,4,0,38.0,58.1,80.5,59.3,,60.0,55.1,60.0,11,0,0,0,1,60,78,15,1,3,1,76,51,2.83,4.2,0.0,1
R.J. Shelton,38941,WR,MICH STATE,12,17,1,2,41.3,50,0,121,2,9,1,29,24.4,5,5,223,0,2,80.6,77.7,86.6,63.1,64.4,78.5,61.4,65.4,32,0,789,53,339,264,0,1,83,70,0,121,29,1.61,6.7,2.33,1
Nick Sharga,32630,FB,TEMPLE,14,18,3,2,43.3,42,0,97,0,0,3,69,60.5,3,15,306,0,0,76.2,67.0,47.1,,77.9,52.2,69.1,64.7,25,3,2,1,41,328,0,0,2,19,0,97,69,3.83,5.4,0.05,1
Derrick Gore,32342,HB,ALABAMA,6,18,5,1,21.5,20,0,93,0,0,5,64,93.6,3,5,103,0,5,76.2,65.8,75.5,,74.8,60.5,64.7,60.0,20,0,0,1,3,19,0,0,1,19,1,93,64,3.56,5.2,0.0,13
Chico McClatcher,47502,WR,WASHINGTON,13,18,4,3,45.8,60,0,131,3,7,4,46,57.4,6,8,340,0,9,77.5,84.0,82.6,,,83.6,71.3,63.5,24,0,574,31,155,91,0,0,50,49,1,131,46,2.56,7.3,3.7,2
Jalen Nixon,45916,HB,LA LAFAYET,5,18,5,1,23.6,17,0,72,0,0,5,49,75.6,4,4,207,1,4,75.3,73.0,76.9,73.8,66.1,,65.3,59.7,17,0,0,0,0,36,0,0,0,18,0,72,49,2.72,4.0,,9
Donovan Williams,39998,QB,UCONN,3,10,3,1,13.2,15,0,30,0,0,0,19,0.0,4,3,146,3,0,27.4,28.6,80.3,27.5,,87.9,52.6,60.0,43,0,11,1,1,47,84,8,1,11,0,114,50,2.78,6.3,11.0,6
George Bollas,38869,QB,KENT STATE,8,12,1,2,69.2,101,0,121,0,0,1,10,6.9,3,3,201,2,2,31.1,50.1,79.3,55.8,62.2,,45.5,60.0,85,1,0,0,0,53,25,5,0,12,1,146,19,1.12,8.6,,2
Tim Crawley,47574,WR,S JOSE ST,12,16,8,3,81.3,74,0,89,4,8,8,29,41.4,4,4,285,0,0,79.0,74.2,65.1,50.4,63.5,74.3,65.1,71.8,36,1,628,54,345,277,2,1,80,70,2,91,31,1.82,5.4,1.82,0
Malik Dear,35555,WR,MISS STATE,12,17,5,3,63.7,79,0,124,2,3,5,74,87.1,4,5,227,0,3,78.0,67.5,85.7,56.9,,63.2,67.7,78.8,45,0,264,23,175,163,0,0,36,40,1,124,74,4.35,7.3,1.51,10
Ikaika Woolsey,46495,QB,HAWAII,6,9,1,1,37.5,30,0,33,0,0,0,10,0.0,3,5,180,2,1,40.7,47.0,57.9,47.0,,,55.1,60.0,30,2,0,0,0,95,47,8,0,9,1,80,17,1.0,4.7,,4
John O'Korn,46515,QB,MICHIGAN,8,11,2,0,0.0,0,0,-10,0,0,0,3,0.0,1,1,222,0,2,73.2,55.2,80.0,55.2,,60.0,55.1,60.0,30,0,0,0,1,101,39,6,0,11,0,29,49,2.88,1.7,0.0,0
Austin Ramesh,30815,FB,WISCONSIN,11,17,0,0,0.0,0,0,58,1,0,0,32,0.0,1,7,349,0,0,75.9,63.6,83.2,,81.3,47.4,62.1,66.9,10,1,24,3,45,181,0,0,5,20,3,58,32,1.88,3.4,0.53,0
Johnny Frasier,45990,HB,NC STATE,4,17,3,0,0.0,0,0,64,0,0,3,32,33.2,1,4,248,0,3,75.8,74.0,76.0,,85.3,55.7,72.5,60.0,14,0,0,0,6,18,0,0,0,17,1,64,32,1.88,3.8,0.0,14
Emmanuel Esukpa,35605,HB,RICE,4,17,0,1,26.8,15,0,56,0,0,0,26,0.0,2,4,275,0,6,76.2,66.8,76.2,,84.6,59.8,65.3,59.1,15,0,0,0,1,24,0,0,0,17,2,56,26,1.53,3.3,0.0,11
Bilal Ally,27061,HB,UMASS,5,17,6,2,51.5,50,0,97,0,0,6,94,195.2,2,5,216,0,7,75.9,61.3,78.0,,78.0,52.0,64.2,60.0,34,0,0,0,20,19,0,0,1,17,0,97,94,5.53,5.7,0.0,6
Mike Fafaul,23735,QB,UCLA,8,3,0,0,0.0,0,0,-4,0,0,0,0,0.0,2,3,324,1,1,67.8,54.6,85.6,56.8,,54.3,42.5,60.0,15,0,0,0,1,138,72,13,0,3,0,68,25,1.56,4.3,0.0,0
Steven Peoples,29184,TE,VA TECH,14,16,0,0,0.0,0,0,57,0,0,0,33,0.0,0,4,337,1,5,31.4,64.2,53.0,,61.5,55.3,62.4,71.5,7,1,40,2,67,174,0,0,4,18,1,57,33,2.06,3.6,0.6,11
David Hood,26498,HB,TEMPLE,4,16,3,0,0.0,0,0,87,0,3,3,68,150.0,2,5,306,0,6,75.8,71.0,77.0,,45.6,64.6,71.8,59.6,14,0,11,1,15,19,0,0,1,17,0,87,68,4.25,5.4,0.73,9
Janarion Grant,47561,WR,RUTGERS,4,16,4,3,70.3,97,0,138,1,8,4,29,60.4,4,7,278,0,2,82.0,68.1,83.5,76.2,,63.5,71.7,58.3,58,0,210,20,110,100,0,0,28,36,3,138,29,1.81,8.6,1.91,11
Alec Morris,46578,QB,N TEXAS,7,7,0,0,0.0,0,0,-20,0,0,0,0,0.0,1,2,251,2,0,56.8,59.4,68.1,64.2,,50.9,34.8,60.0,15,1,0,0,2,126,40,9,0,7,0,20,19,1.19,1.3,0.0,2
Eddie McDoom,27362,WR,MICHIGAN,13,16,6,6,76.3,122,0,160,0,2,6,62,147.6,8,9,222,0,0,75.6,72.6,80.2,,,63.1,77.5,54.9,33,0,59,5,38,43,0,0,7,21,0,160,62,3.88,10.0,1.55,0
Eddie Printz,29155,QB,TEXAS ST,7,12,0,0,0.0,0,0,48,0,0,0,15,0.0,3,4,314,1,10,73.3,68.2,76.8,74.9,,,55.7,60.0,13,0,0,0,0,36,14,4,0,12,0,62,25,1.56,3.9,,1
Dejonte O'Neal,46001,HB,FRESNO ST,4,16,4,1,29.8,17,0,57,0,3,4,49,93.2,2,3,169,0,1,76.8,65.0,77.9,,68.9,66.5,63.1,59.1,17,0,13,7,35,20,0,0,8,23,1,57,49,3.06,3.6,0.37,14
Algernon Brown,12260,HB,BYU,13,16,1,0,0.0,0,0,43,1,2,1,31,26.4,1,3,128,1,4,31.5,66.5,86.0,,80.7,61.1,55.0,74.7,12,0,67,6,62,153,0,0,9,22,0,43,31,1.94,2.7,1.08,11
Collin Hill,40245,QB,COLO STATE,5,9,5,1,41.8,51,0,78,0,0,3,69,255.6,2,6,144,3,4,60.7,63.6,83.3,62.0,,,61.2,60.1,51,2,0,0,0,135,44,7,0,9,1,122,94,5.88,7.6,,1
Malik Miller,40458,HB,AUBURN,2,16,2,0,0.0,0,0,69,0,0,2,45,35.2,3,5,115,0,7,75.5,70.2,74.7,,76.6,,66.9,67.9,14,0,0,0,0,21,0,0,0,16,1,69,45,2.81,4.3,,9
Chase Litton,34874,QB,MARSHALL,10,13,0,1,59.3,16,0,15,0,0,0,8,0.0,1,3,214,3,0,58.8,72.5,88.3,71.8,,,51.6,60.1,16,1,0,0,0,263,12,3,0,13,1,27,13,0.81,1.7,,6
Parker Adamson,30339,QB,SO MISS,4,14,2,0,0.0,0,0,44,0,0,1,22,11.2,1,4,296,0,5,74.0,60.0,78.6,59.4,,,58.9,60.0,11,0,0,0,0,62,9,2,0,14,1,53,38,2.38,3.3,,4
Toks Akinribade,45856,HB,IOWA,5,16,3,0,0.0,0,0,33,0,0,3,35,41.0,0,1,192,0,5,75.5,57.8,76.0,,73.5,57.9,58.1,,7,0,0,0,3,16,0,0,0,16,0,33,35,2.19,2.1,0.0,11
Trey Sneed,45847,HB,RUTGERS,6,16,0,0,0.0,0,0,53,0,0,0,38,0.0,1,4,278,0,3,76.0,63.6,74.7,,76.8,59.7,61.5,68.9,12,0,2,1,5,26,0,0,1,17,0,53,38,2.38,3.3,0.4,13
Austin Conway,29618,WR,WYOMING,14,16,9,3,78.6,92,0,117,0,5,9,87,281.9,4,4,351,1,2,52.8,80.6,79.6,54.7,,89.8,62.1,59.7,42,0,103,11,24,66,0,0,11,27,1,117,87,5.44,7.3,4.29,2
Damian Williams,46496,QB,MISS STATE,5,15,1,2,37.4,46,0,113,0,0,1,41,18.2,4,7,227,2,8,50.7,64.7,32.3,58.6,,,71.1,60.0,23,1,0,0,0,37,10,1,0,15,1,123,41,2.56,7.7,,5
Dontre Wilson,12046,WR,OHIO STATE,12,16,0,1,27.6,21,0,76,3,5,0,52,37.8,3,5,260,1,5,63.7,68.0,84.6,,68.3,71.4,54.0,63.4,21,0,352,27,157,156,0,0,32,43,1,76,52,3.25,4.8,2.24,9
Denzell Evans,45759,HB,KANSAS,8,16,2,0,0.0,0,0,29,0,0,2,24,18.8,0,2,198,0,5,75.5,53.8,78.3,,49.2,54.7,54.3,62.2,7,0,0,0,10,37,0,0,1,16,0,29,24,1.5,1.8,0.0,10
Seth Collins,47812,WR,OREGON ST,10,15,2,0,0.0,0,0,30,4,1,2,23,9.0,0,2,265,1,9,51.5,55.7,0.0,41.1,,57.1,51.9,73.2,7,5,418,36,337,274,0,0,66,51,0,30,23,1.53,2.0,1.24,2
Nick Brossette,35314,HB,LSU,4,15,2,3,64.8,94,0,145,0,0,2,119,105.8,4,6,211,0,2,75.5,81.7,75.2,,,58.9,78.2,60.0,60,0,0,0,2,16,0,0,0,15,0,145,119,7.93,9.7,0.0,12
Kam McKnight,12675,WR,LA TECH,14,15,1,0,0.0,0,0,32,1,4,1,17,16.7,0,12,208,0,10,76.2,54.5,0.0,,34.9,56.2,64.7,49.8,8,3,288,19,244,126,0,0,27,34,7,32,17,1.13,2.1,1.18,2
Sewo Olonilua,45767,HB,TCU,11,15,3,3,51.6,63,0,122,0,1,3,71,111.4,4,6,305,0,2,75.5,74.8,77.6,,81.5,65.1,75.3,61.4,26,0,17,2,29,27,0,0,3,17,1,122,71,4.73,8.1,0.59,13
Ross Trail,13684,QB,CINCINNATI,4,11,4,0,0.0,0,0,27,0,0,1,17,14.0,2,7,138,2,5,53.6,39.3,80.4,30.7,,,69.3,60.0,12,0,0,0,0,76,21,4,0,11,2,48,32,2.13,3.2,,5
Xavier Jones,45742,HB,SMU,2,15,2,4,82.9,116,0,140,0,0,2,67,59.6,4,4,287,0,6,74.4,64.8,76.2,,78.3,70.1,62.5,58.6,49,0,0,0,9,18,0,0,0,15,1,140,67,4.47,9.3,0.0,7
Jamire Jordan,47514,WR,FRESNO ST,12,15,3,0,0.0,0,0,41,7,2,3,24,12.9,2,2,169,0,0,78.3,61.3,46.7,,,63.3,48.9,61.3,14,3,711,47,405,267,0,0,84,62,0,41,24,1.6,2.7,1.76,13
Beau Bisharat,25962,HB,COLORADO,8,15,0,0,0.0,0,0,45,1,0,0,26,0.0,0,1,143,1,7,27.2,43.2,75.7,,67.9,30.0,46.2,69.8,7,0,0,0,7,26,0,0,2,15,0,45,26,1.73,3.0,0.0,8
Gardner Minshew,41401,QB,E CAROLINA,7,7,0,0,0.0,0,0,-12,0,0,0,0,0.0,0,0,156,6,0,43.0,68.8,83.5,73.2,,,32.3,60.0,7,0,0,0,0,75,32,8,0,7,0,20,23,1.53,1.3,,0
Richard Lagow,45173,QB,INDIANA,13,10,0,0,0.0,0,0,21,0,0,0,8,0.0,0,3,190,8,4,50.4,63.5,58.8,63.2,,87.3,50.8,60.2,9,4,5,1,2,415,19,5,1,11,2,40,25,1.67,2.7,2.5,5
Mikale Wilbon,45902,HB,NEBRASKA,10,15,1,2,53.9,48,0,89,2,2,1,32,33.7,3,4,238,1,2,29.6,56.8,78.5,,77.4,51.9,59.9,55.1,32,0,34,4,23,32,0,0,7,19,0,89,32,2.13,5.9,1.48,12
Malin Jones,25384,HB,LOUISVILLE,5,15,1,0,0.0,0,0,66,0,1,1,41,32.2,1,3,210,0,13,75.2,61.0,75.8,,67.8,85.7,59.3,52.2,11,0,18,2,5,22,0,0,2,17,0,66,41,2.73,4.4,3.6,2
Khris Francis,39526,HB,N CAROLINA,11,15,0,1,39.0,16,0,41,0,0,0,22,0.0,1,2,245,1,8,35.4,60.6,79.7,,79.1,71.6,52.2,52.7,16,0,46,4,31,29,0,0,4,19,0,41,22,1.47,2.7,1.48,6
Parker Wilson,45786,HB,AIR FORCE,5,15,2,1,35.1,33,0,94,0,0,2,36,32.0,2,10,101,1,0,27.2,50.4,78.2,,72.8,60.0,47.3,62.1,33,0,0,0,1,41,0,0,0,15,0,94,36,2.4,6.3,0.0,0
Deebo Samuel,48274,WR,S CAROLINA,10,15,2,1,23.5,23,0,98,2,18,2,37,66.7,3,10,289,1,1,64.3,81.4,65.0,72.6,61.9,78.9,77.2,71.1,23,1,783,59,317,290,0,0,81,74,6,98,37,2.47,6.5,2.47,0
Walter Dawn Jr.,39921,WR,UTEP,11,15,5,0,0.0,0,0,59,0,3,5,29,73.7,2,4,330,0,4,25.4,77.2,79.2,,,78.1,69.4,58.9,13,0,121,6,31,42,0,0,7,21,2,59,29,1.93,3.9,3.9,3
Devan Demas,45942,HB,BOISE ST,5,15,2,1,26.3,15,0,57,0,0,2,39,32.5,3,5,120,0,8,75.2,65.6,75.2,,44.6,70.8,63.2,,15,0,5,1,12,15,0,0,1,16,0,57,39,2.6,3.8,0.42,7
Sam Craft,23125,HB,MEMPHIS,4,15,2,0,0.0,0,0,29,1,1,2,28,22.4,1,1,218,0,7,76.0,63.7,79.4,60.0,49.6,66.0,62.6,58.6,13,1,126,10,36,30,0,0,13,25,0,29,28,1.87,1.9,3.5,8
Nick Stevens,46468,QB,COLO STATE,10,9,1,0,0.0,0,0,34,0,0,1,9,11.1,5,6,144,1,0,76.1,87.8,62.2,87.7,62.2,,62.2,60.4,19,4,5,0,0,283,44,6,0,9,2,78,22,1.47,5.2,,3
Jordan Carmouche,39951,HB,SMU,3,15,0,0,0.0,0,0,46,0,0,0,32,0.0,0,2,287,0,8,75.2,52.5,75.3,,53.9,54.4,53.3,58.1,7,0,0,0,16,21,0,0,0,15,0,46,32,2.13,3.1,0.0,7
Josh Crawford,34763,HB,VANDERBILT,7,14,2,1,30.3,20,0,66,1,0,2,46,46.9,2,4,333,0,10,74.8,55.8,75.9,,,30.6,60.5,59.6,20,0,0,0,12,16,0,0,2,14,0,66,46,3.29,4.7,0.0,3
Carlos Henderson,11837,WR,LA TECH,13,14,5,4,68.4,91,0,133,4,48,5,47,185.3,6,6,208,0,1,80.3,90.7,26.6,,,90.4,72.2,65.2,35,5,1530,82,431,189,0,0,137,96,2,133,47,3.36,9.5,3.55,6
Jordan Ellis,30806,HB,VIRGINIA,11,14,1,0,0.0,0,0,61,0,0,1,40,20.4,2,4,335,0,5,75.2,66.6,16.5,,82.2,52.8,61.0,66.3,12,2,0,0,26,68,0,0,0,14,1,61,40,2.86,4.4,0.0,9
Kyle Postma,32269,QB,HOUSTON,4,9,2,2,43.2,60,0,63,0,0,0,20,0.0,6,8,182,1,0,47.6,65.3,48.0,61.1,,,68.8,60.0,39,1,0,0,0,87,76,5,0,9,4,139,35,2.5,9.9,,6
Tre Walker,34289,FB,NAVY,14,14,1,2,44.1,30,0,68,0,0,1,28,14.3,3,5,237,1,4,29.6,54.0,84.9,,77.4,47.2,43.6,67.2,15,0,0,0,35,172,0,0,1,14,0,68,28,2.0,4.9,0.0,3
Carlin Fils-Aime,39922,HB,TENNESSEE,5,14,1,0,0.0,0,0,58,0,0,1,36,18.4,0,4,307,0,7,74.8,67.4,74.1,,73.2,56.0,67.1,60.0,8,0,0,0,7,16,0,0,0,14,2,58,36,2.57,4.1,0.0,7
Garet Morrell,40248,QB,MARSHALL,5,9,6,0,0.0,0,0,22,0,0,5,10,61.7,3,7,214,2,1,33.0,38.0,12.9,34.2,,,64.7,60.0,15,3,0,0,0,92,30,5,0,9,0,52,25,1.79,3.7,,6
T.J. Hammonds,41365,HB,ARKANSAS,6,14,3,1,41.1,30,0,73,0,0,3,59,90.3,2,4,111,0,9,76.2,68.9,75.6,,,,66.8,60.0,30,0,0,0,0,18,0,0,0,14,1,73,59,4.21,5.2,,4
Demarcus Godfrey,45886,HB,GA SOUTHRN,1,14,4,3,61.3,76,0,124,0,0,4,52,106.1,4,5,174,0,5,74.8,85.4,72.5,,72.6,,81.2,58.8,40,0,0,0,0,20,0,0,0,14,0,124,52,3.71,8.9,,9
Matt Davis,46456,QB,SMU,1,6,4,0,0.0,0,0,-9,0,0,1,11,30.6,3,5,287,0,2,71.1,74.4,76.2,61.3,,,74.9,60.3,50,0,0,0,0,24,102,8,0,6,0,93,37,2.64,6.6,,2
Anu Solomon,46599,QB,ARIZONA,5,5,0,0,0.0,0,0,6,0,0,0,4,0.0,1,1,109,3,1,25.1,53.4,79.6,64.5,,,32.6,60.0,12,0,0,0,0,43,38,9,0,5,0,44,61,4.36,3.1,,4
Elijah Wellman,47323,FB,W VIRGINIA,13,14,0,0,0.0,0,0,42,1,0,0,29,0.0,1,2,343,1,0,28.2,61.7,89.6,,64.6,36.1,51.7,74.4,11,0,8,2,90,336,0,0,3,16,0,42,29,2.07,3.0,0.09,13
Marcus Green,47662,WR,LA MONROE,12,14,4,3,51.3,60,1,117,6,5,4,35,44.1,5,5,209,1,4,66.3,64.3,62.2,,,64.5,59.0,64.9,28,1,346,37,283,278,0,0,64,51,0,117,35,2.5,8.4,1.22,3
De'Mornay Pierson-El,48141,WR,NEBRASKA,13,14,3,0,0.0,0,0,34,2,6,3,30,56.7,0,0,238,1,2,67.5,58.6,36.2,,,59.6,46.6,75.2,9,2,254,20,233,250,0,0,36,34,0,34,30,2.14,2.4,1.09,0
Nyheim Hines,48103,WR,NC STATE,12,13,3,0,0.0,0,0,41,6,8,3,43,65.0,2,3,248,2,1,44.4,70.5,84.9,,,71.8,51.9,72.5,14,0,525,43,237,166,0,0,62,56,0,41,43,3.31,3.2,2.22,6
Ryan Wolpin,45976,HB,BOISE ST,6,13,1,0,0.0,0,0,39,0,0,1,29,17.2,0,1,120,0,6,74.4,55.2,74.0,,77.9,56.2,55.6,60.0,9,0,0,0,7,16,0,0,0,13,0,39,29,2.23,3.0,0.0,7
Drew Hare,46600,QB,N ILLINOIS,2,10,1,0,0.0,0,0,0,0,0,0,4,0.0,0,2,254,0,6,73.8,73.8,79.5,85.3,,,41.3,60.0,3,0,0,0,0,62,5,3,0,10,1,5,23,1.77,0.4,,2
Alex Hornibrook,34842,QB,WISCONSIN,12,8,0,0,0.0,0,0,-3,0,0,0,4,0.0,0,1,349,2,2,64.3,71.5,86.6,72.3,,,45.7,60.1,3,1,0,0,0,319,7,5,0,8,0,4,10,0.77,0.3,,0
Tyrell Clay,45987,HB,UTSA,4,13,1,0,0.0,0,0,41,0,0,1,34,18.7,1,1,331,0,2,74.4,73.4,75.7,,75.1,66.6,71.0,60.0,10,0,9,1,6,14,0,0,1,14,0,41,34,2.62,3.2,1.5,11
Cole Garvin,40388,QB,S ALABAMA,5,10,0,0,0.0,0,0,35,0,0,0,16,0.0,2,3,288,0,5,73.6,69.7,80.4,66.2,,,68.3,60.0,13,0,0,0,0,79,19,3,0,10,0,54,30,2.31,4.2,,2
James Toland IV,45910,HB,USC,4,13,2,0,0.0,0,0,69,0,0,2,44,52.1,2,6,326,0,5,74.4,74.8,75.1,,,60.0,71.6,60.0,10,0,0,0,1,16,0,0,0,13,0,69,44,3.38,5.3,0.0,8
Jared Cornelius,47451,WR,ARKANSAS,11,13,6,0,0.0,0,0,53,1,3,6,57,87.7,1,4,111,0,1,81.1,78.5,83.9,,,79.0,66.3,58.9,11,0,515,32,227,149,0,0,53,45,1,53,57,4.38,4.1,2.27,1
Lynn Griffin,45920,HB,GA TECH,7,13,7,0,0.0,0,0,56,0,0,7,30,115.4,3,3,176,0,3,74.4,53.8,79.3,,73.3,53.2,61.9,49.3,12,0,10,1,17,73,0,0,1,14,0,56,30,2.31,4.3,0.59,4
Terence Stephens Jr.,41126,HB,BOWL GREEN,5,13,1,1,36.6,15,0,41,0,0,1,33,16.9,2,2,122,0,7,75.0,61.3,73.9,,76.9,59.2,61.0,,15,0,-4,2,12,13,0,0,2,15,0,41,33,2.54,3.2,-0.33,5
Noel Thomas,12191,WR,UCONN,12,13,3,1,28.3,17,0,60,7,16,3,40,51.7,2,3,146,2,0,51.5,79.9,87.6,60.4,,80.6,59.8,62.2,17,0,1179,100,464,264,0,0,163,113,0,60,40,3.08,4.6,2.54,2
Jared Johnson,24589,QB,UTSA,8,10,0,0,0.0,0,0,15,0,0,0,13,0.0,0,3,331,3,1,36.1,53.9,80.8,49.6,,87.9,62.2,60.1,8,0,8,1,1,78,9,3,1,11,0,24,26,2.0,1.8,8.0,4
Nate German,48095,WR,RICE,12,13,3,1,22.7,15,0,66,4,0,3,26,23.1,3,4,275,1,5,41.2,46.5,28.3,43.7,,47.8,59.9,55.7,15,3,145,13,188,165,0,0,35,26,0,66,26,2.0,5.1,0.77,4
Nicholas Norris,47533,WR,W KENTUCKY,14,13,3,4,81.1,180,1,222,10,12,3,16,20.7,5,7,346,2,0,41.6,83.3,7.0,,,84.1,79.1,56.0,85,4,1317,76,388,243,0,0,108,89,1,222,16,1.23,17.1,3.39,0
Freddie Stevenson,12176,FB,FLORIDA ST,12,13,2,2,72.2,65,0,90,0,0,2,70,76.9,3,8,167,0,0,74.6,75.4,26.7,,70.1,58.8,74.5,72.0,38,1,6,1,22,189,0,0,1,14,4,90,70,5.38,6.9,0.27,4
Quinton White Jr.,25349,HB,TEXAS TECH,11,13,0,0,0.0,0,0,28,2,4,0,29,34.3,0,2,315,1,1,35.1,61.5,84.9,,60.0,69.8,49.2,67.0,6,0,117,13,100,63,0,0,15,26,1,28,29,2.23,2.2,1.17,10
D'Eriq King,26636,WR,HOUSTON,10,12,4,1,40.3,27,0,61,0,3,3,30,35.7,2,3,182,0,4,86.2,70.6,84.0,61.5,,68.5,73.6,58.1,27,1,230,30,117,124,6,1,33,42,0,67,32,2.46,5.2,1.97,6
Jeremy Johnson,46386,QB,AUBURN,4,10,3,0,0.0,0,0,15,0,0,2,13,26.0,2,5,115,0,4,73.1,55.9,40.6,55.3,,,60.1,60.2,31,1,0,0,0,64,42,3,0,10,2,57,56,4.31,4.4,,5
Zach Smith,25631,QB,BAYLOR,10,4,1,0,0.0,0,0,-7,0,0,0,1,0.0,2,2,118,6,2,35.6,70.9,86.0,71.6,,60.0,49.0,60.6,13,0,3,1,1,214,32,8,1,5,1,25,13,1.08,2.1,3.0,0
Myron Gailliard,47624,WR,SMU,10,12,2,0,0.0,0,0,24,0,0,2,24,23.5,0,1,287,0,3,74.2,58.5,80.3,,65.8,57.2,56.0,76.8,7,0,54,5,72,73,0,0,10,17,0,24,24,2.0,2.0,0.75,8
Jehu Chesson,11894,WR,MICHIGAN,13,12,2,2,50.8,32,0,63,2,1,2,30,16.0,2,2,222,1,0,47.9,65.0,37.8,,,65.2,60.7,65.8,17,3,500,35,283,223,0,0,62,47,1,63,30,2.5,5.3,1.77,0
Blake Lynch,47621,WR,BAYLOR,11,12,3,2,51.3,41,0,80,4,3,3,28,30.4,2,3,118,3,9,20.4,68.3,86.0,49.9,71.5,68.4,63.1,66.0,21,0,403,34,207,196,0,0,55,46,0,80,28,2.33,6.7,1.95,2
Brandon Simmons,29732,HB,DOMINION,3,12,3,0,0.0,0,0,48,0,0,3,37,71.2,0,3,263,0,1,74.3,63.8,71.7,,,63.7,62.9,,9,0,4,1,3,12,0,0,1,13,0,48,37,3.08,4.0,1.33,11
Tyler Huntley,46448,QB,UTAH,5,12,1,0,0.0,0,0,8,0,0,1,12,8.3,0,1,328,2,5,27.4,62.4,74.4,76.9,,,52.9,60.0,9,0,0,0,0,29,0,0,0,12,1,8,12,1.0,0.7,,3
