player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Caziah Holmes,129782,HB,PENN STATE,9,50,9,2,25.4,58,0,228,0,1,9,142,50.7,6,12,266,0,16,82.3,63.4,80.2,,48.8,60.5,64.4,57.1,36,0,37,6,68,65,0,0,7,56,2,228,142,2.84,4.6,0.54,33
Terrion Avery,102877,HB,S ALABAMA,10,50,7,0,0.0,0,0,175,1,2,7,113,36.3,2,12,288,1,20,59.7,66.3,82.3,,49.2,53.4,69.8,63.5,13,0,20,6,64,71,0,0,9,56,1,175,113,2.26,3.5,0.31,30
Nathaniel Jones,128265,HB,NEW MEXICO,6,50,8,3,37.9,88,0,232,0,0,8,144,46.1,5,10,241,1,12,59.6,69.2,77.9,,10.4,56.3,70.1,53.6,41,0,0,0,8,54,0,0,0,50,4,232,144,2.88,4.6,0.0,38
Chip Trayanum,131631,HB,ARIZONA ST,4,49,9,5,36.6,106,0,290,0,0,9,155,56.9,7,18,110,0,25,82.2,88.2,81.1,,57.5,57.5,88.5,67.7,26,0,5,1,24,68,0,0,1,50,4,290,155,3.16,5.9,0.21,23
A'Jon Vivens,75949,HB,COLO STATE,4,49,10,4,39.5,83,0,210,2,0,10,123,50.2,8,10,144,0,35,82.2,64.2,80.8,,26.3,29.9,71.7,55.4,30,0,1,1,26,69,0,0,3,50,1,210,123,2.51,4.3,0.04,13
Anthony Adkins,102880,FB,ARMY,10,49,8,4,45.7,134,0,293,0,0,8,144,48.0,6,15,114,0,14,82.3,71.8,82.9,,74.4,59.5,71.3,55.8,66,0,0,0,1,91,0,0,0,49,4,293,144,2.94,6.0,0.0,1
Dorian Thompson-Robinson,83574,QB,UCLA,5,31,8,5,40.4,146,1,197,0,0,4,88,36.6,13,17,324,3,20,55.9,66.0,33.6,54.6,,,80.9,60.0,65,5,0,0,0,146,164,18,0,31,3,361,185,3.78,7.4,,7
Ainias Smith,99207,WR,TEXAS A&M,10,49,16,3,26.6,78,0,293,4,12,16,149,92.5,10,20,312,2,4,62.7,73.7,59.5,,62.7,73.1,74.6,52.5,38,1,564,43,275,241,0,0,64,92,4,293,149,3.04,6.0,2.05,45
Brenden Brady,83795,HB,UTSA,6,49,9,1,15.4,36,0,234,0,1,9,177,63.4,6,13,331,0,6,82.3,75.5,80.3,,62.5,80.2,75.1,44.7,36,0,53,8,49,62,0,0,10,57,1,234,177,3.61,4.8,1.08,41
Tyler Badie,83714,HB,MISSOURI,10,48,5,4,47.5,115,0,242,1,3,5,132,28.9,6,13,229,0,13,83.1,80.6,84.2,,64.6,83.4,80.7,67.4,46,0,333,28,127,78,0,0,39,76,4,242,132,2.75,5.0,2.62,35
Jalon Daniels,122555,QB,KANSAS,7,25,6,0,0.0,0,0,62,0,0,5,32,25.6,7,11,198,6,4,28.8,38.7,84.3,38.2,,55.8,51.7,60.2,13,1,0,0,1,120,125,23,0,25,3,187,79,1.65,3.9,0.0,18
Jamyest Williams,56165,HB,GA STATE,8,48,5,6,51.3,137,0,267,0,1,5,110,25.0,10,11,175,0,12,82.2,72.9,78.6,,80.7,73.4,71.1,57.6,42,0,63,7,38,63,0,0,8,55,0,267,110,2.29,5.6,1.66,33
Marcel Murray,83618,HB,ARK STATE,5,47,5,1,22.8,36,0,158,0,0,5,114,25.3,3,9,113,0,19,81.9,62.7,78.4,,50.8,52.2,64.4,,36,0,2,1,46,47,0,0,1,48,1,158,114,2.43,3.4,0.04,28
Jahmyl Jeter,77759,HB,TEXAS ST,9,47,15,8,62.9,205,0,326,0,2,15,285,198.2,10,12,314,0,14,82.4,76.6,80.1,,85.1,60.3,78.4,54.4,40,0,21,5,49,63,0,0,6,52,3,326,285,6.06,6.9,0.43,29
Kenny McIntosh,99158,HB,GEORGIA,8,47,18,2,19.9,50,0,251,0,5,18,187,160.5,9,15,173,0,14,82.2,80.6,81.0,,2.5,71.7,86.8,57.6,32,0,111,10,72,59,0,0,14,57,1,251,187,3.98,5.3,1.54,29
Kavosiey Smoke,83691,HB,KENTUCKY,7,47,2,4,38.0,87,0,229,0,0,2,102,8.3,7,10,202,0,15,82.1,67.2,0.0,,66.5,58.4,67.5,71.8,35,1,25,5,40,65,0,0,6,52,1,229,102,2.17,4.9,0.63,32
DeWayne McBride,121495,HB,UAB,6,47,21,9,65.4,287,0,439,0,0,21,354,336.5,11,18,321,0,8,81.9,93.5,0.0,,21.9,53.9,93.8,60.0,75,1,0,0,14,48,0,0,0,47,4,439,354,7.53,9.3,0.0,39
Ja'Veon Marlow,83797,HB,VANDERBILT,4,46,8,2,23.1,43,0,186,1,0,8,117,40.7,5,10,333,0,9,81.7,73.9,79.9,,60.5,46.7,78.4,59.4,22,0,-3,4,45,52,0,0,5,50,0,186,117,2.54,4.0,-0.07,35
Brian Battie,123274,HB,USF,7,46,14,8,57.2,190,1,332,0,1,14,230,150.0,12,16,327,0,14,81.9,80.9,0.0,,71.8,66.3,82.5,67.6,31,1,35,4,50,55,0,0,4,50,1,332,230,5.0,7.2,0.7,30
Wan'Dale Robinson,101735,WR,NEBRASKA,8,46,8,2,33.1,79,0,239,1,4,8,122,32.8,8,13,238,1,11,67.1,76.6,85.8,,2.2,78.9,70.5,58.5,47,0,461,51,232,223,0,0,64,97,1,239,122,2.65,5.2,1.99,31
Stephen Carr,57453,HB,USC,6,46,10,2,31.8,56,0,176,1,8,10,98,68.5,4,10,326,0,21,81.7,70.6,80.3,,76.8,70.7,69.9,60.0,37,0,64,10,82,48,0,0,14,56,2,176,98,2.13,3.8,0.78,22
Dae Hunter,128200,HB,HAWAII,9,46,17,1,8.2,15,0,183,0,4,17,144,113.3,5,15,180,0,9,81.7,66.7,35.7,,69.8,60.3,72.7,48.4,15,1,71,12,120,114,0,0,15,58,2,183,144,3.13,4.0,0.59,33
Kyle Trask,39987,QB,FLORIDA,12,35,5,3,34.9,60,0,141,0,0,4,75,24.5,4,14,163,5,21,45.8,92.2,62.7,92.4,62.2,60.0,55.0,60.1,26,5,0,0,1,267,31,11,0,35,3,172,90,1.96,3.7,0.0,7
Jamontez Woods,97311,HB,TROY,11,46,9,4,29.4,72,0,245,3,5,9,155,80.0,10,16,318,1,2,60.1,65.2,82.2,,26.2,50.0,72.2,71.0,22,0,89,13,74,65,0,0,18,59,1,245,155,3.37,5.3,1.2,41
James Cook,83666,HB,GEORGIA,8,45,11,4,34.7,105,0,303,1,2,11,117,55.4,9,13,173,1,15,60.2,78.8,81.6,,57.3,65.4,85.2,59.9,44,0,223,16,102,56,0,0,19,61,3,303,117,2.6,6.7,2.19,27
Brady McBride,77641,QB,TEXAS ST,9,20,5,2,19.1,42,0,85,0,0,2,53,26.5,5,6,314,2,1,62.2,51.7,75.9,52.6,,54.3,52.6,60.3,23,1,0,0,1,203,135,25,0,20,0,220,125,2.78,4.9,0.0,7
Jamious Griffin,97189,HB,GA TECH,7,45,7,3,30.9,69,0,223,0,1,7,149,54.1,5,12,176,0,18,81.6,73.9,80.9,,50.2,72.7,74.3,64.7,35,0,61,4,48,69,0,0,5,49,2,223,149,3.31,5.0,1.27,27
Matt LaRoche,57213,HB,GA SOUTHRN,13,45,12,2,24.4,54,0,221,1,0,12,160,87.1,5,11,174,0,13,81.6,73.2,83.4,,75.8,48.2,75.9,64.2,27,0,9,4,28,152,0,0,5,49,0,221,160,3.56,4.9,0.32,32
John Lovett,57157,HB,BAYLOR,5,45,10,1,14.4,19,0,132,1,3,10,125,68.1,5,8,118,0,16,81.9,62.6,81.1,,44.0,51.6,66.3,62.9,19,0,42,8,77,69,0,0,9,53,1,132,125,2.78,2.9,0.55,28
Chris Curry,83696,HB,LSU,7,45,7,0,0.0,0,0,145,1,0,7,98,33.1,2,7,211,0,7,81.7,60.6,80.3,,33.3,42.2,67.4,54.1,13,0,10,1,66,53,0,0,4,46,0,145,98,2.18,3.2,0.15,37
Juma Otoviano,75903,HB,RICE,2,45,9,2,18.5,36,1,195,0,0,9,110,47.8,4,10,275,0,25,81.6,65.4,0.0,,24.5,61.2,69.0,63.8,20,1,8,1,19,59,0,0,2,46,0,195,110,2.44,4.3,0.42,20
Darius Pinnix Jr.,57192,HB,E CAROLINA,6,44,11,0,0.0,0,0,120,0,0,11,127,69.0,2,11,156,1,6,55.8,64.1,79.4,,71.4,55.8,66.2,51.0,10,1,19,2,47,67,0,0,3,46,2,120,127,2.89,2.7,0.4,38
Micah Kelly,97099,HB,TOLEDO,6,44,6,4,41.8,87,0,208,0,0,6,155,43.1,8,10,316,0,32,81.5,69.2,79.9,,25.3,69.6,70.5,60.2,28,0,24,5,41,53,0,0,7,49,2,208,155,3.52,4.7,0.59,12
Darius Boone Jr.,100216,HB,E MICHIGAN,3,44,4,3,37.8,96,0,254,0,0,4,131,26.5,3,10,160,0,13,81.6,79.1,83.7,,65.3,58.3,80.3,57.7,44,0,13,1,35,65,0,0,1,45,2,254,131,2.98,5.8,0.37,31
Markese Stepp,83786,HB,USC,5,44,4,1,30.6,49,0,160,0,0,4,122,23.6,3,14,326,1,14,56.1,70.0,77.1,,13.2,69.6,69.6,73.5,49,0,28,3,26,45,0,0,4,47,3,160,122,2.77,3.6,1.08,30
Dustin Crum,60418,QB,KENT STATE,4,30,10,1,6.0,15,0,103,0,0,5,79,43.9,9,16,201,2,11,54.4,85.1,83.7,77.7,,,78.4,60.0,38,0,0,0,0,152,146,14,0,30,4,249,183,4.16,5.7,,5
Grant Wells,97784,QB,MARSHALL,10,32,7,2,16.2,41,0,149,0,0,4,44,17.2,10,15,214,3,0,61.9,73.8,77.5,74.3,,,57.8,60.0,25,2,0,0,0,315,104,12,0,32,2,253,102,2.32,5.8,,31
Emari Demercado,77763,HB,TCU,8,44,8,1,11.2,22,0,197,2,3,8,114,52.8,2,11,305,0,8,81.4,66.6,80.8,,67.6,52.9,71.0,62.1,22,0,110,10,70,79,0,0,12,54,0,197,114,2.59,4.5,1.57,35
Jared Wilson,83753,HB,S ALABAMA,11,44,15,0,0.0,0,0,142,1,2,15,112,90.2,4,11,288,0,27,81.4,68.8,81.0,,64.1,50.5,72.3,48.7,13,0,19,4,43,54,0,0,6,48,1,142,112,2.55,3.2,0.44,17
Levi Williams,98365,QB,WYOMING,6,40,6,3,25.9,51,0,179,0,0,6,123,46.1,7,15,351,3,20,55.5,64.7,70.0,56.7,,,72.9,60.0,21,2,0,0,0,237,18,3,0,40,6,197,127,2.95,4.6,,12
Sean McGrew,40698,HB,WASHINGTON,4,43,3,3,32.6,74,0,227,0,0,3,113,17.1,6,14,340,0,19,81.7,75.3,81.0,,77.6,58.4,75.4,57.4,27,0,13,3,27,54,0,0,6,46,4,227,113,2.63,5.3,0.48,23
De'Von Achane,124305,HB,TEXAS A&M,8,43,17,6,51.4,187,0,364,0,0,17,225,185.3,12,17,312,0,10,81.6,91.2,80.1,,28.3,72.7,92.3,57.3,76,0,97,5,41,54,0,0,5,48,4,364,225,5.23,8.5,2.37,33
Dominic Richardson,122985,HB,OKLA STATE,4,43,12,3,51.6,113,0,219,0,0,12,140,88.8,4,10,262,1,7,55.5,66.7,79.6,,82.1,59.4,65.5,59.0,53,0,12,1,19,50,0,0,1,44,3,219,140,3.26,5.1,0.63,35
Malcolm Davidson,83660,HB,FAU,6,43,9,7,60.5,181,0,299,2,1,9,166,78.8,9,9,165,0,6,81.3,74.9,80.9,,11.3,59.3,80.5,55.0,37,0,96,6,46,63,0,0,8,49,2,299,166,3.86,7.0,2.09,36
Jordan Houston,99592,HB,NC STATE,11,43,6,3,43.1,62,0,144,0,0,6,96,23.5,4,11,248,0,5,81.6,67.6,80.4,,27.2,64.6,71.9,53.4,21,0,59,14,64,58,0,0,16,57,3,144,96,2.23,3.3,0.92,38
Ronald Awatt,57461,HB,UTEP,6,43,12,1,11.6,23,0,199,0,0,12,162,105.1,4,14,330,2,14,54.0,77.2,78.5,,84.3,54.3,74.6,59.4,23,0,0,0,13,49,0,0,1,43,3,199,162,3.77,4.6,0.0,29
Rachaad White,131633,HB,ARIZONA ST,4,42,8,6,60.7,255,0,420,0,4,8,175,100.0,10,15,110,2,15,41.0,87.0,81.0,,71.0,86.0,82.9,57.7,93,0,151,8,30,55,0,0,8,50,5,420,175,4.17,10.0,5.03,26
Cooper Lutz,77979,HB,SYRACUSE,8,42,16,2,40.7,98,0,241,0,3,16,125,113.1,6,8,304,0,11,81.3,72.9,80.0,,58.5,79.0,72.1,54.9,80,0,60,8,35,51,0,0,8,50,1,241,125,2.98,5.7,1.71,31
Ellis Merriweather,128096,HB,UMASS,4,42,1,0,0.0,0,0,115,0,0,1,81,4.5,3,4,216,1,12,54.3,59.8,80.0,,51.7,52.7,61.1,61.1,14,0,4,1,40,59,0,0,1,43,0,115,81,1.93,2.7,0.1,30
Jake Haener,60596,QB,FRESNO ST,6,17,6,2,25.4,51,0,40,0,0,2,13,9.0,6,11,169,3,3,60.4,75.4,58.2,77.9,,,55.1,60.3,54,2,0,0,0,147,161,25,0,17,3,201,107,2.55,4.8,,5
Lyn-J Dixon,77712,HB,CLEMSON,9,42,16,5,46.8,89,0,190,1,1,16,168,151.1,7,14,140,0,10,81.7,66.4,0.2,,55.6,45.8,72.6,56.8,21,1,21,3,55,50,0,0,4,45,2,190,168,4.0,4.5,0.38,29
Jordan McCloud,101058,QB,USF,8,18,8,1,7.8,15,0,30,0,0,3,40,35.1,7,11,327,8,8,28.9,64.4,85.2,63.5,,89.3,57.9,60.0,18,1,18,1,1,160,163,24,1,19,1,193,109,2.6,4.6,18.0,4
Jason Bean,83529,QB,N TEXAS,8,29,6,6,51.6,222,0,302,0,0,5,82,48.8,10,15,251,4,11,45.7,83.3,85.0,76.8,,,76.8,60.0,66,0,0,0,0,217,128,13,0,29,5,430,91,2.17,10.2,,14
Dontae Smith,77717,HB,GA TECH,9,42,23,9,71.1,212,0,298,1,2,23,231,286.5,10,13,176,1,14,60.7,77.0,79.0,,39.7,37.6,83.4,57.4,36,1,52,6,28,60,0,0,8,48,3,298,231,5.5,7.1,1.86,26
Amauri Pesek-Hickson,122573,HB,KANSAS,4,41,8,2,32.9,49,0,149,0,1,8,127,66.4,4,8,198,0,8,81.0,66.4,79.6,,25.7,53.0,71.6,57.6,30,0,6,1,30,47,0,0,2,42,0,149,127,3.1,3.6,0.2,29
Elijah Collins,83705,HB,MICH STATE,7,41,4,0,0.0,0,0,90,0,2,4,72,23.4,2,2,223,0,10,81.1,58.9,80.2,,22.7,66.6,60.0,58.9,14,0,34,4,40,50,0,0,4,45,0,90,72,1.76,2.2,0.85,31
Marcus McElroy Jr.,52041,HB,COLO STATE,4,41,8,2,47.3,52,0,110,1,0,8,98,45.5,3,8,144,1,31,28.5,56.7,81.0,,48.4,44.0,59.9,54.6,37,0,12,1,34,58,0,0,2,42,3,110,98,2.39,2.7,0.35,10
Max Gilliam,38503,QB,UNLV,6,16,16,1,6.1,23,0,73,0,0,5,42,82.0,13,17,325,3,5,65.2,76.1,67.2,65.4,,54.3,84.2,60.0,71,1,0,0,1,125,303,25,0,16,2,376,200,4.88,9.2,0.0,10
Braxton Burmeister,60513,QB,VA TECH,5,32,6,1,9.6,22,0,181,0,0,5,73,35.6,7,11,337,3,15,48.5,75.7,61.7,76.2,,,64.6,60.0,22,1,0,0,0,144,48,9,0,32,2,229,97,2.37,5.6,,14
Jaylen Warren,98692,HB,UTAH ST,3,41,11,3,57.7,139,0,241,1,0,11,164,97.8,3,8,329,1,9,54.7,74.9,79.1,,70.9,58.3,76.7,59.0,86,0,28,4,38,46,0,0,6,45,3,241,164,4.0,5.9,0.74,32
Devonta'e Henry-Cole,41545,HB,UTAH ST,5,41,8,1,13.3,24,0,180,3,1,8,119,59.4,4,8,329,2,8,30.5,54.8,79.6,,57.4,32.1,61.5,55.0,24,0,11,3,54,60,0,0,8,44,0,180,119,2.9,4.4,0.2,32
Nick Nash,98679,QB,S JOSE ST,8,32,14,2,21.2,45,0,160,0,0,9,97,85.3,7,8,285,3,15,57.2,77.9,78.8,64.9,,59.9,74.9,60.0,28,0,0,0,1,57,52,8,0,32,1,212,136,3.4,5.3,0.0,12
Jemel Jones,102863,QB,ARMY,4,37,7,3,41.3,107,0,255,0,0,6,150,65.7,7,15,114,0,10,79.2,70.3,79.8,47.9,,,75.4,60.0,49,1,0,0,0,111,4,3,0,37,3,259,161,4.03,6.5,,23
Sam Hartman,77618,QB,WAKE,9,19,4,0,0.0,0,0,39,0,0,2,22,12.2,4,9,339,4,6,55.1,77.1,77.4,78.9,,,52.3,60.7,20,3,0,0,0,283,110,21,0,19,2,149,64,1.6,3.7,,6
Shane Buechele,12659,QB,SMU,10,19,12,2,16.7,41,0,85,0,0,5,44,57.9,9,18,287,1,3,73.4,88.1,71.6,84.4,62.2,52.7,74.9,60.0,24,3,0,1,2,320,161,21,2,20,2,246,180,4.5,6.2,0.0,12
Jalen Holston,57469,HB,VA TECH,9,40,10,2,22.2,42,0,189,0,2,10,156,108.8,7,13,337,1,4,55.3,64.4,79.6,,21.9,71.4,67.3,49.3,23,0,58,3,34,73,0,0,3,43,2,189,156,3.9,4.7,1.71,36
Jordon Brookshire,98678,QB,S DIEGO ST,3,33,6,0,0.0,0,0,93,0,0,6,78,43.0,3,9,284,0,14,78.0,57.9,81.4,58.4,,,56.8,60.0,20,0,0,0,0,103,43,7,0,33,0,136,117,2.93,3.4,,16
Sean Tyler,97124,HB,W MICHIGAN,4,40,11,3,31.2,82,0,263,0,1,11,126,74.1,9,14,347,0,3,81.0,78.2,0.0,,72.7,79.9,79.2,46.5,29,1,68,11,40,50,0,0,11,51,2,263,126,3.15,6.6,1.7,37
Samson Evans,84228,HB,E MICHIGAN,4,40,5,2,34.6,66,0,191,1,0,5,93,25.3,4,8,160,0,19,81.0,69.4,83.6,,83.0,56.0,69.8,67.4,37,0,46,6,54,70,0,0,8,46,1,191,93,2.33,4.8,0.85,21
Boogie Knight,78211,HB,AKRON,6,39,12,2,25.4,48,0,189,1,0,12,121,88.6,6,8,102,1,10,62.0,59.3,79.8,,57.5,51.1,61.6,,24,0,25,3,49,39,0,0,4,42,0,189,121,3.1,4.8,0.51,28
Chris Reynolds,60361,QB,CHARLOTTE,6,32,9,0,0.0,0,0,87,0,0,6,78,44.3,4,5,136,7,19,41.4,70.9,85.4,72.2,,89.3,54.4,60.6,13,2,18,1,1,186,30,7,1,33,0,117,119,3.05,3.0,18.0,10
Bryson Denley,41077,HB,BOWL GREEN,5,39,2,0,0.0,0,0,143,0,0,2,86,11.3,5,7,122,1,14,58.5,59.0,80.0,,29.0,50.8,62.0,59.5,12,0,0,0,27,47,0,0,3,39,0,143,86,2.21,3.7,0.0,20
Keytaon Thompson,60457,QB,VIRGINIA,9,39,9,3,32.9,77,0,234,1,4,9,123,89.1,7,17,335,0,24,80.6,65.8,36.7,40.9,83.2,54.3,79.5,59.4,43,1,98,7,93,109,0,0,12,46,3,234,123,3.15,6.0,1.05,8
Holton Ahlers,77651,QB,E CAROLINA,8,25,11,2,14.0,33,0,63,0,0,4,50,32.0,8,11,156,5,6,61.2,74.3,87.5,72.8,,54.3,63.2,60.0,75,1,0,0,1,271,173,14,0,25,1,236,191,4.9,6.1,0.0,6
Henry Colombi,60583,QB,TEXAS TECH,6,12,6,0,0.0,0,0,23,0,0,2,12,16.7,3,10,315,4,1,54.0,65.1,84.1,68.6,,,52.1,60.0,14,0,0,0,0,117,160,26,0,12,1,183,68,1.79,4.8,,11
Damien Moore,70767,HB,CAL,4,38,5,3,50.0,97,0,194,0,0,5,96,32.4,5,9,130,0,23,80.5,70.7,80.0,,75.0,56.9,70.6,60.0,54,0,10,1,27,41,0,0,1,39,0,194,96,2.53,5.1,0.37,12
D.J. Williams,99154,HB,AUBURN,9,38,6,2,32.2,64,0,199,0,0,6,106,37.2,5,12,115,0,6,80.5,67.9,81.3,,62.4,59.4,72.6,58.0,41,0,40,7,98,59,0,0,8,45,3,199,106,2.79,5.2,0.41,31
Jamauri Wakefield,41185,HB,VANDERBILT,4,38,9,1,12.2,15,0,123,0,0,9,101,55.6,3,6,333,0,8,80.5,73.8,79.4,,74.0,71.8,71.6,60.0,15,0,16,5,22,40,0,0,5,43,0,123,101,2.66,3.2,0.73,26
Marquavius Weaver,57291,HB,MEMPHIS,10,37,7,2,32.5,62,0,191,1,0,7,131,65.2,6,8,218,0,13,80.4,66.8,81.4,,88.5,42.1,70.4,51.8,36,1,8,1,41,51,0,0,2,38,1,191,131,3.54,5.2,0.2,24
Daijun Edwards,124021,HB,GEORGIA,6,37,13,2,33.0,72,0,218,0,0,13,159,147.0,2,11,173,0,8,80.6,84.4,77.7,,74.7,55.9,83.0,58.8,47,0,3,1,12,43,0,0,1,38,1,218,159,4.3,5.9,0.25,28
B.J. Emmons,41603,HB,FAU,4,37,4,1,25.0,29,0,116,0,1,4,85,28.7,1,8,165,0,5,80.2,69.7,80.9,,30.8,59.2,69.5,80.2,29,0,14,3,33,69,0,0,3,40,1,116,85,2.3,3.1,0.42,31
Terion Stewart,130386,HB,BOWL GREEN,3,37,14,5,61.4,181,0,295,0,0,14,200,194.0,8,16,122,0,9,80.4,84.3,79.2,,53.9,63.3,83.7,62.3,69,0,10,2,24,44,0,0,2,39,4,295,200,5.41,8.0,0.42,28
Lawrance Toafili,122421,HB,FLORIDA ST,8,37,9,5,52.5,187,0,356,2,1,9,122,67.3,10,16,167,0,22,80.5,84.3,83.3,,84.1,69.8,87.9,60.9,73,0,120,12,62,77,0,0,19,49,2,356,122,3.3,9.6,1.94,14
Rocko Griffin,124350,HB,VANDERBILT,8,37,1,1,16.3,15,0,92,0,0,1,72,5.1,1,6,333,0,4,80.4,58.4,80.0,,0.0,54.5,62.3,58.3,15,0,3,1,24,49,0,0,3,38,0,92,72,1.95,2.5,0.13,32
Bryan Bradford,97436,HB,KENT STATE,4,37,12,3,24.0,60,0,250,0,0,12,150,128.0,10,12,201,1,14,51.1,74.4,78.8,,83.8,60.4,74.1,51.3,24,0,13,1,17,57,0,0,1,38,0,250,150,4.05,6.8,0.76,22
Tyjae Spears,97195,HB,TULANE,3,37,16,5,54.0,148,0,274,0,0,16,178,197.4,9,12,319,0,13,80.3,90.2,79.7,,80.6,67.4,88.0,65.8,42,0,30,2,25,50,0,0,2,39,2,274,178,4.81,7.4,1.2,24
Jayy McDonald,98686,HB,MIDDLE TN,9,37,10,3,64.3,99,0,154,2,2,10,103,74.2,4,6,224,1,14,56.3,63.1,82.8,,63.6,48.9,70.2,56.5,64,0,55,8,99,78,0,0,12,45,0,154,103,2.78,4.2,0.56,23
Connor Bazelak,99135,QB,MISSOURI,10,24,4,0,0.0,0,0,62,0,0,3,44,22.9,2,8,229,9,6,28.8,75.6,78.2,77.4,,47.9,50.6,60.4,14,2,0,0,3,289,42,13,0,24,2,104,71,1.92,2.8,0.0,11
Aaron McAllister,42962,HB,CHARLOTTE,5,37,8,4,65.2,165,0,253,0,0,8,153,78.8,7,9,136,0,19,80.6,70.0,81.1,,22.9,69.6,71.2,60.9,66,0,94,5,65,66,0,0,9,42,3,253,153,4.14,6.8,1.45,18
Darius Maberry,57412,HB,SO MISS,6,36,3,4,55.8,116,1,208,0,0,3,99,22.9,5,9,296,0,13,80.2,64.7,0.0,,56.7,52.9,66.3,65.5,41,1,0,0,24,44,0,0,1,36,2,208,99,2.75,5.8,0.0,23
Justin Tomlin,78482,QB,GA SOUTHRN,8,31,5,3,48.3,100,0,170,0,0,5,134,69.7,7,12,174,5,14,19.9,54.2,79.4,38.7,,,65.7,60.0,55,0,0,0,0,92,37,5,0,31,1,207,138,3.83,5.8,,15
Aaron Young,97161,HB,RUTGERS,9,35,3,0,0.0,0,0,95,2,2,3,93,23.3,1,5,278,0,22,80.1,61.4,84.7,56.4,67.1,58.8,66.8,42.6,10,1,103,22,100,82,0,0,28,57,1,95,93,2.66,2.7,1.03,12
Kendall Milton,124031,HB,GEORGIA,7,35,11,2,21.8,41,0,188,1,1,11,123,117.1,7,9,173,1,4,50.4,70.1,78.3,,21.1,44.0,73.5,57.9,24,0,22,1,16,44,0,0,3,36,0,188,123,3.51,5.4,1.38,30
Timothy Jackson,101200,FB,AIR FORCE,2,35,8,1,10.7,19,0,178,0,0,8,102,66.6,5,9,101,2,13,26.6,67.8,81.4,,66.6,59.8,64.2,73.6,19,0,0,0,1,61,0,0,0,35,0,178,102,2.91,5.1,0.0,2
Jordan Byrd,83748,HB,S DIEGO ST,8,35,1,4,78.2,176,0,225,1,2,1,119,24.9,4,7,284,0,8,83.6,61.7,80.6,,20.3,56.9,64.4,59.2,73,0,8,6,40,57,0,0,7,41,2,225,119,3.4,6.4,0.2,26
Knowledge McDaniel,97294,HB,MARSHALL,5,35,14,2,16.5,35,0,212,0,0,14,125,142.9,8,13,214,0,2,80.0,85.7,75.9,,75.9,54.9,82.7,60.0,18,0,0,0,9,36,0,0,0,35,2,212,125,3.57,6.1,0.0,33
Marcus Major,99488,HB,OKLAHOMA,5,35,9,4,55.6,104,0,187,0,1,9,135,104.2,4,11,261,0,18,80.0,77.9,78.8,,51.2,63.2,81.1,50.0,46,0,29,2,40,43,0,0,2,37,3,187,135,3.86,5.3,0.73,17
Isaiah Phillips,83695,HB,LA MONROE,10,35,6,0,0.0,0,0,101,0,2,6,60,27.4,1,4,209,1,13,42.3,66.0,80.3,,69.3,74.7,62.2,66.0,11,0,79,15,75,43,0,0,15,50,0,101,60,1.71,2.9,1.05,22
Kay'Ron Lynch-Adams,101643,HB,RUTGERS,9,35,3,2,34.6,55,0,159,0,0,3,109,24.0,5,5,278,0,22,80.4,60.7,80.6,,49.7,67.9,60.6,55.3,37,0,73,4,38,61,0,0,6,39,1,159,109,3.11,4.5,1.92,13
Kamari Pleasant,40696,HB,WASHINGTON,4,35,7,2,25.2,36,0,143,1,3,7,90,61.2,6,10,340,0,16,80.0,69.8,80.0,,46.8,62.9,72.2,57.8,21,0,67,7,42,46,0,0,9,42,3,143,90,2.57,4.1,1.6,19
Nic Smith,41321,HB,N TEXAS,5,34,5,2,29.5,49,0,166,0,0,5,98,42.4,2,10,251,0,18,80.2,68.7,78.0,,82.3,49.0,70.2,45.6,34,0,0,0,22,45,0,0,2,34,0,166,98,2.88,4.9,0.0,16
Trey Lowe,77669,QB,SO MISS,4,30,3,3,37.8,68,0,165,0,0,2,70,15.6,5,9,296,2,6,48.7,56.0,81.7,52.9,,,59.7,60.1,27,1,0,0,0,126,15,4,0,30,1,180,92,2.71,5.3,,16
Qualan Jones,97196,HB,BAYLOR,5,34,1,1,12.1,15,0,124,0,1,1,79,9.7,5,8,118,0,8,79.8,66.1,79.2,,77.8,74.7,63.7,54.3,15,0,57,14,56,45,0,0,15,48,0,124,79,2.32,3.6,1.02,26
Emory Jones,82111,QB,FLORIDA,9,31,7,3,28.4,61,0,192,0,0,7,90,65.6,6,16,163,1,22,77.7,90.5,78.2,72.3,,,86.1,60.0,22,0,0,0,0,59,23,3,0,31,2,215,99,2.91,6.3,,7
Maurice Burkley,57276,HB,LOUISVILLE,7,33,12,2,33.9,61,0,180,1,1,12,124,135.7,6,8,210,0,0,80.0,71.2,82.6,,62.5,48.9,74.0,62.1,41,0,21,3,31,46,0,0,5,36,1,180,124,3.76,5.5,0.68,33
