player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Shocky Jacques-Louis,77960,WR,PITTSBURGH,12,13,4,1,20.5,17,0,83,5,4,4,35,59.8,5,6,268,0,0,76.6,60.4,56.2,,54.1,59.9,68.7,51.9,17,1,348,23,264,122,0,0,37,36,0,83,35,2.69,6.4,1.32,0
Kazmeir Allen,83782,HB,UCLA,4,13,1,1,36.5,23,0,63,0,2,1,49,66.5,2,6,324,1,0,27.8,67.7,76.2,,,68.0,65.6,60.0,23,0,29,4,18,16,0,0,5,17,0,63,49,3.77,4.8,1.61,13
Gavin Hardison,100827,QB,UTEP,2,11,1,0,0.0,0,0,7,0,0,1,20,16.5,0,0,330,0,5,73.7,48.1,6.8,52.7,,,49.6,60.9,9,2,0,0,0,31,3,1,0,11,0,10,22,1.83,0.8,,4
Nay'Quan Wright,98803,HB,FLORIDA,3,12,0,0,0.0,0,0,24,0,1,0,21,13.5,0,2,163,0,2,74.0,60.5,72.9,,,59.9,60.5,60.0,5,0,4,1,6,13,0,0,1,13,0,24,21,1.75,2.0,0.67,10
Isaiah Sanders,60319,QB,AIR FORCE,5,12,3,2,55.9,38,0,68,0,0,3,24,50.0,3,5,101,1,1,27.7,76.6,76.2,88.4,,,61.5,60.0,21,0,0,0,0,50,0,0,0,12,0,68,24,2.0,5.7,,4
Joshua Youngblood,99552,WR,KANSAS ST,13,12,3,0,0.0,0,0,64,0,1,3,32,50.8,3,3,199,0,8,79.4,61.7,84.4,,,57.7,73.3,56.2,12,0,73,9,123,174,0,0,14,21,1,64,32,2.67,5.3,0.59,0
Taisun Phommachanh,99577,QB,CLEMSON,3,11,4,0,0.0,0,0,48,0,0,4,44,145.5,2,5,140,0,7,72.9,64.8,75.1,46.7,,,71.0,60.0,12,0,0,0,0,29,8,1,0,11,0,56,46,3.83,4.7,,3
K.J. Costello,40268,QB,STANFORD,5,2,0,0,0.0,0,0,-15,0,0,0,0,0.0,2,3,300,2,0,62.1,63.7,29.5,64.9,,,54.8,60.9,14,3,-12,1,0,111,60,9,1,3,0,47,11,1.0,4.3,,0
Brittain Brown,40399,HB,DUKE,3,12,3,1,28.6,16,0,56,0,1,3,31,73.8,1,3,154,1,7,26.0,56.4,76.1,,22.9,40.3,67.7,56.3,16,0,13,2,11,22,0,0,2,14,0,56,31,2.58,4.7,1.18,5
Malik Miller,40458,HB,AUBURN,10,12,5,0,0.0,0,0,42,0,1,5,26,81.3,0,3,115,1,2,28.3,52.0,78.2,,19.7,42.6,56.9,66.0,8,0,44,4,35,35,0,0,4,16,0,42,26,2.17,3.5,1.26,10
Lance LeGendre,97779,QB,MARYLAND,3,11,2,4,66.1,74,0,96,0,0,2,24,39.7,6,6,215,1,3,72.7,76.8,73.9,47.8,,,76.6,60.0,26,0,0,0,0,25,16,1,0,11,0,112,26,2.17,9.3,,8
John Tank Miller Jr.,83758,HB,S ALABAMA,5,12,6,0,0.0,0,0,37,0,0,6,41,146.4,0,1,288,0,0,74.1,70.2,74.2,,70.0,70.6,69.2,55.6,9,0,22,2,8,18,0,0,2,14,0,37,41,3.42,3.1,2.75,11
Ashton Johnson,40596,HB,LA LAFAYET,5,12,7,2,57.8,48,0,83,1,0,7,65,316.0,3,4,207,0,0,74.0,73.6,74.6,,74.0,33.6,77.6,59.6,32,0,0,0,4,14,0,0,1,12,1,83,65,5.42,6.9,0.0,12
Harold Joiner III,83635,HB,AUBURN,11,12,0,2,52.1,49,0,94,0,0,0,33,0.0,3,5,115,2,4,17.3,61.9,77.9,,70.0,53.5,65.5,57.9,32,0,128,6,19,31,0,0,8,18,1,94,33,2.75,7.8,6.74,6
Matt Geiger,60733,HB,DOMINION,7,12,3,0,0.0,0,0,39,0,2,3,34,94.4,2,1,263,0,2,74.6,66.5,79.0,,73.9,65.5,66.5,58.9,11,0,46,3,35,16,0,0,4,15,0,39,34,2.83,3.3,1.31,10
Tario Fuller,33849,HB,PURDUE,3,12,2,0,0.0,0,0,32,0,0,2,26,36.1,0,1,273,1,4,24.8,50.6,75.4,,76.5,54.0,51.5,60.0,9,0,0,0,7,14,0,0,0,12,0,32,26,2.17,2.7,0.0,8
Craig Elmore,77783,HB,KENT STATE,5,12,1,0,0.0,0,0,43,0,0,1,23,16.0,1,3,201,0,6,74.5,64.3,73.3,,75.2,57.4,63.4,60.0,12,0,0,0,4,15,0,0,0,12,1,43,23,1.92,3.6,0.0,6
Jsi Hatfield,97131,WR,E CAROLINA,10,12,1,2,40.5,32,0,79,5,4,1,14,20.8,5,5,156,1,6,24.1,64.7,81.1,26.9,,65.8,69.5,59.1,17,0,260,16,106,86,0,0,26,28,0,79,14,1.17,6.6,2.45,2
Kadarius Toney,61245,WR,FLORIDA,7,12,5,2,86.4,51,0,59,1,12,5,38,244.7,3,4,163,0,1,75.7,80.0,81.3,87.7,64.5,76.9,63.5,72.6,26,0,194,10,52,39,0,0,12,22,0,59,38,3.17,4.9,3.73,2
Courtney Reese,101297,HB,UNLV,4,12,0,1,30.8,16,0,52,1,1,0,35,19.4,2,5,325,1,0,27.2,55.3,76.8,,73.3,44.0,57.7,60.0,16,0,14,3,26,15,0,0,4,15,1,52,35,2.92,4.3,0.54,10
Chase Hayden,57137,HB,ARKANSAS,3,12,3,1,38.5,15,0,39,0,0,3,33,51.6,1,3,111,0,4,74.8,65.1,75.3,,79.5,62.9,64.4,59.1,15,0,12,4,15,16,0,0,6,16,0,39,33,2.75,3.3,0.8,8
John Holcombe II,77676,QB,KANSAS ST,3,12,5,1,27.3,21,0,77,0,0,5,48,166.7,3,3,199,2,12,16.2,65.3,73.6,68.8,,57.6,61.2,60.0,21,0,0,0,2,20,0,0,0,12,0,77,48,4.0,6.4,0.0,0
Tyleek Collins,84467,WR,UNLV,9,12,5,1,26.8,15,0,56,4,3,5,49,112.6,2,2,325,0,5,76.7,54.3,83.7,,,51.1,65.0,61.7,15,0,101,17,99,102,0,0,30,29,0,56,49,4.08,4.7,1.02,2
Raymond Niro III,84343,HB,NWESTERN,7,12,0,1,38.6,39,0,101,0,0,0,20,0.0,3,2,256,0,1,74.0,64.7,77.9,,,53.6,66.8,59.0,39,0,0,0,8,22,0,0,0,12,1,101,20,1.67,8.4,0.0,11
Isaiah Holiness,74501,HB,S JOSE ST,10,12,3,0,0.0,0,0,39,0,2,3,19,30.4,0,1,285,0,4,75.0,72.8,79.9,,6.1,88.5,65.6,58.5,9,0,144,14,57,25,0,0,15,26,0,39,19,1.58,3.3,2.53,6
Calvin Tyler Jr.,52133,HB,OREGON ST,2,12,1,0,0.0,0,0,68,0,0,1,41,26.3,3,7,265,0,1,74.8,66.8,75.6,,34.0,66.7,67.0,,11,0,15,1,11,14,0,0,1,13,0,68,41,3.42,5.7,1.36,11
Tyler Simmons,40087,WR,GEORGIA,14,12,2,1,19.1,17,0,89,3,4,2,25,37.9,4,5,173,0,0,81.2,60.8,62.9,,61.2,57.3,68.2,71.5,17,1,255,21,214,281,0,0,37,33,0,89,25,2.08,7.4,1.19,1
Whop Philyor,61320,WR,INDIANA,12,11,2,2,65.0,39,0,60,6,16,2,16,32.7,4,4,190,1,1,55.6,76.7,65.1,,63.9,77.9,63.2,54.1,22,2,985,69,368,164,0,0,101,80,0,60,16,1.45,5.5,2.68,0
Lexington Joseph,97104,WR,FIU,3,11,4,0,0.0,0,0,50,0,0,4,35,115.7,0,2,166,0,6,73.5,70.0,74.0,,,,68.3,60.9,9,0,0,0,0,25,0,0,0,11,0,50,35,3.18,4.5,,3
Matthew Murla,101199,HB,AIR FORCE,10,11,0,0,0.0,0,0,47,0,0,0,23,0.0,0,3,101,0,2,73.5,71.3,83.5,,70.9,,65.9,70.2,8,0,0,0,0,50,0,0,0,11,0,47,23,2.09,4.3,,0
Decavilon Reese,105794,HB,AKRON,2,11,1,1,37.8,17,0,45,0,0,1,24,18.2,1,2,102,0,1,74.0,63.7,74.5,,24.6,56.4,68.6,,17,0,4,1,12,12,0,0,3,12,0,45,24,2.18,4.1,0.33,10
Reynaldo Flores,83794,HB,UTEP,12,11,3,0,0.0,0,0,44,0,1,3,37,84.1,1,1,330,0,2,74.1,65.8,7.7,,82.1,68.6,61.2,61.9,11,1,63,5,51,38,0,0,8,16,0,44,37,3.36,4.0,1.24,9
Jackson Anthrop,41338,WR,PURDUE,12,11,2,0,0.0,0,0,46,3,3,2,23,21.8,2,2,273,1,3,62.0,56.0,84.9,,,56.0,53.4,61.3,11,0,340,37,345,149,0,0,56,48,0,46,23,2.09,4.2,0.99,2
Dalton Keene,61068,TE,VA TECH,13,11,1,0,0.0,0,0,33,1,3,1,25,28.4,0,2,337,1,3,38.4,62.5,89.3,,63.4,64.3,47.1,62.4,7,0,240,21,185,398,0,0,26,32,0,33,25,2.27,3.0,1.3,8
Demetrious Flowers,97601,HB,ARIZONA ST,1,11,2,0,0.0,0,0,31,0,0,2,31,51.2,0,1,110,0,0,73.5,58.1,75.7,,66.6,55.2,58.1,60.0,9,0,0,0,11,16,0,0,1,11,0,31,31,2.82,2.8,0.0,11
Dontae Smith,77717,HB,GA TECH,5,11,2,2,64.6,42,0,65,0,0,2,28,39.2,2,3,176,0,1,74.6,64.8,76.5,,80.0,59.8,65.8,56.2,25,0,13,2,24,22,0,0,2,13,0,65,28,2.55,5.9,0.54,9
Tim Taylor,57292,HB,MEMPHIS,5,11,0,0,0.0,0,0,30,0,1,0,22,15.4,0,3,218,0,3,73.6,64.7,75.0,,72.6,66.6,63.3,59.9,9,0,13,2,4,20,0,0,2,13,0,30,22,2.0,2.7,3.25,8
Tanner Blatt,43372,HB,TROY,1,11,1,1,34.1,15,0,44,0,0,1,39,32.2,1,3,318,0,5,73.5,70.1,71.1,,,,68.0,,15,0,0,0,0,11,0,0,0,11,0,44,39,3.55,4.0,,5
Ihmir Smith-Marsette,61324,WR,IOWA,13,11,4,2,56.5,61,0,108,6,5,4,22,32.7,4,5,192,0,1,78.2,71.8,66.0,49.9,,71.9,68.4,59.4,45,2,722,44,341,234,0,0,74,55,3,108,22,2.0,9.8,2.12,0
Malik Dunner,45900,WR,BALL ST,12,11,4,4,83.2,153,0,184,1,1,4,71,179.3,6,7,117,0,0,77.8,63.7,9.6,,67.7,56.6,77.7,59.6,51,1,43,7,58,76,0,0,11,18,2,184,71,6.45,16.7,0.74,1
Isaiah Floyd,83612,HB,ARIZONA ST,3,11,0,0,0.0,0,0,47,0,0,0,34,0.0,1,1,110,0,3,73.5,63.3,73.7,,76.0,53.9,63.7,,10,0,0,0,6,11,0,0,0,11,0,47,34,3.09,4.3,0.0,8
Cam Wiley,101646,HB,MINNESOTA,2,11,0,0,0.0,0,0,32,0,1,0,20,15.2,0,3,225,0,8,74.3,66.8,72.4,,,64.1,65.5,,7,0,0,1,3,11,0,0,1,12,0,32,20,1.82,2.9,0.0,3
Aaron Allen,78494,QB,LA TECH,6,8,1,0,0.0,0,0,19,0,0,0,12,0.0,0,0,208,3,2,73.1,62.0,50.8,62.6,,,58.0,60.0,6,1,0,0,0,83,9,3,0,8,0,28,20,1.82,2.5,,2
Nakendrick Clark,83608,HB,APP STATE,7,11,0,0,0.0,0,0,43,0,0,0,18,0.0,1,3,108,1,0,23.9,66.3,74.4,,,58.6,63.8,68.0,12,0,0,0,2,19,0,0,0,11,0,43,18,1.64,3.9,0.0,11
Elijah Sindelar,46466,QB,PURDUE,3,9,0,0,0.0,0,0,30,0,0,0,10,0.0,0,4,273,1,1,58.6,66.2,50.5,67.6,,,56.1,60.2,9,2,0,0,0,47,6,2,0,9,1,36,17,1.55,3.3,,1
Tayvion Robinson,99693,WR,VA TECH,13,11,2,4,90.9,120,0,132,3,12,2,29,87.9,4,5,337,0,5,81.5,65.5,86.4,39.4,,66.3,68.0,52.0,49,0,404,31,208,161,0,0,44,42,0,132,29,2.64,12.0,1.94,1
B.J. Smith,40545,HB,TROY,2,11,2,3,83.0,88,0,106,0,0,2,29,40.6,3,3,318,0,1,73.6,59.9,75.4,,13.7,58.1,63.5,59.1,41,0,14,2,23,13,0,0,3,13,1,106,29,2.64,9.6,0.61,9
Tate Whatley,83556,QB,SO MISS,3,9,0,0,0.0,0,0,15,0,0,0,14,0.0,1,1,296,0,3,72.4,59.7,19.0,66.1,,,52.7,60.0,17,1,0,0,0,23,19,2,0,9,0,34,26,2.36,3.1,,4
Jemel Jones,102863,QB,ARMY,2,10,0,0,0.0,0,0,36,0,0,0,17,0.0,1,3,114,0,0,72.7,65.3,72.8,40.7,,,72.1,60.0,14,0,0,0,0,17,14,1,0,10,1,50,32,2.91,4.5,,6
Re-al Mitchell,77670,QB,IOWA STATE,5,11,2,3,62.0,62,0,100,0,0,2,37,56.1,4,5,193,0,5,73.7,84.1,74.1,64.0,,60.8,77.4,60.0,29,0,3,1,1,25,0,0,1,12,1,100,37,3.36,9.1,3.0,6
Aidan O'Connell,60516,QB,PURDUE,6,7,1,0,0.0,0,0,15,0,0,0,2,0.0,0,4,273,1,1,63.0,77.3,63.0,77.3,,54.3,60.3,60.0,9,2,0,0,1,95,15,4,0,7,0,30,12,1.09,2.7,0.0,1
Brett Kean,46591,QB,CHARLOTTE,7,9,0,0,0.0,0,0,29,0,0,0,22,0.0,1,4,136,0,3,72.3,69.5,78.1,68.4,,,62.6,60.0,12,0,0,0,0,57,9,2,0,9,0,38,23,2.09,3.5,,3
Tristan Gebbia,60475,QB,OREGON ST,4,2,0,0,0.0,0,0,3,0,0,0,2,0.0,1,4,265,1,0,47.4,57.9,79.4,56.5,,,59.7,60.0,15,0,0,0,0,50,47,9,0,2,1,50,17,1.55,4.5,,1
Anthony Schwartz,84135,WR,AUBURN,13,11,2,2,72.0,85,0,118,3,1,2,57,29.9,4,5,115,1,0,49.3,73.9,84.5,,,70.8,78.2,62.0,57,1,438,41,159,137,0,0,53,52,2,118,57,5.18,10.7,2.75,1
B.J. Daniels,57462,HB,UTSA,6,11,0,1,30.0,18,1,60,1,0,0,32,0.0,1,4,331,0,6,75.1,68.0,75.0,,25.8,29.6,75.5,58.2,18,1,0,0,8,19,0,0,1,11,0,60,32,2.91,5.5,0.0,5
Jahmyl Jeter,77759,HB,OKLA STATE,1,11,2,0,0.0,0,0,34,0,0,2,22,36.4,0,3,262,0,2,73.5,69.1,72.4,,71.5,55.9,69.0,60.0,6,0,0,0,7,12,0,0,0,11,0,34,22,2.0,3.1,0.0,9
Will Dabbs,42738,HB,NC STATE,2,11,2,0,0.0,0,0,45,0,0,2,34,56.2,1,3,248,0,0,73.5,67.6,73.9,,72.7,55.1,67.4,,11,0,0,0,7,11,0,0,0,11,0,45,34,3.09,4.1,0.0,11
Dee Baker,100838,HB,SO MISS,3,11,0,1,34.9,15,0,43,0,0,0,22,0.0,2,3,296,1,4,26.6,52.3,72.2,,,,53.8,60.0,15,0,0,0,0,12,0,0,0,11,0,43,22,2.0,3.9,,7
Martell Irby,83784,HB,UCLA,5,10,1,0,0.0,0,0,34,0,1,1,18,24.0,0,2,324,0,0,73.9,65.3,76.3,,75.0,78.1,58.1,60.0,9,0,48,5,31,14,0,0,7,15,0,34,18,1.8,3.4,1.55,9
Trivenskey Mosley,83761,HB,SO MISS,4,10,7,0,0.0,0,0,51,0,1,7,38,202.7,2,2,296,0,3,73.4,63.1,0.0,,84.6,64.4,66.0,43.6,12,1,33,5,43,16,0,0,6,15,0,51,38,3.8,5.1,0.77,7
Troy Henderson,83692,HB,LIBERTY,8,10,1,2,87.4,76,0,87,0,0,1,15,11.5,2,3,206,0,6,73.8,72.7,76.5,,78.5,87.4,63.8,57.5,59,0,33,3,15,17,0,0,3,13,1,87,15,1.5,8.7,2.2,3
Steven Krajewski,77650,QB,UCONN,4,9,2,1,37.0,17,0,36,0,0,2,13,32.1,2,2,146,1,1,25.4,53.7,77.8,55.7,,,53.0,60.0,17,0,0,0,0,42,10,1,0,9,1,46,13,1.3,4.6,,8
Roger Neal,58029,HB,NEVADA,6,10,2,0,0.0,0,0,14,0,0,2,22,40.0,0,0,239,0,2,73.1,60.9,77.0,,77.3,57.3,60.9,60.3,8,0,8,1,13,15,0,0,1,11,0,14,22,2.2,1.4,0.62,7
T.J. Pledger,77755,HB,OKLAHOMA,6,10,1,1,24.6,16,0,65,0,0,1,21,19.1,3,5,261,0,5,29.2,72.1,74.8,,75.5,54.2,76.2,56.8,16,0,0,1,16,16,0,0,2,11,1,65,21,2.1,6.5,0.0,5
Elijah Barnwell,57387,HB,RUTGERS,6,10,5,1,49.4,40,0,81,0,0,5,42,190.9,2,2,278,0,2,73.1,67.3,74.9,,25.6,60.4,69.7,57.8,40,0,8,1,7,19,0,0,1,11,0,81,42,4.2,8.1,1.14,8
Merek Pierce,57400,HB,SMU,3,10,1,0,0.0,0,0,31,0,0,1,22,22.0,0,3,287,0,6,73.1,66.3,72.9,,70.0,57.0,66.9,55.9,7,0,0,0,4,13,0,0,0,10,1,31,22,2.2,3.1,0.0,4
Isaiah Woullard,57305,HB,OLE MISS,3,10,3,0,0.0,0,0,31,0,0,3,32,96.0,0,2,226,0,0,73.1,65.1,72.6,,73.0,57.6,64.3,59.9,8,0,0,0,3,14,0,0,0,10,0,31,32,3.2,3.1,0.0,10
Brandon Wimbush,35595,QB,UCF,6,10,3,1,48.5,32,0,66,0,0,3,39,117.0,3,6,323,2,3,29.4,53.2,77.0,42.9,,57.4,69.3,60.2,32,0,0,0,2,38,0,0,0,10,0,66,39,3.9,6.6,0.0,5
Malik Hancock,43345,TE,ARMY,13,10,2,1,37.3,28,0,75,0,0,2,37,56.9,3,4,114,0,3,73.7,79.9,81.3,,70.0,77.7,70.3,65.8,28,0,78,3,29,125,0,0,5,13,1,75,37,3.7,7.5,2.69,2
Baden Pinson,54436,HB,COAST CAR,7,10,2,0,0.0,0,0,23,0,0,2,22,44.0,0,5,141,0,8,73.1,67.5,73.2,,74.5,56.2,65.4,67.9,8,0,0,0,4,16,0,0,0,10,0,23,22,2.2,2.3,0.0,2
John Stephen Jones,82078,QB,ARKANSAS,3,9,2,0,0.0,0,0,26,0,0,2,12,29.6,1,2,111,0,6,72.3,54.0,76.5,49.3,,,63.2,60.0,12,0,0,0,0,33,3,1,0,9,0,29,14,1.4,2.9,,3
Ahrod Lloyd,83683,HB,INDIANA,5,10,0,0,0.0,0,0,19,0,0,0,14,0.0,0,1,190,0,0,73.6,58.1,75.4,,78.6,52.4,59.1,60.0,7,0,0,0,14,14,0,0,1,10,0,19,14,1.4,1.9,0.0,10
TaMerik Williams,77741,HB,SMU,4,10,0,0,0.0,0,0,23,0,0,0,11,0.0,0,1,287,1,4,23.6,37.5,72.7,,,65.0,40.8,48.8,5,0,5,1,2,17,0,0,1,11,0,23,11,1.1,2.3,2.5,6
Ja'Veon Marlow,83797,HB,VANDERBILT,6,10,1,0,0.0,0,0,42,0,0,1,31,31.0,0,2,333,0,1,74.1,64.5,73.6,,77.7,55.7,64.3,60.4,8,0,0,0,7,14,0,0,0,10,0,42,31,3.1,4.2,0.0,8
Giles Jackson,101695,WR,MICHIGAN,10,10,1,2,62.3,43,0,69,0,2,1,21,33.2,3,3,222,0,4,77.6,68.0,0.0,,,81.2,57.2,60.2,22,1,142,9,20,26,0,0,12,19,1,69,21,2.1,6.9,7.1,1
Jackson Williamson,60449,QB,MIAMI OH,6,8,1,1,41.5,22,0,41,0,0,0,10,0.0,1,2,221,2,1,32.1,71.5,77.2,68.7,,,65.2,60.0,22,0,0,0,0,49,12,2,0,8,0,53,24,2.4,5.3,,5
Terrell Brown,101067,HB,HOUSTON,3,10,3,0,0.0,0,0,22,0,0,3,27,73.6,0,0,182,1,1,24.5,48.0,75.6,,28.1,56.4,50.0,58.8,5,0,6,1,8,14,0,0,1,11,0,22,27,2.7,2.2,0.75,8
Jalen Virgil,41991,WR,APP STATE,14,10,4,2,85.7,36,0,42,3,6,4,37,108.8,3,3,108,0,2,75.1,66.7,57.6,,61.1,65.1,70.4,64.2,21,1,383,24,195,242,0,0,41,34,1,42,37,3.7,4.2,1.96,0
Rashaad Bolton,42729,HB,ARMY,3,10,0,0,0.0,0,0,32,0,0,0,16,0.0,0,3,114,0,4,73.1,73.2,75.9,,,,70.8,63.5,6,0,0,0,0,21,0,0,0,10,1,32,16,1.6,3.2,,0
Marcus Major,99488,HB,OKLAHOMA,3,10,2,0,0.0,0,0,27,0,0,2,21,42.0,0,1,261,0,6,73.5,61.5,73.6,,67.5,54.5,62.3,59.8,6,0,0,0,7,17,0,0,0,10,0,27,21,2.1,2.7,0.0,4
Treshaun Ward,99619,HB,FLORIDA ST,2,10,2,0,0.0,0,0,44,0,0,2,33,66.0,1,2,167,0,1,73.1,66.1,74.4,,26.8,56.3,68.9,59.5,11,0,0,0,5,14,0,0,0,10,0,44,33,3.3,4.4,0.0,9
Smoke Harris,78918,WR,LA TECH,13,10,2,2,52.5,31,0,59,4,7,2,20,31.0,2,3,208,0,7,80.4,65.7,86.5,,,64.8,68.7,58.0,16,0,350,48,223,181,0,0,66,58,1,59,20,2.0,5.9,1.57,2
Kendrell Flowers,142763,HB,WAKE,1,9,1,0,0.0,0,0,27,0,0,1,25,30.9,0,1,339,0,3,72.5,65.3,70.7,,72.7,,64.0,60.0,7,0,0,0,0,10,0,0,0,9,0,27,25,2.78,3.0,,6
Maurice Alexander,33465,WR,FIU,9,9,2,0,0.0,0,0,42,4,5,2,27,61.8,1,1,166,1,0,33.8,62.5,83.9,61.0,,59.3,66.3,73.0,14,0,298,25,182,175,0,0,37,34,0,42,27,3.0,4.7,1.64,0
Chris Chugunov,34153,QB,OHIO STATE,10,8,0,0,0.0,0,0,-13,0,0,0,0,0.0,0,0,260,2,0,26.0,64.0,80.0,69.0,,,42.1,60.0,0,1,0,0,0,92,0,1,0,8,0,-13,0,0.0,-1.4,,1
Maurice Ffrench,39871,WR,PITTSBURGH,11,9,2,0,0.0,0,0,22,5,22,2,17,43.2,1,2,268,3,0,51.4,70.8,47.1,,,72.1,53.7,63.9,14,2,849,96,454,209,0,0,123,105,0,22,17,1.89,2.4,1.87,0
Logan Bonner,39990,QB,ARK STATE,4,4,3,0,0.0,0,0,2,0,0,0,2,0.0,3,4,113,2,2,49.0,78.1,83.1,75.8,,88.9,62.6,60.0,28,0,37,1,1,94,65,5,1,5,1,67,59,6.56,7.4,37.0,1
Devin Duvernay,40006,WR,TEXAS,13,8,3,0,0.0,0,0,31,3,23,2,21,58.1,1,3,311,0,0,79.5,89.4,69.8,55.2,,89.5,61.7,67.2,13,1,1392,105,464,267,0,1,129,113,1,31,24,2.67,3.4,3.0,6
Mick Assaf,40063,HB,NOTRE DAME,4,9,3,0,0.0,0,0,34,0,0,3,39,144.4,2,1,258,0,3,72.5,67.2,71.1,,,,65.6,60.0,13,0,0,0,0,11,0,0,0,9,0,34,39,4.33,3.8,,4
Darius Stubbs,40198,HB,GA STATE,2,9,1,0,0.0,0,0,-6,0,0,1,11,13.6,0,0,175,0,0,72.5,50.9,71.7,,69.7,60.0,52.3,60.0,1,0,0,0,1,11,0,0,0,9,0,-6,11,1.22,-0.7,0.0,9
Collin Hill,40245,QB,COLO STATE,3,4,0,0,0.0,0,0,-6,0,0,0,1,0.0,2,3,144,2,0,55.1,62.8,81.2,61.6,,,60.7,60.0,15,0,0,0,0,72,30,5,0,4,1,24,13,1.44,2.7,,1
Jack Lindsey,40558,QB,ARKANSAS,2,8,0,3,84.5,71,0,78,0,0,0,15,0.0,3,3,111,0,4,72.1,73.9,77.5,68.6,,,71.8,60.1,30,0,0,0,0,38,6,1,0,8,0,84,21,2.33,9.3,,3
Marquez Stevenson,41838,WR,HOUSTON,12,9,3,2,59.6,53,0,89,4,11,3,37,94.4,5,5,182,3,0,27.0,73.6,62.9,,,74.2,69.3,57.7,34,1,904,52,312,275,0,0,90,61,0,89,37,4.11,9.9,2.9,0
Theo Anderson,44712,HB,BUFFALO,6,9,1,0,0.0,0,0,41,0,0,1,36,44.4,1,2,126,0,1,73.5,63.8,73.9,,,,61.5,67.1,13,0,0,0,0,20,0,0,0,9,0,41,36,4.0,4.6,,8
Chico McClatcher,47502,WR,WASHINGTON,10,9,2,2,69.8,37,0,53,1,3,2,17,42.9,2,4,340,0,0,76.7,66.3,80.2,,63.9,65.3,63.9,61.0,19,0,102,13,78,45,0,0,18,22,0,53,17,1.89,5.9,1.31,2
Cameron Montgomery,52198,HB,RICE,5,9,0,0,0.0,0,0,30,0,0,0,15,0.0,0,1,275,2,4,12.1,40.5,75.5,,0.6,29.3,52.5,60.0,8,0,8,2,14,14,0,0,2,11,0,30,15,1.67,3.3,0.57,3
Clay Markoff,57095,HB,WASH STATE,4,9,0,0,0.0,0,0,25,0,0,0,21,0.0,0,0,341,0,1,71.9,56.1,76.0,,80.1,52.3,56.0,58.7,8,0,0,0,16,16,0,0,0,9,0,25,21,2.33,2.8,0.0,7
Will Jones,57154,HB,BALL ST,8,9,2,0,0.0,0,0,47,0,1,2,29,60.4,2,3,117,0,4,73.1,63.0,77.8,,58.1,65.6,63.5,59.1,13,0,37,7,46,12,0,0,7,16,0,47,29,3.22,5.2,0.8,5
Ra'Sean Davie,61826,HB,W MICHIGAN,3,9,2,0,0.0,0,0,35,0,0,2,21,51.9,1,1,347,0,0,73.1,72.5,71.8,,67.8,,69.8,60.0,12,0,0,0,0,12,0,0,0,9,0,35,21,2.33,3.9,,9
Danny Davis III,61836,WR,WISCONSIN,14,9,2,4,71.6,78,1,109,0,4,2,27,46.2,5,6,349,1,0,52.9,65.1,30.7,,,64.5,64.2,68.9,29,3,250,30,234,208,0,0,34,39,1,109,27,3.0,12.1,1.07,0
Keylon Stokes,65080,WR,TULSA,12,9,1,0,0.0,0,1,42,13,11,1,9,16.9,1,2,320,1,2,71.1,68.7,70.6,,,69.9,64.9,51.6,10,1,1040,62,438,346,0,0,99,71,0,42,9,1.0,4.7,2.37,2
James Harris II,77030,HB,NAVY,3,9,1,0,0.0,0,0,25,0,0,1,14,17.3,0,0,237,0,1,72.5,42.3,75.7,,13.4,,45.9,58.0,7,0,0,0,0,18,0,0,0,9,0,25,14,1.56,2.8,,0
Joshua Fleeks,78088,WR,BAYLOR,14,9,2,0,0.0,0,0,27,2,4,2,16,31.4,0,1,118,0,4,76.2,63.7,83.1,,,65.0,53.4,62.6,8,0,262,25,152,107,0,0,37,34,1,27,16,1.78,3.0,1.72,1
Ben VanSumeren,82523,HB,MICHIGAN,4,9,0,0,0.0,0,0,17,0,0,0,12,0.0,0,2,222,1,1,21.8,43.8,73.0,,76.6,58.7,46.9,60.0,3,0,0,0,2,12,0,0,0,9,1,17,12,1.33,1.9,0.0,8
Carson Baker,83548,QB,S DIEGO ST,2,5,0,0,0.0,0,0,-4,0,0,0,1,0.0,0,2,284,0,0,70.8,73.4,76.7,74.3,,,60.4,60.0,5,0,0,0,0,34,13,4,0,5,0,9,3,0.33,1.0,,0
Jordan Weeks,83585,QB,UTSA,3,7,3,0,0.0,0,0,8,0,0,2,19,77.6,0,1,331,4,0,28.7,54.3,41.3,59.1,,,45.6,60.0,9,1,0,0,0,43,13,2,0,7,0,21,31,3.44,2.3,,4
