player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Matthew McKay,60485,QB,NC STATE,6,8,0,0,0.0,0,0,12,0,0,0,10,0.0,1,4,248,0,0,71.6,61.2,74.7,70.2,,,55.0,60.0,17,0,0,0,0,23,24,5,0,8,1,36,20,1.54,2.8,,7
Tanner Mangum,34607,QB,BYU,8,8,0,0,0.0,0,0,-14,0,0,0,2,0.0,0,0,128,2,1,52.9,62.7,85.3,63.4,,55.9,49.5,60.1,3,1,2,1,1,206,10,5,1,9,0,-4,4,0.31,-0.3,2.0,1
Tommy DeVito,60545,QB,SYRACUSE,8,11,1,0,0.0,0,0,35,0,0,1,25,20.7,3,6,304,0,6,74.4,72.1,81.3,70.9,,,62.5,60.0,13,2,0,0,0,89,19,2,0,11,1,54,28,2.15,4.2,,2
Thai Cottrell,45921,WR,S JOSE ST,11,13,1,0,0.0,0,0,5,2,2,1,20,12.1,0,0,285,0,2,84.0,64.1,50.1,,67.7,66.3,54.2,55.8,8,1,225,25,222,123,0,0,36,38,0,5,20,1.54,0.4,1.01,1
Lanard Fournette,13602,HB,LSU,7,12,4,2,66.0,70,0,106,2,1,4,49,113.4,3,5,211,0,2,74.3,73.5,75.4,,77.6,54.1,79.7,60.0,46,0,55,6,19,17,0,0,9,18,1,106,49,4.08,8.8,2.89,10
Davon Jones,40603,LB,BOSTON COL,3,12,2,0,0.0,0,0,27,0,0,2,19,26.4,0,5,121,0,7,74.1,66.9,74.9,,,57.4,66.5,60.0,5,0,0,0,3,13,0,0,0,12,3,27,19,1.58,2.3,0.0,5
Tyliek Raynor,40131,HB,TEMPLE,4,12,0,1,31.3,15,0,48,0,0,0,20,0.0,1,3,306,0,3,74.0,54.9,75.4,,7.6,53.8,59.7,60.0,15,0,0,0,12,14,0,0,0,12,1,48,20,1.67,4.0,0.0,8
Austin Conway,29618,WR,WYOMING,12,12,5,1,23.8,19,0,80,1,3,5,27,40.9,2,1,351,1,3,72.6,63.0,41.0,52.8,,62.4,67.0,63.2,19,2,250,32,266,271,0,0,50,44,1,80,27,2.25,6.7,0.94,1
Jake Luton,17287,QB,OREGON ST,8,9,0,0,0.0,0,0,-3,0,0,0,1,0.0,0,2,265,3,3,76.3,79.1,85.2,81.9,,48.6,34.6,60.0,4,0,0,0,4,156,-1,3,1,9,0,-4,3,0.25,-0.3,0.0,3
Andrew Bunch,60476,QB,NEBRASKA,5,10,0,1,40.4,23,0,47,0,0,0,35,0.0,2,3,238,4,3,21.1,45.8,79.5,49.0,,,46.5,60.0,23,0,0,0,0,68,10,2,0,10,0,57,48,4.0,4.8,,6
Taivon Jacobs,28967,WR,MARYLAND,12,12,1,0,0.0,0,0,38,3,0,1,20,4.5,1,1,215,0,0,84.4,63.7,60.1,,,63.3,58.1,68.9,13,2,327,25,247,222,0,0,47,37,0,38,20,1.67,3.2,1.32,0
Jacqez Hairston,54433,HB,COAST CAR,5,12,5,4,76.8,96,0,125,1,0,5,92,319.4,4,4,141,0,6,74.0,72.7,79.0,,71.3,30.4,78.5,58.5,34,0,0,0,10,20,0,0,1,12,0,125,92,7.67,10.4,0.0,6
Drake Anderson,83729,HB,NWESTERN,2,12,2,0,0.0,0,0,36,1,0,2,29,40.3,1,1,256,0,5,74.0,57.2,73.2,,67.9,29.9,62.6,,11,0,0,0,8,12,0,0,1,12,0,36,29,2.42,3.0,0.0,7
Bryson Carroll,60479,QB,NEW MEXICO,2,12,1,0,0.0,0,0,39,0,0,1,27,18.7,0,0,241,1,4,73.4,65.6,72.0,57.7,,,65.2,60.0,9,0,0,0,0,17,0,0,0,12,0,39,27,2.25,3.3,,7
Malik Willis,60341,QB,AUBURN,8,9,3,2,52.3,46,0,67,0,0,2,20,49.4,4,4,115,0,1,72.1,62.2,76.6,65.5,,,58.4,60.3,30,0,0,0,0,51,21,3,0,9,1,88,30,2.5,7.3,,8
Kelan Walker,77749,HB,HOUSTON,2,12,0,1,64.3,72,0,112,0,0,0,31,0.0,1,4,182,0,2,74.0,62.6,72.5,,77.8,55.4,62.3,60.0,72,0,0,0,8,13,0,0,0,12,1,112,31,2.58,9.3,0.0,10
Artice Hobbs IV,57142,FB,ARMY,10,12,2,2,43.3,42,0,97,0,0,2,26,33.3,5,5,114,0,7,74.4,67.1,6.6,,23.7,64.5,74.8,60.3,24,2,15,1,18,185,0,0,1,13,1,97,26,2.17,8.1,0.83,3
Tyleek Collins,84467,WR,UNLV,12,12,2,3,63.5,66,0,104,2,9,2,45,95.9,4,6,325,0,0,79.7,69.3,55.4,,,69.1,64.8,62.7,29,1,422,31,216,164,0,0,45,43,1,104,45,3.75,8.7,1.95,1
Andy Isabella,47448,WR,UMASS,12,12,5,1,20.2,17,0,84,6,18,5,37,62.8,4,6,216,1,0,73.9,93.2,0.0,,,93.8,71.4,62.0,17,6,1696,101,409,223,0,0,146,113,1,84,37,3.08,7.0,4.15,0
Kendric Pryor,40408,WR,WISCONSIN,13,12,2,5,93.1,108,0,116,0,1,2,36,25.7,6,6,349,0,0,75.4,63.1,65.6,,,59.8,73.0,68.7,33,1,273,23,273,285,0,0,40,35,1,116,36,3.0,9.7,1.0,0
Trevon Bradford,40116,WR,OREGON ST,11,12,2,3,69.9,95,0,136,1,6,2,23,22.5,6,6,265,0,0,61.9,79.2,85.3,,,79.5,69.8,56.6,56,0,649,56,344,222,0,0,84,68,0,136,23,1.92,11.3,1.89,0
Sihiem King,33252,HB,KENTUCKY,2,12,1,0,0.0,0,0,58,1,0,1,22,15.3,2,4,202,0,6,74.0,59.0,74.4,,42.0,29.3,65.0,59.4,11,0,0,0,7,15,0,0,2,12,0,58,22,1.83,4.8,0.0,6
T'Rod Daniels,57411,HB,SO MISS,2,12,2,1,38.8,19,0,49,0,0,2,29,37.2,2,3,296,0,6,74.0,62.7,76.0,,80.0,61.3,60.7,64.5,19,0,13,1,20,18,0,0,2,13,0,49,29,2.42,4.1,0.65,6
Hezekiah Grimsley,61800,WR,VA TECH,12,12,0,1,22.7,17,0,75,6,5,0,21,20.3,1,5,337,0,8,76.2,67.1,57.4,76.2,,64.3,71.2,66.1,17,1,382,31,255,182,0,0,55,43,0,75,21,1.75,6.3,1.5,1
Dante Black,77746,HB,UCONN,3,11,2,0,0.0,0,0,23,0,0,2,22,30.8,0,2,146,0,2,73.6,60.9,74.9,,20.3,56.7,65.9,58.9,9,0,16,2,20,15,0,0,2,13,0,23,22,2.0,2.1,0.8,9
Jordan Wright,45681,HB,LA LAFAYET,6,11,4,0,0.0,0,0,45,0,0,4,40,111.9,1,3,207,0,0,73.6,68.4,74.9,,67.9,68.8,63.8,74.3,12,0,29,2,7,18,0,0,2,13,0,45,40,3.64,4.1,4.14,11
Shaun Peterson Jr.,83662,HB,FIU,2,11,1,0,0.0,0,0,41,0,0,1,27,22.3,0,3,166,0,6,73.5,55.1,73.1,,,60.0,56.0,,7,0,0,0,1,11,0,0,0,11,0,41,27,2.45,3.7,0.0,5
Matthew Downing,82120,QB,GEORGIA,4,11,0,0,0.0,0,0,-10,0,0,0,2,0.0,0,1,173,3,0,71.6,60.1,75.6,62.2,,,56.8,60.0,7,0,0,0,0,40,0,0,0,11,0,-10,2,0.18,-0.9,,5
Wiley Green,75891,QB,RICE,4,5,2,0,0.0,0,0,21,0,0,0,6,0.0,2,5,275,2,0,55.1,54.2,81.8,51.8,,56.7,61.9,61.7,10,0,0,0,1,81,34,6,0,5,2,55,29,2.64,5.0,0.0,5
Gerald Hearns,13214,HB,FAU,9,11,5,3,57.4,54,0,94,0,0,5,51,210.7,4,5,165,0,2,73.5,70.0,75.2,,67.2,55.1,71.9,58.9,24,0,0,0,9,21,0,0,0,11,0,94,51,4.64,8.5,0.0,9
Cade Fortin,77620,QB,N CAROLINA,4,5,0,1,19.8,19,0,22,0,0,0,5,0.0,3,5,245,0,2,72.4,73.6,79.4,71.0,,54.3,68.5,60.2,40,0,0,0,1,48,74,6,0,5,1,96,29,2.64,8.7,0.0,1
Merek Pierce,57400,HB,SMU,3,11,2,0,0.0,0,0,56,0,0,2,45,74.4,1,4,287,0,4,73.5,64.7,74.2,,,54.4,66.0,58.8,14,0,0,0,8,17,0,0,0,11,0,56,45,4.09,5.1,0.0,7
Anthony Ratliff-Williams,34629,WR,N CAROLINA,11,10,1,0,0.0,0,0,71,5,7,0,25,33.7,5,6,245,1,5,60.5,68.5,0.0,50.1,62.1,69.3,75.6,59.4,14,6,691,42,339,266,12,1,86,52,1,83,27,2.45,7.5,2.04,4
Brian Snead,83732,HB,OHIO STATE,2,11,0,0,0.0,0,1,37,0,0,0,24,0.0,0,4,260,0,4,74.0,61.8,74.6,,21.8,56.0,64.2,60.0,5,1,0,0,7,15,0,0,0,11,1,37,24,2.18,3.4,0.0,7
Alex Fontenot,57186,HB,COLORADO,2,11,1,1,35.7,15,0,42,0,0,1,44,36.4,1,2,143,1,9,24.8,55.0,73.2,,,,56.0,59.8,15,0,0,0,0,17,0,0,0,11,1,42,44,4.0,3.8,,2
Chase Cord,60347,QB,BOISE ST,4,11,1,3,80.2,85,0,106,0,0,1,21,17.4,3,3,120,0,5,73.4,74.9,75.0,45.7,,,80.9,60.0,44,0,0,0,0,34,0,0,0,11,1,106,21,1.91,9.6,,3
Wyatt Mazour,34261,HB,NEBRASKA,9,11,4,2,46.1,35,0,76,0,0,4,62,187.9,4,6,238,0,1,74.0,73.7,75.2,60.0,75.3,66.0,73.5,59.1,18,0,21,1,7,20,0,0,2,12,1,76,62,5.64,6.9,3.0,10
Trelon Smith,57135,HB,ARIZONA ST,5,11,1,1,33.9,19,0,56,0,1,1,18,21.8,2,4,110,2,4,15.4,47.2,74.0,,76.6,25.9,60.6,60.0,19,0,19,4,13,12,0,0,4,15,0,56,18,1.64,5.1,1.46,7
Dylan Collie,47705,WR,BYU,13,11,1,1,30.5,18,0,59,4,1,1,28,14.5,3,4,128,1,0,75.8,63.6,85.1,,,65.6,54.7,53.9,18,0,277,24,187,161,0,0,32,35,0,59,28,2.55,5.4,1.48,1
Evan Johnson,57345,HB,N TEXAS,9,11,0,1,42.2,27,0,64,0,0,0,17,0.0,2,3,251,1,6,42.1,58.3,78.0,,90.3,39.1,58.0,57.4,27,0,37,6,34,17,0,0,6,17,0,64,17,1.55,5.8,1.09,4
Zach Kahn,40571,HB,MIAMI OH,5,11,0,0,0.0,0,0,26,0,0,0,27,0.0,0,0,221,0,5,73.7,58.5,71.7,,,59.9,58.8,60.0,9,0,0,0,1,12,0,0,0,11,0,26,27,2.45,2.4,0.0,6
Jack Coan,60613,QB,WISCONSIN,5,8,1,0,0.0,0,0,20,0,0,0,3,0.0,0,1,349,6,2,26.5,41.4,83.7,45.0,,,31.4,60.2,9,0,-4,1,0,188,16,3,1,9,1,36,8,0.73,3.3,,1
Christian Mallard,57117,HB,AIR FORCE,4,11,2,1,35.6,16,0,45,0,0,2,17,28.1,1,3,101,1,1,23.9,50.0,76.7,,56.8,59.9,49.0,61.3,16,0,0,0,1,28,0,0,0,11,1,45,17,1.55,4.1,0.0,0
Simi Bakare,83715,HB,MISSOURI,3,11,2,1,28.3,15,0,53,0,0,2,47,77.7,2,4,229,0,5,73.5,62.9,73.9,,0.0,55.6,65.7,60.0,15,0,0,0,6,12,0,0,0,11,1,53,47,4.27,4.8,0.0,6
Trevon Sands,40200,HB,USF,6,11,1,0,0.0,0,0,39,0,0,1,21,17.4,1,4,327,0,4,74.1,61.1,75.2,,59.8,54.0,63.0,55.7,14,0,0,0,14,23,0,0,0,11,0,39,21,1.91,3.5,0.0,7
Darius Maberry,57412,HB,SO MISS,2,11,2,0,0.0,0,0,40,0,0,2,22,26.7,1,3,296,0,4,73.7,67.2,77.8,,83.5,65.1,64.4,66.0,14,0,20,4,27,20,0,0,6,15,0,40,22,2.0,3.6,0.74,7
Rodney Anderson,35170,HB,OKLAHOMA,2,11,5,2,79.8,95,0,119,0,0,5,69,285.1,3,4,261,0,7,73.5,79.1,75.5,,79.1,54.4,80.6,58.4,65,0,0,0,12,16,0,0,1,11,3,119,69,6.27,10.8,0.0,3
Shane Buechele,12659,QB,TEXAS,2,5,1,0,0.0,0,0,2,0,0,0,6,0.0,1,0,311,1,2,42.8,54.0,9.8,64.1,,,42.8,60.3,11,2,0,0,0,51,25,5,0,5,0,27,24,2.4,2.7,,1
Brady McBride,77641,QB,MEMPHIS,3,6,3,0,0.0,0,0,-8,0,0,0,0,0.0,1,1,218,2,1,17.3,41.6,75.1,59.7,,,37.1,60.0,17,0,0,0,0,26,32,4,0,6,0,24,14,1.4,2.4,,2
Keondre Wudtee,40367,QB,OKLA STATE,2,7,2,0,0.0,0,0,47,0,0,2,19,77.6,3,1,262,2,3,29.9,75.2,74.4,47.5,,,77.9,60.0,30,0,0,0,0,26,42,3,0,7,0,89,32,3.2,8.9,,2
Amir Rasul,39919,HB,FLORIDA ST,7,10,0,0,0.0,0,0,46,0,0,0,31,0.0,0,2,167,1,7,26.0,53.8,74.0,,71.5,24.2,67.0,59.0,7,0,-2,1,5,18,0,0,1,11,1,46,31,3.1,4.6,-0.4,3
Jaylon Henderson,39535,QB,BOISE ST,3,10,1,0,0.0,0,0,50,0,0,1,29,29.0,3,5,120,0,3,72.9,67.5,74.1,51.5,,,67.5,60.0,14,0,0,0,0,31,0,0,0,10,0,50,29,2.9,5.0,,4
Kobe Lewis,77800,HB,C MICHIGAN,8,10,0,0,0.0,0,0,37,0,0,0,24,0.0,0,2,134,0,6,77.2,64.9,76.8,,79.9,54.8,66.1,54.4,7,0,0,0,8,22,0,0,0,10,0,37,24,2.4,3.7,0.0,3
Giovanni Gentosi,13879,FB,RICE,13,10,2,1,38.0,19,0,50,0,0,2,25,35.7,1,3,275,0,1,73.7,55.1,44.2,,77.6,62.5,62.8,48.7,19,1,27,4,37,225,0,0,6,14,1,50,25,2.5,5.0,0.73,0
Matt Corral,83517,QB,OLE MISS,4,7,5,1,60.4,61,0,83,0,0,4,59,481.6,2,4,226,1,2,71.1,88.5,76.7,74.8,,,84.8,60.0,61,0,0,0,0,37,18,3,0,7,2,101,79,7.9,10.1,,4
Dylan McCaffrey,60451,QB,MICHIGAN,6,7,1,1,44.0,44,0,78,0,0,1,27,55.1,3,4,222,0,1,71.2,91.7,75.6,89.4,,59.7,78.8,60.0,44,0,0,0,1,26,22,3,0,7,1,100,38,3.8,10.0,0.0,5
Artur Sitkowski,83547,QB,RUTGERS,11,3,2,0,0.0,0,0,2,0,0,0,1,0.0,1,1,278,4,0,59.5,27.0,87.2,27.4,,54.3,35.1,60.4,12,0,0,0,1,251,29,7,0,3,0,31,31,3.1,3.1,0.0,2
Lorenzo Harrison III,45821,HB,MARYLAND,2,10,6,2,64.3,54,0,84,0,0,6,15,90.0,4,5,215,0,1,73.5,78.5,0.0,,76.4,53.7,79.8,68.2,38,1,0,0,7,15,0,0,1,10,1,84,15,1.5,8.4,0.0,8
Mike Majette,45845,HB,INDIANA,12,10,0,0,0.0,0,0,25,0,2,0,21,13.5,1,2,190,0,1,77.4,60.1,82.4,,58.4,59.2,59.5,64.5,14,0,97,21,146,37,0,0,27,31,0,25,21,2.1,2.5,0.66,9
Matt Guidry,32871,WR,UTSA,5,10,2,1,87.8,43,0,49,0,0,2,21,35.0,1,1,331,0,8,48.0,64.5,74.2,,,59.0,64.1,60.0,43,0,6,2,5,17,0,0,2,12,0,49,21,2.1,4.9,1.2,1
Keller Chryst,46472,QB,TENNESSEE,8,10,0,0,0.0,0,0,-3,0,0,0,6,0.0,0,1,307,3,1,47.9,70.2,80.6,71.5,,,52.8,60.0,6,0,0,0,0,107,0,0,0,10,0,-3,6,0.6,-0.3,,3
Ronnie Clark,28029,HB,ALABAMA,6,10,0,0,0.0,0,0,33,0,0,0,23,0.0,0,2,103,0,1,73.1,61.8,72.1,,,,61.2,60.0,7,0,0,0,0,14,0,0,0,10,0,33,23,2.3,3.3,,8
Tywun Walters,57402,HB,S ALABAMA,8,10,0,0,0.0,0,0,32,0,0,0,32,0.0,1,2,288,0,4,73.1,61.4,77.3,,62.9,55.0,65.6,53.9,10,0,0,0,11,40,0,0,0,10,0,32,32,3.2,3.2,0.0,6
Kaegun Williams,57397,HB,S DIEGO ST,5,10,0,1,40.0,16,0,40,0,0,0,31,0.0,3,3,284,1,4,24.5,54.4,73.9,,76.5,68.2,52.5,60.0,16,0,12,1,4,11,0,0,1,11,0,40,31,3.1,4.0,3.0,4
Michael Walker,48213,WR,BOSTON COL,12,10,4,0,0.0,0,0,57,0,0,4,42,62.2,0,1,121,0,0,44.3,71.0,44.5,,63.9,68.7,68.5,72.0,9,1,217,17,113,171,0,0,24,27,0,57,42,4.2,5.7,1.92,1
Charles Lamar,35055,HB,BOWL GREEN,3,9,0,0,0.0,0,0,24,0,0,0,16,0.0,0,0,122,0,4,72.7,58.2,70.0,,,,58.6,60.0,5,0,0,0,0,10,0,0,0,9,0,24,16,1.78,2.7,,4
Quincy Patterson II,77626,QB,VA TECH,3,7,1,0,0.0,0,0,17,0,0,0,8,0.0,0,2,337,0,5,71.0,59.7,73.5,44.7,,,65.8,60.0,7,0,0,0,0,21,8,2,0,7,0,25,10,1.11,2.8,,1
Montel Aaron,41788,QB,S JOSE ST,6,2,4,0,0.0,0,0,11,0,0,0,6,0.0,1,2,285,2,2,32.5,60.8,80.4,62.5,,,51.5,60.0,16,0,0,0,0,54,41,7,0,2,0,52,53,5.89,5.8,,0
Marquez Trigg,29554,HB,W KENTUCKY,3,9,0,0,0.0,0,0,12,0,0,0,13,0.0,0,3,346,0,3,72.5,57.8,74.8,,63.1,53.3,59.5,56.3,5,0,0,0,18,14,0,0,0,9,0,12,13,1.44,1.3,0.0,6
Jacob Huesman,41939,QB,APP STATE,7,8,1,1,45.9,17,0,34,0,0,1,18,28.1,1,2,108,0,0,72.2,61.9,79.2,60.7,,,59.5,60.0,17,0,0,0,0,78,3,1,0,8,0,37,26,2.89,4.1,,7
Jeremiah Hawkins,61188,WR,CAL,12,9,3,0,0.0,0,0,12,3,0,3,11,14.7,0,0,130,0,7,74.0,60.0,82.1,,,60.1,60.9,51.6,8,0,177,16,136,61,0,0,31,25,0,12,11,1.22,1.3,1.3,0
Matt Fink,40553,QB,USC,4,6,0,0,0.0,0,0,2,0,0,0,4,0.0,0,2,326,0,0,70.5,67.9,74.6,69.0,,,61.2,60.0,8,0,0,0,0,26,18,3,0,6,0,20,8,0.89,2.2,,4
Silver Saunders,60650,HB,FAU,3,9,3,0,0.0,0,0,48,0,0,3,44,163.0,1,3,165,0,1,73.1,75.8,73.3,,72.4,60.0,73.3,59.5,11,0,0,0,1,13,0,0,0,9,0,48,44,4.89,5.3,0.0,8
Jonny Forrest,40852,FB,TEMPLE,3,9,2,0,0.0,0,0,40,0,0,2,25,46.3,2,1,306,0,1,72.8,60.6,73.7,,68.1,70.0,59.1,58.1,14,0,5,3,5,20,0,0,3,12,0,40,25,2.78,4.4,1.0,8
Riley Lees,42322,WR,NWESTERN,14,9,0,1,51.4,18,0,35,2,4,0,14,20.1,1,3,256,0,7,86.8,64.3,84.6,,,62.7,64.2,66.5,18,0,214,22,193,116,0,0,36,31,1,35,14,1.56,3.9,1.11,1
Ihmir Smith-Marsette,61324,WR,IOWA,12,9,3,2,50.7,36,0,71,4,3,3,37,77.1,2,3,192,0,3,53.9,61.9,51.2,,61.0,61.3,67.1,55.5,20,1,334,23,211,125,0,0,52,32,0,71,37,4.11,7.9,1.58,0
Damontay Rhem,57343,HB,NC STATE,6,9,0,0,0.0,0,0,34,0,2,0,26,52.5,1,1,248,0,0,72.9,52.9,76.1,,74.5,69.7,49.9,59.5,13,0,13,2,7,14,0,0,3,11,0,34,26,2.89,3.8,1.86,9
Ikechukwu Ogwuegbu,41260,HB,MARYLAND,2,9,1,2,65.0,39,0,60,0,0,1,39,48.1,2,2,215,0,4,72.5,72.1,73.3,,,59.7,70.9,58.0,24,0,0,0,1,14,0,0,0,9,0,60,39,4.33,6.7,0.0,5
Dax Milne,84147,WR,BYU,10,9,0,0,0.0,0,0,23,1,1,0,17,9.9,0,1,128,0,0,73.8,56.3,81.7,,,54.2,60.8,66.4,9,0,69,10,79,68,0,0,16,19,0,23,17,1.89,2.6,0.87,0
T.J. Hammonds,41365,HB,ARKANSAS,4,9,0,0,0.0,0,0,23,1,1,0,14,11.1,1,1,111,0,4,72.9,68.3,76.1,,75.1,83.9,56.9,59.2,10,0,89,5,20,16,0,0,6,14,0,23,14,1.56,2.6,4.45,4
Tyler Allgeier,83639,HB,BYU,3,9,0,1,67.7,44,0,65,1,0,0,26,0.0,1,3,128,1,1,25.3,54.3,73.3,,69.7,28.5,60.0,57.8,44,0,-3,1,3,15,0,0,1,10,0,65,26,2.89,7.2,-1.0,7
Jalen Mayden,83520,QB,MISS STATE,3,9,1,0,0.0,0,0,22,0,0,1,32,39.5,1,2,227,2,6,22.3,56.7,71.6,62.7,,,56.5,60.0,14,0,0,0,0,13,0,0,0,9,0,22,32,3.56,2.4,,2
De'Michael Harris,84418,WR,SO MISS,11,9,0,2,66.3,53,0,80,0,7,0,17,36.7,3,3,296,0,4,76.3,64.6,30.2,,,64.9,59.6,65.4,29,1,241,27,147,73,0,0,31,36,0,80,17,1.89,8.9,1.64,0
TJ Rahming,47767,WR,DUKE,13,9,1,2,65.9,54,0,82,6,7,1,18,19.0,2,2,154,0,2,85.8,72.8,84.7,77.0,,71.5,66.5,64.2,38,0,810,75,403,190,0,0,105,84,0,82,18,2.0,9.1,2.01,2
Keoni-Kordell Makekau,57324,FB,NAVY,9,9,1,1,44.7,21,0,47,0,1,1,17,31.5,1,2,237,0,3,72.8,63.5,81.9,,73.8,74.8,50.5,60.3,21,0,66,3,29,115,0,0,5,12,0,47,17,1.89,5.2,2.28,0
Joshua Fleeks,78088,WR,BAYLOR,11,9,0,1,106.3,17,0,16,4,3,0,17,24.6,1,2,118,0,6,76.5,58.8,81.7,,,56.8,63.7,62.5,17,1,126,14,99,77,0,0,19,23,1,16,17,1.89,1.8,1.27,0
Prince Walker,57482,HB,W MICHIGAN,1,9,1,1,35.6,21,0,59,0,0,1,33,40.7,4,3,347,0,1,72.5,80.2,73.0,,,58.8,77.0,60.0,21,0,0,0,2,10,0,0,0,9,1,59,33,3.67,6.6,0.0,8
Brennan Armstrong,77696,QB,VIRGINIA,4,8,3,1,45.9,34,0,63,0,0,2,38,118.8,2,4,335,1,3,24.6,62.2,73.4,58.9,,54.3,63.1,60.0,34,0,0,0,1,19,11,1,0,8,0,74,42,4.67,8.2,0.0,2
Zander Horvath,57384,FB,PURDUE,13,9,3,0,0.0,0,0,42,0,0,3,31,79.5,2,3,273,0,1,72.8,65.2,80.1,,78.0,64.5,71.2,54.8,14,0,38,4,31,70,0,0,4,13,1,42,31,3.44,4.7,1.23,8
Malcolm Williams,54557,WR,COAST CAR,12,9,1,0,0.0,0,1,29,3,8,1,10,17.9,0,2,141,1,5,53.1,73.2,48.5,51.2,,78.1,62.6,53.7,7,2,720,47,279,378,0,0,71,56,1,29,10,1.11,3.2,2.58,3
Christian Hosley,41158,HB,N TEXAS,2,8,3,0,0.0,0,0,21,0,1,3,13,59.1,1,0,251,0,4,72.2,67.0,74.2,,70.0,87.2,58.5,60.0,13,0,23,3,7,10,0,0,3,11,0,21,13,1.63,2.6,3.29,4
Parris Campbell,47940,WR,OHIO STATE,14,8,1,1,112.5,18,0,16,5,15,1,16,32.3,1,2,260,0,0,77.9,86.0,85.6,,71.0,87.6,52.3,65.4,18,0,1071,91,309,230,0,0,111,99,0,16,16,2.0,2.0,3.47,3
Andrew Ford,27063,QB,UMASS,7,6,1,0,,0,0,-10,0,0,0,3,0.0,0,2,216,0,0,75.5,88.5,83.6,87.1,,,61.8,60.2,8,0,0,0,0,99,10,2,0,6,0,0,17,2.13,0.0,,1
Journey Brown,57380,HB,PENN STATE,7,8,2,0,0.0,0,0,44,0,0,2,24,66.7,0,4,266,0,3,72.0,68.1,75.9,,48.9,64.4,69.9,57.8,8,0,9,1,10,19,0,0,1,9,1,44,24,3.0,5.5,0.9,5
Tyre McCants,48024,WR,USF,13,8,3,0,0.0,0,1,52,4,15,3,36,120.9,3,6,327,0,5,84.4,68.8,65.9,72.6,,66.1,76.1,69.4,13,1,623,59,361,296,0,0,89,67,0,52,36,4.5,6.5,1.73,2
DJ Turner,47663,WR,MARYLAND,7,8,1,0,0.0,0,1,25,3,3,1,11,26.2,1,2,215,0,3,73.2,58.5,17.2,,,57.5,57.7,79.1,11,1,160,13,98,54,0,0,18,21,0,25,11,1.38,3.1,1.63,2
Markenzy Pierre,57421,HB,SYRACUSE,2,8,2,0,0.0,0,0,35,0,0,2,28,87.5,1,2,304,0,8,71.9,69.5,72.3,,,59.5,67.9,,12,0,0,0,1,8,0,0,0,8,0,35,28,3.5,4.4,0.0,0
Myles Fells,57326,FB,NAVY,8,8,1,1,48.1,52,0,108,1,0,1,20,27.8,4,4,237,0,5,72.0,60.4,14.8,,72.2,42.8,74.9,66.2,52,1,3,1,33,72,0,0,6,9,2,108,20,2.5,13.5,0.09,1
Demario McCall,28012,HB,OHIO STATE,8,8,2,1,30.0,15,0,50,0,1,2,32,70.6,2,3,260,0,0,77.0,66.7,78.4,,79.6,68.4,62.3,56.2,15,0,110,9,41,20,0,0,10,17,0,50,32,4.0,6.3,2.68,8
Mac Jones,60323,QB,ALABAMA,11,8,0,0,0.0,0,0,-11,0,0,0,1,0.0,0,0,103,1,1,27.5,61.0,35.4,69.2,,,49.2,60.0,1,1,0,0,0,84,0,0,0,8,0,-11,1,0.13,-1.4,,0
Deebo Samuel,48274,WR,S CAROLINA,12,8,1,0,0.0,0,1,26,4,21,1,11,43.2,1,4,289,0,5,78.5,83.3,65.9,73.1,,82.3,66.6,76.7,11,2,882,62,358,264,0,0,98,70,0,26,11,1.38,3.3,2.46,0
Chris Curry,83696,HB,LSU,5,8,1,0,0.0,0,0,2,0,0,1,8,12.5,0,1,211,0,1,73.5,69.2,72.5,,,59.9,67.4,60.0,3,0,0,0,1,12,0,0,0,8,0,2,8,1.0,0.3,0.0,7
Darrick Edwards,33054,HB,KENT STATE,1,8,0,0,0.0,0,0,31,0,0,0,18,0.0,0,3,201,0,3,71.9,56.4,68.5,,,,57.1,,8,0,0,0,0,8,0,0,0,8,0,31,18,2.25,3.9,,5
Marquavius Weaver,57291,HB,MEMPHIS,4,8,1,1,66.7,32,0,48,0,0,1,17,26.6,1,1,218,0,8,71.9,61.5,73.2,,69.8,55.8,62.0,59.6,32,0,0,0,7,12,0,0,0,8,0,48,17,2.13,6.0,0.0,0
Blake Banham,45843,WR,E MICHIGAN,13,8,2,0,0.0,0,1,33,5,26,2,34,175.0,1,3,160,1,1,71.2,74.2,38.6,,80.2,73.7,74.8,65.3,10,2,758,60,335,205,0,0,83,68,1,33,34,4.25,4.1,2.26,7
Skyler Seibold,26628,HB,BOISE ST,6,8,1,0,0.0,0,0,38,0,0,1,25,34.7,1,3,120,0,3,72.0,74.0,74.9,,71.8,62.2,69.4,76.6,10,0,3,1,5,16,0,0,1,9,0,38,25,3.13,4.8,0.6,5
