player,player_id,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,Overall_Trend,YOP,Match
Damien Lewis,81532.0,13.5,0.1119874457375659,0.9097396577118585,1.3515308749543429,0.03000241244402385,-0.42654472906299024,0.31952431038830276,0.08780954663371016,0.6399227943842308,0.6319443969570434,0.0935703242703895,0.0931364470466232,0.09790231600921233,1.4553685253783017,0.5470680887174415,0.34777075215148223,0.5344325246555981,0.13980641295529647,0.6688080230798981,-0.1532759932093045,0.5341334411644219,0.6348276487708331,0.6343314036452472,-0.07863656570489325,-0.1934307702691031,0.36457132883818066,-0.2280338317847055,-0.5230022296046888,2021.5,1.0
Damien Woody,451.0,7.5,0.1119874457375659,-0.568670230969411,-0.5968423307384917,1.2002529543443647,1.4668040587403142,0.803143103308723,-0.6146668264359711,-0.9057231559358038,-0.2998869651317282,0.0935703242703895,0.0931364470466232,0.8172852474597085,-0.3085074599719695,-0.9194839587373898,-0.6929723449519464,-0.47539545247371784,-0.1133506650516663,-0.685117693813391,-0.1532759932093045,-0.4758056567353915,-0.3142184366360976,-0.3149120072532159,-0.07863656570489319,2.532813062485825,-0.7009613804272898,-0.2280338317847055,0.7256695432181444,2006.5,0.0
Dan Buenning,2324.0,4.5,0.1119874457375659,-0.568670230969411,0.16085836036427725,-0.928607074006256,-0.42040745584482686,-0.7507061665374409,-0.6146668264359711,-0.46411002727293665,-0.8848932014206429,0.0935703242703895,0.0931364470466232,0.4518843933896147,-0.6798497726772896,-0.5935835037474271,-0.6929723449519464,-0.8668388776154029,-0.1555435113861601,-0.16535220324574262,-0.1532759932093045,-0.8672921560401943,-0.8818721699636075,-0.8826837670429508,-0.6938436082055978,-0.1934307702691031,-0.8135907071368528,-0.2280338317847055,-0.418927282355081,2007.0,1.0
Dan Connolly,2540.0,15.2,-0.06229057226240446,-0.2729882532331572,0.2691013162361014,0.3121904863774393,-0.042351425605982505,0.30340368395762196,2.405981577763659,0.8607293587156646,0.7656601081087955,0.004014817730669223,0.01080523940692269,-0.05054178095676021,-0.3827759225130335,1.2233115328216135,0.19165928758596795,0.8547917449862779,0.7621508963890801,-0.04821480976171651,-0.1532759932093045,0.8583707258647186,0.7757555721490169,0.7815972038407097,0.8737192842868419,-0.18474154689777267,0.9434267895323292,-0.19238054215548978,0.288158895974007,2011.6,0.0
Dan Feeney,11826.0,10.6,0.11198744573756589,0.9097396577118586,0.572181592677209,-0.8049423004295532,-0.4228623651320923,-0.676372166884858,0.43904773316855045,0.5957614815179442,0.05278822303101767,0.0935703242703895,0.0931364470466232,0.03167341120900828,0.35990870289760707,0.6366907138396813,0.6079565264273394,0.047889960645135864,0.32756457914379383,0.674385994198185,-0.1532759932093045,0.047537338347531974,0.06618840548962948,0.06557392899476619,-0.6298927721868135,-0.1934307702691031,0.018680738653812413,-0.1032473180824505,-0.4167220110525839,2019.8,1.0
Dan Neil,11622.0,1.0,0.1119874457375659,-0.568670230969411,-0.7050852866103158,1.0093610219776423,-0.2853874450452396,1.0807761140593335,-0.9659050129708118,-1.0161264381015205,-1.2317183272204997,0.0935703242703895,0.0931364470466232,-0.1875671012330486,-0.6798497726772896,-1.123171743106116,-0.9531581192278036,-1.2042487011271006,-0.2082845693042773,-0.685117693813391,-0.1532759932093045,-1.2047391078949476,-1.234684733385914,-1.235569687190043,-0.522455367675256,-0.1934307702691031,-1.1159115314625216,-0.2280338317847055,0.0,1998.0,0.0
Dan Skipper,12307.0,9.0,-0.17847591759571635,-0.568670230969411,-0.5968423307384917,-1.194195849473,-0.8285361248526704,-0.71936050403334,-0.43904773316855084,-0.5745133094386534,-0.9245900531688194,-0.055688853295811,-0.0472008387028662,-0.02770422757737956,-0.6798497726772896,-0.5121083899999364,0.08758497787562503,-0.8500284237749623,-0.2082845693042773,-0.29339199482460243,-0.1532759932093045,-0.8468772158923978,-0.9153795083891896,-0.9102837831438406,-0.6171026049830567,-0.008784773628331147,-0.7217088879790514,1.6437638737491198,-1.0099886406480372,2022.5,0.0
Daniel Brunskill,34807.0,15.0,0.1119874457375659,-0.07586693474232124,1.3515308749543429,-0.08619267682267674,-0.10126924850034776,-0.28947713254852203,0.20488894214532363,0.7503260765499477,0.36312010266237543,0.09357032427038951,0.0931364470466232,-0.02009170978425299,-0.5560690017755163,0.6421223880895138,0.2610421607261965,0.528829040042118,-0.04654532502205111,-0.5938418027868771,-0.1532759932093045,0.5285293399473796,0.37629553758521367,0.3757455385095288,1.1811949038651564,0.06724593087081032,0.7395084295950151,-0.2280338317847055,-0.8812864525853852,2022.0,0.0
Daniel Kilgore,6315.0,8.0,0.1119874457375659,-0.568670230969411,1.2432879190825186,0.6732252280275447,-0.5477537549213819,0.6285029836430153,-0.9659050129708118,-1.236933002432954,-1.33409441857106,0.04678516213519475,0.0465682235233116,0.6826932642824222,-0.8655209290299498,-1.2861219706010971,-0.9531581192278036,-1.2714905164888624,0.07651714345355579,-0.685117693813391,-0.1532759932093045,-1.2719883224994537,-1.3332357287552734,-1.3341411732646498,-0.6938436082055978,-0.1934307702691031,-1.1336951093640315,1.331797589493482,1.128856799744947,2011.5,1.0
Daniel Loper,2367.0,5.0,0.1119874457375659,-0.568670230969411,0.810316095595222,-0.1359905722226912,-0.07672015562769557,-0.08573032627186378,-0.2634286399011305,-0.795319873770087,-0.8890718173941352,0.0935703242703895,0.0931364470466232,0.23492763628549707,-0.8655209290299499,-0.7361649528055356,-0.5628794578140178,-0.9064635188107268,-0.2082845693042773,-0.3377622196291577,-0.1532759932093045,-0.9069211575035638,-0.8917272695005433,-0.8925409156504115,-0.5582678358457751,-0.1934307702691031,-0.8965807373438991,-0.16118391372992602,0.18423255471505992,2008.0,0.0
Daniel Munyer,10174.0,2.0,0.1119874457375659,-0.568670230969411,-0.05562755137937092,-1.3020912895063648,-0.5324105718759742,-1.2701485737482623,-0.7902859197033915,-1.126529720267237,-1.2296290192337536,0.04678516213519475,0.0465682235233116,-0.6647223851010428,-0.8655209290299498,-1.0824341862323708,-0.4327865706760892,-1.2594830494599765,-0.2082845693042773,-0.67624364885248,-0.1532759932093045,-1.2599795341772202,-1.2327137134785269,-1.2335982574685511,-0.5928012872959186,-0.1934307702691031,-1.2552162250243497,-0.13890060771166618,-0.036708349339261204,2019.0,0.0
Danny Isidora,11933.0,3.2,0.11198744573756589,0.0226937245030967,-0.07727614255373583,-0.7269255976361971,-0.6309150791476884,-0.6871192511719786,-0.544419189129003,-0.9278038123689469,-1.1013455088475415,0.0748562594163116,0.07450915763729857,0.03264674604860836,-0.9026551603004818,-0.9276314701121386,-0.745009499807118,-1.1235585226929863,-0.20828456930427733,-0.49850920549251826,-0.1532759932093045,-1.1240400503695402,-1.095924931905856,-1.0967810347969966,-0.625288311993461,-0.1934307702691031,-1.1253961063433269,-0.21020718697009766,-0.06704222952142967,2019.0,1.0
Danny Pinter,47339.0,14.0,0.1119874457375659,-0.568670230969411,-0.2721134631230192,-1.654826381923134,-1.7460584709680478,-1.525391825567373,0.0878095466337101,-0.9057231559358038,-0.6258190110641235,0.0935703242703895,0.0931364470466232,-0.1875671012330486,-0.6798497726772896,-0.5528459468736818,0.6079565264273394,-0.6639126848272288,0.9731151280615488,-0.685117693813391,-0.1532759932093045,-0.664343633394453,-0.6315526417254347,-0.6323121924134496,-0.1413083850033018,-0.1934307702691031,-0.6891056618262832,1.3763642015300015,0.0,2022.0,1.0
Danny Watkins,6175.0,6.666666666666667,0.1119874457375659,0.41693636148476854,0.5577491985609658,-0.28261770867828956,-0.06853712467014472,-0.10737375990564813,0.0878095466337101,-0.05929799266530855,-0.3082441970787126,0.09357032427038951,0.0931364470466232,0.4671094289758699,-0.184726689070196,-0.14547037813622873,-0.7797009363772321,-0.37173098712433505,-0.2082845693042773,-0.6775113695611816,-0.1532759932093045,-0.3721297842201114,-0.31356143000030184,-0.31425486401271846,0.3566554581296317,-0.19343077026910308,-0.4460634305056474,-0.2280338317847055,-0.8863256643778359,2012.0,1.0
Darnell Stapleton,4073.0,17.0,0.1119874457375659,2.388149546393128,0.9185590514670462,-0.5758719815894862,-0.8807029472070567,-0.0566236396609128,0.4390477331685508,1.964762180372832,0.9996626026243612,0.0935703242703895,0.0931364470466232,-0.6443181688206634,2.2908887289652724,2.054357693046018,3.209814269185911,1.122798409071014,-0.1660917229697835,-0.685117693813391,-0.1532759932093045,1.1225640689538494,0.9846836823320588,0.9842601792101012,1.951162969531319,-0.1934307702691031,1.290799344541823,-0.2280338317847055,0.0,2008.0,0.0
Darrion Weems,7691.0,5.0,-0.5415551217623257,-0.568670230969411,-0.7050852866103158,-0.5343737354228073,-0.2117401664272827,-0.7730959254689422,-0.6146668264359711,-0.9057231559358038,-1.0812881521747786,-0.1862906336662374,-0.1501148482524912,-0.0505417809567589,-1.05119208538261,-0.960221515611135,-0.9531581192278036,-1.093780004461349,-0.2082845693042773,-0.685117693813391,-0.1532759932093045,-1.0918564976659555,-1.0612349815358415,-1.0581410122557509,-0.4252500969267039,-0.1934307702691031,-1.104055812861515,0.5741651848726481,0.0,2016.0,0.0
Daryl Williams,9535.0,19.0,0.1119874457375659,-0.568670230969411,-1.3545430218412606,0.179396098644067,0.4694971607888166,-0.4506833968553289,2.195238665842754,2.1855687447042658,1.9899945883420245,0.0935703242703895,0.0931364470466232,-0.004866674198,1.1768617908493118,2.2987830342884896,1.1283280749790536,1.7375807209499794,-0.2082845693042773,-0.685117693813391,-0.125288867093067,1.73741403105219,1.997787914729073,1.9975750560570589,1.1479404691353887,12.210435592305112,1.28487148524132,-0.2280338317847055,0.0,2021.0,1.0
Daryn Colledge,2992.0,16.333333333333332,0.1119874457375659,-0.07586693474232124,-0.8253552375790093,0.4514401568478504,0.3617539198477319,0.5105835866037771,1.0244447107266184,0.5908546689772458,1.1784145081570851,0.0935703242703895,0.08897830524663827,0.18798377656121495,1.094341276914796,0.8865477293319857,1.3596043187798155,1.1017186336203033,-0.2082845693042773,1.7804582267546627,1.1838866990109336,1.101481973899262,1.1651415049639522,1.1651936180937126,-0.6915698007027076,-0.0606787465404435,0.967401687147698,-0.2280338317847055,-0.0319972473987017,2010.0,0.0
David Arkin,6262.0,1.6666666666666667,0.1119874457375659,-0.568670230969411,0.2691013162361014,-0.8165618093562231,-0.5625862052653853,-0.5730807456808672,-0.9659050129708118,-1.200131908377715,-1.3445409585047905,0.062380216180259664,0.0620909646977488,-1.6323232571944934,-1.05119208538261,-1.2589635993519337,-0.9531581192278035,-1.3523407944833619,-0.2082845693042773,-0.6817371052568535,-0.14394695117055867,-1.3528474972024906,-1.3450618481995964,-1.3459697515936024,-0.6938436082055978,-0.19343077026910308,-1.3154827945794665,0.09878798981643859,-0.08790787828701262,2014.3333333333333,1.0
David Baas,2250.0,11.5,0.1119874457375659,-0.568670230969411,1.2432879190825186,0.4117862771774681,0.2017596767466176,0.3799766595033549,-0.2634286399011305,-0.24330346294150315,-0.02409831088123976,0.07017774320279213,0.0698523352849674,0.13337531462778474,-0.21567188179563943,-0.18620793500997407,0.3477707521514822,-0.07554680041181275,-0.2082845693042773,0.28975953117812514,-0.1532759932093045,-0.07591300560502556,-0.03236258987972987,-0.03299755707984056,-0.315254658974395,-0.1934307702691031,-0.1378147468794751,0.1730656765439713,0.6342793442614791,2007.5,0.0
David DeCastro,7640.0,14.666666666666666,0.1119874457375659,-0.0758669347423212,0.9185590514670463,0.9632518595702219,0.9018339630460813,0.6240250318567152,-0.1463492443895169,0.7871271706051867,1.0693062021825652,0.0935703242703895,0.0931364470466232,0.2488839189062304,0.5166976793731868,0.5425416935092475,-0.02805314402475583,0.9784419721237398,-0.2082845693042773,-0.6848359781003462,-0.1532759932093045,0.9781917471243344,1.0963748104173328,1.0959745300946555,1.8013759002784333,-0.1910170971104002,0.7665131219639747,-0.2280338317847055,0.07465132382705078,2016.0,1.0
David Diehl,1468.0,16.0,0.08778216545979367,-0.07586693474232124,0.4855872279797497,-0.4901089395116835,-0.8602453698131797,-0.09244725395131437,1.3756828972614592,3.363203754471911,1.1180567218733084,0.0811320594732059,0.08066202164666843,-0.9640439161319908,0.5579579363404445,3.1950092855108867,2.5159855377836258,1.186838233225073,-0.2082845693042773,0.699233320088736,7.44989326836856,1.1882121117820574,1.0963748104173325,1.0986031030566448,-0.091853071815442,0.01655879453804937,1.2809195790409844,-0.1686116824026793,-0.06673651199271181,2010.0,1.0
David Edwards,35941.0,11.8,-0.3818002719290165,0.3183757022393506,0.5505330015028441,0.2740120999040949,-0.571384377011638,0.7297046940133992,0.2283048212476463,0.021664414256217058,0.2859549943518852,-0.40271644113722893,-0.3484582121117702,0.32399409446508337,0.21137177781547897,0.1478400313547375,0.5038822167169965,0.2539380948608202,-0.20828456930427733,0.7134317920261937,-0.04692491396760186,0.2545688490228326,0.26407880419130314,0.2650826168097703,-0.41655278322814926,-0.14129543004112044,0.22971252975173032,0.4493786711703932,-0.3949346115057931,2021.0,0.0
David Hale,4447.0,2.0,0.1119874457375659,-0.568670230969411,-1.4627859777130847,0.10469925554404536,0.6106544448065672,0.028457444278790933,-0.9659050129708118,-1.236933002432954,-1.336183726557806,0.0935703242703895,0.0931364470466232,1.3653865285648443,-1.05119208538261,-1.2861219706010971,-0.9531581192278036,-1.344736065365067,-0.14499529980253664,-0.6775113695611816,-0.1532759932093045,-1.3452419312650763,-1.3371777685700477,-1.338084032707634,-0.6938436082055978,-0.13912312419828785,-1.3085669587288793,-0.2280338317847055,-0.2958188158543056,2008.5,0.0
David Molk,7210.0,4.0,0.1119874457375659,-0.568670230969411,1.1350449632106945,-0.6588684739228436,0.678164450206361,-0.8089195397593436,-0.9659050129708118,-1.236933002432954,-1.3320051105843136,0.0935703242703895,0.0931364470466232,1.3653865285648443,-1.05119208538261,-1.2861219706010971,-0.9531581192278036,-1.3291263582275157,-0.2082845693042773,-0.685117693813391,-0.1532759932093045,-1.329630506446173,-1.3332357287552734,-1.3341411732646498,-0.681053441001841,-0.1934307702691031,-1.275963732576111,0.6632984089456874,0.0,2012.0,0.0
David Quessenberry,7957.0,2.0,0.1119874457375659,-0.568670230969411,-0.3803564189948434,-0.8414607570562305,0.714988089515339,-1.0059494183565518,-0.9659050129708118,-1.236933002432954,-1.3278264946108214,0.0935703242703895,0.0931364470466232,1.3653865285648443,-1.05119208538261,-1.2861219706010971,-0.9531581192278036,-1.2979069439524116,-0.2082845693042773,-0.685117693813391,-0.1532759932093045,-1.298407656808367,-1.329293688940499,-1.3301983138216655,-0.6938436082055978,-0.1934307702691031,-1.2048294209700714,2.1785632181873558,0.0,2017.0,0.0
David Snow,7433.0,3.0,0.1119874457375659,-0.568670230969411,-1.3545430218412606,0.1876957478774035,0.4326735214798385,-0.0566236396609128,-0.6146668264359711,-1.236933002432954,-0.9851799847844568,0.0935703242703895,0.0931364470466232,1.091335888012278,-1.05119208538261,-1.2046468568536068,-0.9531581192278036,-1.0457501363458048,2.4287683266015847,-0.685117693813391,-0.1532759932093045,-1.0462231020414692,-1.002104384314226,-1.002940980053971,-0.6733793406795868,-0.1934307702691031,-1.0744165163589985,-0.2280338317847055,0.0,2012.0,0.0
David Yankey,8780.0,6.0,0.1119874457375659,-0.568670230969411,-1.2463000659694363,-1.6465267326897988,0.7027135430790127,-1.6418185720111775,-0.9659050129708118,-1.236933002432954,-1.3361837265578058,0.0935703242703895,0.0931364470466232,1.3653865285648443,-1.05119208538261,-1.2861219706010971,-0.9531581192278036,-1.314717397792852,-0.2082845693042773,-0.6749759281437784,-0.0413274887443543,-1.3152199604594932,-1.3371777685700477,-1.338084032707634,-0.6938436082055978,-0.171707711840777,-1.234468717472588,0.841564857091766,0.0,2016.0,1.0
Davin Joseph,2968.0,14.625,0.1119874457375659,0.17053471337122367,1.4056523528902547,-0.18163864300603805,0.05369690025826946,-0.4014259272060268,0.9220002396539565,1.1229371538592416,0.8147588457973292,0.0935703242703895,0.0931364470466232,-0.09621688771552431,0.6662661108794963,1.1377626633867486,0.6079565264273394,0.7841878388564278,-0.2082845693042773,-0.685117693813391,-0.1532759932093045,0.7839162382668727,0.8141904603430671,0.8137315083010315,1.5946370587265968,-0.1934307702691031,0.7113510979176245,-0.2280338317847055,0.03962909758345202,2009.75,1.0
Deion Calhoun,46676.0,5.0,0.1119874457375659,0.17053471337122367,-0.48859937486666744,-2.2938993728899875,-1.6785484655682543,-1.3328398987564654,-0.43904773316855084,-0.46411002727293676,-0.6884982506665073,0.0935703242703895,0.0931364470466232,-0.804181042476326,-0.4941786163246295,-0.5121083899999366,-0.4327865706760892,-0.7863888485218662,-0.2082845693042773,-0.6711727660176736,-0.1532759932093045,-0.7868332742812317,-0.6827991593175016,-0.6835693651722451,-0.09142673290865011,-0.1934307702691031,-0.9143643152454091,-0.2280338317847055,-1.3411766011585038,2019.5,0.0
Dennis Daley,60063.0,7.5,0.1119874457375659,-0.568670230969411,-1.4627859777130845,-1.4514849757064083,-1.543528454768667,-1.0955084540825555,0.6146668264359711,-0.5745133094386534,-0.47747814400514865,0.0935703242703895,0.0931364470466232,-0.4616177417856149,0.6198483217913312,-0.22694549188371943,0.3477707521514823,-0.5042133733430445,-0.2082845693042773,-0.0766117536366319,2.2116361636127673,-0.5046267487087513,-0.47978410885662126,-0.48051210385855514,-0.6068704712200512,-0.1934307702691031,-0.5231256014121904,-0.2280338317847055,-0.744353948908473,2022.0,0.0
Dennis Kelly,7146.0,3.0,0.1119874457375659,-0.568670230969411,0.8103160955952221,0.0715006586107024,0.0521625819537286,-0.155138578959517,-0.6146668264359711,-0.1329001807757864,-0.8263925777917515,0.0935703242703895,0.0931364470466232,-0.6443181688206634,-0.6798497726772896,-0.3898957193787006,-0.9531581192278036,-0.8800470913471774,-0.2082845693042773,-0.3707229580553988,-0.1532759932093045,-0.8805018231946509,-0.8128864732050559,-0.8136837267907261,-0.4943169998269909,-0.1934307702691031,-0.949931471048429,-0.2280338317847055,0.0,2014.0,0.0
Dennis Norman,928.0,9.0,0.1119874457375659,-0.568670230969411,-0.1638705072511951,0.5611799633775119,0.042956672126484144,0.5837234657800133,0.4390477331685507,-0.5193116683557951,-0.14109955813902264,0.0935703242703895,0.0931364470466232,-0.0962168877155243,0.43417716543867113,-0.14547037813622882,0.8681423007031965,-0.17520877675156687,3.8105840440562564,-0.6597632796393594,0.6583506641615842,-0.17558594867956118,-0.14076868478602506,-0.1414261917619079,-0.01596474640648471,-0.171707711840777,-0.22080477708652146,-0.2280338317847055,1.015531326135056,2007.0,0.0
Denver Kirkland,11370.0,7.0,-4.390194685928328,-0.568670230969411,0.7020731397233979,-0.0695933783560055,-0.9973111383521548,0.1583180460814958,-0.6146668264359711,-1.0161264381015205,-1.206646631379546,-3.376705554143784,-3.031707115642009,-0.5986430620618981,-1.05119208538261,-1.0416966293586256,-0.9531581192278036,-1.072166563809354,-0.2082845693042773,-0.685117693813391,-0.0973017409768294,-1.0534283750348092,-1.1952643352381702,-1.164598217216326,-0.6938436082055978,-0.1934307702691031,-0.8491578629398726,11.091885625491283,0.0,2016.0,0.0
Denzelle Good,9688.0,7.8,0.11198744573756589,0.022693724503096722,0.5072358191541145,-0.5144545772628017,-0.6487140195604928,-0.35575081898576505,0.2283048212476464,-0.00041624217692626253,-0.25977225178620256,0.0935703242703895,0.0931364470466232,-0.023136716901504963,-0.08570207234877728,0.08265994035674495,0.1916592875859679,-0.29696449242447126,-0.20828456930427733,-0.22417444412949603,-0.1532759932093045,-0.297355062267006,-0.2554820433959594,-0.2561634015527502,-0.17763245986197124,1.1186419588017944,-0.34884653797739307,-0.19238054215548978,-0.22935833262129393,2018.8,0.0
Deonte Brown,41457.0,2.0,0.1119874457375659,-0.568670230969411,-1.2463000659694363,-1.3477393602897116,-2.157255776584973,-0.8805667683401462,-0.6146668264359711,-1.1265297202672373,-1.2776831029289144,0.0935703242703895,0.0931364470466232,-1.192419449925796,-1.05119208538261,-1.123171743106116,-0.9531581192278036,-1.2931039571408574,-0.2082845693042773,-0.6825822523959879,-0.1532759932093045,-1.2936041414794734,-1.278047171348432,-1.27894114106287,-0.619660638423808,-0.1934307702691031,-1.270035873275608,-0.2280338317847055,0.0,2021.0,1.0
Derek Hardman,5947.0,4.5,0.1119874457375659,-0.568670230969411,1.4597738308261667,-0.42647829538944276,-0.20253425660003826,-0.5894999022306346,-0.6146668264359711,-0.7401182326872286,-0.9830906767977109,0.0935703242703895,0.0931364470466232,-0.5072928485443771,-0.6798497726772896,-0.7972712881161537,-0.6929723449519464,-1.0157314687735897,-0.2082845693042773,-0.6610310003480611,-0.1532759932093045,-1.0162011312358863,-0.9883072449625157,-0.9891409720035261,-0.3485090937041628,-0.1934307702691031,-1.0210657826544687,-0.13890060771166618,-0.2589241510499595,2011.0,0.0
Derrick Dockery,1396.0,10.571428571428571,0.1119874457375659,-0.3574688183006583,0.09900524272323494,0.3240471281393478,0.6053939249052844,0.09434730627720785,0.03763266284301862,-0.40102243746395566,0.07857625303885558,0.09357032427038948,0.09313644704662319,0.43883436288711136,0.32807936180857966,-0.2967813036672827,-0.061092607424864734,0.11931723594268069,-0.19924324508974292,0.8191234785402284,-0.1492778323355563,0.11897247345293058,0.062246365674855184,0.06163106955178194,-0.6317199389302074,-0.19343077026910313,0.20092007029214276,-0.2280338317847055,-0.42694564877380214,2009.0,1.0
Derrick Kelly II,46090.0,1.0,0.1119874457375659,-0.568670230969411,0.4855872279797497,-1.0904502340563031,0.0,-0.1999180968225188,-0.9659050129708118,-1.236933002432954,-1.352898190451775,0.0,0.0,0.0,-0.6798497726772896,-1.2861219706010971,-0.9531581192278036,-1.3219218780101838,-0.2082845693042773,-0.6394797483001341,-0.1532759932093045,-1.3224252334528332,-1.3529459278291451,-1.353855470479571,-0.6938436082055978,-0.1934307702691031,-1.2285408581720847,-0.2280338317847055,0.0,2021.0,0.0
Derwin Gray,46335.0,3.0,0.1119874457375659,-0.568670230969411,-0.1638705072511951,-0.0944923260560126,1.0464008432961447,-0.4954629147183307,-0.9659050129708118,-1.236933002432954,-1.315290646690345,0.0935703242703895,0.0931364470466232,1.3653865285648443,-1.05119208538261,-1.2861219706010971,-0.9531581192278036,-1.3051114241697432,-0.2082845693042773,-0.636944306882731,-0.1532759932093045,-1.3056129298017067,-1.317467569496176,-1.3183697354927126,-0.6784954075610896,-0.1934307702691031,-1.2403965767730911,-0.2280338317847055,0.0,2020.0,1.0
Deuce Lutui,2986.0,12.571428571428571,0.1119874457375659,0.9097396577118585,-1.2153735071489151,0.016960106505924746,-0.027621969882391066,0.027817736880747873,0.8906396872847744,0.6872384867409665,0.6068727011160899,0.09357032427038948,0.09313644704662319,-0.15494202497678763,0.9646661835891284,0.7158379671943862,0.013246185225380172,0.49017643189198973,-0.20828456930427736,-0.6851176938133909,-0.1532759932093045,0.48987247849104787,0.5916059979445569,0.5911007661810982,1.2824199414491753,-0.19343077026910313,0.3203240933451381,-0.2280338317847055,-0.20724806158432102,2009.0,0.0
Dieter Eiselen,109304.0,3.0,0.1119874457375659,-0.568670230969411,-1.1380571100976122,-1.5884291880564485,-2.0099612193490595,-1.2119352005263602,-0.9659050129708118,-0.6849165916043702,-1.1941107834590694,0.0935703242703895,0.0931364470466232,-1.6491705175134108,-1.05119208538261,-0.8787464018636444,-0.9531581192278036,-1.2162561681559867,-0.1449952998025367,-0.6344088654653278,-0.1532759932093045,-1.216747896217181,-1.191322295423396,-1.192198233317216,-0.5940803040162943,-0.1934307702691031,-1.2107572802705748,-0.2280338317847055,0.0,2022.0,0.0
Dillon Farrell,9291.0,7.0,0.1119874457375659,-0.568670230969411,1.2432879190825186,-0.210687415322713,-0.2731128986089133,-0.2088740003951187,-0.9659050129708118,-1.1265297202672373,-1.2526114070879608,0.0935703242703895,0.0931364470466232,0.4062092866308559,-1.05119208538261,-1.2046468568536068,-0.9531581192278036,-1.2762935033004168,0.3824152793786358,-0.6825822523959879,-0.125288867093067,-1.276791837828347,-1.2543949324597858,-1.2552839844049644,-0.6938436082055978,-0.1934307702691031,-1.2641080139751046,0.3067655126535302,0.0,2014.0,0.0
Dillon Radunz,30551.0,7.0,0.1119874457375659,0.17053471337122367,1.568016786697991,-0.8207116339728913,-0.17798516372738638,-0.33425665041152397,-0.2634286399011304,-0.5745133094386535,-0.8054994979242902,0.0935703242703895,0.0931364470466232,-0.07337933433614163,0.4341771654386712,-0.6343210606211724,-0.9531581192278036,-0.759972421058317,-0.2082845693042773,-0.318746408998634,0.056627452662477,-0.7604139399723187,-0.80303137366812,-0.8038265781832654,-0.5224553676752559,0.4256763949381912,-0.6683581542745216,0.17306567654397131,-0.2681068332868215,2022.5,0.0
Don Barclay,7703.0,7.5,0.1119874457375659,-0.568670230969411,-0.5427208528025795,-2.040760071273247,-1.5373911815505044,-1.5746492952166753,-0.7902859197033915,-0.40890838619007835,-0.8932504333676274,0.0935703242703895,0.0931364470466232,-0.6443181688206601,0.0628348527333508,-0.5528459468736819,-0.4327865706760892,-0.9785083209840431,-0.1977363577206539,-0.5849677578259661,-0.1532759932093045,-0.9789738874369632,-0.8897562495931561,-0.8905694859289193,-0.39455369563768744,-0.1174000657699617,-1.0773804460092502,-0.2280338317847055,-1.0129304653865092,2016.5,0.0
Donald Thomas,4509.0,8.0,-0.3091844310956958,-0.568670230969411,0.07426399566681796,0.6076579990841922,0.3884851543090642,0.4198304304014269,-0.19318100259416246,-0.729077904470657,-0.5882114673026934,-0.100466606565672,-0.10146458919266892,0.24177890229931354,-0.6055813101362257,-0.6180260378716743,-0.22463795125540348,-0.5203033791617517,-0.20828456930427733,-0.36970878148843755,-0.1532759932093045,-0.5192774704618758,-0.5952858754295104,-0.5936721698722037,-0.11675126397208868,-0.1934307702691031,-0.3891559812208155,-0.2280338317847055,-0.034726616290201885,2010.6,1.0
Doug Legursky,4860.0,13.0,0.1119874457375659,-0.07586693474232124,0.16085836036427725,-0.36561420101164716,-0.09717773302157229,-0.579051348062601,-0.02926984887790342,0.27191185383184174,-0.06309872663383408,0.09357032427038951,0.0931364470466232,-0.03531674537051033,-0.184726689070196,0.1261133343554066,-0.43278657067608917,0.07894927535985434,2.6397325582740536,0.14650709109484641,-0.1532759932093045,0.07860007080770855,-0.06915496148429068,-0.06979757854769374,-0.359593905280752,-0.19343077026910308,0.2988708882576023,-0.13890060771166624,0.1276837659587792,2011.3333333333333,0.0
Drew Forbes,28671.0,4.0,0.1119874457375659,-0.568670230969411,-0.921571198353964,-0.1276909229893555,0.5001835268796319,-0.5044188182909312,-0.9659050129708118,-1.1265297202672373,-1.3069334147433602,0.0935703242703895,0.0931364470466232,-0.6899932755794224,-1.05119208538261,-1.2046468568536068,-0.9531581192278036,-1.3195203846044066,-0.2082845693042773,-0.685117693813391,-0.1532759932093045,-1.3200234757883864,-1.3056414500518527,-1.3065411571637595,-0.6554731065943272,-0.1934307702691031,-1.2937473104776211,-0.2280338317847055,0.0,2022.0,0.0
Drew Nowak,7369.0,1.0,0.1119874457375659,-0.568670230969411,-0.1638705072511951,0.951263477344292,0.389712608952697,0.8389667175991246,-0.9659050129708118,-1.236933002432954,-1.3487195744782825,0.0935703242703895,0.0931364470466232,1.3653865285648443,-1.05119208538261,-1.2861219706010971,-0.9531581192278036,-1.3627472659083963,-0.2082845693042773,-0.6825822523959879,-0.1532759932093045,-1.363255113748426,-1.3490038880143709,-1.3499126110365869,-0.6938436082055978,-0.1934307702691031,-1.3352423255811443,-0.2280338317847055,0.0,2013.0,0.0
