player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Javin Webb,27262,HB,HOUSTON,11,69,5,2,15.0,41,0,274,0,1,5,114,13.4,8,18,182,0,14,84.6,62.1,82.9,,79.8,56.1,60.5,74.8,25,0,37,5,90,109,0,0,5,74,4,274,114,1.65,4.0,0.41,49
Keith Marshall,10876,HB,GEORGIA,11,68,12,4,19.5,68,0,349,1,0,12,189,46.3,12,18,173,0,22,84.5,72.7,82.4,,73.8,55.3,72.1,60.0,20,0,28,4,31,71,0,0,5,72,3,349,189,2.78,5.1,0.9,44
Jela Duncan,45981,HB,DUKE,10,67,17,7,44.6,203,0,455,2,3,17,305,116.7,15,23,154,1,17,67.3,72.3,82.9,,51.5,55.9,75.0,71.7,52,0,90,11,92,128,0,0,13,78,4,455,305,4.55,6.8,0.98,36
Andre Flakes,45922,WR,TROY,12,67,5,2,26.8,67,0,250,0,2,5,140,19.5,5,14,318,5,22,21.3,51.0,83.3,,69.3,60.1,46.6,71.0,47,0,45,8,103,100,0,0,10,75,3,250,140,2.09,3.7,0.44,36
Myles Willis,45825,HB,BOSTON COL,9,67,6,5,51.4,133,0,259,0,0,6,116,15.3,6,11,121,0,35,84.3,64.6,82.0,,32.4,61.9,64.7,62.3,45,0,36,1,29,93,0,0,3,68,0,259,116,1.73,3.9,1.24,22
Daniel Lasco,10871,HB,CAL,8,66,10,4,24.2,79,0,326,1,1,10,170,41.1,11,20,130,1,25,65.2,70.2,81.1,,78.5,49.9,71.0,71.5,22,0,24,3,69,76,0,0,4,69,3,326,170,2.58,4.9,0.35,38
Albert Reid,18202,HB,VIRGINIA,12,66,6,5,56.5,203,0,359,1,3,6,164,28.7,7,14,335,0,40,84.1,66.2,85.5,,65.4,59.3,67.2,59.4,71,0,47,12,81,113,0,0,15,78,3,359,164,2.48,5.4,0.58,22
T.J. Logan,11935,HB,N CAROLINA,14,66,14,8,49.1,196,0,399,0,0,14,219,60.3,14,17,245,3,19,31.2,67.6,83.9,,81.2,66.3,64.7,68.9,42,0,151,11,107,147,0,0,14,77,5,399,219,3.32,6.0,1.41,44
Reggie Gallaspy II,13818,HB,NC STATE,11,66,7,3,23.3,74,0,318,0,0,7,167,25.3,9,22,248,0,4,84.2,70.0,83.4,,61.5,62.2,70.3,54.0,35,0,39,4,28,98,0,0,4,70,4,318,167,2.53,4.8,1.39,62
Matt Colburn II,34388,HB,WAKE,10,66,3,5,39.6,95,0,240,0,0,3,169,11.6,5,12,339,2,27,44.7,57.2,79.9,,53.5,52.6,57.6,65.5,21,0,0,0,11,82,0,0,0,66,1,240,169,2.56,3.6,0.0,35
George Morris,16968,HB,SYRACUSE,12,66,15,2,26.1,85,0,326,0,1,15,213,72.7,10,16,304,1,7,65.2,54.3,0.0,,56.8,49.6,61.1,47.3,51,3,17,5,105,113,0,0,6,71,0,326,213,3.23,4.9,0.16,51
Kenny Young,29207,HB,MIAMI OH,11,66,10,4,36.3,99,0,273,1,4,10,166,45.1,7,14,221,3,30,31.3,57.5,83.0,,63.6,56.3,57.9,55.6,35,0,68,12,68,92,0,0,13,78,0,273,166,2.52,4.1,1.0,26
Patrick Carr,34491,HB,COLORADO,10,66,10,4,34.4,94,0,273,0,2,10,172,44.0,7,14,143,0,30,84.5,70.0,81.5,,66.3,69.8,68.6,57.4,36,0,52,5,39,84,0,0,8,71,1,273,172,2.61,4.1,1.33,32
Soso Jamabo,45526,HB,UCLA,13,66,16,7,44.7,176,0,394,1,2,16,227,87.2,13,26,324,2,26,47.6,68.1,81.3,,42.9,52.1,69.6,72.5,39,0,58,5,61,78,0,0,7,71,4,394,227,3.44,6.0,0.95,31
Alex McGough,46420,QB,FIU,12,39,5,1,10.5,27,0,108,0,0,3,45,8.9,9,23,166,10,8,27.8,70.8,80.7,74.3,,,47.5,60.0,29,3,0,0,0,292,148,26,0,39,3,256,123,1.89,3.9,,12
Vernon Adams Jr.,20008,QB,OREGON,10,38,7,1,8.2,24,0,103,0,0,2,67,9.3,10,17,264,5,6,42.2,79.8,88.3,80.7,65.5,54.3,58.9,60.2,24,0,0,0,2,350,190,27,0,38,2,293,161,2.48,4.5,0.0,14
Adam Hine,17031,HB,BYU,8,64,9,9,56.6,185,0,327,0,1,9,188,43.2,11,16,128,0,14,84.2,70.7,80.9,,61.8,56.2,72.5,50.0,29,0,15,4,56,74,0,0,6,68,2,327,188,2.94,5.1,0.27,42
Ryan Graham,26338,QB,N ILLINOIS,10,54,4,2,23.2,53,0,184,0,0,3,80,8.2,5,11,254,9,18,22.2,43.9,84.2,39.8,,,55.4,60.1,38,0,0,0,0,208,44,10,0,54,0,228,117,1.83,3.6,,12
Tony Pittman,32183,HB,MARSHALL,5,64,3,5,30.8,101,0,328,0,0,3,138,9.8,11,20,214,1,8,65.1,64.0,79.4,,81.3,55.3,61.3,80.4,25,0,14,2,40,79,0,0,3,66,3,328,138,2.16,5.1,0.35,45
Jeff Smith,48055,QB,BOSTON COL,9,53,9,9,57.3,292,0,443,0,0,7,107,26.7,15,23,121,6,21,24.4,50.9,66.2,42.1,,60.0,61.9,60.0,80,1,0,0,1,195,67,10,0,53,6,510,122,1.94,8.1,0.0,13
Jacques Patrick,45704,HB,FLORIDA ST,9,63,12,4,26.1,82,0,314,0,4,12,202,74.4,8,22,167,1,37,64.7,71.1,81.7,,64.8,71.2,69.3,66.0,28,0,62,6,51,70,0,0,11,69,5,314,202,3.21,5.0,1.22,25
Braeden West,38710,HB,SMU,12,62,14,5,34.8,113,0,325,1,3,14,141,51.5,11,14,287,2,23,46.5,61.6,82.5,,72.4,64.4,59.4,55.5,36,0,142,13,99,85,0,0,19,75,2,325,141,2.27,5.2,1.43,27
LaQuintus Dowell,19709,HB,UTEP,7,62,10,3,28.9,78,0,270,0,0,10,181,47.1,4,14,330,1,39,63.1,58.5,81.7,,76.2,52.1,58.8,60.0,40,0,0,0,26,64,0,0,0,62,2,270,181,2.92,4.4,0.0,18
Darrin Hall,45989,HB,PITTSBURGH,10,62,2,1,14.1,35,0,249,2,0,2,138,6.6,1,13,268,0,45,84.2,61.2,83.7,,81.4,44.2,61.2,74.9,35,0,30,5,53,85,0,0,8,67,2,249,138,2.23,4.0,0.57,13
Rob Kelley,11090,HB,TULANE,12,62,18,1,8.3,16,0,193,2,3,18,148,73.7,3,9,319,0,17,83.8,68.3,83.4,,73.9,57.3,68.4,60.7,16,0,33,6,56,112,0,0,9,68,1,193,148,2.39,3.1,0.59,41
Quentin Ezell,18921,FB,NAVY,13,62,13,4,31.9,101,0,317,0,0,13,137,46.3,6,12,237,0,8,83.8,68.4,86.2,,45.1,55.5,66.1,68.3,45,0,0,0,6,186,0,0,0,62,6,317,137,2.21,5.1,0.0,2
Matt Giachinta,19805,FB,ARMY,12,61,3,2,14.3,36,0,252,1,0,3,128,10.2,4,14,114,1,6,63.3,67.1,88.5,,59.7,33.9,60.0,80.8,20,0,5,1,25,272,0,0,4,62,1,252,128,2.1,4.1,0.2,4
Justin Stockton,45705,HB,TEXAS TECH,13,61,18,6,45.4,167,0,368,2,4,18,132,57.4,13,22,315,0,28,83.6,76.3,84.0,,69.0,77.2,76.9,53.2,54,0,342,22,141,103,0,0,27,83,5,368,132,2.16,6.0,2.43,24
Tyler Siudzinski,25275,HB,TEXAS ST,9,61,5,3,31.9,95,0,298,0,4,5,149,33.8,8,12,314,1,11,63.9,67.5,82.9,,71.9,61.8,65.4,70.7,62,0,70,4,52,96,0,0,4,65,1,298,149,2.44,4.9,1.35,44
Sam Rogers,11961,FB,VA TECH,13,61,11,3,25.0,63,1,252,1,7,11,156,59.8,6,12,337,1,17,65.3,66.9,65.4,60.9,71.2,62.7,67.1,64.8,29,1,193,16,205,277,0,0,24,77,2,252,156,2.56,4.1,0.94,44
Kurt Palandech,32214,QB,UNLV,11,43,19,4,17.5,69,0,228,0,0,7,101,38.2,18,19,325,4,13,48.6,64.2,71.9,54.2,,54.3,75.6,60.0,39,1,0,0,1,231,166,17,1,43,4,394,216,3.6,6.6,0.0,10
Prescott Line,45627,HB,SMU,11,60,8,2,18.3,34,0,186,0,1,8,123,28.0,3,13,287,0,26,83.5,65.3,84.5,,74.9,59.1,63.1,67.1,17,0,51,6,99,143,0,0,7,66,1,186,123,2.05,3.1,0.52,28
Melvin Davis,25526,HB,HAWAII,8,60,3,2,16.6,36,0,217,0,3,3,141,22.4,4,15,180,2,28,42.3,60.9,81.5,,41.8,70.9,60.6,60.0,18,0,52,3,35,64,0,0,4,63,6,217,141,2.35,3.6,1.49,29
Rashaad Penny,27414,HB,S DIEGO ST,14,60,11,4,33.3,119,0,357,1,0,11,152,41.0,11,18,284,0,20,83.8,72.1,83.7,,69.5,73.6,67.1,62.0,55,0,120,8,32,122,0,0,9,68,4,357,152,2.53,6.0,3.75,22
Jalen Rhodes,45941,HB,UTSA,12,60,7,2,13.1,32,0,244,0,3,7,110,28.2,5,13,331,3,27,28.6,58.5,12.9,,68.5,54.5,59.4,60.6,16,1,45,5,55,93,0,0,8,65,3,244,110,1.83,4.1,0.82,23
Andrew Allen,26510,QB,NEW MEX ST,7,30,4,1,5.3,16,0,95,0,0,1,39,4.3,8,16,242,5,1,38.7,57.6,85.9,61.0,,60.0,48.2,60.0,35,0,0,0,1,184,205,30,0,30,0,300,169,2.82,5.0,0.0,13
Dallas Rivers,26604,HB,VANDERBILT,12,60,5,1,8.7,16,0,183,0,0,5,123,15.3,5,14,333,1,8,63.6,64.8,83.2,,60.3,62.6,60.6,77.1,16,0,45,7,71,120,0,0,12,67,1,183,123,2.05,3.1,0.63,47
Darrel Williams,13014,HB,LSU,12,60,8,2,22.6,67,0,297,1,2,8,180,46.9,4,19,211,0,21,83.6,75.5,81.3,,77.5,49.2,75.6,66.1,40,0,31,4,44,76,0,0,5,64,4,297,180,3.0,5.0,0.7,27
Jeremy Smith,32243,HB,LOUISVILLE,12,60,7,3,30.8,86,0,279,0,1,7,207,44.5,8,18,210,3,39,28.0,61.3,82.4,,46.7,61.0,61.6,58.0,49,0,19,2,23,79,0,0,3,62,3,279,207,3.45,4.7,0.83,19
Jalen Nixon,45916,QB,LA LAFAYET,10,55,5,9,55.0,242,0,428,0,0,5,110,18.2,14,29,207,3,16,63.3,52.2,67.8,49.8,,,58.7,60.0,75,1,0,0,0,188,12,5,0,55,5,440,113,1.88,7.3,,29
Warren Long,45663,HB,NWESTERN,12,60,8,6,52.7,173,0,328,0,0,8,149,31.5,6,20,256,0,24,83.7,69.9,80.0,,64.2,69.1,68.1,59.3,55,0,27,3,40,86,0,0,4,63,5,328,149,2.48,5.5,0.68,26
Jamarius Henderson,38291,HB,MEMPHIS,8,59,23,6,40.6,131,0,323,0,2,23,227,145.7,13,18,218,2,28,43.7,76.4,80.8,,81.7,67.3,74.5,71.5,28,0,90,7,47,75,0,0,8,66,4,323,227,3.85,5.5,1.91,15
Dane Evans,46560,QB,TULSA,13,31,5,1,6.5,15,0,92,0,0,2,37,7.7,4,11,320,10,12,46.3,85.7,90.7,87.2,,60.0,49.5,60.0,15,1,0,0,1,509,138,27,0,31,2,230,67,1.16,4.0,0.0,6
Jarred Craft,45668,HB,LA TECH,10,58,6,1,7.5,17,0,227,1,0,6,108,16.7,6,12,208,0,23,83.5,63.3,82.7,,69.3,66.6,60.9,54.2,17,0,60,9,62,87,0,0,11,67,1,227,108,1.86,3.9,0.97,25
Jake Coker,10951,QB,ALABAMA,15,29,16,1,7.0,17,0,46,0,0,0,24,0.0,9,18,103,4,4,62.4,77.2,76.3,74.9,,60.0,66.3,60.0,26,2,0,0,1,507,198,29,0,29,2,244,162,2.79,4.2,0.0,5
Ashton Shumpert,45740,HB,MISS STATE,11,58,8,2,16.5,37,1,224,4,3,8,114,30.0,4,14,227,2,13,45.4,56.7,83.5,,61.8,44.9,59.8,66.0,20,1,118,14,136,109,0,0,21,72,1,224,114,1.97,3.9,0.87,37
Terrance Timmons,20236,HB,S ALABAMA,12,57,22,2,25.9,70,0,255,1,1,22,123,82.7,9,11,288,0,21,83.3,70.2,81.4,,74.7,48.4,70.4,68.7,49,0,24,3,43,79,0,0,4,60,1,270,123,2.16,4.7,0.56,34
Brandon Harris,46538,QB,LSU,12,43,19,7,44.6,149,0,173,0,0,12,84,54.5,15,18,211,9,11,42.7,72.5,72.8,68.8,,56.7,69.5,60.2,33,4,0,0,1,472,161,15,0,43,4,334,166,2.86,5.8,0.0,15
Gus Ragland,39063,QB,MIAMI OH,9,54,9,4,33.6,115,0,317,0,0,8,174,47.7,10,17,221,0,32,81.9,79.1,79.6,77.4,,,69.5,60.0,40,0,0,0,0,94,25,3,0,54,2,342,189,3.32,6.0,,15
Johnny McCrary,26439,QB,VANDERBILT,10,38,3,2,10.0,31,0,159,0,0,1,50,3.5,15,17,333,6,6,56.3,44.1,36.6,41.6,,,61.4,60.0,29,5,0,0,0,303,150,19,0,38,2,309,105,1.84,5.4,,15
Zach Terrell,12086,QB,W MICHIGAN,13,36,6,2,18.2,46,0,135,0,0,3,32,7.2,11,15,347,3,0,62.8,89.7,74.2,88.5,,87.9,64.2,60.0,31,2,22,1,1,424,118,21,1,37,3,253,104,1.82,4.4,22.0,20
Rawleigh Williams III,39128,HB,ARKANSAS,7,56,9,2,24.9,63,0,253,0,0,9,165,43.5,5,11,111,0,36,83.4,70.9,83.0,,86.0,75.7,68.0,54.6,44,0,26,5,23,67,0,0,5,61,1,253,165,2.95,4.5,1.13,8
DeVontae McNeal,16570,HB,LA MONROE,13,56,17,2,27.1,58,0,214,1,1,17,186,92.0,6,10,209,3,24,29.9,57.1,83.4,52.8,76.3,44.1,64.0,66.0,43,0,104,9,151,120,0,0,11,65,2,214,186,3.32,3.8,0.69,23
Solomon Vault,47647,HB,NWESTERN,13,56,1,1,9.4,15,0,160,1,2,1,85,6.8,3,5,256,1,19,62.9,54.2,83.1,,42.6,54.3,55.6,62.0,15,0,96,11,109,92,0,0,21,67,0,160,85,1.52,2.9,0.88,24
Chris James,38573,HB,PITTSBURGH,10,56,3,3,30.7,82,0,267,0,0,3,131,11.1,5,6,268,1,39,62.9,56.3,83.5,,64.6,62.8,53.2,80.0,48,1,48,7,55,79,0,0,10,63,0,267,131,2.34,4.8,0.87,12
D.J. Foster,11214,WR,ARIZONA ST,13,55,10,3,33.7,94,0,279,9,13,10,137,50.7,7,14,110,0,24,83.3,64.4,66.7,,75.5,64.1,62.6,63.3,63,2,565,58,366,256,0,0,106,113,1,279,137,2.49,5.1,1.54,25
James White,45863,HB,TEXAS A&M,9,55,4,2,19.9,39,0,196,0,1,4,99,15.8,2,8,312,0,21,82.9,61.4,81.7,,75.8,53.4,61.2,61.6,24,0,6,2,52,90,0,0,4,57,1,196,99,1.8,3.6,0.12,27
Kyle Hicks,45714,HB,TCU,13,55,16,5,37.5,98,0,261,3,5,16,152,85.3,6,14,305,0,5,83.1,68.4,84.1,51.9,69.6,44.4,82.5,58.9,23,0,104,13,155,107,0,0,21,68,3,261,152,2.76,4.7,0.67,40
Kody Cook,18371,WR,KANSAS ST,13,50,1,3,33.0,75,0,210,3,1,1,82,4.3,6,12,199,0,25,81.2,69.1,72.6,56.9,,73.1,65.3,60.1,32,2,412,27,221,348,17,5,49,77,2,227,87,1.58,4.1,1.86,6
Daniel Hamm,45875,HB,VIRGINIA,10,55,13,1,21.5,53,0,247,0,1,13,134,49.4,3,6,335,0,28,83.2,72.0,82.4,,75.3,80.6,67.2,61.5,53,0,174,14,47,75,0,0,18,69,1,247,134,2.44,4.5,3.7,23
Jaylen Samuels,47297,TE,NC STATE,13,55,13,6,51.4,187,1,364,1,13,13,107,42.2,14,21,248,2,4,55.3,81.2,68.6,,69.3,89.7,65.7,61.8,66,1,603,65,216,279,0,0,76,120,9,364,107,1.95,6.6,2.79,27
Akeel Lynch,45978,HB,PENN STATE,11,55,5,3,46.3,132,0,285,1,0,5,118,18.2,6,10,266,1,23,62.0,62.9,82.5,,61.0,30.7,69.3,56.0,75,0,7,4,70,73,0,0,6,59,2,285,118,2.15,5.2,0.1,29
Benton Washington,38937,HB,AIR FORCE,9,55,2,5,27.5,88,0,320,0,0,2,128,8.2,10,20,101,1,26,61.3,62.9,83.2,,65.3,52.7,64.1,57.2,20,0,1,2,25,182,0,0,2,57,4,320,128,2.33,5.8,0.04,7
Drake Johnson,23121,HB,MICHIGAN,12,54,5,3,20.7,56,0,271,2,0,5,99,15.3,10,18,222,1,28,62.9,56.7,83.7,,46.3,49.8,59.3,56.9,20,0,96,6,77,69,0,0,12,60,4,271,99,1.83,5.0,1.25,21
Lorenzo Nunez,39564,QB,S CAROLINA,8,48,8,9,48.4,202,1,311,0,0,6,141,36.7,13,18,289,2,17,65.1,60.6,51.2,53.7,,74.2,63.3,60.0,47,1,0,0,2,105,106,6,0,48,2,417,193,3.57,7.7,0.0,13
Jamal Morrow,45773,HB,WASH STATE,12,54,16,4,33.2,118,0,355,2,13,16,216,133.3,9,19,341,1,16,65.8,77.6,43.1,,44.0,69.5,90.9,63.5,41,2,296,33,243,110,0,0,38,87,0,355,216,4.0,6.6,1.22,36
Romello Ross,34263,HB,C MICHIGAN,6,54,10,4,26.3,65,0,247,0,0,10,136,38.7,8,16,134,1,33,63.8,74.0,0.0,,53.7,55.6,76.8,76.6,17,1,106,11,53,61,0,0,13,65,4,247,136,2.52,4.6,2.0,16
Anu Solomon,46599,QB,ARIZONA,11,38,11,3,22.2,63,0,151,0,0,6,61,25.3,13,16,109,13,1,25.6,85.7,88.0,87.7,,,53.3,60.0,31,0,0,0,0,274,133,16,0,38,3,284,105,1.94,5.3,,20
Dustin Garrison,38827,HB,FRESNO ST,11,54,3,5,59.4,174,1,293,0,0,3,152,15.1,7,14,169,0,20,83.1,62.6,0.0,,74.6,52.1,65.7,56.8,60,1,9,2,52,66,0,0,4,56,2,293,152,2.81,5.4,0.17,33
Kani Benoit,38917,HB,OREGON,11,53,16,8,54.4,198,0,364,1,0,16,241,132.3,12,17,264,1,27,60.5,76.9,78.9,,21.0,49.6,80.5,47.0,62,0,49,2,26,69,0,0,3,55,3,364,241,4.55,6.9,1.88,23
Leonard Ross,37296,HB,MIAMI OH,9,53,7,1,12.3,20,0,163,0,0,7,107,26.7,6,5,221,1,28,60.9,55.5,81.5,,69.7,51.7,55.6,61.0,20,0,0,0,19,71,0,0,2,53,0,163,107,2.02,3.1,0.0,20
Tim McVey,32681,HB,AIR FORCE,9,53,5,7,58.0,256,0,441,0,1,5,198,35.6,12,18,101,0,23,82.6,86.6,84.2,,80.2,91.1,77.2,62.6,61,0,307,10,50,193,0,0,13,63,9,441,198,3.74,8.3,6.14,2
Richard McQuarley,45970,HB,NEW MEXICO,12,53,6,3,43.8,103,0,235,0,0,6,85,18.2,3,29,241,0,14,82.6,67.6,79.4,50.1,,57.0,68.0,55.5,44,0,0,0,4,78,0,0,1,53,7,235,85,1.6,4.4,0.0,29
Kerryon Johnson,34455,HB,AUBURN,13,53,11,1,9.1,19,0,208,1,2,11,116,43.1,3,11,115,1,36,62.8,69.1,84.8,58.0,54.0,64.9,68.9,60.7,19,0,122,13,50,116,0,0,20,66,3,208,116,2.19,3.9,2.44,8
Marcus Outlow,28054,HB,BOSTON COL,10,53,6,4,36.1,87,0,241,2,2,6,167,44.2,7,9,121,0,27,82.8,62.2,83.6,,56.4,46.7,66.4,61.7,32,0,53,4,65,71,0,0,8,57,1,241,167,3.15,4.5,0.82,13
Cardale Jones,10773,QB,OHIO STATE,10,41,16,6,49.8,141,0,200,0,0,13,100,77.3,11,10,260,8,15,29.0,57.8,47.6,56.5,,59.3,60.9,61.7,38,2,0,0,1,221,83,12,0,41,2,283,177,3.34,5.3,0.0,4
Justice Hayes,18629,HB,SO MISS,9,52,3,2,28.8,60,0,208,0,1,3,91,12.5,5,12,296,0,12,82.5,63.6,80.9,,49.0,65.6,62.3,71.3,35,0,49,4,44,56,0,0,5,56,2,208,91,1.75,4.0,1.11,36
Shon Carson,16370,HB,S CAROLINA,12,52,14,5,44.1,131,0,297,0,0,14,154,74.0,11,16,289,0,18,82.5,64.6,81.8,,39.8,55.3,69.6,51.5,48,0,24,4,78,92,0,0,5,56,2,297,154,2.96,5.7,0.31,33
Devon Spalding,45840,HB,C MICHIGAN,5,52,6,2,33.5,61,0,182,0,3,6,134,35.7,3,8,134,0,29,82.6,68.0,83.4,,65.0,76.2,65.5,58.8,42,0,119,13,76,58,0,0,17,65,1,182,134,2.58,3.5,1.57,14
Francis Bernard,44722,HB,BYU,10,51,10,6,41.7,141,0,338,0,2,10,184,63.7,13,21,128,1,15,62.6,82.3,2.4,,57.8,89.6,82.3,75.6,40,2,156,17,84,108,0,0,18,68,7,338,184,3.61,6.6,1.86,26
Ryquell Armstead,45810,HB,TEMPLE,11,51,9,2,16.4,32,0,195,0,0,9,130,43.3,7,14,306,1,21,59.6,71.7,82.1,,59.7,51.1,72.4,70.3,16,1,7,2,39,68,0,0,4,53,2,195,130,2.55,3.8,0.18,30
Jon Hilliman,45826,HB,BOSTON COL,4,51,6,1,10.3,21,0,204,0,0,6,119,25.9,4,9,121,1,31,59.4,62.4,81.2,,79.0,68.1,60.9,59.9,21,0,33,3,23,72,0,0,3,54,2,204,119,2.33,4.0,1.43,12
Barry Sanders,38317,HB,STANFORD,11,51,2,4,52.2,165,0,316,0,0,2,125,9.4,5,9,300,0,39,82.4,62.6,80.4,,68.4,65.7,61.6,59.5,65,0,11,1,12,56,0,0,3,52,4,316,125,2.45,6.2,0.92,12
John Wolford,46454,QB,WAKE,11,25,5,1,5.7,15,0,45,0,0,2,31,9.9,7,15,339,4,7,53.3,71.3,73.7,73.8,,60.0,54.7,60.0,70,2,0,0,1,182,216,26,0,25,3,261,137,2.69,5.1,0.0,2
Matt Johns,24210,QB,VIRGINIA,12,17,5,1,8.2,15,0,-1,0,0,1,3,1.0,4,12,335,8,0,53.6,58.7,27.6,58.8,,67.3,58.5,60.9,25,8,0,0,1,363,185,33,0,17,1,184,53,1.06,3.7,0.0,1
Taz Bateman,39369,HB,GA STATE,7,50,6,3,24.9,63,0,253,0,1,6,124,28.5,7,13,175,2,24,45.9,73.1,80.9,,56.3,71.2,72.2,59.2,24,0,119,11,55,56,0,0,12,61,1,253,124,2.48,5.1,2.16,15
Brent Stockstill,29288,QB,MIDDLE TN,13,37,4,1,12.0,23,0,101,0,0,3,44,9.6,6,14,224,9,7,39.0,81.6,90.0,81.3,,60.0,56.2,60.1,23,0,0,0,1,410,90,13,0,37,2,191,59,1.18,3.8,0.0,8
David Blough,46508,QB,PURDUE,10,36,2,1,27.2,56,0,148,0,1,2,43,9.7,4,15,273,4,2,50.2,53.2,86.8,54.2,,76.7,50.5,60.0,56,0,9,1,3,202,58,14,1,37,4,206,63,1.26,4.1,3.0,13
Derrius Guice,45664,HB,LSU,12,50,15,11,67.7,297,0,439,1,3,15,207,138.0,14,15,211,0,13,82.4,90.1,80.1,,69.9,72.8,87.1,58.1,50,0,24,4,19,66,0,0,6,54,3,439,207,4.14,8.8,1.26,32
Nate Starks,31745,HB,UCLA,11,50,12,5,41.2,134,0,325,1,4,12,168,94.3,13,17,324,0,26,82.5,83.4,80.2,,65.4,64.7,85.8,45.7,33,0,49,7,43,63,0,0,9,57,5,325,168,3.36,6.5,1.14,20
Bryan Driskell,38940,HB,AIR FORCE,12,50,9,7,51.4,186,0,362,0,0,9,143,49.5,12,17,101,0,24,82.2,79.5,83.9,,83.5,57.4,74.1,70.5,54,0,11,2,32,197,0,0,5,52,0,362,143,2.86,7.2,0.34,7
Alec Ingold,34934,HB,WISCONSIN,8,49,10,2,33.8,45,0,133,0,0,10,82,34.2,2,13,349,1,39,58.7,57.0,82.0,,78.7,54.1,57.2,58.5,26,0,0,0,15,57,0,0,0,49,6,133,82,1.67,2.7,0.0,4
Donovan Lee,27159,WR,COLORADO,11,49,9,4,43.0,123,0,286,1,6,9,193,78.8,6,15,143,1,21,64.5,66.2,83.5,,47.9,54.4,74.5,68.5,59,0,128,26,136,91,0,0,32,75,3,286,193,3.94,5.8,0.94,21
Patrick Towles,46478,QB,KENTUCKY,11,23,2,0,0.0,0,0,43,0,0,0,24,0.0,5,16,202,1,3,75.2,63.0,88.2,61.6,,,60.0,60.2,21,0,1,1,0,271,141,26,1,24,5,184,92,1.88,3.8,,4
Nate Sudfeld,10821,QB,INDIANA,12,35,4,1,18.1,21,0,57,0,0,1,26,2.1,4,16,190,6,1,48.8,81.4,90.1,82.6,,,48.8,60.0,21,1,0,0,0,525,59,13,0,35,5,116,51,1.06,2.4,,11
Anthony Scott,45935,HB,E CAROLINA,10,48,8,3,33.3,69,0,207,1,1,8,137,49.4,6,14,156,1,14,59.2,62.6,81.9,,82.4,50.2,62.0,73.2,29,0,18,4,57,73,0,0,6,52,1,207,137,2.85,4.3,0.32,31
Clinton Lynch,45642,HB,GA TECH,12,48,8,12,64.6,295,0,457,1,1,8,134,42.6,17,25,176,0,10,82.2,82.6,19.7,,73.2,77.8,84.3,55.8,49,3,273,11,114,300,0,0,27,59,5,457,134,2.79,9.5,2.39,0
Corey Clement,12253,HB,WISCONSIN,4,48,10,2,35.0,79,0,226,1,0,10,133,55.4,5,8,349,1,35,57.8,64.4,0.0,,82.4,45.9,65.4,60.0,58,1,20,2,15,51,0,0,3,50,5,226,133,2.77,4.7,1.33,11
J.C. Coleman,19465,HB,VA TECH,11,48,5,0,0.0,0,0,200,0,0,5,103,21.5,5,9,337,2,14,33.6,57.2,79.4,,77.3,63.3,56.6,61.6,13,0,21,2,16,60,0,0,2,50,1,200,103,2.15,4.2,1.31,33
Xavier Hall,38027,HB,NEW MEX ST,9,48,6,2,20.8,35,0,168,1,1,6,121,31.5,4,11,242,0,4,82.0,62.1,80.6,,77.5,54.8,62.2,57.8,19,0,57,8,52,56,0,0,12,56,1,168,121,2.52,3.5,1.1,36
Steven Lakalaka,45793,HB,HAWAII,8,48,5,1,10.8,20,0,185,0,0,5,111,22.2,5,8,180,1,24,58.9,58.5,82.5,,45.3,59.2,60.5,58.5,20,0,14,4,38,58,0,0,5,52,0,185,111,2.31,3.9,0.37,21
Dwayne Washington,10870,HB,WASHINGTON,8,47,13,5,60.7,165,0,272,1,3,13,124,58.6,8,11,340,4,24,28.3,63.3,25.7,,48.3,57.1,68.9,57.4,69,1,315,25,149,58,0,0,27,72,4,272,124,2.64,5.8,2.11,21
Nyheim Hines,48103,WR,NC STATE,13,47,9,4,36.5,89,0,244,4,8,9,144,77.7,9,10,248,0,9,81.8,58.6,85.8,60.0,70.8,53.1,67.2,63.0,38,0,256,20,241,158,0,0,40,67,1,244,144,3.06,5.2,1.06,13
JD Sprague,39102,QB,OHIO,7,31,4,1,5.9,16,0,157,0,0,1,43,4.5,10,15,259,2,8,53.7,67.8,83.5,65.6,,54.3,64.2,60.0,18,0,0,0,1,154,115,16,1,31,0,272,86,1.83,5.8,0.0,8
Connor Cook,10734,QB,MICH STATE,13,35,1,1,13.5,20,0,63,0,0,0,25,0.0,5,12,223,1,12,70.8,83.8,74.1,83.9,,58.0,58.0,60.6,22,3,0,0,2,439,85,12,0,35,0,148,55,1.17,3.1,0.0,0
