player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Arkeel Newsome,45733,HB,UCONN,10,64,12,3,39.4,99,0,251,2,9,12,163,58.8,6,8,146,2,24,51.2,69.5,83.6,,70.5,88.1,61.8,72.8,64,0,543,27,161,104,0,0,34,91,3,251,163,2.55,3.9,3.37,35
Clayton Thorson,46501,QB,NWESTERN,13,46,3,1,7.2,16,1,97,0,0,3,59,8.2,8,25,256,2,5,76.6,66.9,74.6,63.1,,79.0,69.2,60.2,21,2,24,1,2,418,125,18,1,47,8,222,118,1.84,3.5,12.0,18
Alex McGough,46420,QB,FIU,13,43,8,6,42.0,171,0,277,0,0,8,81,35.0,14,26,166,7,2,55.0,90.3,81.2,87.6,62.2,60.0,73.9,60.1,60,4,0,0,1,399,130,21,0,43,5,407,92,1.44,6.4,0.0,28
Thomas Tyner,23651,HB,OREGON ST,10,63,9,3,19.1,57,0,299,0,0,9,205,43.1,9,13,265,2,25,70.4,67.9,80.9,,14.7,58.9,71.2,57.2,21,0,42,5,47,117,0,0,5,68,3,299,205,3.25,4.7,0.89,30
Cade Carney,45124,HB,WAKE,7,63,7,3,21.1,49,0,232,0,0,7,157,26.4,3,16,339,1,20,63.9,62.3,3.6,,77.9,58.3,62.0,61.8,17,1,31,3,30,85,0,0,3,66,2,232,157,2.49,3.7,1.03,43
Dustin Crum,60418,QB,KENT STATE,10,31,11,3,14.3,61,0,134,0,0,4,110,45.8,15,20,201,5,11,24.6,52.3,53.8,49.2,,59.8,57.7,60.1,58,1,0,0,1,101,292,32,0,31,1,426,267,4.24,6.8,0.0,11
Brandon Dawkins,27142,QB,ARIZONA,7,50,5,5,35.4,180,0,375,0,0,3,170,20.4,19,27,109,3,6,57.7,58.6,65.0,55.4,,,62.0,60.0,66,1,0,0,0,166,134,13,0,50,8,509,203,3.22,8.1,,41
Jaxson Kincaide,40415,HB,NEVADA,9,63,10,2,18.6,55,0,295,0,0,10,161,34.1,10,15,239,1,7,65.1,64.8,0.0,,59.3,75.4,64.4,53.9,31,1,51,12,77,76,0,0,12,75,0,295,161,2.56,4.7,0.66,53
Sewo Olonilua,45767,HB,TCU,14,63,11,7,48.0,158,0,329,0,5,11,172,53.3,10,27,305,1,15,67.0,72.2,32.1,,59.8,75.1,70.3,69.9,32,1,166,19,110,109,0,0,20,82,7,329,172,2.73,5.2,1.51,48
Kent Myers,30603,QB,UTAH ST,10,42,8,5,43.2,171,0,264,0,0,3,89,15.1,10,16,329,3,1,71.3,62.8,71.2,61.0,,,62.5,60.0,68,1,-6,0,0,182,132,20,0,42,5,396,145,2.34,6.4,,36
Marcus McMaryion,29810,QB,FRESNO ST,14,35,3,2,21.7,72,0,159,0,0,2,27,4.4,12,22,169,5,7,60.6,87.9,89.5,85.7,62.2,60.0,68.9,60.6,57,1,0,0,1,418,173,27,0,35,4,332,90,1.45,5.4,0.0,7
Chad President,28862,QB,TULSA,12,50,5,7,48.9,247,0,398,0,0,3,124,14.9,13,23,320,4,19,49.2,51.0,62.7,47.0,,,60.2,60.0,71,4,0,0,0,319,107,12,0,50,9,505,152,2.45,8.1,,26
Demry Croft,13644,QB,MINNESOTA,9,33,4,3,44.3,201,0,268,0,0,1,39,3.6,8,13,225,4,3,45.7,47.9,71.4,43.8,,60.0,58.0,60.1,73,3,0,0,1,262,186,29,0,33,4,454,100,1.61,7.3,0.0,26
D'Eriq King,26636,QB,HOUSTON,10,48,10,6,41.0,169,0,292,2,6,7,100,34.3,13,17,182,1,11,71.6,77.5,89.0,75.7,62.2,69.2,71.6,61.2,46,0,267,31,119,242,120,14,37,79,8,412,157,2.53,6.6,2.24,25
Marcus Outlow,28054,HB,COAST CAR,10,62,7,3,33.0,90,0,273,0,2,7,143,29.7,5,13,141,0,39,83.7,70.1,14.7,,52.9,78.7,68.2,69.0,43,1,63,8,55,107,0,0,13,70,1,273,143,2.31,4.4,1.15,22
Desmond Nisby,57431,HB,TEXAS TECH,12,62,14,5,41.2,112,0,272,0,0,14,149,54.3,7,23,315,2,9,38.7,60.8,80.3,,81.8,52.1,60.7,58.3,47,0,0,0,32,69,0,0,0,62,7,272,149,2.4,4.4,0.0,52
Dillon Birden,40590,HB,HOUSTON,6,61,5,4,34.1,112,0,328,1,2,5,155,25.8,8,18,182,0,16,83.7,68.6,82.0,,73.4,61.7,66.1,85.1,40,0,65,8,94,80,0,0,12,69,4,328,155,2.54,5.4,0.69,45
Salvon Ahmed,57472,HB,WASHINGTON,13,61,13,6,44.1,171,0,388,0,4,13,204,76.8,12,16,340,1,26,67.9,75.4,81.6,,78.4,79.2,69.4,59.1,58,0,77,13,37,83,0,0,13,74,3,388,204,3.34,6.4,2.08,29
Chase Hayden,57137,HB,ARKANSAS,7,61,4,5,34.7,113,0,326,0,0,4,154,16.3,9,21,111,1,35,63.4,71.2,82.8,,21.2,68.6,71.9,57.4,40,0,23,1,27,70,0,0,1,62,4,326,154,2.52,5.3,0.85,23
Brian Herrien,41129,HB,GEORGIA,14,61,11,1,11.3,30,0,265,0,0,11,206,59.0,5,12,173,0,20,83.9,68.6,0.0,,73.3,63.9,68.4,49.1,30,1,1,2,15,76,0,0,4,63,1,265,206,3.38,4.3,0.07,39
Najee Harris,57121,HB,ALABAMA,11,61,16,6,33.8,125,0,370,1,2,16,280,123.3,14,21,103,0,27,83.6,75.9,0.6,,69.4,55.6,78.5,63.1,35,1,45,6,54,80,0,0,10,67,3,370,280,4.59,6.1,0.83,34
Sherman Badie,39248,HB,TULANE,12,61,12,5,45.6,161,0,353,0,1,12,207,68.9,8,13,319,0,9,84.3,72.1,82.1,,28.0,57.2,74.6,56.5,72,0,14,3,31,118,0,0,3,64,3,353,207,3.39,5.8,0.45,52
Thomas Sirk,22589,QB,E CAROLINA,11,53,2,1,7.4,15,1,170,2,0,2,75,5.1,7,17,156,4,34,73.1,67.5,74.2,68.7,70.0,47.5,59.2,62.4,15,2,28,3,19,210,33,7,5,56,3,203,82,1.37,3.4,1.47,10
Julian Ross,57363,HB,OHIO,8,60,7,4,36.2,88,0,243,2,0,7,169,31.8,5,15,259,0,12,83.9,61.6,84.6,,45.8,37.9,66.7,55.7,23,0,13,2,53,84,0,0,5,62,3,243,169,2.82,4.1,0.25,48
Garrett Groshek,40045,HB,WISCONSIN,13,60,7,5,35.5,106,0,299,1,0,7,191,34.8,7,18,349,0,30,83.5,71.6,81.5,58.9,30.8,57.1,72.4,59.1,27,0,40,4,25,69,0,0,5,64,2,299,191,3.18,5.0,1.6,29
Jesse Ertz,46473,QB,KANSAS ST,5,48,6,5,29.7,107,0,301,0,0,6,60,15.6,15,18,199,0,21,80.2,82.1,82.9,82.5,,,66.4,60.0,35,0,0,0,0,137,59,11,0,48,3,360,92,1.56,6.1,,16
Abdul Adams,40414,HB,OKLAHOMA,10,59,12,8,58.1,315,0,542,1,1,12,262,90.2,14,19,261,1,34,62.9,76.1,81.1,,77.3,70.7,74.6,62.5,99,0,80,5,65,81,0,0,7,64,1,542,262,4.44,9.2,1.23,24
Daetrich Harrington,57129,HB,APP STATE,8,58,6,5,41.3,119,0,274,2,0,6,187,31.7,10,14,108,3,5,27.5,54.0,82.0,,79.8,30.8,57.0,57.8,35,0,19,3,30,75,0,0,6,61,2,288,187,3.22,5.0,0.63,53
Samuel Stewart,44764,HB,RICE,9,58,6,1,9.3,21,0,225,0,0,6,148,21.9,3,15,275,1,8,63.7,66.9,84.6,,7.8,81.2,63.2,61.0,21,0,138,12,70,113,0,0,14,70,0,225,148,2.55,3.9,1.97,49
DeJon Packer,52230,HB,S JOSE ST,11,58,6,2,21.3,62,0,291,0,1,6,203,40.8,10,13,285,1,26,62.4,62.6,78.8,,73.2,66.9,60.8,60.7,44,0,12,2,26,69,0,0,3,60,2,291,203,3.5,5.0,0.46,32
Mark Thompson,26401,HB,FLORIDA,11,58,15,5,35.7,106,1,297,0,4,15,192,89.9,13,17,163,0,27,83.5,76.7,83.3,,26.8,64.2,80.7,76.0,31,1,79,12,92,79,0,0,16,70,3,297,192,3.31,5.1,0.86,31
C.J. Fuller,32963,HB,CLEMSON,14,58,3,1,11.5,26,0,227,2,0,3,116,9.2,2,13,140,3,20,27.9,53.4,82.2,,68.5,44.5,55.0,54.8,26,0,49,7,94,82,0,0,10,65,3,227,116,2.0,3.9,0.52,37
Skylar Thompson,60417,QB,KANSAS ST,8,41,6,5,33.0,101,0,200,0,0,5,65,19.3,10,12,199,1,17,66.8,61.0,27.8,64.2,62.2,,57.5,61.6,30,3,0,0,0,168,106,17,0,41,3,306,119,2.05,5.3,,7
Quardraiz Wadley,57460,HB,UTEP,4,58,8,2,13.4,37,0,277,1,0,8,170,39.7,8,11,330,0,27,83.3,71.6,81.6,,50.0,42.5,73.1,57.8,19,0,15,1,19,67,0,0,3,59,1,277,170,2.93,4.8,0.79,26
Emmanuel Esukpa,35605,HB,RICE,9,57,5,4,33.7,88,0,261,0,1,5,130,22.8,11,15,275,0,4,83.4,62.0,12.3,,49.2,48.9,66.1,58.1,29,1,37,3,59,88,0,0,4,60,1,261,130,2.28,4.6,0.63,53
Mike Epstein,57237,HB,ILLINOIS,5,57,6,2,29.6,103,0,348,1,2,6,172,39.6,8,15,187,0,24,83.3,74.1,81.3,,24.6,60.4,77.4,64.6,58,0,59,4,47,79,0,0,6,61,3,348,172,3.02,6.1,1.26,31
Antonio Williams,40197,HB,OHIO STATE,9,57,5,1,6.2,18,0,290,1,2,5,168,33.3,7,23,260,0,11,83.2,71.6,80.7,,70.3,50.6,73.9,64.1,18,0,25,5,42,78,0,0,7,62,3,290,168,2.95,5.1,0.6,46
Tre Harbison III,45521,HB,N ILLINOIS,8,56,7,3,23.0,66,0,287,0,1,7,180,43.6,8,19,254,1,12,61.5,74.9,81.6,,62.3,67.3,74.2,62.4,25,0,57,3,35,92,0,0,3,59,3,287,180,3.21,5.1,1.63,44
Romell Jordan,29467,HB,NEW MEXICO,12,56,11,2,25.9,68,0,263,0,0,11,169,51.1,8,13,241,1,9,69.3,67.4,83.6,,78.0,68.9,60.5,76.3,44,0,55,9,61,176,0,0,10,65,2,263,169,3.02,4.7,0.9,45
Danny Etling,23519,QB,LSU,13,31,8,1,5.8,15,0,85,0,0,0,38,0.0,8,17,211,0,8,80.0,74.5,72.0,72.2,62.2,,67.1,60.3,19,4,0,0,0,462,173,25,0,31,2,258,159,2.84,4.6,,8
Kerrith Whyte Jr.,26392,HB,FAU,13,56,6,3,41.2,142,0,345,0,1,6,142,27.7,8,13,165,0,18,83.5,71.2,80.4,,42.8,67.8,70.0,70.2,82,0,60,8,44,71,0,0,8,64,2,345,142,2.54,6.2,1.36,35
Mark Walton,45996,HB,MIAMI FL,4,56,7,7,56.9,243,0,427,0,4,7,165,51.4,13,19,220,0,10,83.0,81.4,10.9,,52.3,71.3,85.1,58.8,82,1,91,7,70,74,0,0,10,63,3,427,165,2.95,7.6,1.3,44
Terelle West,40835,HB,MIDDLE TN,7,56,17,4,41.2,127,0,308,0,0,17,233,107.2,8,13,224,1,45,63.1,68.7,80.6,,31.3,66.7,70.2,58.3,45,0,46,10,63,62,0,0,12,66,4,308,233,4.16,5.5,0.73,11
Tyler Rogers,46638,QB,NEW MEX ST,12,37,4,0,0.0,0,2,63,0,0,1,42,3.1,6,16,242,4,0,67.6,73.7,74.6,73.4,62.2,51.6,58.7,60.1,13,4,0,0,2,270,106,19,0,37,7,169,79,1.41,3.0,0.0,28
Miklo Smalls,52210,QB,RICE,6,36,8,3,16.9,63,0,175,0,0,5,74,28.5,13,18,275,5,10,28.1,63.4,83.2,59.9,,,63.3,60.0,52,0,0,0,0,158,197,19,0,36,3,372,130,2.36,6.8,,22
Devonta'e Henry-Cole,41545,WR,UTAH,12,55,13,3,25.1,70,0,279,0,0,13,160,68.8,9,14,328,0,23,83.0,69.6,79.9,,39.0,51.6,69.8,70.8,31,0,0,0,26,80,0,0,2,55,2,279,160,2.91,5.1,0.0,32
Keon Howard,40418,QB,SO MISS,9,48,3,1,15.5,32,0,151,0,0,3,81,10.5,8,17,296,7,24,31.1,59.7,55.1,60.3,,46.3,58.6,60.2,32,2,0,0,2,203,55,7,1,48,0,206,112,2.04,3.7,0.0,9
Michael Warren II,55076,HB,CINCINNATI,12,54,14,7,40.7,132,0,324,2,0,14,201,88.3,9,16,138,0,14,83.5,75.1,81.4,,70.8,51.9,81.4,48.6,27,0,57,5,82,74,0,0,9,59,1,324,201,3.72,6.0,0.7,38
Braxton Burmeister,60513,QB,OREGON,7,44,7,2,18.8,35,0,124,0,0,7,101,36.5,4,13,264,7,18,22.4,35.8,84.5,31.7,,60.0,50.0,60.0,18,0,0,0,1,244,62,10,0,44,3,186,124,2.3,3.4,0.0,14
Romello Ross,34263,HB,C MICHIGAN,10,54,7,1,14.9,30,0,202,0,0,7,150,35.4,4,10,134,2,13,37.7,65.8,80.8,,73.6,52.6,65.8,58.9,30,0,9,1,39,69,0,0,1,55,1,202,150,2.78,3.7,0.23,36
Will Matthews,26941,FB,KENT STATE,9,54,6,2,24.1,46,0,191,1,2,6,105,26.4,4,9,201,0,19,82.9,60.9,86.5,,70.7,60.3,58.3,61.7,25,0,71,5,48,192,0,0,7,59,1,191,105,1.94,3.5,1.48,29
D'Vaughn Pennamon,40837,HB,OLE MISS,11,54,11,1,9.0,20,0,222,1,5,11,136,63.0,6,16,226,1,30,62.9,73.6,82.3,,40.8,64.5,77.0,71.5,20,0,84,10,76,78,0,0,12,64,2,222,136,2.52,4.1,1.11,23
Toneil Carter,57424,HB,TEXAS,9,54,5,5,48.0,123,0,256,1,1,5,164,30.4,5,12,311,2,14,42.2,66.3,81.7,,82.1,45.6,70.5,45.7,38,0,31,6,44,72,0,0,7,60,3,256,164,3.04,4.7,0.7,40
Alex James,54432,HB,COAST CAR,12,54,13,5,54.2,148,0,273,2,1,13,128,51.1,11,20,141,1,24,62.7,62.2,84.2,,26.2,57.9,71.6,47.3,42,0,61,11,93,173,0,0,14,65,4,273,128,2.37,5.1,0.66,28
Kesean Gamble,57903,HB,KENT STATE,12,53,12,0,0.0,0,0,171,0,0,12,144,61.5,2,14,201,1,19,59.6,62.6,82.6,,58.2,50.7,63.2,76.1,11,0,0,0,24,79,0,0,1,53,2,171,144,2.72,3.2,0.0,32
Will Grier,38265,QB,W VIRGINIA,11,24,8,0,0.0,0,0,34,0,0,3,38,19.8,6,15,343,8,3,41.4,91.1,88.8,91.8,,,51.0,60.1,24,0,0,0,0,299,183,29,0,24,2,217,187,3.53,4.1,,12
Christian Chapman,27211,QB,S DIEGO ST,13,27,5,0,0.0,0,0,9,0,0,2,36,9.9,5,6,284,7,5,47.5,72.5,80.8,75.5,62.2,,49.8,60.0,17,3,6,0,0,475,138,26,0,27,1,147,78,1.47,2.8,,0
Conner Manning,39390,QB,GA STATE,12,29,9,0,0.0,0,0,23,0,0,0,22,0.0,7,13,175,8,0,43.6,66.4,89.4,65.5,,55.9,58.1,60.1,44,2,0,0,1,357,194,24,0,29,1,217,135,2.55,4.1,0.0,12
James Noble III,39594,HB,UAB,13,53,14,6,41.3,125,0,303,0,0,14,200,92.7,10,13,321,0,13,82.8,64.1,82.3,,32.1,53.4,69.6,60.0,27,0,21,4,61,85,0,0,4,57,0,303,200,3.77,5.7,0.34,33
Richie Worship,45744,HB,PURDUE,10,53,9,2,19.8,51,0,257,0,1,9,198,59.3,6,12,273,0,15,82.7,71.1,30.3,,73.3,69.8,72.7,61.8,26,2,73,10,114,134,0,0,12,63,3,257,198,3.74,4.8,0.64,35
Kumehnnu Gwilly,40495,HB,C MICHIGAN,13,52,3,2,31.9,66,0,207,2,0,3,150,14.7,7,12,134,0,14,82.6,67.3,82.9,,89.6,46.6,66.9,68.2,33,0,34,7,64,113,0,0,9,59,2,207,150,2.88,4.0,0.53,38
Jake Bentley,40788,QB,S CAROLINA,13,22,6,1,7.9,19,0,47,0,0,2,26,10.7,9,16,289,6,2,61.3,66.3,89.2,67.2,,54.3,51.8,60.0,24,3,0,0,1,338,192,30,0,22,6,239,172,3.31,4.6,0.0,8
Tez Parks,30060,HB,SO MISS,10,52,15,4,34.2,93,0,272,4,0,15,161,73.7,10,14,296,1,19,63.3,64.2,82.7,57.7,59.7,42.0,70.0,65.3,26,0,83,11,89,104,0,0,16,63,1,272,161,3.1,5.2,0.93,29
Tre Bryant,45930,HB,NEBRASKA,2,51,14,3,28.1,84,0,299,0,0,14,190,102.3,9,15,238,0,39,82.8,74.9,82.0,,76.6,51.9,74.9,58.2,35,0,0,0,37,58,0,0,1,51,2,299,190,3.73,5.9,0.0,7
Isaiah Sanders,60319,QB,AIR FORCE,3,51,7,0,0.0,0,0,221,0,0,7,100,26.9,7,16,101,0,4,81.9,64.0,79.4,37.6,,,70.6,60.0,11,0,0,0,0,107,0,0,0,51,3,221,100,1.96,4.3,,35
Marquez Trigg,29554,HB,W KENTUCKY,10,51,3,0,0.0,0,0,167,1,0,3,98,9.3,5,15,346,0,20,82.4,63.2,82.1,,64.5,58.5,64.0,57.9,12,0,59,11,82,62,0,0,13,62,2,167,98,1.92,3.3,0.72,31
Darius Hoggins,45830,HB,LA LAFAYET,10,51,9,5,45.2,146,0,323,0,1,9,204,72.7,10,14,207,2,11,40.7,69.1,81.7,60.6,41.0,54.7,73.7,64.3,75,0,16,4,75,82,0,0,5,55,1,323,204,4.0,6.3,0.21,40
Chris James,38573,HB,WISCONSIN,9,51,5,2,20.6,48,0,233,1,0,5,145,25.4,7,15,349,1,18,59.9,55.3,1.0,,27.7,50.3,59.2,59.1,29,1,36,5,58,60,0,0,6,56,1,233,145,2.84,4.6,0.62,32
Ty Gangi,27234,QB,NEVADA,10,46,6,3,25.8,55,0,193,0,0,6,104,29.5,9,17,239,4,12,75.1,67.6,67.9,66.6,81.4,44.6,63.1,60.0,22,3,0,0,4,244,20,4,1,46,4,213,108,2.16,4.3,0.0,29
Taz Bateman,39369,HB,GA STATE,4,50,6,3,26.3,49,0,186,0,2,6,144,36.0,6,7,175,0,5,84.2,71.0,80.3,,54.5,83.3,67.4,62.7,17,0,147,14,62,67,0,0,14,64,0,186,144,2.88,3.7,2.37,45
Elijah Holyfield,40065,HB,GEORGIA,11,50,10,4,36.8,107,0,291,0,0,10,201,80.4,6,15,173,1,20,60.1,83.5,78.8,,81.4,55.8,79.3,69.5,39,1,0,0,8,57,0,0,0,50,2,291,201,4.02,5.8,0.0,30
Dom Williams,57256,HB,KANSAS,8,50,6,0,0.0,0,0,170,2,2,6,118,33.1,4,10,198,1,12,60.3,52.6,82.7,,51.7,48.5,54.9,59.1,14,0,49,7,85,56,0,0,10,57,3,170,118,2.36,3.4,0.58,35
Tyshon Dye,46002,HB,E CAROLINA,8,50,6,2,18.9,41,0,217,1,1,6,121,30.3,6,11,156,0,4,82.4,63.8,81.0,,41.1,59.7,65.4,57.4,26,0,56,6,52,64,0,0,8,56,0,217,121,2.42,4.3,1.08,45
Connor Slomka,44054,HB,ARMY,11,50,0,1,13.1,29,0,221,0,0,0,109,0.0,3,24,114,0,12,82.6,79.0,82.9,,,54.5,76.1,69.5,29,1,0,0,2,96,0,0,0,50,4,221,109,2.18,4.4,0.0,0
Riley Ferguson,27125,QB,MEMPHIS,13,38,1,1,11.0,15,0,82,0,0,1,39,2.7,7,15,218,5,7,65.0,76.3,30.2,77.3,,49.7,58.8,60.1,15,8,0,0,3,398,54,11,1,38,6,136,75,1.53,2.8,0.0,13
Vavae Malepeai,40626,HB,USC,12,49,12,3,23.8,62,0,261,0,0,12,140,65.9,8,17,326,0,20,82.3,66.0,82.0,,51.4,52.6,69.4,53.6,26,0,5,3,49,65,0,0,3,52,0,261,140,2.86,5.3,0.1,29
Aca'Cedric Ware,34669,HB,USC,13,49,9,4,39.1,97,1,248,0,0,9,132,44.1,8,13,326,0,12,82.4,72.5,1.6,,45.6,66.3,74.0,65.8,42,1,62,6,44,69,0,0,6,55,1,248,132,2.69,5.1,1.41,37
Jake Fromm,60389,QB,GEORGIA,15,36,7,5,45.1,88,0,129,0,0,5,78,30.1,10,16,173,4,2,65.5,82.1,59.7,81.1,62.2,,64.9,60.9,21,4,0,0,0,572,66,13,0,36,3,195,113,2.31,4.0,,15
LeVante Bellamy,45854,HB,W MICHIGAN,6,49,9,8,58.4,230,0,394,0,2,9,224,89.8,13,14,347,0,7,82.2,78.1,81.0,,51.8,73.9,76.4,60.4,66,0,54,7,41,63,0,0,7,56,3,394,224,4.57,8.0,1.32,41
Ben Luckett,45897,HB,LA MONROE,9,49,8,5,55.0,182,0,331,0,0,8,194,60.9,6,16,209,0,4,82.1,74.4,79.6,,46.5,67.2,74.9,58.2,56,0,29,3,32,63,0,0,4,52,5,331,194,3.96,6.8,0.91,45
Donovan Wilson,44919,HB,BOWL GREEN,12,48,4,1,9.7,17,0,176,1,1,4,129,25.4,2,8,122,0,18,82.4,63.1,79.7,,71.0,56.6,62.8,67.8,17,0,24,5,55,67,0,0,7,53,0,176,129,2.69,3.7,0.44,28
Max Bortenschlager,46500,QB,MARYLAND,11,29,1,1,12.1,18,0,59,0,0,1,27,3.2,4,11,215,9,8,32.1,53.0,64.0,55.0,,60.0,50.2,60.1,18,3,0,0,1,256,90,19,0,29,2,149,51,1.06,3.1,0.0,9
James Gilbert,45836,HB,BALL ST,3,48,10,2,30.4,63,0,207,1,0,10,118,49.2,2,10,117,0,18,82.0,64.8,81.0,,40.1,49.9,68.0,58.0,48,0,24,2,40,63,0,0,3,50,3,207,118,2.46,4.3,0.6,28
Dalvin Warmack,28763,HB,KANSAS ST,9,48,5,5,46.4,117,0,252,0,2,5,131,38.2,8,14,199,0,17,82.0,69.9,80.0,,83.1,69.9,67.8,55.9,41,0,33,2,27,59,0,0,2,50,3,252,131,2.73,5.3,1.22,31
Charlie Brewer,60344,QB,BAYLOR,8,18,4,1,19.1,51,0,95,0,0,2,80,46.8,7,12,118,6,6,52.4,68.6,71.4,72.6,62.2,85.1,49.8,60.0,51,1,20,1,2,142,172,29,2,19,0,267,104,2.21,5.7,10.0,8
Giovanni Rescigno,27050,QB,RUTGERS,9,25,11,3,26.8,57,0,87,0,0,6,65,62.4,6,11,278,3,4,50.7,55.9,68.1,58.4,,,52.7,60.4,22,1,0,0,0,202,126,22,0,25,1,213,177,3.77,4.5,,13
Kendall Bussey,34676,HB,TEXAS A&M,12,47,7,3,31.8,76,0,239,0,1,7,131,42.9,10,14,312,1,9,59.6,58.6,80.4,,54.5,62.6,57.7,58.6,41,0,62,5,60,71,0,0,6,52,1,239,131,2.79,5.1,1.03,36
Jordan Ta'amu,60453,QB,OLE MISS,8,33,9,2,23.2,64,0,171,0,0,2,95,17.4,10,17,226,2,9,68.7,68.8,68.9,64.6,,,69.5,60.0,49,2,0,0,0,150,105,14,0,33,4,276,177,3.77,5.9,,7
Reece Goddard,60608,QB,W MICHIGAN,8,35,4,1,12.8,18,0,93,0,0,3,81,19.8,3,9,347,5,3,25.2,43.8,83.9,49.3,,,43.4,60.0,18,1,0,0,0,194,48,12,0,35,2,141,140,2.98,3.0,,25
Ben DiNucci,34311,QB,PITTSBURGH,10,28,4,1,10.6,23,0,79,0,0,3,39,14.9,7,10,268,3,4,35.6,53.8,85.1,53.5,,,55.0,60.1,31,0,0,0,0,203,139,18,0,28,1,218,116,2.52,4.7,,17
Nick Stevens,46468,QB,COLO STATE,13,31,4,0,0.0,0,0,79,0,0,2,28,5.6,4,17,144,2,2,75.6,87.7,83.9,85.1,,,68.2,60.2,41,4,-1,1,0,494,111,15,1,32,4,190,67,1.46,4.1,,9
Josh Jacobs,45953,HB,ALABAMA,12,46,4,2,23.6,67,0,284,0,6,4,148,53.6,9,13,103,0,12,81.9,80.6,81.3,,26.4,91.7,74.9,66.7,45,1,169,14,55,73,0,0,14,60,1,284,148,3.22,6.2,3.07,33
Brandon Stephens,45644,HB,UCLA,10,46,3,3,53.8,98,0,182,0,1,3,117,18.8,4,10,324,1,15,58.4,58.6,82.3,,43.3,64.2,58.1,59.7,37,0,69,8,53,50,0,0,8,54,1,182,117,2.54,4.0,1.3,30
Kado Brown,31112,QB,GA SOUTHRN,6,39,3,0,0.0,0,0,126,0,0,1,78,5.1,7,11,174,6,5,27.8,57.3,79.6,65.3,,,52.3,60.4,14,0,0,0,0,82,41,7,0,39,2,167,135,2.93,3.6,,29
Ryan Tuiasoa,22778,HB,HAWAII,12,46,3,4,38.5,115,0,299,1,0,3,156,21.2,9,24,180,0,9,81.9,73.6,80.7,,75.2,43.5,77.2,65.1,49,0,7,2,52,59,0,0,4,48,5,299,156,3.39,6.5,0.13,37
Toren Young,40624,HB,IOWA,6,45,4,2,25.4,49,0,193,0,2,4,91,26.4,4,12,192,0,9,81.7,69.3,80.4,,62.3,71.1,67.1,59.9,34,0,23,1,9,49,0,0,2,46,2,193,91,2.02,4.3,2.56,36
Mason Rudolph,46569,QB,OKLA STATE,13,32,5,1,13.7,16,0,49,0,0,4,22,8.6,7,20,262,7,2,54.5,88.3,68.6,86.9,,54.3,64.3,60.3,19,3,0,0,1,404,68,13,0,32,10,117,82,1.82,2.6,0.0,19
Khari Blasingame,44889,HB,VANDERBILT,10,45,3,2,31.3,46,0,147,2,1,3,94,16.4,2,10,333,1,14,58.6,59.3,81.9,,77.2,48.2,60.9,58.5,31,0,52,6,63,51,0,0,8,51,0,147,94,2.09,3.3,0.83,30
Nick Gibson,34474,HB,MISS STATE,12,45,12,2,23.4,56,0,239,0,1,12,163,98.1,8,12,227,1,19,57.1,72.7,79.5,,18.4,65.4,73.4,57.3,39,1,25,3,38,70,0,0,5,48,1,239,163,3.62,5.3,0.66,26
Jamarius Henderson,38291,HB,TROY,12,45,13,7,55.9,198,0,354,2,2,13,194,115.5,12,15,318,0,9,81.6,79.5,0.4,,76.3,67.3,83.5,55.6,59,2,95,11,60,71,0,0,14,56,4,354,194,4.31,7.9,1.58,33
Cordarrian Richardson,55386,HB,UCF,8,44,6,1,11.0,18,0,164,1,0,6,111,33.6,5,9,323,0,17,81.5,59.7,79.6,,76.4,40.2,63.7,50.0,18,0,3,1,30,63,0,0,2,45,2,164,111,2.52,3.7,0.1,27
Cam Thomas,60406,QB,ILLINOIS,4,39,8,4,33.7,97,0,226,0,0,8,106,55.8,13,16,187,3,19,47.7,45.7,25.3,29.6,,,72.9,60.0,27,2,0,0,0,86,62,5,0,39,1,288,146,3.32,6.5,,15
Jarrett Guarantano,40771,QB,TENNESSEE,9,23,8,0,0.0,0,0,33,0,0,2,34,12.9,5,9,307,4,5,55.3,63.4,69.8,64.6,,51.6,57.1,60.1,13,2,0,0,2,171,114,21,0,23,1,147,106,2.41,3.3,0.0,7
Rashaad Boddie,39964,HB,COLO STATE,8,44,8,3,31.1,79,0,254,0,0,8,152,61.4,7,16,144,1,8,56.5,71.8,80.4,,77.4,57.8,70.3,60.0,29,0,8,1,14,48,0,0,1,45,4,254,152,3.45,5.8,0.57,34
Ronald Cleveland,37707,TE,AIR FORCE,12,44,12,9,54.4,227,0,417,4,3,12,179,111.0,18,20,101,3,8,36.0,74.7,88.6,,,66.0,71.6,69.5,43,1,261,11,128,476,0,0,24,55,3,417,179,4.07,9.5,2.04,9
