player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Markell Jones,45858,HB,PURDUE,12,1.1,4,77.3,,0,0,0,2.9,1,11,273,2,90.3,56.0,71.7,63.9,60.5,0.0,0,0,29,26.1,85,326,1,34,70.9,231,4.6,15,96.8,44,1,0.3,1,240,226,6.6,7.1,1.04
D.J. Taylor,47556,WR,ILLINOIS,11,7.8,2,50.0,,0,0,0,18.5,5,12,187,1,38.7,27.3,50.4,,50.8,0.0,0,1,19,0.0,0,277,0,22,96.4,267,66.4,184,54.5,44,0,33.6,93,214,113,5.1,9.7,0.8
Tyler Higbee,10744,TE,W KENTUCKY,8,9.3,10,84.1,,0,0,2,2.6,1,30,346,1,83.8,38.1,89.5,71.7,89.0,57.2,158,0,65,17.4,48,276,3,37,80.1,221,35.5,98,158.3,44,8,1.1,3,554,251,6.8,15.0,2.51
Domonique Young,47793,WR,PURDUE,11,12.1,3,47.7,,0,0,0,8.7,2,10,273,0,64.9,70.9,57.4,,56.2,0.0,0,0,68,0.0,0,299,0,21,96.3,288,6.4,19,75.6,44,1,93.6,280,276,101,4.8,13.1,0.96
Terenn Houk,17032,WR,BYU,11,11.7,5,70.5,,0,0,1,11.4,4,20,128,0,60.1,72.2,68.0,66.0,67.3,0.0,0,2,46,0.9,2,227,2,31,93.4,212,90.3,205,96.9,44,2,9.7,22,421,92,3.0,13.6,1.99
Demario Richard,27031,HB,ARIZONA ST,11,0.9,9,72.7,,0,0,0,15.8,6,11,110,0,44.7,68.1,75.4,68.2,61.4,0.0,0,1,93,21.1,69,327,0,32,77.1,252,6.1,20,113.4,44,4,0.6,2,316,322,10.1,9.9,1.25
Chris Shillings,17812,WR,BALL ST,12,5.3,2,60.5,,0,0,0,10.3,3,12,117,0,62.4,71.5,55.8,,55.8,0.0,0,3,14,0.0,0,234,0,26,94.0,220,99.6,233,49.2,43,1,0.4,1,186,100,3.8,7.2,0.85
Jordan Leggett,11905,TE,CLEMSON,12,10.7,1,72.1,,0,0,0,8.8,3,28,140,0,66.3,72.0,72.1,72.7,70.7,24.9,88,2,34,11.9,42,353,0,31,84.7,299,62.9,222,123.0,43,6,2.8,10,419,147,4.7,13.5,1.4
John Johnson,48283,WR,TROY,12,13.0,1,53.5,,0,0,0,14.8,4,14,318,0,50.0,70.9,61.2,,59.1,0.0,0,0,41,0.0,0,216,0,23,96.3,208,3.2,7,71.6,43,0,96.3,208,257,122,5.3,11.2,1.24
Brandon Powell,48036,WR,FLORIDA,12,6.0,8,65.1,,0,0,0,9.7,3,15,163,0,62.4,76.1,62.3,,60.5,0.0,0,0,77,0.0,0,320,1,28,97.2,311,80.3,257,114.9,43,3,14.7,47,364,207,7.4,13.0,1.17
Donnel Pumphrey,11887,HB,S DIEGO ST,12,7.7,6,58.1,,0,0,0,10.7,3,14,284,0,60.0,83.0,78.4,72.2,73.6,0.0,0,0,38,13.1,24,183,0,25,85.8,157,40.4,74,98.3,43,2,5.5,10,333,167,6.7,13.3,2.12
Jarvis Bentley,17531,WR,TROY,10,10.2,5,51.2,,0,0,1,12.0,3,15,318,0,57.5,70.7,60.7,61.0,60.0,0.0,0,4,67,0.4,1,258,1,22,94.2,243,3.1,8,60.7,43,3,96.9,250,325,159,7.2,14.8,1.34
Brisly Estime,12243,WR,SYRACUSE,11,16.6,4,41.9,,0,0,1,10.0,2,9,304,0,62.7,72.1,58.8,,58.3,0.0,0,3,89,0.0,0,239,4,18,92.5,221,10.0,24,51.9,43,2,89.1,213,294,114,6.3,16.3,1.33
Temi Alaka,48011,WR,RICE,11,13.0,2,62.8,,0,0,0,12.9,4,16,275,1,53.4,29.4,57.5,,56.3,0.0,0,2,52,0.0,0,279,1,27,96.1,268,1.8,5,72.0,43,1,98.2,274,302,163,6.0,11.2,1.13
Tristan Payton,47840,WR,UCF,10,12.2,4,48.8,,0,0,0,4.5,1,14,323,0,75.9,72.4,67.7,,68.9,2.4,5,4,46,0.0,0,206,1,21,95.1,196,4.9,10,37.4,43,1,92.7,191,264,105,5.0,12.6,1.35
Henry Bussey III,47576,WR,FAU,12,3.9,5,69.0,,0,0,1,12.1,4,10,165,0,54.6,76.1,57.6,,56.9,1.2,3,0,29,0.0,0,260,1,29,94.6,246,85.4,222,83.1,42,0,11.2,29,237,190,6.6,8.2,0.96
Stanley Morgan,48110,WR,NEBRASKA,12,12.4,6,54.8,,0,0,0,4.2,1,14,238,0,76.5,70.7,65.4,,63.3,0.0,0,4,33,0.0,0,264,2,23,93.9,248,10.2,27,51.1,42,2,89.8,237,273,132,5.7,11.9,1.1
Jamir Tillman,48091,WR,NAVY,12,14.6,5,64.3,,0,0,1,3.6,1,13,237,0,78.9,71.8,82.5,75.2,82.5,0.0,0,1,72,4.4,5,113,3,27,92.0,104,3.5,4,137.4,42,5,92.9,105,570,231,8.6,21.1,5.48
Mikah Holder,27203,WR,S DIEGO ST,12,18.0,0,52.4,,0,0,2,4.3,1,17,284,0,75.9,71.1,72.8,,71.8,0.0,0,0,43,0.0,0,184,4,22,98.4,181,24.5,45,122.7,42,5,75.5,139,377,55,2.5,17.1,2.08
Jake Roh,26561,TE,BOISE ST,12,6.3,0,69.0,,0,0,0,17.1,6,18,120,0,40.8,71.6,62.2,65.4,57.9,27.1,92,1,28,6.2,21,339,0,29,90.9,308,64.3,218,89.3,42,1,6.5,22,319,177,6.1,11.0,1.04
Terry Pettis,23344,WR,MIDDLE TN,12,13.4,3,66.7,,0,0,0,6.7,2,22,224,0,70.7,71.5,70.0,64.7,67.9,38.6,137,0,76,6.5,23,355,3,28,90.7,322,53.8,191,141.5,42,4,6.5,23,592,276,9.9,21.1,1.84
Dwayne Stanford,47825,WR,OREGON,12,12.6,3,64.3,,0,0,0,3.6,1,20,264,0,79.5,71.9,70.2,,71.4,0.0,0,1,48,0.0,0,272,2,27,96.0,261,16.9,46,128.1,42,5,83.1,226,431,164,6.1,16.0,1.65
Collin Lisa,38269,WR,BUFFALO,11,9.5,2,73.8,,0,0,0,6.1,2,18,126,0,72.9,71.9,64.8,,66.4,0.0,0,3,46,0.0,0,208,2,31,95.7,199,96.2,200,81.9,42,2,3.8,8,325,114,3.7,10.5,1.63
Josiah Blandin,25487,WR,FRESNO ST,12,12.7,2,54.8,,0,0,1,8.0,2,14,169,1,67.7,28.1,64.6,,63.6,0.0,0,2,43,0.0,0,238,1,23,95.8,228,7.6,18,93.8,42,5,92.4,220,266,77,3.3,11.6,1.17
Quinton Pedroza,18427,WR,HAWAII,6,11.8,5,54.8,,0,0,0,4.2,1,12,180,2,77.4,19.3,65.6,,66.4,0.7,1,4,43,0.0,0,150,2,23,94.0,141,16.0,24,45.0,42,1,83.3,125,292,66,2.9,12.7,2.07
Raekwon James,47646,HB,KENT STATE,12,2.9,3,66.7,,0,0,1,15.2,5,11,201,1,46.8,41.9,60.7,53.8,57.7,0.0,0,2,46,25.5,50,196,2,28,70.4,138,43.4,85,66.3,42,0,2.6,5,287,255,9.1,10.3,2.08
Andrew Pratt,16452,WR,AKRON,12,13.8,1,45.2,,0,0,0,17.4,4,11,102,0,44.2,70.2,57.2,,55.3,0.0,0,0,34,0.0,0,282,0,19,94.0,265,6.0,17,66.1,42,1,94.0,265,185,45,2.4,9.7,0.7
Latevius Rayford,47897,WR,VANDERBILT,11,9.3,1,46.3,,0,0,0,9.5,2,9,333,0,62.7,70.1,56.2,,54.5,0.0,0,4,20,0.0,0,222,0,19,95.9,213,9.0,20,24.6,41,1,91.0,202,151,75,3.9,7.9,0.71
Sherman Badie,39248,HB,TULANE,12,0.6,8,65.9,,0,0,0,15.6,5,13,319,0,45.9,84.5,67.5,65.4,64.9,0.0,0,2,51,16.3,37,227,1,27,81.5,185,12.8,29,65.0,41,0,1.8,4,279,281,10.4,10.3,1.51
Brandon Burks,11306,HB,TROY,12,1.4,7,70.7,,0,0,1,14.7,5,12,318,0,49.3,77.7,68.0,65.1,52.1,0.0,0,1,75,20.1,68,338,1,29,77.8,263,9.8,33,98.0,41,2,2.1,7,304,321,11.1,10.5,1.16
Kris White,47818,WR,KENT STATE,11,8.4,2,53.7,,0,0,0,4.3,1,10,201,0,75.9,70.6,59.3,,58.4,0.0,0,0,58,0.0,0,220,0,22,96.4,212,38.6,85,70.4,41,0,61.4,135,232,142,6.5,10.5,1.09
Troy Fumagalli,47333,TE,WISCONSIN,10,9.5,1,63.4,,0,0,0,3.7,1,12,349,0,79.1,71.3,69.0,61.9,71.6,66.0,173,0,31,9.9,26,262,4,26,86.3,226,31.7,83,91.2,41,1,0.8,2,277,55,2.1,10.7,1.23
Caleb Scott,48100,WR,VANDERBILT,12,10.4,0,58.5,,0,0,0,7.7,2,17,333,1,67.7,28.5,56.9,,56.7,0.0,0,0,37,0.0,0,266,1,24,97.7,260,30.8,82,101.1,41,2,69.2,184,334,115,4.8,13.9,1.28
Larry Rose III,39604,HB,NEW MEX ST,12,-1.5,11,75.0,,0,0,0,16.7,6,10,242,0,42.3,73.4,78.3,80.5,55.2,0.0,0,0,77,45.4,194,427,1,30,52.0,222,8.0,34,110.7,40,2,0.2,1,283,363,12.1,9.4,1.27
Mack Hollins,11873,WR,N CAROLINA,12,19.9,0,65.0,,0,0,0,18.8,6,22,245,1,41.3,31.2,73.0,63.9,71.8,1.6,3,0,74,0.5,1,188,1,26,93.1,175,8.5,16,147.9,40,8,89.9,169,670,201,7.7,25.8,3.83
Autrey Golden,19510,WR,UTEP,12,6.7,5,50.0,,0,0,0,31.0,9,8,330,0,16.8,75.1,47.5,,44.9,0.0,0,1,26,0.0,0,249,0,20,97.2,242,22.9,57,67.1,40,2,73.5,183,164,131,6.6,8.2,0.68
Tyler Batson,47899,WR,UTEP,12,15.7,0,52.5,,0,0,1,8.7,2,14,330,0,64.7,70.4,55.1,,55.2,0.0,0,0,76,0.0,0,334,1,21,96.7,323,6.0,20,112.0,40,3,94.0,314,395,130,6.2,18.8,1.22
Xavier Castille,47914,WR,SMU,12,10.5,2,60.0,,0,0,0,11.1,3,13,287,1,68.7,28.9,63.6,,62.1,0.0,0,0,40,0.0,0,189,1,24,93.7,177,9.0,17,95.6,40,2,89.9,170,258,113,4.7,10.8,1.46
Da'Mari Scott,39588,WR,FRESNO ST,10,13.0,2,60.0,,0,0,1,0.0,0,16,169,0,87.4,71.4,73.6,,73.4,0.0,0,3,42,0.0,0,194,3,24,95.4,185,4.6,9,83.8,40,3,95.4,185,364,129,5.4,15.2,1.97
Kamrin Solomon,48117,WR,FAU,12,11.6,3,55.0,,0,0,0,18.5,5,13,165,0,30.4,71.1,62.8,66.8,62.5,0.5,1,2,94,0.5,1,213,0,22,96.2,205,12.7,27,83.5,40,2,86.9,185,382,145,6.6,17.4,1.86
Amba Etta-Tawo,12034,WR,MARYLAND,12,13.9,2,50.0,,0,0,0,25.9,7,11,215,0,23.9,70.2,57.5,,54.8,0.0,0,2,20,0.0,0,207,0,20,97.1,201,1.9,4,45.3,40,0,98.1,203,215,54,2.7,10.8,1.07
Alvin Kamara,11822,HB,TENNESSEE,12,-1.1,12,80.0,,0,0,0,3.0,1,18,307,1,81.4,73.7,89.5,83.4,91.8,2.7,4,0,35,26.7,40,150,0,32,70.0,105,8.7,13,120.5,40,3,4.0,6,277,345,10.8,8.7,2.64
Henry Krieger-Coble,11020,TE,IOWA,12,8.3,5,72.5,,0,0,0,6.5,2,19,192,1,71.6,30.1,75.4,71.7,67.0,59.2,206,1,32,19.8,69,348,2,29,75.6,263,40.8,142,106.8,40,2,0.0,0,365,202,7.0,12.6,1.39
David Grinnage,11148,TE,NC STATE,12,12.2,1,60.0,,0,0,1,4.0,1,19,248,0,77.4,70.9,69.5,61.1,70.5,31.4,71,1,21,4.9,11,226,1,24,92.9,210,62.4,141,97.3,40,3,5.8,13,294,62,2.6,12.3,1.4
Chris Hudson,29253,WR,MIAMI OH,12,14.9,3,45.0,,0,0,0,14.3,3,15,221,0,51.0,69.9,56.8,,56.8,0.0,0,4,38,0.0,0,252,3,18,94.8,239,5.6,14,63.0,40,4,94.4,238,285,96,5.3,15.8,1.19
Aaron Criswell,39160,WR,UNLV,12,13.2,6,52.5,,0,0,0,16.0,4,14,325,0,45.8,71.4,60.8,47.7,59.7,0.0,0,1,85,0.3,1,309,2,21,92.2,285,95.1,294,103.5,40,3,4.9,15,414,155,7.4,19.7,1.45
Dominique Heath,47670,WR,KANSAS ST,11,9.4,1,67.5,,0,0,0,6.9,2,15,199,0,70.0,72.6,69.3,,69.5,0.0,0,0,43,0.0,0,170,0,27,92.9,158,95.3,162,114.4,40,3,4.7,8,298,98,3.6,11.0,1.89
Dontez Ford,12184,WR,PITTSBURGH,12,17.8,3,59.0,,0,0,0,0.0,0,19,268,2,87.0,28.1,64.2,42.7,61.1,0.3,1,0,42,0.9,3,337,0,23,95.5,322,27.3,92,117.8,39,2,72.4,244,463,118,5.1,20.1,1.44
Julian Williams,32082,WR,FIU,11,10.1,4,51.3,,0,0,0,20.0,5,8,166,0,44.2,70.2,52.3,,52.7,0.0,0,1,34,0.0,0,214,1,20,97.2,208,3.7,8,61.8,39,1,96.3,206,179,79,4.0,9.0,0.86
Dontrell Hilliard,45691,HB,TULANE,12,3.0,11,59.0,,0,0,0,11.5,3,13,319,0,57.5,89.0,71.7,69.5,63.4,0.4,1,0,66,18.6,48,258,1,23,78.3,202,26.7,69,88.1,39,1,2.3,6,265,227,9.9,11.5,1.31
Keevan Lucas,47572,WR,TULSA,4,11.7,4,66.7,,0,0,0,13.3,4,16,320,1,53.8,36.9,66.5,,68.2,0.0,0,0,43,0.0,0,183,2,26,93.4,171,93.4,171,140.9,39,5,6.0,11,409,130,5.0,15.7,2.39
Brandon Lingen,26308,TE,MINNESOTA,11,8.5,0,71.8,,0,0,0,12.5,4,20,225,0,55.9,71.6,71.7,52.8,73.7,57.4,139,0,40,15.7,38,242,3,28,79.8,193,33.5,81,138.3,39,4,4.5,11,395,156,5.6,14.1,2.05
O.J. Howard,11774,TE,ALABAMA,12,6.3,7,76.9,,0,0,1,0.0,0,16,103,1,89.5,32.2,72.0,56.1,61.9,54.5,199,2,42,17.8,65,365,2,30,78.1,285,32.9,120,80.5,39,0,9.6,35,334,191,6.4,11.1,1.17
Alonzo Moore,12140,WR,NEBRASKA,11,17.1,5,59.0,,0,0,1,11.5,3,17,238,0,48.8,75.5,81.9,,79.5,0.0,0,1,44,0.0,0,138,2,23,94.2,130,7.2,10,120.9,39,5,92.8,128,382,113,4.9,16.6,2.94
J.P. Holtz,11062,TE,PITTSBURGH,12,10.4,1,61.5,,0,0,1,11.1,3,18,268,0,59.1,70.9,82.0,67.4,66.6,70.4,276,2,28,34.2,134,392,2,24,63.3,248,21.4,84,103.6,39,4,6.6,26,350,92,3.8,14.6,1.41
Cameron Posey,47639,WR,PURDUE,12,6.3,1,66.7,,0,0,0,3.7,1,14,273,0,78.5,71.2,60.4,,58.8,2.0,5,4,57,0.0,0,250,0,26,96.4,241,94.4,236,53.8,39,1,3.2,8,255,157,6.0,9.8,1.06
Devonte Robinson,11158,WR,UTAH ST,10,10.9,2,51.3,,0,0,0,16.7,4,11,329,0,44.0,72.2,63.5,64.8,64.3,0.6,1,0,51,0.6,1,181,0,20,93.9,170,13.8,25,96.7,39,2,84.5,153,326,181,9.1,16.3,1.92
Shaquille Powell,37814,HB,DUKE,12,-0.4,9,82.1,,0,0,0,5.9,2,10,154,0,74.1,89.2,69.8,64.8,66.7,0.0,0,1,24,26.6,71,267,0,32,67.8,181,2.2,6,94.6,39,2,7.1,19,201,230,7.2,6.3,1.11
Marchie Murdock,47847,WR,ILLINOIS,8,10.1,0,52.6,,0,0,0,20.0,5,12,187,0,28.4,70.8,52.8,,51.9,0.0,0,0,34,0.0,0,187,0,20,96.3,180,74.9,140,93.5,38,3,25.1,47,194,106,5.3,9.7,1.08
Fred Brown,23172,WR,MISS STATE,12,16.3,0,65.8,,0,0,0,7.4,2,16,227,0,68.6,71.1,55.8,,55.7,0.0,0,3,48,0.0,0,373,1,25,97.3,363,9.7,36,90.9,38,3,90.3,337,370,56,2.2,14.8,1.02
Marques Little,47461,WR,DOMINION,12,7.6,3,60.5,,0,0,0,4.2,1,10,263,0,76.5,70.7,55.1,,53.2,0.0,0,1,43,0.0,0,336,0,23,97.9,329,44.3,149,83.3,38,2,55.4,186,221,144,6.3,9.6,0.67
Johnny Woods,48238,WR,KENT STATE,11,12.0,2,55.3,,0,0,0,12.5,3,13,201,0,47.4,70.6,59.5,,57.9,0.0,0,1,15,0.0,0,249,0,21,96.0,239,27.3,68,64.3,38,1,72.7,181,167,43,2.0,8.0,0.7
Nyheim Hines,48103,WR,NC STATE,12,10.8,8,52.6,,0,0,0,16.7,4,12,248,0,45.6,79.9,56.5,,53.9,0.9,2,1,58,0.0,0,231,0,20,95.7,221,82.7,191,71.8,38,1,9.5,22,256,146,7.3,12.8,1.16
Garrett Brown,17796,WR,AIR FORCE,12,11.7,3,68.4,,0,0,0,3.7,1,19,101,1,78.4,53.8,78.8,63.5,91.1,53.3,72,1,61,0.7,1,135,0,26,95.6,129,29.6,40,109.0,38,1,9.6,13,542,241,9.3,20.8,4.2
Brandon Sheperd,19187,WR,OKLA STATE,11,15.3,3,52.6,,0,0,0,16.7,4,13,262,0,45.6,73.1,73.0,,70.5,0.0,0,2,47,0.0,0,152,0,20,95.4,145,9.2,14,82.3,38,3,88.8,135,292,86,4.3,14.6,2.01
Kenneth Dixon,10768,HB,LA TECH,10,2.6,15,76.3,,0,0,1,6.5,2,14,208,1,71.6,56.7,77.6,79.3,67.3,0.0,0,0,55,40.1,129,322,2,29,58.7,189,19.6,63,145.6,38,5,0.0,0,368,355,12.2,12.7,1.95
Chris Barr,47730,WR,USF,12,8.2,5,60.5,,0,0,0,11.5,3,11,327,0,60.7,71.6,59.1,,56.1,0.0,0,1,38,0.0,0,285,1,23,95.1,271,84.2,240,72.7,38,1,15.4,44,204,192,8.3,8.9,0.75
Danny Woodson II,20536,WR,S ALABAMA,10,16.7,3,50.0,,0,0,0,13.6,3,13,288,0,53.5,70.8,58.8,,57.5,0.0,0,3,40,0.0,0,280,0,19,95.0,266,10.0,28,47.4,38,1,90.0,252,253,85,4.5,13.3,0.95
Brandon Holloway,45729,HB,MISS STATE,12,-0.3,5,78.4,,0,0,0,6.5,2,11,227,0,71.6,56.6,61.6,22.6,59.1,0.4,1,0,63,11.5,30,261,0,29,85.8,224,2.7,7,129.6,37,3,20.3,53,319,349,12.0,11.0,1.42
Ralph Webb,45802,HB,VANDERBILT,12,1.4,1,64.9,,0,0,0,20.0,6,10,333,0,34.0,83.3,61.1,52.2,45.5,0.0,0,0,18,20.9,68,325,0,24,76.3,248,0.6,2,95.3,37,2,0.3,1,188,152,6.3,7.8,0.76
Thadd Smith,48041,WR,BOSTON COL,12,15.6,1,45.9,,0,0,0,10.5,2,11,121,1,60.0,31.9,61.2,,59.3,2.7,6,2,66,0.0,0,222,1,17,93.7,208,13.5,30,62.8,37,2,83.8,186,239,83,4.9,14.1,1.15
Kam McKnight,12675,WR,LA TECH,12,10.9,8,56.8,,0,0,0,12.5,3,13,208,0,56.1,71.1,54.5,76.1,52.0,1.4,6,1,26,1.7,7,414,1,21,94.7,392,90.1,373,67.8,37,0,6.3,26,264,94,4.5,12.6,0.67
Jeremy Sprinkle,11909,TE,ARKANSAS,12,7.6,3,62.2,,0,0,1,8.0,2,17,111,1,67.6,38.5,68.1,82.5,66.9,44.4,108,1,42,16.0,39,243,2,23,81.5,198,23.5,57,116.9,37,5,4.1,10,308,194,8.4,13.4,1.56
Josh Smith,47562,WR,TENNESSEE,12,13.4,2,62.2,,0,0,1,8.0,2,16,307,0,67.7,70.9,64.9,,64.8,0.0,0,0,39,0.0,0,234,3,23,97.4,228,6.4,15,106.6,37,2,93.6,219,308,94,4.1,13.4,1.35
Kyle Klein,18228,WR,KANSAS ST,10,14.7,0,48.6,,0,0,0,14.3,3,12,199,0,52.1,70.1,63.6,63.9,61.3,0.5,1,1,35,0.5,1,222,1,18,92.3,205,33.8,75,71.3,37,1,65.8,146,275,31,1.7,15.3,1.34
Kyrin Priester,27543,WR,WASH STATE,12,4.6,5,83.8,,0,0,0,6.1,2,9,341,0,72.7,71.9,67.7,64.5,65.6,3.9,6,0,24,0.7,1,153,0,31,99.3,152,4.6,7,101.4,37,1,91.5,140,228,181,5.8,7.4,1.5
Paul Perkins,10783,HB,UCLA,12,0.5,12,73.0,,0,0,0,6.9,2,8,324,0,70.0,91.4,85.7,69.6,65.1,0.0,0,0,31,27.2,95,349,0,27,69.1,241,5.4,19,98.8,37,1,0.0,0,239,283,10.5,8.9,0.99
Amir Carlisle,10950,WR,NOTRE DAME,12,5.6,7,78.4,,0,0,0,9.4,3,19,258,0,64.1,73.6,67.0,,64.4,0.0,0,0,33,0.0,0,228,0,29,96.5,220,93.0,212,113.5,37,1,7.0,16,336,191,6.6,11.6,1.53
Devon Cajuste,11270,WR,STANFORD,11,13.3,1,67.6,,0,0,0,7.4,2,17,300,0,68.4,71.1,69.1,,68.8,0.0,0,0,42,0.0,0,218,2,25,94.0,205,53.7,117,125.4,37,3,46.3,101,355,97,3.9,14.2,1.73
Wyatt Houston,12136,TE,UTAH ST,12,7.7,1,56.8,,0,0,1,16.0,4,15,329,0,46.0,70.4,64.6,66.0,55.9,50.2,166,0,34,24.8,82,331,3,21,72.5,240,34.4,114,106.4,37,3,2.4,8,266,144,6.9,12.7,1.11
D.J. Vinson,17526,WR,S ALABAMA,11,5.3,7,62.2,,0,0,0,17.9,5,7,288,0,40.2,72.1,56.6,,53.1,0.0,0,0,45,0.0,0,211,2,23,94.8,200,96.2,203,75.6,37,0,2.4,5,193,142,6.2,8.4,0.97
Chad Olsen,47300,TE,FRESNO ST,11,8.8,3,52.8,,0,0,0,13.6,3,12,169,0,53.5,70.2,58.5,67.1,55.9,28.3,82,2,31,5.9,17,290,1,19,89.0,258,70.3,204,77.2,36,3,0.3,1,229,158,8.3,12.1,0.89
Braxton Miller,10719,WR,OHIO STATE,12,11.4,7,66.7,,0,0,0,4.0,1,15,260,0,77.2,26.5,69.9,63.9,70.6,0.6,1,2,54,0.6,1,157,1,24,96.2,151,86.0,135,100.3,36,3,5.1,8,329,156,6.5,13.7,2.18
Juwan Brescacin,16490,WR,N ILLINOIS,11,10.7,4,52.8,,0,0,0,13.6,3,14,254,0,52.3,70.1,60.9,,58.4,0.0,0,1,62,0.0,0,254,0,19,97.6,248,7.1,18,75.2,36,1,92.9,236,272,132,6.9,14.3,1.1
Rashad Still,48022,WR,MINNESOTA,11,14.3,2,50.0,,0,0,0,10.0,2,10,225,1,51.0,25.3,60.6,,60.0,0.0,0,1,52,0.0,0,165,0,18,94.5,156,4.8,8,82.4,36,3,95.2,157,194,54,3.0,10.8,1.24
Cameron Batson,47669,WR,TEXAS TECH,12,3.8,2,75.0,,0,0,0,10.0,3,13,315,0,61.6,71.8,63.0,,61.4,0.0,0,1,45,0.0,0,206,0,27,96.1,198,97.1,200,95.7,36,1,2.9,6,289,219,8.1,10.7,1.46
Elijah McGuire,11943,HB,LA LAFAYET,12,1.6,6,88.9,,0,0,0,0.0,0,12,207,0,90.6,91.3,73.6,46.7,86.3,0.0,0,0,49,27.8,74,266,0,32,66.2,176,1.9,5,127.8,36,3,3.0,8,288,256,8.0,9.0,1.64
Jeremiah Gaines,47070,TE,SMU,12,11.1,0,44.4,,0,0,0,15.8,3,11,287,0,50.0,69.6,57.5,51.1,50.5,29.9,118,4,60,23.5,93,395,0,16,72.7,287,43.8,173,65.4,36,4,1.8,7,249,132,8.3,15.6,0.87
Marcus Davis,47943,WR,AUBURN,12,2.5,2,77.8,,0,0,0,3.4,1,10,115,0,79.6,30.7,58.0,61.0,58.6,0.0,0,2,22,0.4,1,240,1,28,97.1,233,23.8,57,72.9,36,1,75.0,180,174,201,7.2,6.2,0.75
Andrew Rodriguez,47951,WR,UTAH ST,12,7.6,6,66.7,,0,0,0,4.0,1,11,329,0,67.7,70.9,61.3,,59.8,0.0,0,3,58,0.0,0,226,0,24,96.5,218,94.2,213,63.3,36,1,5.3,12,269,167,7.0,11.2,1.23
Marcus Gaines,47957,WR,LA TECH,12,13.2,2,44.4,,0,0,0,11.1,2,14,208,1,58.6,25.0,61.0,,61.1,0.0,0,3,72,0.0,0,182,0,16,93.4,170,3.8,7,58.7,36,2,96.2,175,309,183,11.4,19.3,1.82
Sam Browning,47189,TE,E MICHIGAN,12,10.6,4,66.7,,0,0,0,4.0,1,18,160,1,79.0,28.5,69.1,41.4,69.5,30.3,80,0,48,10.6,28,264,1,24,84.8,224,53.8,142,123.1,36,3,3.8,10,326,128,5.3,13.6,1.46
Malachi Jones,11045,WR,APP STATE,12,14.4,5,61.1,,0,0,0,8.3,2,17,108,1,66.7,28.1,70.0,,68.8,0.0,0,1,45,0.0,0,175,0,22,93.1,163,4.6,8,115.4,36,3,95.4,167,399,128,5.8,18.1,2.45
Alan Cross,10931,TE,MEMPHIS,12,6.4,1,66.7,,0,0,0,7.7,2,15,218,0,59.7,71.1,80.2,68.1,57.6,47.3,178,0,38,27.1,102,376,3,24,70.7,266,34.6,130,111.9,36,3,0.5,2,229,144,6.0,9.5,0.86
Bryan Holmes,17383,WR,TROY,10,11.7,1,50.0,,0,0,0,18.2,4,10,318,0,40.8,69.9,59.2,,60.1,0.0,0,3,43,0.0,0,145,1,18,97.9,142,2.1,3,68.5,36,3,97.9,142,274,120,6.7,15.2,1.93
Olamide Zaccheaus,44920,HB,VIRGINIA,12,9.8,1,60.0,,0,0,0,12.5,3,9,335,0,56.1,80.1,68.8,,61.3,0.0,0,1,50,0.0,0,141,1,21,97.2,137,21.3,30,75.4,35,1,78.7,111,216,106,5.0,10.3,1.58
Shaedon Meadors,48003,WR,APP STATE,11,18.9,1,60.0,,0,0,0,4.5,1,15,108,0,75.2,70.4,74.3,,75.6,0.0,0,2,52,0.0,0,144,1,21,92.4,133,2.1,3,108.9,35,3,97.9,141,439,101,4.8,20.9,3.3
Brayden Lenius,84022,WR,WASHINGTON,12,10.7,2,74.3,,0,0,0,7.1,2,16,340,1,69.4,29.0,60.2,,62.0,0.0,0,2,30,0.0,0,242,5,26,97.5,236,17.4,42,105.3,35,3,82.6,200,307,70,2.7,11.8,1.3
Xavier Williams,39540,WR,COLO STATE,9,12.1,0,57.1,,0,0,0,4.8,1,9,144,0,74.6,70.8,58.4,,58.5,0.0,0,2,43,0.0,0,187,0,20,94.7,177,12.3,23,72.4,35,2,87.2,163,231,76,3.8,11.6,1.31
Linell Bonner,38628,WR,HOUSTON,9,10.2,2,68.6,,0,0,0,14.3,4,15,182,0,50.1,70.9,63.2,68.3,64.5,0.5,1,1,37,0.5,1,199,2,24,96.0,191,34.7,69,123.2,35,5,64.8,129,305,83,3.5,12.7,1.6
Tyraiq Beals,48318,WR,UCONN,12,7.7,2,65.7,,0,0,0,11.5,3,11,146,0,57.3,71.2,53.7,,52.0,0.0,0,0,39,0.0,0,316,0,23,96.8,306,82.6,261,108.2,35,2,16.1,51,271,120,5.2,11.8,0.89
