player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Shae Wyatt,144440,WR,TULANE,12,9.9,8,66.0,72.7,8,11,0,13.2,5,18,319,0,54.1,72.6,74.5,61.0,72.2,0.4,1,2,44,0.4,1,225,0,33,94.7,213,21.3,48,91.8,50,3,78.2,176,376,167,5.1,11.4,1.77
Jalen Walker,61429,WR,MIAMI OH,12,12.8,4,56.0,30.0,3,10,0,3.4,1,16,221,0,79.5,83.4,62.6,64.4,62.4,0.6,2,0,51,0.3,1,360,1,28,95.3,343,63.6,229,107.4,50,4,35.8,129,384,78,2.8,13.7,1.12
Taylor Morin,97213,WR,WAKE,12,14.3,5,70.0,61.1,11,18,0,5.4,2,24,339,1,75.2,68.9,61.7,,62.7,0.3,1,4,42,0.0,0,369,4,35,95.1,351,20.3,75,93.8,50,4,79.4,293,480,79,2.3,13.7,1.37
Javon Ivory,101116,WR,MEMPHIS,11,12.5,6,58.0,46.7,7,15,0,3.3,1,21,218,0,80.9,72.7,62.5,,62.6,0.5,2,1,49,0.0,0,366,0,29,94.3,345,58.7,215,96.5,50,3,40.7,149,413,118,4.1,14.2,1.2
Gerrit Prince,84065,TE,UAB,12,13.1,9,64.0,40.0,2,5,1,8.6,3,22,321,1,66.4,38.6,87.7,74.8,90.9,59.3,147,2,72,11.3,28,248,5,32,83.5,207,35.1,87,130.4,50,8,2.0,5,651,360,11.3,20.3,3.14
Leddie Brown,77766,HB,W VIRGINIA,12,1.2,5,72.0,0.0,0,4,0,5.3,2,10,343,1,76.3,57.3,72.2,65.1,57.4,0.0,0,1,25,16.0,68,424,0,36,80.4,341,5.2,22,78.5,50,1,10.4,44,217,253,7.0,6.0,0.64
Kayshon Boutte,124087,WR,LSU,6,10.4,8,74.0,37.5,3,8,0,7.5,3,25,211,0,69.5,72.8,75.8,,75.5,0.0,0,0,64,0.0,0,228,0,37,97.4,222,47.4,108,145.3,50,9,52.6,120,503,260,7.0,13.6,2.27
Eddie Lewis,84390,WR,MEMPHIS,12,11.3,6,44.0,31.6,6,19,0,4.3,1,12,218,0,75.9,75.2,60.2,,60.2,0.0,0,1,75,0.0,0,363,1,22,93.4,339,10.2,37,86.2,50,4,89.8,326,349,176,8.0,15.9,1.03
Michael Woods II,84117,WR,OKLAHOMA,10,11.3,2,67.3,40.0,2,5,0,8.3,3,18,261,0,67.3,72.6,71.3,,71.4,0.0,0,2,59,0.0,0,215,0,33,95.3,205,13.0,28,88.1,49,2,87.0,187,392,183,5.5,11.9,1.91
Devon Williams,84469,WR,OREGON,11,15.2,9,69.4,40.0,4,10,1,2.9,1,25,264,0,82.7,72.3,79.9,,79.0,0.0,0,1,50,0.0,0,229,4,34,96.9,222,5.2,12,124.5,49,4,94.3,216,540,126,3.7,15.9,2.43
Trey Palmer,99248,WR,LSU,11,10.2,4,61.2,75.0,6,8,0,16.7,6,10,211,0,42.5,85.9,59.3,,56.7,0.0,0,2,61,0.0,0,244,1,30,95.9,234,54.1,132,85.8,49,3,45.9,112,344,177,5.9,11.5,1.47
Ryan Jones,60728,TE,E CAROLINA,12,7.2,6,75.5,40.0,4,10,0,11.9,5,22,156,3,56.7,18.9,66.1,48.0,71.0,33.5,83,1,38,9.7,24,248,1,37,87.1,216,50.8,126,128.1,49,5,12.5,31,442,243,6.6,11.9,2.05
Braylon Sanders,61457,WR,OLE MISS,11,20.8,2,44.9,20.0,2,10,0,8.3,2,17,226,1,66.7,42.6,64.1,,62.9,0.0,0,1,68,0.0,0,319,1,22,94.0,300,11.3,36,93.8,49,3,88.1,281,498,136,6.2,22.6,1.66
Justin Lockhart,74298,WR,NEVADA,12,10.2,2,71.4,50.0,5,10,0,5.4,2,21,239,0,75.6,72.4,65.4,,65.4,0.0,0,0,44,0.0,0,321,1,35,94.4,303,28.3,91,115.2,49,2,71.7,230,470,187,5.3,13.4,1.55
Donald Stewart,42035,WR,WAKE,12,12.9,0,63.3,61.1,11,18,1,3.1,1,19,339,0,81.1,71.9,66.7,,68.3,0.0,0,1,33,0.0,0,261,3,31,93.9,245,11.1,29,82.4,49,1,88.9,232,345,33,1.1,11.1,1.41
Jamari Thrash,97399,WR,GA STATE,12,15.0,6,64.6,60.0,3,5,1,8.8,3,22,175,0,65.7,72.0,70.7,,71.3,0.0,0,1,38,0.0,0,205,1,31,94.1,193,6.3,13,106.9,48,3,93.7,192,447,148,4.8,14.4,2.32
Austin Allen,60970,TE,NEBRASKA,12,10.0,6,79.2,85.7,6,7,0,2.6,1,27,238,0,84.3,72.8,89.8,72.8,90.7,65.6,179,2,46,9.5,26,273,0,38,87.5,239,29.7,81,115.3,48,2,3.3,9,602,267,7.0,15.8,2.52
Cole Tucker,61537,WR,N ILLINOIS,7,10.0,4,68.8,50.0,3,6,0,0.0,0,22,254,1,90.0,52.5,77.4,,76.2,0.0,0,1,66,0.0,0,159,0,33,96.2,153,33.3,53,104.3,48,2,66.7,106,458,166,5.0,13.9,2.99
Rachaad White,131633,HB,ARIZONA ST,11,0.7,16,89.6,100.0,1,1,0,6.5,3,22,110,0,72.7,84.3,90.8,51.1,90.0,0.0,0,0,34,15.1,38,251,1,43,80.9,203,11.2,28,113.2,48,1,5.2,13,456,452,10.5,10.6,2.25
Trea Shropshire,121502,WR,UAB,12,24.9,4,52.1,33.3,3,9,0,7.4,2,19,321,0,70.0,71.3,74.0,,75.4,0.0,0,3,74,0.0,0,291,4,25,95.5,278,9.6,28,111.1,48,6,90.4,263,681,155,6.2,27.2,2.45
Lawrence Arnold,122546,WR,KANSAS,12,12.5,5,56.3,60.0,3,5,0,10.0,3,17,198,0,61.6,71.3,63.4,,63.6,0.0,0,4,37,0.0,0,239,2,27,96.7,231,2.1,5,62.5,48,3,97.9,234,316,85,3.1,11.7,1.37
Sam Pinckney,84197,WR,GA STATE,10,13.0,4,54.2,29.4,5,17,0,7.1,2,15,175,0,69.4,71.2,66.8,,66.8,0.0,0,2,28,0.0,0,238,1,26,95.4,227,5.0,12,64.0,48,1,95.0,226,313,144,5.5,12.0,1.38
Courtney Jackson,99703,WR,SYRACUSE,12,8.0,4,72.9,81.8,9,11,1,2.8,1,16,304,0,83.2,80.9,67.3,,67.5,0.0,0,0,29,0.0,0,279,1,35,96.8,270,97.5,272,114.1,48,3,2.5,7,351,164,4.7,10.0,1.3
Rico Arnold,84529,WR,UMASS,10,12.4,1,57.4,50.0,5,10,0,10.0,3,18,216,0,61.5,71.3,71.5,,71.8,0.0,0,1,73,0.0,0,209,2,27,96.2,201,4.8,10,103.2,47,3,95.2,199,461,168,6.2,17.1,2.29
Sam Crawford Jr.,78052,WR,TULSA,9,14.8,1,57.4,38.9,7,18,0,10.0,3,15,320,0,63.3,71.6,64.1,,63.7,0.0,0,2,88,0.0,0,297,1,27,91.9,273,2.4,7,102.4,47,4,97.6,290,472,164,6.1,17.5,1.73
Andrew Parchment,41928,WR,FLORIDA ST,11,15.9,3,51.1,50.0,5,10,0,7.7,2,15,167,1,58.4,70.9,60.5,,62.3,0.0,0,3,38,0.0,0,248,5,24,91.5,227,11.7,29,59.8,47,2,88.3,219,311,47,2.0,13.0,1.37
Tyrick James,77909,TE,TULANE,12,8.2,1,66.0,12.5,1,8,1,6.1,2,21,319,2,73.4,21.2,61.6,71.6,63.2,57.9,197,1,43,14.7,50,340,5,31,81.5,277,29.1,99,114.6,47,4,5.0,17,429,185,6.0,13.8,1.55
Jared Sparks,40215,WR,LA MONROE,11,8.7,1,63.8,57.1,4,7,0,9.1,3,16,209,0,64.1,72.0,61.1,66.8,62.7,4.2,11,2,43,0.4,1,262,1,30,92.7,243,81.7,214,74.4,47,1,12.2,32,336,122,4.1,11.2,1.38
Taysir Mack,41635,WR,PITTSBURGH,8,15.8,1,57.4,62.5,5,8,0,12.9,4,19,268,0,53.7,72.2,62.0,,63.0,0.4,1,1,55,0.0,0,275,1,27,94.5,260,24.0,66,103.2,47,3,75.6,208,461,93,3.4,17.1,1.77
Casey Washington,101710,WR,ILLINOIS,12,13.8,2,44.7,29.4,5,17,0,4.5,1,14,187,0,75.9,70.7,58.7,,60.6,0.0,0,1,56,0.0,0,280,1,21,91.4,256,1.4,4,56.5,47,0,98.6,276,294,71,3.4,14.0,1.15
Tyrin Smith,145487,WR,UTEP,12,13.1,6,63.8,33.3,2,6,0,9.1,3,16,330,1,64.1,31.2,65.4,,65.7,0.0,0,4,55,0.0,0,241,1,30,94.6,228,39.4,95,93.3,47,4,60.6,146,509,192,6.4,17.0,2.23
Cameron Odom,61558,WR,OHIO,12,12.1,1,63.0,33.3,2,6,0,6.5,2,18,259,0,71.6,72.1,60.3,,60.5,0.0,0,1,66,0.0,0,329,2,29,90.6,298,3.3,11,89.6,46,1,96.7,318,406,124,4.3,14.0,1.36
Trevor Wilson,97287,WR,KANSAS,12,11.3,5,58.7,44.4,4,9,0,10.0,3,15,198,0,61.8,74.2,63.9,,64.7,0.0,0,2,45,0.0,0,218,2,27,96.8,211,56.4,123,73.1,46,1,43.1,94,364,144,5.3,13.5,1.73
Jimmy Horn Jr.,144483,WR,USF,12,8.6,13,65.2,0.0,0,8,0,3.2,1,17,327,0,80.9,26.4,67.0,,66.5,0.4,1,0,80,0.0,0,252,0,30,94.4,238,92.1,232,100.6,46,1,6.7,17,408,290,9.7,13.6,1.71
Griffin Hebert,61382,WR,LA TECH,12,9.6,5,58.7,46.2,6,13,0,0.0,0,18,208,0,88.9,71.8,57.5,68.9,60.3,2.2,8,2,35,1.9,7,368,1,27,92.7,341,94.8,349,73.6,46,2,3.0,11,289,140,5.2,10.7,0.85
Elijah Spencer,145575,WR,CHARLOTTE,12,15.0,3,60.9,58.3,7,12,0,3.4,1,17,136,1,80.0,30.1,66.9,,66.9,0.0,0,0,38,0.0,0,305,1,28,92.8,283,16.1,49,126.7,46,6,83.9,256,379,111,4.0,13.5,1.34
Jadan Blue,61705,WR,TEMPLE,8,6.1,3,67.4,16.7,1,6,0,6.1,2,9,306,0,72.7,78.4,57.7,,58.9,0.8,2,0,32,0.0,0,250,0,31,98.8,247,82.0,205,82.4,46,1,14.4,36,187,133,4.3,6.0,0.76
Brock Bowers,146715,TE,GEORGIA,12,8.7,6,80.4,71.4,5,7,1,2.6,1,26,173,0,83.8,73.6,91.9,71.7,91.7,45.6,108,1,89,9.3,22,237,2,37,84.8,201,45.1,107,149.3,46,10,9.3,22,652,406,11.0,17.6,3.24
Ezra Naylor II,98733,WR,TULSA,12,10.5,7,63.0,22.2,2,9,0,6.5,2,17,320,1,71.4,30.1,62.8,,60.4,0.0,0,2,41,0.0,0,298,1,29,92.6,276,1.7,5,92.2,46,3,98.3,293,375,146,5.0,12.9,1.36
Joshua Moore,78101,WR,TEXAS,9,12.4,2,53.3,40.0,2,5,0,11.1,3,11,311,1,58.4,28.7,59.4,,59.8,0.4,1,2,48,0.0,0,239,0,24,94.6,226,18.0,43,74.5,45,3,81.6,195,262,108,4.5,10.9,1.16
Cole Harrity,138482,WR,NEW MEX ST,10,5.0,3,66.7,50.0,6,12,0,9.1,3,17,242,0,65.7,72.0,59.5,,59.0,0.0,0,0,23,0.0,0,330,0,30,95.8,316,92.4,305,87.1,45,1,7.6,25,238,119,4.0,7.9,0.75
Taj Davis,72400,WR,WASHINGTON,11,8.8,4,57.8,66.7,6,9,0,16.1,5,18,340,0,44.5,71.2,59.6,,59.1,0.0,0,1,39,0.0,0,274,0,26,96.0,263,3.3,9,78.8,45,1,96.7,265,329,122,4.7,12.7,1.25
Devin Boddie Jr.,98557,WR,VANDERBILT,12,7.1,8,66.7,16.7,1,6,0,3.2,1,15,333,0,80.9,37.4,61.6,,63.3,0.8,2,3,61,0.0,0,244,2,30,96.3,235,84.0,205,62.4,45,1,15.2,37,271,148,4.9,9.0,1.15
Jabre Barber,123689,WR,TROY,12,6.1,7,71.1,25.0,1,4,0,13.5,5,17,318,1,51.5,35.7,59.6,62.1,61.4,0.5,1,2,42,0.5,1,216,1,32,94.4,204,95.8,207,95.0,45,3,3.7,8,324,169,5.3,10.1,1.59
Travis Dye,83738,HB,OREGON,12,0.4,6,84.4,33.3,1,3,0,2.6,1,14,264,0,84.5,65.9,82.9,34.2,83.0,0.0,0,0,39,16.6,43,259,1,38,80.3,208,11.6,30,113.2,45,2,3.9,10,343,331,8.7,9.0,1.65
Kyren Williams,97118,HB,NOTRE DAME,12,-0.4,14,93.3,100.0,2,2,0,2.3,1,13,258,0,86.0,75.8,81.2,51.1,80.8,0.0,0,0,55,24.2,81,335,0,42,72.8,244,11.9,40,122.1,45,3,4.8,16,359,380,9.0,8.5,1.47
Elijah Kothe,84399,WR,S DIEGO ST,12,13.8,2,59.1,75.0,6,8,0,0.0,0,15,284,0,88.0,71.2,72.2,,73.3,0.6,1,1,39,0.0,0,170,0,26,96.5,164,26.5,45,83.0,44,1,72.9,124,355,50,1.9,13.7,2.16
Gunner Romney,84148,WR,BYU,9,16.1,7,70.5,71.4,5,7,1,3.1,1,18,128,0,80.9,72.3,72.3,65.2,73.4,0.5,1,1,59,0.5,1,190,1,31,94.2,179,13.7,26,125.1,44,3,85.8,163,539,114,3.7,17.4,3.01
Kevin Shaa,84250,WR,LIBERTY,12,15.1,3,56.8,40.0,4,10,0,7.4,2,16,206,0,68.6,71.1,68.8,,68.4,0.0,0,0,43,0.0,0,237,0,25,95.4,226,25.7,61,127.3,44,5,74.3,176,422,165,6.6,16.9,1.87
Jeremy Singleton,61289,WR,HOUSTON,12,10.7,7,59.1,12.5,1,8,0,7.1,2,19,182,0,69.4,71.5,59.3,,58.5,0.0,0,0,55,0.0,0,383,0,26,95.0,364,5.2,20,133.7,44,5,94.8,363,470,275,10.6,18.1,1.29
Christian Trahan,77912,TE,HOUSTON,12,5.3,9,77.3,33.3,2,6,0,5.6,2,19,182,1,74.5,36.1,64.6,55.2,60.5,46.9,151,4,40,9.3,30,322,2,34,85.4,275,24.2,78,78.6,44,2,28.3,91,368,223,6.6,10.8,1.34
Kameron Brown,34567,WR,COAST CAR,12,11.2,3,75.0,42.9,3,7,0,8.3,3,24,141,0,66.6,72.1,65.4,,64.0,0.6,2,0,74,0.0,0,319,2,33,96.6,308,1.3,4,154.5,44,5,98.1,313,563,229,6.9,17.1,1.83
Ty McCullouch,71780,WR,COLO STATE,12,14.2,0,54.5,60.0,3,5,0,7.7,2,19,144,0,68.4,72.4,61.6,,61.9,5.7,20,2,60,0.0,0,350,0,24,96.6,338,10.3,36,75.3,44,1,84.0,294,413,116,4.8,17.2,1.22
Zach Jackson,61387,WR,LA MONROE,11,14.6,1,56.8,60.0,6,10,0,7.4,2,16,209,0,68.6,71.1,61.2,,62.0,0.0,0,2,31,0.0,0,266,3,25,94.0,250,7.9,21,74.1,44,2,92.1,245,301,62,2.5,12.0,1.2
Lew Nichols,97187,HB,C MICHIGAN,12,0.6,5,84.1,0.0,0,1,0,7.5,3,18,134,0,69.1,90.6,83.6,37.2,65.4,1.1,4,1,28,23.2,83,358,0,37,74.0,265,0.8,3,99.1,44,2,4.2,15,282,262,7.1,7.6,1.06
Braden Lenzy,84348,WR,NOTRE DAME,12,14.3,0,56.8,25.0,2,8,0,13.8,4,17,258,0,52.4,72.9,61.2,,59.2,0.0,0,1,32,0.0,0,321,1,25,95.3,306,8.1,26,90.2,44,3,91.9,295,290,84,3.4,11.6,0.95
Jaylin Noel,125155,WR,IOWA STATE,12,1.9,6,79.5,50.0,1,2,0,5.4,2,9,193,1,75.1,68.3,59.2,,60.7,1.6,3,1,43,0.0,0,186,1,35,95.2,177,80.1,149,77.6,44,0,16.1,30,215,218,6.2,6.1,1.21
Miles Marshall,84224,WR,INDIANA,12,13.2,1,50.0,11.1,1,9,0,4.3,1,13,190,1,76.1,27.3,57.6,,57.3,0.0,0,2,41,0.0,0,355,0,22,93.2,331,28.5,101,54.3,44,0,71.5,254,311,94,4.3,14.1,0.94
Ronnie Rivers,57208,HB,FRESNO ST,11,0.7,12,77.3,0.0,0,3,0,8.1,3,13,169,0,68.0,69.9,82.0,67.5,72.7,0.0,0,0,61,21.7,70,323,1,34,74.6,241,5.9,19,115.9,44,2,9.0,29,362,370,10.9,10.6,1.5
Stefan Cobbs,84143,WR,BOISE ST,9,10.4,5,77.3,57.1,4,7,0,2.9,1,16,120,3,82.7,22.4,69.6,,69.4,1.5,3,3,61,0.0,0,195,1,34,95.9,187,22.1,43,115.8,44,5,76.4,149,421,216,6.4,12.4,2.25
Antoine Green,77985,WR,N CAROLINA,12,19.1,2,62.8,71.4,5,7,0,6.9,2,20,245,0,71.6,71.6,61.0,,61.0,0.0,0,0,76,0.0,0,422,2,27,94.3,398,4.5,19,145.3,43,5,95.5,403,539,155,5.7,20.0,1.35
Daniel Jackson,129654,WR,MINNESOTA,10,12.4,12,51.2,28.6,2,7,0,8.3,2,15,225,0,69.2,71.5,67.9,,68.5,0.0,0,1,25,0.0,0,220,1,22,92.7,204,76.4,168,66.8,43,1,23.6,52,248,132,6.0,11.3,1.22
Tyler Walton,78201,WR,OHIO,12,9.0,1,74.4,75.0,3,4,0,0.0,0,19,259,0,90.0,77.7,71.3,,70.7,0.0,0,5,39,0.0,0,226,1,32,91.2,206,79.6,180,76.8,43,2,20.4,46,380,127,4.0,11.9,1.84
Peter LeBlanc,97814,WR,LA LAFAYET,12,6.7,1,76.7,66.7,2,3,0,10.8,4,15,207,0,60.1,72.8,66.3,,66.6,0.0,0,0,46,0.0,0,168,1,33,95.2,160,41.1,69,108.0,43,1,58.3,98,353,196,5.9,10.7,2.21
Keagan Johnson,144848,WR,IOWA,12,13.0,7,39.5,40.0,4,10,0,26.1,6,14,192,0,24.8,71.3,64.3,,64.0,0.0,0,1,49,0.0,0,193,1,17,96.4,186,2.1,4,73.7,43,2,97.9,189,339,149,8.8,19.9,1.82
Ashtyn Hawkins,147222,WR,TEXAS ST,12,6.5,7,72.1,66.7,6,9,0,6.1,2,14,314,0,72.9,77.1,73.6,,74.9,0.0,0,0,28,0.0,0,154,2,31,96.8,149,2.6,4,99.1,43,1,97.4,150,301,152,4.9,9.7,2.02
Adonai Mitchell,146712,WR,GEORGIA,12,15.0,2,55.8,50.0,4,8,0,17.2,5,18,173,1,41.6,28.1,62.9,,63.9,0.0,0,2,38,0.0,0,206,1,24,94.7,195,3.9,8,77.3,43,2,95.6,197,336,50,2.1,14.0,1.72
Will Mallory,77888,TE,MIAMI FL,12,7.9,5,69.8,37.5,3,8,1,11.8,4,16,220,1,57.5,32.2,52.4,73.3,54.3,30.0,151,0,57,20.7,104,503,2,30,75.5,380,53.9,271,124.9,43,4,3.2,16,347,148,4.9,11.6,0.91
Jaden Williams,143844,WR,BOSTON COL,12,15.1,1,46.5,23.1,3,13,0,13.0,3,12,121,0,53.5,70.2,60.5,,60.0,0.0,0,4,38,0.0,0,229,1,20,95.6,219,10.5,24,46.1,43,3,89.5,205,214,63,3.2,10.7,0.98
Mario Williams,144620,WR,OKLAHOMA,11,9.8,6,76.7,42.9,3,7,0,0.0,0,19,261,0,90.0,43.3,77.8,,78.8,0.0,0,0,36,0.0,0,166,1,33,95.2,158,9.6,16,130.7,43,4,89.8,149,347,171,5.2,10.5,2.2
Joseph Ngata,98214,WR,CLEMSON,8,12.8,2,53.5,70.0,7,10,0,11.5,3,18,140,1,58.4,28.1,68.4,,69.2,0.5,1,2,54,0.0,0,218,1,23,93.6,204,3.2,7,77.5,43,1,95.9,209,438,182,7.9,19.0,2.15
Andre Bodison,75960,WR,NEW MEX ST,10,10.4,5,74.4,36.4,4,11,0,5.9,2,21,242,0,73.4,72.0,59.9,43.0,61.5,4.0,13,1,47,0.6,2,324,2,32,93.8,304,89.5,290,93.5,43,0,5.6,18,403,134,4.2,12.6,1.33
DJ England-Chisolm,97068,WR,MIDDLE TN,12,9.9,5,67.4,33.3,1,3,0,3.3,1,13,224,0,80.5,74.2,64.0,,62.0,0.0,0,0,51,0.0,0,219,0,29,94.1,206,6.4,14,110.9,43,3,93.6,205,303,177,6.1,10.4,1.47
Cade Otton,61071,TE,WASHINGTON,8,6.4,5,65.1,37.5,3,8,0,6.7,2,13,340,1,71.4,30.1,65.8,61.7,60.6,61.8,175,4,25,12.4,35,283,2,28,83.4,236,33.6,95,49.6,43,1,4.6,13,250,120,4.3,8.9,1.06
Joel Wilson,77943,TE,C MICHIGAN,12,9.6,1,65.1,100.0,2,2,1,9.7,3,15,134,0,63.3,71.6,58.1,54.9,54.1,60.6,255,0,41,14.0,59,421,4,28,83.1,350,30.4,128,126.7,43,5,5.2,22,326,113,4.0,11.6,0.93
Jahmyr Gibbs,122474,HB,GA TECH,12,-0.2,10,83.7,75.0,3,4,0,2.7,1,14,176,1,84.2,72.4,88.4,59.2,91.5,0.4,1,1,77,26.6,61,229,1,36,67.7,155,3.9,9,118.0,43,2,0.9,2,470,506,14.1,13.1,3.03
Izaiah Gathings,89497,WR,MIDDLE TN,11,11.6,7,53.5,25.0,2,8,0,4.2,1,16,224,0,67.7,70.9,65.7,,65.8,1.3,3,2,46,0.0,0,229,3,23,92.6,212,4.4,10,63.2,43,1,94.3,216,291,93,4.0,12.7,1.37
Juwaun Price,97204,HB,NEW MEX ST,12,1.6,2,59.5,20.0,1,5,0,13.8,4,5,242,0,52.2,71.4,58.8,11.5,51.4,0.0,0,0,26,32.8,126,384,1,25,63.3,243,8.6,33,69.6,42,0,2.6,10,181,197,7.9,7.2,0.74
Isiah Paige,145348,WR,DOMINION,11,8.0,7,54.8,66.7,2,3,0,17.9,5,5,263,2,41.7,34.6,50.4,,49.3,0.0,0,3,26,0.0,0,251,2,23,96.8,243,90.0,226,43.2,42,1,9.2,23,174,78,3.4,7.6,0.72
Myles Price,123155,WR,TEXAS TECH,11,9.4,10,81.0,20.0,1,5,0,8.1,3,16,315,0,67.5,76.5,73.9,,72.8,0.5,1,2,40,0.0,0,196,0,34,97.4,191,91.8,180,106.8,42,2,4.6,9,445,197,5.8,13.1,2.33
Anthony Queeley,77976,WR,SYRACUSE,12,16.5,0,38.1,30.0,3,10,0,15.8,3,13,304,0,47.2,69.5,61.1,,59.2,0.0,0,1,30,0.0,0,287,0,16,95.5,274,9.8,28,62.3,42,2,90.2,259,227,48,3.0,14.2,0.83
Tre Mosley,101722,WR,MICH STATE,12,10.6,9,71.4,12.5,1,8,0,6.3,2,18,223,0,72.9,72.6,65.8,,66.8,0.0,0,1,51,0.0,0,296,0,30,93.6,277,90.2,267,122.3,42,3,9.8,29,472,219,7.3,15.7,1.7
Ben Sims,77918,TE,BAYLOR,12,9.8,1,64.3,60.0,3,5,0,12.9,4,14,118,0,62.7,71.9,58.3,54.6,56.2,74.5,239,2,33,9.0,29,321,2,27,89.1,286,20.9,67,108.0,42,5,4.7,15,329,101,3.7,12.2,1.15
Avery Davis,60502,WR,NOTRE DAME,9,8.9,3,64.3,20.0,1,5,0,6.9,2,19,258,0,70.7,72.7,69.7,,68.1,0.0,0,0,62,0.0,0,290,0,27,94.8,275,82.4,239,125.7,42,4,17.6,51,386,178,6.6,14.3,1.4
Evan Hull,97302,HB,NWESTERN,12,0.9,12,78.6,66.7,4,6,0,2.9,1,13,256,1,82.7,91.0,78.6,43.0,73.0,0.0,0,0,31,21.9,60,274,1,33,74.1,203,7.3,20,108.7,42,2,4.0,11,264,255,7.7,8.0,1.3
Jared Smart,98732,WR,HAWAII,13,12.6,2,61.9,37.5,3,8,0,3.7,1,13,180,3,78.9,12.7,54.2,,53.1,0.0,0,2,67,0.0,0,418,0,26,95.2,398,41.6,174,90.8,42,2,58.4,244,414,129,5.0,15.9,1.04
Malik Nabers,146759,WR,LSU,10,11.8,4,61.9,44.4,4,9,0,18.8,6,16,211,0,36.8,71.2,69.5,,67.7,0.0,0,0,67,0.0,0,216,0,26,96.8,209,95.8,207,117.2,42,3,4.2,9,400,222,8.5,15.4,1.91
John Samuel Shenker,60854,TE,AUBURN,12,8.7,6,68.3,50.0,3,6,0,15.2,5,15,115,1,48.0,30.1,59.2,64.9,58.2,44.1,165,0,35,13.9,52,374,1,28,82.9,310,45.2,169,95.5,41,0,8.8,33,359,121,4.3,12.8,1.16
Leonard Taylor,62290,TE,CINCINNATI,12,8.1,2,63.4,57.1,4,7,0,13.3,4,12,138,0,53.4,71.3,65.7,61.6,61.9,61.1,154,3,44,16.3,41,252,6,26,80.6,203,33.3,84,76.3,41,3,4.4,11,270,125,4.8,10.4,1.33
Isaiah Esdale,88318,WR,W VIRGINIA,10,9.2,9,70.7,66.7,4,6,0,3.3,1,18,343,0,80.1,81.9,72.3,,72.5,0.0,0,2,55,0.0,0,218,1,29,94.5,206,9.6,21,86.5,41,1,90.4,197,371,170,5.9,12.8,1.8
Kemore Gamble,60888,TE,FLORIDA,12,7.8,7,73.2,100.0,2,2,0,6.3,2,18,163,0,72.1,71.7,57.5,61.3,70.1,64.6,203,3,47,12.1,38,314,1,30,84.1,264,31.5,99,105.1,41,4,3.8,12,394,208,6.9,13.1,1.49
Ja'Cyais Credle,123740,WR,GA STATE,11,15.0,2,48.8,40.0,4,10,1,9.1,2,12,175,0,64.7,70.7,65.2,,65.5,0.0,0,1,38,0.0,0,210,1,20,95.7,201,5.7,12,84.3,41,3,94.3,198,269,56,2.8,13.5,1.34
Nico Ragaini,84232,WR,IOWA,12,10.1,2,63.4,14.3,1,7,0,16.1,5,14,192,1,44.5,29.8,59.4,,59.5,0.0,0,2,48,0.0,0,250,0,26,95.6,239,90.4,226,76.4,41,1,9.6,24,331,113,4.3,12.7,1.38
Taye Barber,78107,WR,TCU,12,14.6,4,73.2,66.7,6,9,1,3.2,1,22,305,0,81.8,73.2,73.1,63.9,75.0,0.0,0,0,62,0.4,1,254,2,30,94.5,240,96.5,245,130.0,41,2,3.1,8,499,115,3.8,16.6,2.08
Breece Hall,97636,HB,IOWA STATE,12,-0.2,14,90.2,66.7,2,3,0,2.6,1,13,193,0,83.8,81.8,86.6,44.1,80.0,0.0,0,0,30,18.7,70,374,0,37,77.8,291,1.3,5,122.6,41,3,4.0,15,310,328,8.9,8.4,1.07
Lincoln Sefcik,147209,TE,S ALABAMA,12,4.0,2,80.0,66.7,2,3,0,0.0,0,16,288,0,89.8,72.0,49.5,33.1,61.0,57.5,202,1,24,14.5,51,351,4,32,82.6,290,19.9,70,118.5,40,5,21.1,74,218,127,4.0,6.8,0.75
Tray Pettway,147416,WR,UMASS,12,11.8,0,42.5,20.0,1,5,0,0.0,0,9,216,0,84.7,70.6,61.8,,61.1,0.0,0,2,38,0.0,0,178,0,17,94.9,169,6.2,11,39.3,40,0,93.8,167,217,64,3.8,12.8,1.28
Tyrell Shavers,61107,WR,S DIEGO ST,12,12.8,4,40.0,14.3,1,7,0,15.8,3,10,284,0,49.2,69.7,58.5,,56.0,0.0,0,1,23,0.0,0,222,1,16,93.7,208,19.4,43,52.5,40,1,80.6,179,184,61,3.8,11.5,0.88
Donovan Ollie,100651,WR,WASH STATE,12,12.2,2,55.0,45.5,5,11,0,0.0,0,13,341,0,86.7,70.6,52.0,13.4,51.0,0.0,0,5,26,0.5,2,439,1,22,97.5,428,3.0,13,40.5,40,1,96.4,423,229,57,2.6,10.4,0.54
