player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Drew Rosi,55369,TE,TOLEDO,12,11.0,1,60.0,50.0,3,6,0,10.0,2,12,316,0,62.5,70.4,58.9,67.2,59.9,43.6,126,1,33,13.1,38,289,3,18,84.1,243,44.6,129,93.5,30,2,0.0,0,238,60,3.3,13.2,0.98
Nakia Griffin-Stewart,36403,TE,PITTSBURGH,12,8.0,2,56.7,25.0,1,4,0,29.2,7,11,268,0,16.8,69.7,53.6,73.7,55.0,42.3,99,1,36,10.3,24,234,2,17,86.8,203,37.2,87,70.8,30,1,7.3,17,175,62,3.6,10.3,0.86
Keric Wheatfall,98730,WR,FRESNO ST,10,18.8,1,56.7,28.6,2,7,1,10.5,2,14,169,0,61.5,70.5,67.8,,68.6,0.0,0,0,46,0.0,0,167,2,17,95.2,159,3.0,5,103.1,30,1,97.0,162,307,67,3.9,18.1,1.93
Brady Russell,60876,TE,COLORADO,12,6.1,6,76.7,37.5,3,8,0,4.2,1,13,143,1,77.8,28.6,54.8,63.1,51.8,34.0,130,2,27,14.4,55,382,3,23,81.4,311,56.8,217,91.1,30,2,0.3,1,221,112,4.9,9.6,0.71
Tyrie Cleveland,42134,WR,FLORIDA,12,10.9,4,73.3,37.5,3,8,0,4.3,1,13,163,0,75.9,71.9,65.2,,64.6,0.0,0,0,36,0.0,0,183,0,22,95.1,174,28.4,52,116.0,30,1,71.6,131,300,112,5.1,13.6,1.72
Jake Bobo,77997,WR,DUKE,8,10.9,1,34.5,23.1,3,13,0,9.1,1,8,154,0,62.9,72.3,62.0,,62.5,0.0,0,1,17,0.0,0,135,1,10,96.3,130,20.0,27,34.0,29,0,80.0,108,122,40,4.0,12.2,0.94
Kobe Lewis,77800,HB,C MICHIGAN,12,2.7,2,75.9,0.0,0,1,0,8.3,2,8,134,0,65.7,49.3,73.2,48.7,61.0,1.7,4,1,33,23.8,57,240,0,22,72.5,174,4.2,10,73.5,29,0,10.8,26,157,119,5.4,7.1,0.9
Mohamed Jabbie,41293,WR,RUTGERS,10,7.7,0,48.3,60.0,3,5,0,17.6,3,7,278,1,43.3,23.8,54.2,,52.2,0.6,1,3,31,0.0,0,168,0,14,94.6,159,92.9,156,34.8,29,1,6.5,11,143,45,3.2,10.2,0.9
Tyler Ringwood,40509,WR,CHARLOTTE,12,10.7,6,69.0,54.5,6,11,0,9.1,2,16,136,1,63.6,26.3,69.5,64.5,67.7,0.5,1,1,52,0.5,1,192,2,20,92.2,177,50.5,97,132.2,29,5,49.0,94,330,114,5.7,16.5,1.86
Brandon Bowling,42151,WR,ARK STATE,11,5.9,0,89.7,75.0,3,4,0,0.0,0,11,113,0,88.6,74.7,69.3,,72.2,0.0,0,0,23,0.0,0,137,0,26,95.6,131,98.5,135,121.7,29,2,0.7,1,223,129,5.0,8.6,1.7
Stevie Scott III,83680,HB,INDIANA,11,-1.5,2,89.7,0.0,0,2,0,3.7,1,11,190,0,78.4,90.7,77.3,64.1,65.5,0.0,0,0,23,20.7,50,241,1,26,73.4,177,6.6,16,108.5,29,1,12.0,29,211,263,10.1,8.1,1.19
John Bates,42275,TE,BOISE ST,12,8.4,0,65.5,25.0,1,4,0,13.6,3,12,120,0,52.1,70.4,73.2,72.0,61.3,76.3,238,0,28,23.4,73,312,2,19,73.4,229,19.2,60,100.6,29,1,2.9,9,226,90,4.7,11.9,0.99
Joey Magnifico,36183,TE,MEMPHIS,12,11.3,3,69.0,66.7,4,6,1,4.8,1,12,218,1,75.2,28.6,62.9,74.7,60.2,55.4,170,2,58,27.0,83,307,5,20,69.7,214,30.6,94,101.9,29,2,2.6,8,335,121,6.1,16.8,1.57
Kyric McGowan,61544,WR,NWESTERN,9,8.7,1,41.4,20.0,1,5,0,29.4,5,7,256,0,25.7,79.1,57.4,79.9,51.4,0.5,1,1,16,3.3,7,213,0,12,90.6,193,8.9,19,36.3,29,0,79.8,170,98,54,4.5,8.2,0.51
Chris Platt,47570,WR,BAYLOR,12,7.2,0,79.3,66.7,2,3,0,14.8,4,10,118,2,49.8,20.3,58.8,,58.8,0.9,2,1,50,0.0,0,219,1,23,95.4,209,90.4,198,103.0,29,1,8.2,18,273,130,5.7,11.9,1.31
Austin Mack,28070,WR,OHIO STATE,9,13.8,2,69.0,66.7,2,3,0,9.1,2,15,260,0,64.7,70.4,71.6,,71.3,0.7,1,0,38,0.0,0,142,1,20,94.4,134,12.7,18,133.3,29,3,86.6,123,273,47,2.4,13.7,2.04
Eddie McDoom,27362,WR,USF,12,14.8,5,44.8,25.0,1,4,0,13.3,2,5,327,0,41.1,70.1,54.3,,54.7,0.0,0,1,41,0.0,0,215,1,13,95.8,206,35.8,77,50.1,29,0,64.2,138,174,103,7.9,13.4,0.84
Tre Mosley,101722,WR,MICH STATE,5,8.6,2,58.6,37.5,3,8,0,10.5,2,9,223,0,71.9,69.7,65.4,,64.9,0.0,0,1,19,0.0,0,111,0,17,96.4,107,5.4,6,71.9,29,1,94.6,105,166,37,2.2,9.8,1.55
Isaiah Zuber,26884,WR,MISS STATE,12,15.6,0,48.3,60.0,3,5,0,22.2,4,8,227,0,34.9,75.8,60.9,,60.6,0.0,0,1,38,0.0,0,172,0,14,94.8,163,50.0,86,81.3,29,2,50.0,86,211,44,3.1,15.1,1.29
Jaylen Dixon,61775,WR,UTAH,12,13.3,3,72.4,33.3,1,3,0,8.7,2,12,328,0,64.9,76.7,78.4,,71.7,0.0,0,0,41,0.0,0,132,0,21,97.0,128,18.2,24,116.0,29,1,81.8,108,293,148,7.0,14.0,2.29
Bryan Thompson,61777,WR,UTAH,11,16.9,1,58.6,40.0,2,5,0,10.5,2,13,328,0,61.3,69.9,70.9,,71.7,0.0,0,0,82,0.0,0,165,2,17,93.3,154,9.1,15,137.5,29,3,90.9,150,452,99,5.8,26.6,2.94
Hassan Beydoun,78185,WR,E MICHIGAN,12,7.2,4,72.4,100.0,1,1,0,8.7,2,12,160,0,64.7,70.9,64.8,,64.9,0.0,0,0,34,0.0,0,167,2,21,93.4,156,99.4,166,107.8,29,1,0.6,1,236,114,5.4,11.2,1.51
Emmanuel Logan-Greene,55409,WR,NEW MEXICO,11,6.2,4,65.5,100.0,1,1,0,9.5,2,10,241,2,62.9,18.9,54.1,,52.9,0.0,0,2,18,0.0,0,182,0,19,93.4,170,99.5,181,54.7,29,0,0.0,0,186,143,7.5,9.8,1.09
Travis Etienne Jr.,57185,HB,CLEMSON,12,-1.1,8,96.6,,0,0,0,3.4,1,14,140,1,79.5,63.9,90.0,59.9,79.8,0.0,0,0,27,31.3,77,246,0,28,63.4,156,1.6,4,131.2,29,2,4.5,11,289,316,11.3,10.3,1.85
Benjamin Waters,55765,TE,AIR FORCE,12,14.6,7,69.0,,0,0,0,4.8,1,18,101,0,74.4,73.6,91.1,63.9,93.6,57.3,63,2,81,0.9,1,110,0,20,93.6,103,12.7,14,122.5,29,7,26.4,29,646,360,18.0,32.3,6.27
JaMycal Hasty,25582,HB,BAYLOR,12,2.1,6,72.4,100.0,1,1,0,8.7,2,7,118,1,64.7,48.6,71.9,50.6,57.6,0.0,0,0,63,38.0,95,250,2,21,57.2,143,6.0,15,87.9,29,0,0.4,1,177,153,7.3,8.4,1.24
King Doerue,97192,HB,PURDUE,12,-0.1,5,71.4,100.0,1,1,0,23.1,6,6,273,0,28.1,78.6,62.2,68.1,42.3,1.2,4,1,22,23.4,75,321,0,20,74.1,238,6.5,21,92.6,28,2,1.9,6,148,148,7.4,7.4,0.62
Jaylen Hall,61825,WR,W MICHIGAN,12,15.9,2,53.6,25.0,3,12,0,6.3,1,8,347,0,70.9,69.5,67.3,,67.7,0.0,0,1,60,0.0,0,172,1,15,93.6,161,2.3,4,109.5,28,3,97.7,168,282,98,6.5,18.8,1.75
C.J. Hayes,61447,WR,MICH STATE,10,7.9,2,46.4,33.3,2,6,0,13.3,2,8,223,0,53.9,68.7,53.2,,51.2,0.0,0,0,24,0.0,0,228,1,13,94.7,216,11.8,27,61.8,28,0,88.2,201,141,50,3.8,10.8,0.65
Deonte Simpson,100881,WR,N TEXAS,9,15.1,1,60.7,57.1,4,7,0,5.6,1,11,251,0,71.9,69.7,60.7,,61.1,0.0,0,0,33,0.0,0,204,0,17,96.6,197,2.0,4,99.7,28,1,98.0,200,236,39,2.3,13.9,1.2
Jalen Williams,40127,WR,LA LAFAYET,12,13.7,1,53.6,42.9,3,7,1,6.3,1,9,207,1,69.9,24.8,65.6,,62.4,0.0,0,0,28,0.0,0,119,2,15,89.9,107,9.2,11,88.1,28,1,90.8,108,198,50,3.3,13.2,1.85
Seth Dawkins,48176,WR,LOUISVILLE,12,15.8,0,57.1,28.6,2,7,0,5.9,1,10,210,0,71.9,69.7,65.3,,63.5,0.0,0,1,77,0.0,0,239,2,16,94.6,226,8.4,20,122.3,28,3,91.6,219,348,171,10.7,21.8,1.54
Will Gragg,36407,TE,PITTSBURGH,12,5.4,5,64.3,50.0,3,6,0,10.0,2,10,268,0,62.5,70.1,54.3,54.7,55.7,36.1,97,0,19,14.1,38,269,3,18,83.3,224,40.1,108,76.6,28,0,6.7,18,141,76,4.2,7.8,0.63
Danny Davis III,61836,WR,WISCONSIN,12,4.5,4,89.3,83.3,5,6,1,0.0,0,13,349,0,88.0,78.2,67.3,,65.4,0.0,0,0,14,0.0,0,182,2,25,97.3,177,11.5,21,107.6,28,1,88.5,161,195,89,3.6,7.8,1.1
Yusuf Ali,78841,WR,MIDDLE TN,10,6.6,7,67.9,50.0,3,6,0,5.0,1,11,224,0,74.4,70.8,74.1,63.9,72.6,0.0,0,1,31,0.7,1,148,0,19,96.6,143,98.0,145,72.0,28,0,2.0,3,190,102,5.4,10.0,1.33
JJ Jefferson,84341,WR,NWESTERN,7,11.0,0,42.9,50.0,1,2,0,25.0,4,8,256,0,28.1,71.7,58.1,,57.6,0.0,0,1,50,0.0,0,116,0,12,92.2,107,3.4,4,69.8,28,2,96.6,112,155,46,3.8,12.9,1.45
Artavis Pierce,45749,HB,OREGON ST,12,-1.4,1,82.1,0.0,0,1,0,0.0,0,11,265,0,87.7,80.7,78.8,56.4,70.4,0.0,0,0,27,24.7,67,271,0,23,72.0,195,3.0,8,106.4,28,1,1.5,4,187,235,10.2,8.1,0.96
Bryson Cannon,98712,TE,E MICHIGAN,12,7.9,1,71.4,50.0,3,6,0,9.1,2,12,160,1,63.8,26.9,65.7,46.0,65.2,34.6,71,0,24,12.2,25,205,1,20,81.0,166,60.0,123,116.7,28,2,1.5,3,210,74,3.7,10.5,1.27
Kam Scott,84315,WR,MISSOURI,11,10.7,5,60.7,0.0,0,1,1,22.7,5,12,229,1,24.7,25.5,60.3,,60.2,0.0,0,0,55,0.0,0,146,2,17,94.5,138,6.2,9,101.5,28,0,93.8,137,328,183,10.8,19.3,2.38
Adonicas Sanders,62988,WR,GA TECH,12,13.5,1,67.9,66.7,2,3,0,0.0,0,10,176,0,86.3,70.4,64.5,,63.3,0.0,0,0,39,0.0,0,223,0,19,96.4,215,9.9,22,95.7,28,0,90.1,201,249,105,5.5,13.1,1.16
Mark Michaud,40700,WR,GA SOUTHRN,12,16.8,0,50.0,45.5,5,11,0,6.7,1,14,174,0,45.6,69.2,70.5,,67.4,1.4,2,0,32,0.0,0,148,1,14,92.6,137,1.4,2,115.8,28,4,96.6,143,218,11,0.8,15.6,1.59
Pro Wells,77922,WR,TCU,12,12.6,2,60.7,57.1,4,7,0,19.0,4,10,305,0,38.7,70.0,59.8,70.1,60.2,7.1,15,1,29,0.9,2,211,2,17,96.2,203,88.6,187,106.5,28,5,3.8,8,196,21,1.2,11.5,0.97
Josh Harshman,47108,TE,WYOMING,12,7.1,2,67.9,100.0,3,3,0,5.0,1,11,351,0,73.6,70.1,57.0,75.7,58.8,75.7,190,1,56,21.9,55,251,6,19,73.7,185,13.5,34,106.0,28,2,8.0,20,258,138,7.3,13.6,1.39
Naveon Mitchell,75900,WR,NEW MEX ST,8,5.5,4,64.3,75.0,3,4,0,25.0,6,10,242,2,27.1,14.4,54.8,75.5,56.7,0.0,0,0,53,2.4,4,166,2,18,95.2,158,88.0,146,106.7,28,1,3.6,6,263,155,8.6,14.6,1.66
Trevon Sidney,41041,WR,ILLINOIS,6,7.0,0,57.1,25.0,1,4,0,20.0,4,9,187,0,37.3,75.2,52.9,,56.3,0.0,0,0,16,0.0,0,115,2,16,96.5,111,100.0,115,79.9,28,1,0.0,0,123,36,2.3,7.7,1.11
Ali Jennings,145344,WR,W VIRGINIA,10,9.5,1,67.9,37.5,3,8,0,0.0,0,9,343,0,85.9,70.2,62.4,,61.7,0.0,0,1,30,0.0,0,206,1,19,95.6,197,5.3,11,84.2,28,1,94.7,195,192,72,3.8,10.1,0.97
Jose Barbon,78032,WR,TEMPLE,12,10.9,7,53.6,50.0,2,4,0,11.8,2,8,306,0,57.1,69.2,51.9,,50.7,0.0,0,3,24,0.0,0,294,0,15,96.3,283,4.4,13,28.1,28,0,95.6,281,141,35,2.3,9.4,0.5
Daniel Barker,83982,HB,ILLINOIS,12,14.0,1,53.6,33.3,2,6,0,6.3,1,12,187,0,70.9,69.8,52.2,48.1,59.7,13.5,38,2,52,17.7,50,282,3,15,78.4,221,58.2,164,85.1,28,3,0.7,2,218,49,3.3,14.5,0.99
Tray Eafford,39907,WR,TROY,10,9.1,2,82.1,0.0,0,2,0,8.0,2,12,318,0,58.4,70.9,65.5,,63.9,0.0,0,0,64,0.0,0,178,0,23,94.4,168,98.9,176,151.3,28,3,1.1,2,329,148,6.4,14.3,1.96
Tre'von Bradley,61291,WR,HOUSTON,12,12.9,3,59.3,66.7,2,3,0,11.1,2,9,182,0,58.8,69.5,60.5,,58.6,0.0,0,2,67,0.0,0,216,0,16,91.2,197,2.8,6,83.3,27,1,97.2,210,326,151,9.4,20.4,1.65
Brandon Lee,100267,HB,AKRON,12,1.3,2,55.6,100.0,1,1,0,34.8,8,2,102,0,14.1,47.6,49.5,84.3,37.4,0.0,0,0,48,10.3,15,146,1,15,85.6,125,19.9,29,65.8,27,0,23.3,34,113,93,6.2,7.5,0.9
Brett Foley,35702,TE,S JOSE ST,12,11.1,0,63.0,27.3,3,11,0,0.0,0,9,285,0,85.1,69.9,61.2,75.4,61.7,48.1,104,0,26,4.2,9,216,0,17,89.4,193,51.4,111,97.0,27,1,0.0,0,195,49,2.9,11.5,1.01
Austin Dorris,47305,TE,BOWL GREEN,12,8.6,0,55.6,37.5,3,8,0,11.8,2,8,122,0,57.1,69.6,40.5,60.3,48.5,64.6,221,0,22,18.4,63,342,5,15,78.7,269,32.5,111,69.5,27,0,2.6,9,137,26,1.7,9.1,0.51
Willie Johnson,41116,WR,MARSHALL,12,21.9,1,44.4,33.3,2,6,0,14.3,2,9,214,0,52.0,76.1,63.2,,61.7,0.0,0,0,60,0.0,0,172,2,12,94.8,163,25.6,44,119.2,27,3,74.4,128,279,77,6.4,23.3,1.71
Gaej Walker,42531,HB,W KENTUCKY,12,0.1,4,74.1,0.0,0,1,0,13.0,3,4,346,0,55.1,86.9,70.7,60.0,44.9,0.2,1,0,17,32.2,132,410,0,20,66.8,274,3.2,13,79.2,27,0,2.7,11,100,119,6.0,5.0,0.36
Matt Dotson,60961,TE,MICH STATE,8,6.7,0,59.3,75.0,3,4,1,15.8,3,8,223,0,28.2,69.5,48.6,41.1,48.8,59.5,110,1,20,9.2,17,185,3,16,86.5,160,35.1,65,71.7,27,1,2.2,4,151,60,3.8,9.4,0.94
Caleb Twyford,61722,HB,TEXAS ST,11,-2.0,7,96.3,,0,0,0,3.7,1,7,314,0,78.9,87.8,73.6,61.0,77.5,0.0,0,0,35,30.6,57,186,0,26,68.3,127,1.1,2,101.9,27,1,0.0,0,148,202,7.8,5.7,1.17
Kenny Yeboah,42196,TE,TEMPLE,11,7.6,1,70.4,62.5,5,8,0,13.6,3,14,306,0,53.5,70.2,74.7,70.8,72.7,66.5,153,0,53,30.9,71,230,3,19,66.5,153,21.3,49,136.3,27,5,0.4,1,233,117,6.2,12.3,1.52
Nick Muse,61079,TE,S CAROLINA,8,5.2,3,63.0,16.7,1,6,0,10.5,2,10,289,1,49.2,24.7,58.4,72.3,60.1,35.6,47,0,21,7.6,10,132,0,17,87.9,116,56.1,74,78.9,27,0,4.5,6,158,107,6.3,9.3,1.36
Devin Maddox,64506,WR,TOLEDO,11,11.5,1,51.9,0.0,0,2,0,17.6,3,9,316,0,45.6,49.0,58.9,,60.3,0.8,1,1,24,0.0,0,119,2,14,89.9,107,85.7,102,87.0,27,3,12.6,15,130,86,6.1,9.3,1.21
Spencer Webb,84033,TE,OREGON,11,11.2,0,66.7,100.0,2,2,0,5.3,1,11,264,0,72.8,69.9,63.4,,65.4,19.8,25,0,24,0.0,0,126,0,18,97.6,123,73.0,92,126.9,27,3,7.1,9,209,68,3.8,11.6,1.7
Makai Polk,100647,WR,CAL,12,12.0,3,51.9,40.0,2,5,0,6.7,1,6,130,0,68.7,69.0,57.0,,57.0,0.0,0,3,52,0.0,0,191,1,14,94.2,180,11.0,21,59.9,27,2,89.0,170,191,125,8.9,13.6,1.06
George Holani,72154,HB,BOISE ST,12,0.4,12,77.8,,0,0,1,8.7,2,7,120,1,64.7,62.9,75.2,49.4,61.1,0.5,1,0,25,27.6,53,192,3,21,67.2,129,9.9,19,116.8,27,2,2.6,5,165,187,8.9,7.9,1.28
Jayshon Jackson,78041,WR,CINCINNATI,12,10.6,2,51.9,33.3,1,3,0,12.5,2,9,138,0,58.8,69.5,53.6,,53.8,0.0,0,0,24,0.0,0,165,0,14,95.8,158,48.5,80,66.3,27,0,51.5,85,136,43,3.1,9.7,0.86
Tre' McKitty,60896,TE,FLORIDA ST,10,4.5,4,85.2,33.3,1,3,0,4.2,1,12,167,0,67.6,70.9,57.3,29.6,68.0,48.2,122,0,30,27.3,69,253,3,23,67.6,171,24.9,63,103.9,27,0,4.0,10,241,155,6.7,10.5,1.41
James Maye,97112,WR,MIAMI OH,11,20.3,1,55.6,60.0,3,5,1,16.7,3,10,221,0,45.4,25.2,62.6,,66.7,0.8,1,0,63,0.0,0,123,1,15,96.7,119,69.1,85,112.8,27,1,29.3,36,390,99,6.6,26.0,3.28
Farrod Green,47033,TE,MISS STATE,12,5.1,3,66.7,100.0,3,3,0,18.2,4,13,227,0,42.6,70.1,65.4,67.5,59.7,51.4,132,2,47,17.1,44,257,0,18,79.8,205,37.7,97,75.2,27,1,7.4,19,234,181,10.1,13.0,1.14
Aaron Hackett,61027,TE,SYRACUSE,12,4.2,0,85.2,100.0,3,3,0,4.2,1,13,304,0,76.7,72.2,65.2,72.2,66.7,71.9,205,0,24,31.9,91,285,3,23,66.0,188,8.4,24,137.9,27,6,9.1,26,205,139,6.0,8.9,1.09
D'Andre Swift,57212,HB,GEORGIA,12,2.2,4,80.8,50.0,1,2,0,0.0,0,6,173,0,86.7,67.4,80.0,79.4,65.6,0.0,0,0,48,12.0,26,216,0,21,84.3,182,8.8,19,111.2,26,1,0.9,2,198,192,9.1,9.4,1.09
Justice Shelton-Mosley,98752,WR,VANDERBILT,11,6.3,2,53.8,25.0,1,4,1,0.0,0,2,333,0,68.7,83.3,51.7,,51.3,0.0,0,0,23,0.0,0,188,1,14,93.6,176,91.0,171,62.5,26,0,9.0,17,97,96,6.9,6.9,0.55
Diondre Overton,40338,WR,CLEMSON,12,8.2,5,73.1,100.0,2,2,0,5.0,1,12,140,0,73.6,70.1,63.8,,64.2,0.5,1,2,63,0.0,0,202,1,19,94.1,190,71.8,145,117.9,26,3,27.7,56,303,186,9.8,15.9,1.59
Nigel Fitzgerald,84358,WR,DOMINION,10,13.3,1,53.8,62.5,5,8,1,6.7,1,8,263,0,70.9,69.5,65.7,,64.9,0.0,0,0,45,0.0,0,147,2,14,94.6,139,0.7,1,82.1,26,0,99.3,146,219,40,2.9,15.6,1.58
Rico Dowdle,40693,HB,S CAROLINA,9,-0.8,7,84.6,100.0,1,1,0,8.3,2,10,289,0,65.9,62.7,68.7,63.4,57.0,0.0,0,0,26,19.8,49,248,0,22,75.4,187,16.9,42,93.4,26,0,16.1,40,167,186,8.5,7.6,0.89
Jsi Hatfield,97131,WR,E CAROLINA,10,8.8,4,61.5,100.0,2,2,0,23.8,5,11,156,1,28.3,24.1,64.7,,65.8,0.0,0,1,68,0.0,0,113,0,16,93.8,106,89.4,101,104.6,26,2,10.6,12,260,124,7.8,16.3,2.45
Sincere McCormick,97119,HB,UTSA,12,-0.7,10,88.5,50.0,1,2,1,4.2,1,8,331,0,77.2,74.2,75.4,80.2,72.8,0.0,0,0,44,25.9,68,263,1,23,72.6,191,4.2,11,109.5,26,1,4.9,13,187,217,9.4,8.1,0.98
Darius Anderson,45958,HB,TCU,12,-1.4,5,84.6,66.7,2,3,0,0.0,0,8,305,0,86.7,90.3,80.0,29.6,68.8,0.0,0,0,32,15.2,30,197,1,22,83.2,164,10.7,21,87.2,26,0,0.0,0,128,163,7.4,5.8,0.78
Timothy Scippio,78214,WR,AKRON,12,14.1,0,46.2,57.1,4,7,1,7.7,1,6,102,0,69.9,69.2,57.7,,59.0,1.0,2,1,87,0.0,0,207,3,12,95.7,198,28.5,59,98.4,26,3,70.5,146,221,72,6.0,18.4,1.12
Artice Hobbs IV,57142,HB,ARMY,13,14.1,0,50.0,25.0,1,4,0,18.8,3,10,114,0,41.6,79.7,67.9,22.2,73.1,48.3,56,1,80,3.4,4,116,1,13,91.4,106,41.4,48,92.6,26,1,8.6,10,335,162,12.5,25.8,3.16
Tavien Feaster,40616,HB,S CAROLINA,10,-0.8,3,65.4,0.0,0,2,0,5.6,1,4,289,0,71.9,89.1,76.5,82.7,54.0,0.0,0,0,14,17.8,37,208,0,17,80.8,168,15.4,32,70.5,26,0,15.9,33,87,123,7.2,5.1,0.52
Christian Trahan,77912,TE,HOUSTON,12,6.0,5,84.6,100.0,1,1,1,4.3,1,13,182,0,76.5,70.7,62.3,45.0,89.9,67.0,185,1,33,54.3,150,276,2,22,41.7,115,3.6,10,102.6,26,1,0.0,0,244,133,6.0,11.1,2.12
Garrett Groshek,40045,HB,WISCONSIN,12,-0.8,6,96.2,100.0,1,1,0,0.0,0,11,349,0,87.7,80.5,73.1,49.9,82.7,0.0,0,0,70,19.3,31,161,0,25,77.6,125,0.0,0,108.5,26,0,3.1,5,261,286,11.4,10.4,2.09
Sean McKeon,42266,TE,MICHIGAN,8,11.0,3,50.0,50.0,3,6,0,7.1,1,11,222,0,67.5,68.7,77.7,71.1,72.1,83.5,177,0,41,33.5,71,212,0,13,62.7,133,15.6,33,107.1,26,2,0.9,2,235,86,6.6,18.1,1.77
Brian Cobbs,84285,WR,MARYLAND,11,10.1,4,61.5,0.0,0,2,0,5.9,1,10,215,0,70.9,69.5,61.8,,62.4,0.0,0,0,40,0.0,0,179,0,16,96.6,173,78.8,141,92.3,26,0,21.2,38,243,111,6.9,15.2,1.4
Will Mallory,77888,TE,MIAMI FL,12,11.0,2,46.2,20.0,1,5,0,29.4,5,10,220,0,22.5,68.5,49.9,71.0,55.1,72.2,164,1,38,22.0,50,227,2,12,74.9,170,26.0,59,90.4,26,2,0.0,0,251,105,8.8,20.9,1.48
Wykeen Gill,78139,WR,KANSAS ST,10,15.9,3,53.8,33.3,1,3,0,6.7,1,10,199,0,68.7,69.7,65.6,,67.0,0.0,0,1,44,0.0,0,136,1,14,95.6,130,77.9,106,91.2,26,2,22.1,30,216,96,6.9,15.4,1.66
Dontario Drummond,98738,WR,OLE MISS,12,13.3,5,50.0,0.0,0,3,0,13.3,2,11,226,0,58.8,70.4,57.4,,57.4,0.0,0,1,38,0.0,0,224,4,13,95.5,214,12.1,27,57.9,26,0,87.9,197,188,101,7.8,14.5,0.88
Jaetavian Toles,61738,WR,TULANE,12,14.7,0,46.2,75.0,3,4,1,14.3,2,7,319,0,53.9,68.7,50.6,35.8,53.1,0.0,0,3,19,1.4,3,215,4,12,94.0,202,88.4,190,37.0,26,1,11.6,25,145,44,3.7,12.1,0.72
Rakeem Boyd,40492,HB,ARKANSAS,12,-0.9,5,73.1,0.0,0,2,0,13.6,3,7,111,0,53.5,90.8,80.4,72.7,60.6,0.0,0,1,29,23.4,62,265,0,19,71.3,189,4.5,12,72.6,26,0,0.4,1,160,175,9.2,8.4,0.85
Chris Pierce,61794,WR,VANDERBILT,12,13.6,1,53.8,33.3,2,6,0,6.7,1,8,333,0,69.0,69.0,58.5,63.9,55.6,1.8,4,0,75,0.5,1,222,0,14,96.8,215,86.5,192,99.0,26,1,11.3,25,245,81,5.8,17.5,1.14
Berkeley Holman,61543,WR,NWESTERN,11,13.2,0,36.0,0.0,0,6,0,25.0,3,7,256,0,30.0,70.6,53.2,,52.6,0.0,0,2,33,0.0,0,175,0,9,92.6,162,89.1,156,19.4,25,0,10.9,19,124,26,2.9,13.8,0.77
Tyrick James,77909,TE,TULANE,12,10.0,0,76.0,100.0,2,2,0,13.6,3,13,319,0,52.1,70.1,54.0,75.5,61.6,56.9,132,1,45,14.7,34,232,4,19,82.8,192,32.8,76,109.3,25,1,4.7,11,283,134,7.1,14.9,1.47
Darryl Jones,84286,WR,MARYLAND,12,10.1,2,36.0,0.0,0,6,0,10.0,1,7,215,0,63.3,67.9,52.8,,51.1,0.0,0,2,49,0.0,0,225,1,9,94.7,213,2.7,6,25.1,25,0,97.3,219,158,104,11.6,17.6,0.74
Johnny Ford,86854,WR,USF,4,8.8,3,52.0,0.0,0,1,0,13.3,2,6,327,0,53.7,76.2,66.6,45.6,62.5,0.0,0,0,52,3.1,3,98,1,13,93.9,92,92.9,91,96.9,25,2,1.0,1,149,85,6.5,11.5,1.62
Melquise Stovall,38411,WR,HAWAII,4,10.3,2,72.0,33.3,1,3,1,10.0,2,12,180,0,62.7,78.5,70.6,,72.2,0.0,0,0,59,0.0,0,103,1,18,93.2,96,96.1,99,143.0,25,4,2.9,3,248,112,6.2,13.8,2.58
V'Lique Carter,76628,HB,PITTSBURGH,11,3.4,2,64.0,66.7,2,3,0,20.0,4,7,268,0,38.9,83.7,68.5,67.8,56.5,0.0,0,1,30,22.1,33,149,0,16,74.5,111,7.4,11,94.3,25,2,5.4,8,173,134,8.4,10.8,1.56
Dalton Keene,61068,TE,VA TECH,12,4.0,3,80.0,25.0,1,4,0,4.8,1,12,337,0,74.4,37.6,62.3,63.3,63.6,45.3,125,0,27,34.1,94,276,0,20,63.4,175,30.1,83,145.3,25,4,2.2,6,234,179,9.0,11.7,1.34
Ta'Zhawn Henry,77776,HB,TEXAS TECH,9,-2.4,8,88.0,0.0,0,1,1,4.3,1,7,315,0,75.9,85.7,71.5,81.9,76.9,0.0,0,0,20,6.0,8,133,1,22,89.5,119,1.5,2,88.8,25,0,1.5,2,133,212,9.6,6.0,1.12
Octavius Evans,61172,WR,BOISE ST,12,11.5,4,60.0,66.7,2,3,0,6.3,1,9,120,0,69.9,69.9,65.8,,61.1,0.6,1,2,32,0.0,0,163,1,15,97.5,159,9.2,15,59.9,25,1,90.2,147,167,54,3.6,11.1,1.05
Xavier Jones,45742,HB,SMU,12,-1.4,2,76.0,,0,0,1,0.0,0,4,287,0,85.5,69.9,77.7,64.9,59.2,0.0,0,0,12,29.8,97,325,1,19,66.8,217,4.9,16,106.3,25,2,0.3,1,85,144,7.6,4.5,0.39
