player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Nick Gallo,98296,TE,VA TECH,11,4.4,0,91.7,,0,0,0,0.0,0,5,337,0,81.5,68.2,46.1,58.3,57.5,70.7,106,0,15,34.0,51,150,0,11,60.7,91,24.0,36,123.3,12,1,2.7,4,83,51,4.6,7.5,0.91
Cody Rudy,43508,TE,BALL ST,6,-0.4,5,83.3,,0,0,0,0.0,0,4,117,0,81.5,69.1,72.3,62.0,59.6,84.7,171,0,22,36.1,73,202,0,10,62.4,126,11.4,23,103.5,12,0,3.5,7,106,110,11.0,10.6,0.84
Matt Alaimo,84066,TE,RUTGERS,9,3.5,0,58.3,0.0,0,3,0,0.0,0,2,278,0,78.5,66.7,54.4,50.3,58.4,84.6,121,1,7,45.5,65,143,0,7,52.4,75,9.1,13,28.5,12,0,0.7,1,23,13,1.9,3.3,0.31
Nate Jefferson,97275,WR,FIU,5,11.8,2,50.0,33.3,1,3,0,14.3,1,3,166,0,53.8,67.4,52.7,,51.2,0.0,0,0,32,0.0,0,132,0,6,96.2,127,97.7,129,95.1,12,1,2.3,3,68,22,3.7,11.3,0.54
Jordan Mims,57209,HB,FRESNO ST,6,1.3,2,83.3,,0,0,0,16.7,2,4,169,0,47.1,78.5,66.0,84.7,58.8,0.0,0,0,23,22.5,16,71,0,10,77.5,55,4.2,3,126.4,12,1,4.2,3,92,85,8.5,9.2,1.67
Drew Rosi,55369,TE,TOLEDO,6,5.4,0,58.3,0.0,0,1,0,12.5,1,3,316,0,58.9,67.8,55.9,64.6,49.8,61.1,91,0,27,15.4,23,149,0,7,78.5,117,31.5,47,72.9,12,0,3.4,5,64,37,5.3,9.1,0.55
Daniel Morris,101358,WR,AIR FORCE,5,13.6,0,63.6,0.0,0,2,0,0.0,0,4,101,0,78.5,66.7,64.4,,63.2,0.0,0,1,15,0.0,0,54,1,7,100.0,54,11.1,6,44.9,11,0,85.2,46,73,15,2.1,10.4,1.35
Jarek Broussard,83656,HB,COLORADO,5,-1.7,1,63.6,,0,0,1,22.2,2,3,143,0,37.6,77.9,79.6,86.5,47.2,0.0,0,0,21,18.8,22,117,1,7,77.8,91,8.5,10,74.8,11,0,1.7,2,52,68,9.7,7.4,0.57
Jahleel Billingsley,98221,TE,ALABAMA,9,10.0,1,90.9,0.0,0,1,0,0.0,0,9,103,0,80.9,67.9,61.8,72.2,70.4,47.4,55,0,34,4.3,5,116,0,10,90.5,105,36.2,42,158.3,11,2,16.4,19,192,94,9.4,19.2,1.83
Jsi Hatfield,97131,WR,E CAROLINA,6,9.4,1,54.5,50.0,1,2,0,14.3,1,2,156,0,53.4,71.2,59.0,,56.9,0.0,0,0,18,0.0,0,43,0,6,93.0,40,93.0,40,60.0,11,0,7.0,3,31,24,4.0,5.2,0.78
Judah Bell,61633,WR,SMU,8,5.4,0,81.8,100.0,2,2,0,10.0,1,5,287,1,61.0,18.7,62.5,69.6,58.3,32.4,22,0,19,16.2,11,68,1,9,77.9,53,60.3,41,96.2,11,0,0.0,0,78,26,2.9,8.7,1.47
Michael Wiley,98617,HB,ARIZONA,5,1.5,2,72.7,,0,0,0,20.0,2,1,109,0,41.2,79.5,75.2,20.9,54.0,0.0,0,0,8,32.5,25,77,0,8,64.9,50,15.6,12,75.2,11,0,0.0,0,33,43,5.4,4.1,0.66
Christian Daniels,77648,TE,TULANE,9,11.2,0,45.5,,0,0,0,16.7,1,2,319,1,49.8,13.7,42.6,71.3,45.9,38.2,21,0,29,10.9,6,55,0,5,85.5,47,50.9,28,60.0,11,0,9.1,5,53,13,2.6,10.6,1.13
Jermar Jefferson,83740,HB,OREGON ST,6,-1.7,2,81.8,0.0,0,2,0,0.0,0,2,265,0,80.9,56.9,79.3,80.8,64.0,0.0,0,0,20,16.9,24,142,0,9,78.2,111,2.1,3,92.0,11,0,2.8,4,67,86,9.6,7.4,0.6
Trey Ragas,42174,HB,LA LAFAYET,10,1.1,1,81.8,,0,0,0,0.0,0,6,207,0,80.1,88.9,87.9,81.4,77.1,0.0,0,0,25,12.6,12,95,1,9,83.2,79,2.1,2,146.4,11,2,8.4,8,106,97,10.8,11.8,1.34
Keaton Mitchell,123826,HB,E CAROLINA,9,-1.8,5,100.0,100.0,1,1,0,0.0,0,4,156,0,81.5,86.5,77.5,54.3,75.8,0.0,0,0,26,29.3,29,99,0,11,67.7,67,0.0,0,125.4,11,1,2.0,2,75,95,8.6,6.8,1.12
Lew Nichols,97187,HB,C MICHIGAN,6,-0.5,2,90.9,100.0,1,1,0,9.1,1,4,134,0,62.9,53.2,78.1,80.9,66.3,0.0,0,0,58,26.7,27,101,0,10,68.3,69,1.0,1,138.3,11,1,2.0,2,109,117,11.7,10.9,1.58
Sammy Wheeler,77678,TE,KANSAS ST,7,10.8,0,63.6,0.0,0,1,0,12.5,1,6,199,0,58.9,67.1,61.1,,65.4,51.7,31,0,58,0.0,0,60,1,7,91.7,55,45.0,27,136.2,11,1,1.7,1,134,79,11.3,19.1,2.44
Jack Coldiron,63838,TE,MIAMI OH,3,10.5,0,54.5,50.0,2,4,0,14.3,1,5,221,0,53.4,66.2,64.9,75.0,68.8,51.7,30,0,22,13.8,8,58,0,6,84.5,49,46.6,27,113.6,11,2,1.7,1,70,13,2.2,11.7,1.43
Daniel Arias,84165,WR,COLORADO,4,17.5,2,45.5,0.0,0,2,0,37.5,3,5,143,0,19.8,65.7,56.7,,57.2,0.0,0,0,38,0.0,0,65,0,5,92.3,60,3.1,2,73.3,11,0,96.9,63,88,30,6.0,17.6,1.47
Noah Massey,78153,WR,BOWL GREEN,3,19.4,2,54.5,50.0,1,2,0,0.0,0,5,122,0,77.5,66.2,72.1,,73.8,0.0,0,1,33,0.0,0,43,1,6,95.3,41,11.6,5,55.5,11,0,88.4,38,121,24,4.0,20.2,2.95
Christian Dremel,97211,WR,RUTGERS,9,5.9,1,45.5,20.0,1,5,0,0.0,0,1,278,2,76.3,21.6,52.0,,52.7,0.0,0,0,14,0.0,0,42,0,5,95.2,40,95.2,40,54.7,11,0,4.8,2,39,23,4.6,7.8,0.98
Christan Horn,122243,WR,APP STATE,7,19.4,0,27.3,0.0,0,2,0,25.0,1,2,108,0,21.7,64.1,52.5,,51.9,0.0,0,1,54,0.0,0,58,0,3,96.6,56,8.6,5,19.1,11,0,91.4,53,79,48,16.0,26.3,1.41
Brenden Rice,131692,WR,COLORADO,5,11.0,1,54.5,50.0,1,2,0,14.3,1,3,143,1,53.4,19.9,57.3,,56.9,1.7,1,2,61,0.0,0,60,0,6,95.0,57,3.3,2,93.0,11,2,95.0,57,120,97,16.2,20.0,2.11
Nate Craig-Myers,47863,WR,COLO STATE,4,12.8,1,54.5,100.0,1,1,0,0.0,0,4,144,0,77.5,66.2,56.6,,56.4,1.0,1,0,27,0.0,0,98,0,6,99.0,97,2.0,2,73.3,11,0,96.9,95,68,16,2.7,11.3,0.7
Devyn Ford,97305,HB,PENN STATE,6,-0.7,0,63.6,0.0,0,1,0,0.0,0,1,266,0,78.5,66.9,63.5,60.7,58.7,0.0,0,1,8,30.2,52,172,0,7,65.1,112,1.7,3,29.7,11,0,1.7,3,24,40,5.7,3.4,0.21
De'Corian Clark,100892,WR,UTSA,9,5.5,1,72.7,66.7,2,3,0,0.0,0,4,331,0,79.3,68.2,67.7,,65.4,0.0,0,0,15,0.0,0,64,0,8,95.3,61,3.1,2,115.0,11,1,96.9,62,58,18,2.3,7.3,0.95
Reikan Donaldson,102947,WR,ARMY,9,23.0,0,36.4,25.0,1,4,0,0.0,0,3,114,0,74.9,66.5,62.7,63.0,62.1,0.0,0,0,29,1.8,1,56,0,4,92.9,52,8.9,5,84.3,11,1,91.1,51,57,9,2.3,14.3,1.1
Jake Funk,45835,HB,MARYLAND,4,0.8,0,81.8,0.0,0,1,0,0.0,0,4,215,0,80.1,83.5,82.6,80.9,65.1,0.0,0,1,20,22.1,23,104,0,9,73.1,76,1.0,1,83.3,11,1,4.8,5,64,71,7.9,7.1,0.84
Zach Jackson,61387,WR,LA MONROE,5,7.5,2,45.5,0.0,0,3,0,28.6,2,3,209,0,29.3,65.7,48.8,,49.7,0.0,0,0,17,0.0,0,89,0,5,96.6,86,3.4,3,55.1,11,0,96.6,86,40,8,1.6,8.0,0.47
Zac Lefebvre,44819,TE,BUFFALO,5,12.5,0,45.5,33.3,1,3,0,28.6,2,5,126,0,29.1,65.7,62.1,70.7,62.7,74.1,60,0,38,9.9,8,81,0,5,85.2,69,17.3,14,111.9,11,1,7.4,6,110,23,4.6,22.0,1.59
Lawrence Arnold,122546,WR,KANSAS,4,6.6,0,54.5,0.0,0,1,0,14.3,1,3,198,0,53.4,66.2,56.0,,56.1,0.0,0,1,13,0.0,0,68,1,6,92.6,63,1.5,1,26.3,11,0,98.5,67,44,19,3.2,7.3,0.7
Seth McGowan,122936,HB,OKLAHOMA,6,0.3,2,90.9,,0,0,0,0.0,0,3,261,0,80.9,63.7,75.6,62.9,69.2,0.0,0,0,43,31.7,26,82,0,10,63.4,52,9.8,8,146.6,11,1,4.9,4,131,125,12.5,13.1,2.52
Marcus Rogers,78898,WR,TROY,11,13.8,0,63.6,33.3,1,3,0,0.0,0,2,318,0,78.5,67.4,51.8,,51.9,0.0,0,0,31,0.0,0,125,1,7,96.8,121,2.4,3,81.6,11,0,97.6,122,70,16,2.3,10.0,0.58
Blake Aragon,84446,TE,TEXAS ST,8,9.5,1,63.6,100.0,1,1,0,0.0,0,1,314,0,78.5,66.7,65.2,68.4,63.2,29.6,16,1,18,5.6,3,54,0,7,85.2,46,66.7,36,69.1,11,1,0.0,0,57,12,1.7,8.1,1.24
Kris Mitchell,97659,WR,FIU,4,16.8,1,36.4,50.0,1,2,0,0.0,0,4,166,0,74.9,65.0,62.4,,61.7,0.0,0,0,15,0.0,0,57,0,4,96.5,55,1.8,1,47.2,11,0,98.2,56,39,23,5.8,9.8,0.71
John Holcomb,123142,TE,TEXAS TECH,10,5.8,0,54.5,0.0,0,2,0,25.0,2,1,315,0,33.4,66.2,39.5,71.6,41.5,44.3,54,0,14,4.9,6,122,1,6,91.0,111,54.9,67,63.4,11,0,0.0,0,42,11,1.8,7.0,0.38
Jordan Houston,99592,HB,NC STATE,10,-1.9,0,81.8,,0,0,0,0.0,0,1,248,0,80.1,80.7,67.4,24.1,64.3,0.0,0,0,15,36.8,32,87,0,9,59.8,52,10.3,9,79.2,11,0,3.4,3,33,65,7.2,3.7,0.63
Trey Cleveland,99570,WR,TEXAS TECH,9,7.2,0,72.7,0.0,0,2,0,0.0,0,3,315,0,58.9,67.1,55.4,,54.6,0.0,0,0,24,0.0,0,115,0,8,96.5,111,1.7,2,123.7,11,1,98.3,113,81,51,6.4,10.1,0.73
Ali Jennings,145344,WR,W VIRGINIA,7,5.5,2,63.6,50.0,2,4,0,12.5,1,4,343,0,56.4,66.7,58.1,,56.0,0.0,0,0,14,0.0,0,84,1,7,95.2,80,8.3,7,103.6,11,1,91.7,77,48,17,2.4,6.9,0.6
Daniel Parker Jr.,82343,TE,MISSOURI,7,4.5,1,72.7,100.0,1,1,0,11.1,1,1,229,0,58.9,67.1,54.9,42.0,46.3,63.1,82,1,16,18.5,24,130,2,8,79.2,103,30.0,39,38.8,11,0,0.8,1,37,22,2.8,4.6,0.36
Donald Chaney Jr.,122207,HB,MIAMI FL,10,4.5,2,72.7,0.0,0,1,0,0.0,0,2,220,0,58.9,83.7,64.0,5.6,63.4,0.0,0,1,56,23.5,19,81,0,8,74.1,60,13.6,11,62.3,11,0,2.5,2,99,102,12.8,12.4,1.65
Harrison Waylee,130584,HB,N ILLINOIS,6,1.5,1,72.7,100.0,1,1,0,11.1,1,4,254,0,61.0,87.8,77.0,22.3,60.3,0.0,0,0,13,30.3,43,142,0,8,64.1,91,0.0,0,115.0,11,1,0.7,1,58,38,4.8,7.3,0.64
Ajou Ajou,122137,WR,CLEMSON,7,18.2,3,18.2,0.0,0,5,0,33.3,1,1,140,0,17.2,62.9,54.3,,52.5,0.0,0,0,35,0.0,0,47,1,2,95.7,45,0.0,0,72.9,11,1,100.0,47,41,37,18.5,20.5,0.91
Dakereon Joyner,83554,WR,S CAROLINA,10,6.5,0,63.6,0.0,0,3,1,12.5,1,3,289,1,56.4,25.9,53.3,63.1,52.5,0.0,0,1,30,1.2,1,84,2,7,94.0,79,61.9,52,71.4,11,1,36.9,31,63,37,5.3,9.0,0.8
Keaontay Ingram,77761,HB,TEXAS,6,1.4,2,100.0,,0,0,0,0.0,0,5,311,0,82.7,38.2,64.8,58.8,62.6,0.0,0,0,52,21.9,28,128,1,11,71.1,91,6.3,8,136.0,11,1,10.2,13,103,88,8.0,9.4,1.13
BJ Alexander,84241,WR,FAU,8,14.1,0,36.4,25.0,1,4,0,0.0,0,1,165,0,74.9,65.0,54.7,,51.4,0.0,0,1,12,0.0,0,87,0,4,93.1,81,17.2,15,7.0,11,0,82.8,72,31,1,0.3,7.8,0.38
T.J. Pledger,77755,HB,OKLAHOMA,8,0.1,1,81.8,,0,0,0,0.0,0,3,261,0,80.9,72.8,79.9,78.2,66.6,0.6,1,0,18,40.5,64,158,1,9,55.1,87,1.3,2,95.8,11,0,4.4,7,77,77,8.6,8.6,0.89
Sean Tyler,97124,HB,W MICHIGAN,4,1.8,1,100.0,,0,0,0,0.0,0,5,347,0,81.5,81.0,78.2,72.7,79.9,0.0,0,0,13,25.0,15,60,1,11,66.7,40,0.0,0,92.4,11,0,0.0,0,68,48,4.4,6.2,1.7
Daniel George,84378,WR,PENN STATE,9,10.2,0,63.6,33.3,1,3,0,12.5,1,5,266,0,56.4,67.4,53.9,,54.2,0.0,0,0,21,0.0,0,145,0,7,93.1,135,2.1,3,82.8,11,0,97.9,142,73,10,1.4,10.4,0.54
Harry Trotter,57275,HB,KANSAS ST,9,1.7,1,80.0,0.0,0,1,0,0.0,0,3,199,0,79.3,84.9,70.4,56.6,62.9,0.0,0,0,12,24.0,23,96,2,8,70.8,68,0.0,0,80.8,10,0,0.0,0,34,43,5.4,4.3,0.5
Tyler Lavine,97307,HB,SMU,9,3.4,1,80.0,100.0,1,1,0,11.1,1,4,287,0,58.9,64.7,78.1,84.0,60.3,0.0,0,0,32,32.4,48,148,0,8,61.5,91,4.1,6,105.4,10,0,2.0,3,93,59,7.4,11.6,1.02
Chuba Hubbard,57373,HB,OKLA STATE,7,-1.7,3,80.0,,0,0,0,0.0,0,4,262,0,80.1,66.4,71.9,72.1,60.1,0.0,0,0,21,29.0,45,155,0,8,67.1,104,6.5,10,121.7,10,1,0.6,1,52,90,11.3,6.5,0.5
Isaiah Garcia-Castaneda,138481,WR,NEW MEX ST,2,14.4,1,50.0,0.0,0,2,0,16.7,1,3,242,0,49.8,65.7,62.1,,61.8,0.0,0,0,14,0.0,0,33,0,5,93.9,31,24.2,8,65.4,10,0,75.8,25,52,10,2.0,10.4,1.68
Marquel Tinsley,97865,WR,MIDDLE TN,8,9.3,2,60.0,33.3,1,3,0,0.0,0,2,224,1,77.5,15.1,52.1,,52.5,0.0,0,0,23,0.0,0,89,0,6,93.3,83,0.0,0,80.8,10,0,100.0,89,69,31,5.2,11.5,0.83
Justin Henderson,78560,HB,LA TECH,7,0.5,1,90.0,0.0,0,1,0,0.0,0,0,208,1,80.1,68.6,66.1,81.7,46.4,0.0,0,0,8,32.8,43,131,0,9,62.6,82,16.0,21,82.1,10,0,0.0,0,37,39,4.3,4.1,0.45
CJ Verdell,57378,HB,OREGON,5,-0.6,1,70.0,0.0,0,1,0,12.5,1,5,264,0,56.4,65.1,72.5,81.0,66.8,0.0,0,0,23,11.0,9,82,0,7,86.6,71,0.0,0,89.2,10,0,0.0,0,69,79,11.3,9.9,0.97
Kai Money,99530,WR,TEXAS,9,3.6,0,90.0,,0,0,0,10.0,1,5,311,0,61.0,68.5,57.3,,60.6,0.0,0,0,20,0.0,0,69,1,9,89.9,62,92.8,64,129.6,10,1,5.8,4,71,38,4.2,7.9,1.15
Zion Bowens,128192,WR,HAWAII,6,25.7,0,50.0,0.0,0,2,0,16.7,1,5,180,0,49.8,65.7,59.3,,59.6,0.0,0,0,47,0.0,0,112,1,5,95.5,107,4.5,5,135.4,10,2,95.5,107,145,7,1.4,29.0,1.36
Marcel Dancy,83642,HB,CAL,4,0.2,4,90.0,,0,0,0,0.0,0,3,130,0,80.1,50.9,66.7,50.4,62.1,2.2,2,0,12,29.7,27,91,0,9,68.1,62,9.9,9,95.0,10,0,14.3,13,68,82,9.1,7.6,1.1
Ryan Luehrman,42371,TE,OHIO,3,6.1,0,70.0,66.7,2,3,0,0.0,0,4,259,0,78.5,66.7,79.3,70.7,73.6,42.3,22,0,12,19.2,10,52,0,7,75.0,39,40.4,21,120.8,10,2,0.0,0,50,34,4.9,7.1,1.28
Johnny Lumpkin,83994,TE,LA LAFAYET,10,7.0,0,60.0,,0,0,0,25.0,2,4,207,0,33.8,66.2,51.3,75.7,46.8,59.2,77,0,17,15.4,20,130,1,6,80.8,105,23.1,30,109.2,10,1,15.4,20,57,38,6.3,9.5,0.54
James Charles,40069,HB,FAU,8,0.3,1,70.0,,0,0,0,22.2,2,3,165,0,37.6,85.5,75.7,39.8,46.4,0.0,0,0,13,22.3,25,112,1,7,75.0,84,12.5,14,80.8,10,0,6.3,7,49,40,5.7,7.0,0.58
Joseph Ngata,98214,WR,CLEMSON,7,12.0,2,70.0,0.0,0,1,0,0.0,0,4,140,0,78.5,66.7,64.0,,63.7,0.0,0,0,19,0.0,0,68,0,7,100.0,68,1.5,1,95.0,10,0,98.5,67,83,35,5.0,11.9,1.22
Jonah White,99496,HB,BAYLOR,2,0.6,1,90.0,,0,0,0,0.0,0,4,118,0,80.1,71.3,69.5,67.8,69.3,0.0,0,0,14,20.0,10,50,0,9,76.0,38,0.0,0,92.9,10,0,20.0,10,63,51,5.7,7.0,1.66
Will Swinney,61209,WR,CLEMSON,7,1.7,1,70.0,50.0,1,2,0,0.0,0,0,140,0,78.5,72.0,54.7,,53.9,0.0,0,0,9,0.0,0,55,0,7,98.2,54,98.2,54,72.9,10,0,1.8,1,29,33,4.7,4.1,0.54
Oliver Martin,61438,WR,NEBRASKA,5,15.1,1,50.0,50.0,1,2,0,0.0,0,3,238,0,76.3,71.8,55.8,,55.2,0.0,0,1,22,0.0,0,88,1,5,97.7,86,14.8,13,30.4,10,0,85.2,75,63,21,4.2,12.6,0.73
Jadon Thompson,123583,WR,CINCINNATI,6,16.6,0,60.0,33.3,1,3,0,0.0,0,3,138,0,77.5,66.2,60.4,,59.9,0.0,0,1,18,0.0,0,63,0,6,95.2,60,14.3,9,36.7,10,0,85.7,54,58,15,2.5,9.7,0.97
Brandon Walters,83626,HB,ARMY,11,11.1,0,50.0,66.7,2,3,0,16.7,1,1,114,0,49.8,69.9,52.1,,52.1,33.3,24,0,13,0.0,0,72,2,5,95.8,69,34.7,25,57.5,10,0,31.9,23,33,6,1.2,6.6,0.48
Jayden Harrison,98556,WR,VANDERBILT,9,2.2,0,80.0,,0,0,0,11.1,1,1,333,0,58.9,27.0,55.3,61.0,55.3,0.0,0,0,25,2.6,1,39,0,8,87.2,34,97.4,38,79.2,10,0,2.6,1,20,15,1.9,2.5,0.59
Calif Gossett,42008,WR,LA LAFAYET,7,19.5,1,60.0,,0,0,0,14.3,1,4,207,0,56.4,66.7,66.2,,65.9,0.0,0,0,46,0.0,0,61,0,6,95.1,58,41.0,25,127.9,10,1,57.4,35,102,22,3.7,17.0,1.76
Chris Evans,27303,HB,MICHIGAN,6,-1.1,2,90.0,,0,0,0,10.0,1,4,222,0,61.0,34.7,65.9,82.7,64.9,0.0,0,0,23,15.5,11,71,0,9,80.3,57,11.3,8,102.9,10,0,19.7,14,87,100,11.1,9.7,1.53
Jaylon Barden,123002,WR,PITTSBURGH,7,18.5,1,70.0,0.0,0,1,0,0.0,0,5,268,0,78.5,66.7,59.5,,61.8,0.0,0,0,68,0.0,0,95,2,7,95.8,91,32.6,31,145.8,10,1,65.3,62,140,42,6.0,20.0,1.54
Brenden Brady,83795,HB,UTSA,6,-0.5,1,80.0,,0,0,0,0.0,0,1,331,0,80.1,82.3,75.5,62.5,80.2,0.0,0,0,18,23.1,15,65,0,8,75.4,49,3.1,2,88.8,10,0,1.5,1,53,60,7.5,6.6,1.08
Hunter Kampmoyer,42701,TE,OREGON,3,4.0,0,90.0,,0,0,0,0.0,0,8,264,0,80.1,67.5,87.7,24.6,90.7,97.9,46,0,26,17.0,8,47,0,9,76.6,36,2.1,1,156.3,10,2,0.0,0,120,85,9.4,13.3,3.33
Jackson Lanam,84062,TE,TEXAS ST,7,0.3,2,90.0,,0,0,0,0.0,0,6,314,0,80.9,67.9,59.4,36.1,89.5,90.6,116,0,33,57.0,73,128,0,9,40.6,52,0.0,0,143.3,10,1,0.0,0,104,108,12.0,11.6,2.0
Roschon Johnson,99467,HB,TEXAS,9,4.5,4,70.0,50.0,1,2,0,12.5,1,2,311,0,59.3,84.9,75.8,48.3,61.7,0.0,0,0,13,21.8,27,124,0,7,74.2,92,8.1,10,114.6,10,1,12.9,16,50,54,7.7,7.1,0.54
Jake Hescock,41322,TE,UCF,9,2.8,0,90.0,0.0,0,1,0,0.0,0,6,323,0,80.9,67.9,55.7,61.7,61.9,46.8,73,0,11,37.2,58,156,2,9,59.6,93,21.2,33,126.7,10,3,6.4,10,49,40,4.4,5.4,0.53
Trent Whittemore,98811,WR,FLORIDA,6,6.6,0,80.0,0.0,0,2,0,0.0,0,5,163,1,79.3,68.2,68.2,,68.1,0.0,0,0,26,0.0,0,50,0,8,92.0,46,80.0,40,133.8,10,1,20.0,10,81,40,5.0,10.1,1.76
Tyrell Robinson,121607,FB,ARMY,10,9.7,2,60.0,,0,0,0,0.0,0,5,114,0,77.5,75.2,82.0,42.1,80.3,36.6,15,0,53,14.6,6,41,1,6,78.0,32,51.2,21,140.4,10,2,9.8,4,117,69,11.5,19.5,3.66
Jacob Gasser,98751,WR,UNLV,3,8.3,0,40.0,25.0,1,4,0,0.0,0,1,325,0,74.9,67.3,54.5,,56.7,0.0,0,1,15,0.0,0,58,0,4,96.6,56,15.5,9,8.3,10,0,84.5,49,26,8,2.0,6.5,0.46
Jerome Jackson,60934,TE,LIBERTY,10,7.1,0,90.0,,0,0,0,10.0,1,8,206,0,61.0,67.5,88.6,66.3,83.2,86.3,69,0,19,50.0,40,80,2,9,46.3,37,13.8,11,137.5,10,2,0.0,0,75,26,2.9,8.3,2.03
John FitzPatrick,83974,TE,GEORGIA,9,11.3,0,60.0,0.0,0,1,0,25.0,2,4,173,0,33.4,66.2,66.8,71.7,51.0,51.2,66,0,18,17.8,23,129,0,6,77.5,100,43.4,56,107.9,10,1,5.4,7,54,12,2.0,9.0,0.54
Keon Zipperer,97786,TE,FLORIDA,9,9.9,0,70.0,0.0,0,1,0,12.5,1,5,163,0,56.4,68.0,77.3,77.9,71.4,66.2,47,0,39,14.1,10,71,0,7,85.9,61,22.5,16,144.6,10,2,9.9,7,107,47,6.7,15.3,1.75
Bryson Carroll,60479,HB,NEW MEXICO,7,0.1,1,90.0,0.0,0,1,0,0.0,0,4,241,0,80.1,78.5,69.1,54.2,75.4,0.0,0,0,19,37.3,22,59,0,9,57.6,34,5.1,3,100.4,10,0,5.1,3,81,95,10.6,9.0,2.38
Jeremy Ruckert,84029,TE,OHIO STATE,5,4.7,0,90.0,,0,0,0,10.0,1,5,260,0,61.0,68.1,62.9,49.1,61.1,67.7,67,0,13,27.3,27,99,2,9,68.7,68,22.2,22,131.3,10,3,8.1,8,60,34,3.8,6.7,0.88
Brad Anderson,57302,WR,MIDDLE TN,9,6.7,2,60.0,,0,0,0,14.3,1,2,224,0,53.4,68.5,64.1,61.0,60.3,1.7,1,2,21,1.7,1,60,1,6,88.3,53,95.0,57,37.5,10,0,0.0,0,60,49,8.2,10.0,1.13
Tyson Morris,61144,WR,ARKANSAS,10,8.9,0,70.0,0.0,0,2,0,0.0,0,4,111,0,78.5,66.7,49.0,61.9,49.8,0.0,0,0,17,0.4,1,242,2,7,92.6,224,13.2,32,121.7,10,1,86.8,210,67,4,0.6,9.6,0.3
Jermaine Brown Jr.,97084,HB,UAB,8,-3.5,3,70.0,0.0,0,1,0,0.0,0,0,321,0,78.5,83.9,75.3,51.6,61.0,0.0,0,0,9,29.0,18,62,0,7,71.0,44,4.8,3,72.9,10,0,0.0,0,24,54,7.7,3.4,0.55
Jacob Robertson Jr.,40210,WR,TULANE,7,12.4,0,50.0,0.0,0,2,1,0.0,0,3,319,0,76.3,65.7,55.4,,55.5,0.0,0,0,23,0.0,0,89,2,5,92.1,82,19.1,17,67.1,10,0,80.9,72,56,23,4.6,11.2,0.68
Isaiah Epps,61360,WR,KENTUCKY,5,11.8,0,50.0,40.0,2,5,0,0.0,0,1,202,0,76.3,65.7,52.9,,53.1,0.0,0,0,21,0.0,0,65,1,5,90.8,59,23.1,15,60.4,10,0,76.9,50,40,18,3.6,8.0,0.68
Savon Scarver,61783,WR,UTAH ST,4,15.4,0,50.0,,0,0,0,16.7,1,2,329,0,49.8,71.4,56.0,,54.8,0.0,0,0,26,0.0,0,65,0,5,96.9,63,9.2,6,97.1,10,1,90.8,59,48,11,2.2,9.6,0.76
James Burns,130513,WR,MIAMI OH,3,29.2,0,10.0,0.0,0,1,0,75.0,3,1,221,0,2.7,61.0,44.7,,44.5,0.0,0,1,16,0.0,0,47,0,1,93.6,44,61.7,29,0.0,10,0,38.3,18,16,4,4.0,16.0,0.36
David Bailey,77792,HB,BOSTON COL,10,1.3,1,80.0,,0,0,0,11.1,1,4,121,0,79.3,77.4,78.1,57.8,66.7,0.0,0,0,26,13.7,16,117,1,8,83.8,98,0.0,0,125.8,10,1,1.7,2,62,60,7.5,7.8,0.63
Chase Brown,77787,HB,ILLINOIS,8,4.3,0,70.0,100.0,1,1,0,12.5,1,3,187,0,56.4,87.9,75.0,67.6,53.7,0.0,0,0,33,25.9,37,143,1,7,69.9,100,5.6,8,87.1,10,0,2.8,4,64,42,6.0,9.1,0.64
Jovani Haskins,41005,TE,RUTGERS,9,7.0,0,60.0,66.7,2,3,1,0.0,0,4,278,0,77.5,66.2,54.3,59.0,51.8,84.4,221,1,25,52.3,137,262,2,6,45.8,120,11.1,29,76.3,10,2,1.5,4,58,43,7.2,9.7,0.48
Shedrick Jackson,84136,WR,AUBURN,7,11.9,0,30.0,50.0,1,2,0,25.0,1,2,115,0,21.7,64.1,49.0,,47.3,0.0,0,0,37,0.0,0,171,0,3,95.9,164,73.1,125,48.8,10,0,26.9,46,52,20,6.7,17.3,0.32
Trevor Wilson,97287,WR,BUFFALO,5,13.0,1,70.0,0.0,0,1,0,0.0,0,4,126,0,78.5,67.4,81.9,,86.1,0.0,0,0,78,0.0,0,26,1,7,84.6,22,19.2,5,152.1,10,2,80.8,21,184,80,11.4,26.3,8.36
Brady Russell,60876,TE,COLORADO,2,8.6,0,50.0,0.0,0,1,0,16.7,1,4,143,0,49.8,65.7,78.4,70.7,66.7,57.9,22,0,34,7.9,3,38,0,5,86.8,33,42.1,16,109.2,10,1,0.0,0,77,27,5.4,15.4,2.33
