player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Marvin Harrison,162,WR,IND,20,42.6,0,14,83.2,,62.1,0,0,0,0.0,0.0,,2,0,0,563,0,0,0,1322,0,759,0,0,563,8
Luke Petitgout,453,T,NYG,9,100.0,0,21,84.9,74.7,89.8,3,16,286,100.0,100.0,95.3,3,23,4,558,0,0,558,558,301,301,0,0,257,0
Zach Wiegert,129,T,HST,9,100.0,0,13,68.1,70.7,63.8,0,10,320,100.0,100.0,96.6,5,16,6,557,0,0,0,557,338,338,0,557,219,0
Duke Preston,2339,G,BUF,13,100.0,0,4,55.8,71.1,50.5,4,6,308,100.0,100.0,98.1,1,11,1,554,19,0,0,554,320,320,535,0,234,0
Robert Gallery,1723,T,OAK,10,100.0,1,23,60.0,72.8,58.5,3,13,296,100.0,100.0,94.6,9,24,8,551,0,0,551,551,312,312,0,0,239,0
Rex Grossman,1338,QB,CHI,19,45.5,1,6,46.3,61.3,60.0,0,0,1,0.2,0.2,100.0,3,0,0,545,0,0,0,1199,1,628,0,0,544,0
Stephen Alexander,362,TE,DEN,16,68.3,0,10,65.1,63.6,67.4,2,6,132,35.4,35.1,97.0,4,8,0,545,0,0,0,798,137,390,0,0,408,677
Reggie Wayne,800,WR,IND,20,41.6,1,14,89.1,,73.6,0,0,0,0.0,0.0,,4,0,0,539,0,0,0,1296,0,757,0,0,539,5
Muhsin Muhammad,173,WR,CHI,19,46.2,0,6,74.8,,72.8,0,0,0,0.0,0.0,,6,0,0,534,0,0,0,1155,0,621,0,0,534,13
Todd Heap,801,TE,BLT,17,49.5,0,3,78.0,64.7,68.6,1,2,63,10.9,10.8,97.6,5,3,0,532,0,0,0,1075,66,609,0,0,466,796
Adam Snyder,2311,T,SF,14,100.0,0,28,69.3,68.7,68.1,3,14,277,100.0,100.0,96.2,2,19,2,529,0,146,269,529,294,294,0,105,235,9
Robbie Tobeck,67,C,SEA,8,100.0,1,29,65.2,84.7,58.3,0,5,299,100.0,100.0,98.8,1,6,1,528,528,0,0,528,310,310,0,0,218,0
Alge Crumpler,805,TE,ATL,16,53.8,0,2,73.3,75.2,69.5,0,2,70,13.8,14.2,97.1,4,3,1,527,0,0,0,979,75,530,0,0,452,599
Floyd Womack,875,G,SEA,9,100.0,0,29,57.4,64.9,53.0,1,8,260,100.0,100.0,97.5,0,11,2,526,0,450,1,526,273,273,75,0,253,0
Antonio Gates,1609,TE,SD,17,50.8,0,27,84.7,70.9,69.2,1,1,32,6.2,6.5,93.7,2,3,1,519,0,0,3,1021,35,537,0,26,484,464
Chris Baker,1091,TE,NYJ,17,57.4,0,22,70.0,84.4,72.0,0,2,87,19.3,19.6,98.9,4,2,0,518,0,0,1,903,94,480,0,1,424,652
Chad Slaughter,762,T,OAK,12,99.8,0,23,51.6,67.1,41.1,4,19,307,99.7,99.7,95.3,5,26,3,513,0,0,439,514,325,326,0,51,188,24
Randy McMichael,1114,TE,MIA,16,50.7,0,17,65.0,69.4,60.7,1,5,124,20.8,20.2,95.2,4,9,3,513,0,0,6,1011,126,624,0,1,387,722
Heath Miller,2247,TE,PIT,16,61.4,0,25,68.8,57.4,69.5,1,7,71,18.7,18.8,94.4,1,8,0,509,0,0,1,829,74,394,0,0,435,649
Joe Klopfenstein,2991,TE,SL,16,58.8,1,26,55.7,65.9,63.5,1,3,127,27.4,27.8,96.1,4,7,3,509,0,0,1,865,137,493,0,0,372,720
Terrance Pennington,3161,T,BUF,10,100.0,0,4,61.7,72.8,50.9,0,8,266,100.0,100.0,98.1,1,9,1,508,0,0,6,508,276,276,0,502,232,0
Tony Gonzalez,237,TE,KC,16,52.1,1,16,91.2,65.6,82.1,0,3,42,8.5,8.6,96.4,6,3,0,508,0,0,0,975,44,511,0,1,464,717
Ryan Tucker,273,T,CLV,9,100.0,0,8,71.0,65.1,70.7,6,8,315,100.0,100.0,96.8,1,17,3,507,0,0,0,507,332,332,0,507,175,0
Bob Whitfield,22,T,NYG,10,100.0,1,21,51.7,65.6,50.7,4,13,273,100.0,100.0,95.8,10,20,3,506,0,0,441,506,290,290,0,65,216,0
Rick DeMulling,927,G,DET,11,100.0,0,11,71.8,73.5,70.5,1,8,334,100.0,100.0,97.5,3,13,4,503,0,493,0,503,349,349,8,0,154,2
Tom Brady,698,QB,NE,19,39.8,2,19,73.2,,60.1,0,0,0,0.0,0.0,,4,0,0,501,0,0,0,1260,0,715,0,0,501,0
Bubba Franks,592,TE,GB,16,58.7,1,12,50.8,61.6,74.2,1,4,114,25.4,25.7,94.3,5,9,4,494,0,0,0,841,120,467,0,0,374,683
Dallas Clark,1340,TE,IND,16,46.9,0,14,73.9,70.8,88.4,0,1,27,4.8,5.3,94.4,2,2,1,493,0,0,0,1052,31,590,0,0,462,370
Jason McKie,1279,FB,CHI,18,73.0,0,6,75.2,89.5,72.4,0,3,87,34.4,34.6,98.3,0,3,0,492,0,0,0,674,92,266,0,0,400,53
Philip Rivers,1725,QB,SD,17,45.4,0,27,72.4,79.9,60.1,0,0,2,0.4,0.4,100.0,4,0,0,491,0,0,0,1082,2,555,0,0,489,0
Robert Royal,1151,TE,BUF,16,67.8,0,4,66.0,69.0,63.5,1,3,108,32.9,32.3,96.3,5,6,2,488,0,0,9,720,110,341,0,2,378,611
Reggie Kelly,468,TE,CIN,16,58.7,0,7,68.7,74.0,77.7,2,5,101,23.8,23.3,96.5,0,7,0,487,0,0,0,829,104,446,0,0,383,535
L.J. Smith,1376,TE,PHI,18,55.1,1,24,71.1,71.8,63.8,2,6,130,25.7,25.3,94.6,3,11,3,483,0,0,0,876,133,526,0,0,350,733
Benjamin Watson,1753,TE,NE,16,50.7,1,19,66.6,56.4,66.6,0,5,57,11.3,11.9,92.1,4,7,2,482,0,0,0,950,63,531,0,0,419,546
Ryan O'Callaghan,3081,T,NE,11,100.0,0,19,70.3,70.6,66.5,2,13,256,100.0,100.0,95.5,1,19,4,482,0,0,0,482,265,265,0,482,217,0
Rob Sims,3073,G,SEA,12,100.0,0,29,63.5,81.8,56.0,1,8,239,100.0,100.0,97.7,1,10,1,478,0,436,0,478,253,253,40,0,225,2
Eli Manning,1722,QB,NYG,17,42.9,0,21,60.8,,60.1,0,0,0,0.0,0.0,,5,0,0,477,0,0,0,1111,0,613,0,0,477,0
Drew Brees,802,QB,NO,18,39.5,0,20,83.2,60.9,60.0,0,0,1,0.1,0.1,100.0,6,0,0,477,0,0,0,1208,1,699,0,0,476,0
Brandon Manumaleuna,876,TE,SD,17,73.6,0,27,73.5,84.7,75.7,0,6,122,42.2,43.3,97.5,1,6,0,476,0,0,1,647,130,300,0,18,346,433
Kyle Brady,118,TE,JAX,16,84.2,0,15,77.0,74.8,82.0,0,8,116,57.4,57.4,96.6,5,8,0,474,0,0,0,563,120,209,0,0,354,525
Michael Jenkins,1750,WR,ATL,16,46.3,2,2,54.4,80.7,52.7,0,0,7,1.3,1.3,100.0,2,0,0,473,0,0,0,1022,7,558,0,0,466,17
Michael Gaines,1946,TE,CAR,16,69.3,0,5,64.9,75.4,74.7,0,8,125,38.1,38.5,96.8,1,8,0,471,0,0,31,680,131,340,0,46,340,411
Chad Pennington,596,QB,NYJ,17,42.6,0,22,60.1,,60.9,0,0,0,0.0,0.0,,1,0,0,470,0,0,0,1104,0,617,0,0,470,0
Dan Campbell,488,TE,DET,16,65.4,1,11,79.2,67.4,74.0,2,10,187,44.3,45.2,96.8,4,12,0,466,0,0,13,712,203,449,0,7,263,591
Eric Winston,3011,T,HST,10,100.0,0,13,68.8,68.0,66.3,3,13,246,100.0,100.0,95.5,2,19,3,457,0,0,24,457,260,260,0,431,197,2
Orlando Pace,229,T,SL,8,100.0,0,26,70.4,82.6,58.5,0,13,262,100.0,100.0,96.8,3,15,2,455,0,0,455,455,275,275,0,0,180,0
Lorenzo Neal,47,FB,SD,17,71.7,1,27,66.8,77.7,83.1,2,1,73,33.6,33.9,96.6,2,4,1,454,0,0,0,633,75,221,0,0,379,15
Mark Setterstrom,3187,G,SL,7,100.0,0,26,68.5,87.7,62.3,1,4,247,100.0,100.0,98.6,2,6,1,448,0,439,0,448,266,266,9,0,182,0
Jeremy Shockey,1021,TE,NYG,16,48.7,0,21,75.0,75.5,75.1,1,1,55,11.1,11.0,98.2,10,2,0,445,0,0,0,913,58,526,0,1,387,653
Mack Strong,66,FB,SEA,18,50.9,0,29,51.9,78.0,65.6,1,2,110,23.2,23.3,95.9,3,6,3,439,0,0,0,862,117,502,0,0,322,12
Terrell Owens,188,WR,DAL,17,41.0,0,9,80.8,68.7,65.8,0,0,2,0.3,0.3,100.0,7,0,0,436,0,0,0,1064,2,630,0,0,434,18
Owen Daniels,3043,TE,HST,14,52.7,0,13,59.6,25.3,61.0,3,9,103,21.9,22.1,93.2,3,13,1,433,0,0,0,821,110,498,0,0,323,749
Jim Kleinsasser,469,TE,MIN,16,77.6,0,18,73.5,70.0,84.5,0,1,83,41.7,41.8,99.4,0,1,0,429,0,0,0,553,89,213,0,0,340,540
Eddie Kennison,161,WR,KC,17,45.5,0,16,73.4,,60.4,0,0,0,0.0,0.0,,0,0,0,424,0,0,0,932,0,504,0,0,424,4
Anthony Becht,602,TE,TB,16,68.1,0,30,55.3,72.4,61.7,1,2,107,35.9,36.1,97.7,3,4,1,423,0,0,0,621,112,310,0,0,311,564
Jerricho Cotchery,1829,WR,NYJ,17,42.0,0,22,78.9,,75.0,0,0,0,0.0,0.0,,1,0,0,422,0,0,0,1005,0,580,0,0,422,11
George Wrighster,1417,TE,JAX,16,54.7,0,15,66.1,75.1,66.9,0,1,76,18.4,18.6,99.3,2,1,0,421,0,0,0,770,80,429,0,0,341,553
Barry Sims,322,G,OAK,8,100.0,0,23,67.2,86.4,57.9,0,2,224,100.0,100.0,98.7,3,4,2,421,0,420,0,421,237,237,1,0,184,0
Laveranues Coles,638,WR,NYJ,17,41.8,0,22,82.3,,72.8,0,0,0,0.0,0.0,,2,0,0,420,0,0,0,1005,0,585,0,0,420,1
Matt Hasselbeck,408,QB,SEA,14,44.6,0,29,66.8,,60.0,0,0,0,0.0,0.0,,4,0,0,419,0,0,0,940,0,515,0,0,419,0
Kyle Turley,2895,T,KC,7,100.0,1,16,62.5,59.6,65.9,1,12,196,100.0,100.0,95.7,6,15,2,418,0,0,126,418,204,204,0,274,214,18
Kynan Forney,926,G,ATL,7,100.0,0,2,86.6,76.2,87.0,0,7,223,98.7,98.7,98.4,3,7,0,414,0,0,0,414,230,233,414,0,184,0
Plaxico Burress,586,WR,NYG,16,42.8,2,21,79.8,,74.8,0,0,0,0.0,0.0,,7,0,0,410,0,0,0,958,0,548,0,0,410,0
Dan Buenning,2324,G,TB,8,100.0,0,30,46.9,45.9,51.7,2,14,223,100.0,100.0,96.0,2,17,1,410,0,410,0,410,238,238,0,0,172,0
Tom Ashworth,938,T,SEA,12,100.0,0,29,59.6,62.3,61.9,1,16,203,100.0,100.0,94.3,4,20,3,408,0,0,1,408,210,210,0,385,198,22
Deion Branch,1072,WR,SEA,16,41.6,0,29,65.7,61.6,59.6,0,0,1,0.2,0.2,100.0,4,0,0,407,0,0,0,978,1,567,0,0,406,0
Marc Bulger,684,QB,SL,16,36.8,0,26,70.6,,60.0,0,0,0,0.0,0.0,,2,0,0,401,0,0,0,1090,0,676,0,0,401,0
Torry Holt,441,WR,SL,16,37.3,4,26,80.7,,77.1,0,0,0,0.0,0.0,,6,0,0,401,0,0,0,1074,0,673,0,0,401,1
Bo Scaife,2396,TE,TEN,14,61.0,1,31,65.6,69.2,57.6,0,0,95,28.3,28.3,98.9,4,1,1,400,0,0,0,656,101,357,0,0,299,567
Michael Vick,773,QB,ATL,16,40.7,1,2,66.5,61.3,60.1,0,0,1,0.2,0.2,100.0,3,0,0,398,0,0,0,979,1,531,0,0,397,0
Ernest Wilford,1841,WR,JAX,16,47.3,1,15,69.4,62.3,80.5,0,0,1,0.2,0.2,100.0,3,0,0,398,0,0,0,842,1,445,0,0,397,8
Alex Smith,2218,QB,SF,16,42.0,0,28,49.5,60.9,60.0,0,0,1,0.2,0.2,100.0,5,0,0,397,0,0,0,946,1,529,0,0,396,0
Carson Palmer,1317,QB,CIN,16,39.5,0,7,74.8,,60.1,0,0,0,0.0,0.0,,7,0,0,397,0,0,0,1005,0,587,0,0,397,0
Tony Wragge,1315,G,SF,8,100.0,0,28,70.4,82.5,67.6,2,6,210,100.0,100.0,97.6,3,9,1,397,178,218,0,397,219,219,0,0,178,1
J.P. Losman,1743,QB,BUF,16,42.8,0,4,40.4,60.9,60.1,0,0,1,0.2,0.2,100.0,4,0,0,397,0,0,0,928,1,512,0,0,396,0
Vincent Jackson,2278,WR,SD,17,51.8,0,27,69.0,64.5,72.0,0,0,1,0.3,0.3,100.0,2,0,0,396,0,0,0,764,1,366,0,0,395,35
Steve McKinney,381,G,HST,12,100.0,0,13,70.3,85.2,62.8,0,7,197,100.0,100.0,97.7,0,8,1,395,126,0,0,395,207,207,269,0,188,0
Brett Favre,14,QB,GB,16,36.3,1,12,55.7,,60.0,0,0,0,0.0,0.0,,2,0,0,391,0,0,0,1076,0,666,0,0,391,0
Derrick Mason,271,WR,BLT,17,39.8,0,3,73.9,,60.6,0,0,0,0.0,0.0,,2,0,0,390,0,0,0,981,0,590,0,0,390,14
Keyshawn Johnson,153,WR,CAR,16,40.3,0,5,76.0,56.1,88.4,0,0,4,0.7,0.7,100.0,7,0,0,386,0,0,0,958,4,575,0,0,382,17
Steve McNair,114,QB,BLT,17,39.7,1,3,59.6,,60.0,0,0,0,0.0,0.0,,8,0,0,385,0,0,0,969,0,552,0,0,385,0
Kevin Sampson,1945,T,KC,6,100.0,0,16,72.1,75.0,65.5,1,6,183,100.0,100.0,97.0,1,9,2,385,0,0,0,385,190,190,0,385,195,0
Chris Villarrial,202,G,BUF,8,100.0,0,4,64.9,71.0,59.5,1,3,193,100.0,100.0,96.4,0,9,5,383,0,0,0,383,200,200,383,0,183,0
Chad Johnson,806,WR,CIN,16,39.6,1,7,87.5,,59.5,0,0,0,0.0,0.0,,5,0,0,382,0,0,0,965,0,577,0,0,382,0
Anquan Boldin,1369,WR,ARZ,16,37.9,0,1,82.6,,68.0,0,0,0,0.0,0.0,,5,0,0,378,0,0,0,998,0,618,0,0,378,1
Mike Karney,1875,FB,NO,17,70.9,0,20,67.7,62.5,72.6,1,3,69,33.5,33.6,94.2,2,6,2,376,0,0,0,530,72,214,0,0,304,37
Reggie Brown,2252,WR,PHI,18,37.8,0,24,67.1,71.0,74.2,0,0,3,0.5,0.5,100.0,4,0,0,374,0,0,0,990,3,615,0,0,371,26
Chris Liwienski,414,G,ARZ,6,100.0,0,1,54.4,60.2,53.0,3,11,217,100.0,100.0,96.3,4,15,1,371,0,160,0,371,224,224,139,72,147,0
Brad Johnson,31,QB,MIN,15,41.3,0,18,58.9,61.3,60.0,0,0,1,0.2,0.2,100.0,4,0,0,369,0,0,0,893,1,512,0,0,368,0
Ovie Mughelli,1445,FB,BLT,17,74.3,0,3,83.6,86.7,76.3,1,0,71,40.3,39.9,97.9,2,2,1,368,0,0,0,495,75,188,0,0,293,0
Darrell Jackson,639,WR,SEA,15,41.6,0,29,73.2,,61.6,0,0,0,0.0,0.0,,2,0,0,368,0,0,0,884,0,516,0,0,368,4
Tutan Reyes,668,G,BUF,6,100.0,0,4,60.8,59.1,59.0,0,14,199,100.0,100.0,95.0,1,17,3,367,0,367,0,367,206,206,0,0,161,0
Javon Walker,1027,WR,DEN,16,43.8,0,10,84.2,,71.0,0,0,0,0.0,0.0,,2,0,0,366,0,0,0,835,0,460,0,0,366,5
Ben Roethlisberger,1732,QB,PIT,15,39.2,0,25,54.5,,60.0,0,0,0,0.0,0.0,,1,0,0,364,0,0,0,929,0,547,0,0,364,0
Paul McQuistan,3014,G,OAK,11,99.7,2,23,47.0,57.6,45.6,0,7,226,99.6,99.6,97.6,4,9,2,364,0,242,0,365,236,237,113,0,128,10
Chris Chambers,821,WR,MIA,16,35.4,0,17,66.9,,69.1,0,0,0,0.0,0.0,,0,0,0,362,0,0,0,1023,0,653,0,0,362,2
Kellen Winslow,1727,TE,CLV,16,39.6,0,8,69.3,75.7,40.0,0,2,60,10.4,9.8,98.3,7,2,0,362,0,0,0,914,60,612,0,0,302,504
Rod Smith,111,WR,DEN,16,44.6,0,10,61.9,,68.4,0,0,0,0.0,0.0,,0,0,0,359,0,0,0,805,0,445,0,0,359,9
David Carr,1009,QB,HST,16,39.0,1,13,56.7,,60.0,0,0,0,0.0,0.0,,5,0,0,358,0,0,0,919,0,532,0,0,358,0
Travis Taylor,588,WR,MIN,16,38.2,0,18,61.5,,66.4,0,0,0,0.0,0.0,,7,0,0,356,0,0,0,931,0,574,0,0,356,18
Courtney Anderson,1959,TE,OAK,16,57.6,0,23,55.5,54.1,64.2,1,6,80,24.9,24.3,94.4,6,8,1,355,0,0,0,616,84,345,0,0,271,543
Jason Dunn,178,TE,KC,15,84.8,0,16,67.7,69.6,79.6,0,5,77,55.8,56.3,96.8,4,5,0,352,0,0,0,415,81,144,0,0,271,385
Bernard Berrian,1799,WR,CHI,18,40.7,0,6,73.1,,63.5,0,0,0,0.0,0.0,,3,0,0,351,0,0,0,863,0,510,0,0,351,0
Michael Sellers,432,FB,WAS,16,70.3,0,32,78.0,86.0,78.0,0,4,76,37.3,35.8,97.4,2,4,0,350,0,0,0,498,76,212,0,0,274,61
Lee Evans,1734,WR,BUF,16,41.6,2,4,84.7,,73.2,0,0,0,0.0,0.0,,4,0,0,350,0,0,0,841,0,491,0,0,350,0
Mark Campbell,545,TE,NO,16,63.2,1,20,66.7,77.2,70.7,0,1,71,27.0,27.0,96.5,2,3,2,348,0,0,0,551,75,278,0,0,273,453
Drew Bennett,941,WR,TEN,16,42.7,0,31,70.6,,64.8,0,0,0,0.0,0.0,,2,0,0,347,0,0,0,813,0,466,0,0,347,2
Kelly Butler,1890,T,CLV,6,100.0,0,8,58.1,68.0,45.6,1,7,211,100.0,100.0,96.7,2,11,3,345,0,0,0,345,225,225,0,345,120,0
Marques Colston,3197,WR,NO,16,38.4,0,20,78.4,66.8,72.6,0,0,1,0.2,0.2,100.0,3,0,0,345,0,0,0,899,1,555,0,0,344,2
Samie Parker,1826,WR,KC,17,41.1,0,16,65.7,,76.4,0,0,0,0.0,0.0,,3,0,0,343,0,0,0,834,0,488,0,0,343,0
Vince Young,2948,QB,TEN,15,41.1,0,31,51.3,,60.0,0,0,0,0.0,0.0,,2,0,0,341,0,0,0,829,0,451,0,0,341,0
Andre Johnson,1319,WR,HST,16,38.5,0,13,79.9,,65.9,0,0,0,0.0,0.0,,4,0,0,341,0,0,0,885,0,541,0,0,341,4
Reche Caldwell,1055,WR,NE,19,34.2,0,19,66.6,,63.5,0,0,0,0.0,0.0,,5,0,0,339,0,0,0,990,0,650,0,0,339,0
Steve Smith,837,WR,CAR,14,40.5,0,5,85.5,,76.2,0,0,0,0.0,0.0,,1,0,0,336,0,0,0,830,0,485,0,0,336,0
Isaac Bruce,80,WR,SL,16,34.9,1,26,74.0,62.3,62.9,0,0,1,0.2,0.2,100.0,5,0,0,333,0,0,0,953,1,621,0,0,332,3
Oliver Ross,396,T,ARZ,9,100.0,2,1,65.7,66.8,60.2,0,8,182,99.5,99.5,95.6,2,12,4,332,0,0,0,332,189,190,0,324,143,8
Rich Seubert,986,G,NYG,14,99.4,0,21,80.4,76.7,77.2,1,2,131,98.5,98.6,98.9,2,3,0,331,77,90,0,333,140,142,41,0,191,119
John Welbourn,496,T,KC,9,100.0,0,16,59.8,65.3,57.2,0,7,174,100.0,100.0,94.5,2,13,6,329,0,32,3,329,178,178,0,278,151,16
Corey Hulsey,555,G,OAK,5,100.0,1,23,80.1,67.2,81.1,2,11,195,100.0,100.0,95.6,1,15,2,329,0,329,0,329,209,209,0,0,120,0
Jake Delhomme,303,QB,CAR,13,40.1,0,5,60.2,,60.0,0,0,0,0.0,0.0,,2,0,0,328,0,0,0,817,0,474,0,0,328,0
Brad Hoover,740,FB,CAR,16,60.4,0,5,72.2,59.4,84.3,1,4,52,22.2,21.4,93.3,1,6,1,325,0,0,0,538,52,243,0,0,273,26
Alex Stepanovich,1821,C,ARZ,5,100.0,0,1,59.1,78.7,54.5,2,2,185,99.5,99.5,98.9,1,4,0,324,324,0,0,324,196,197,0,0,128,0
T.J. Houshmandzadeh,921,WR,CIN,14,39.2,0,7,88.4,,66.9,0,0,0,0.0,0.0,,1,0,0,324,0,0,0,827,0,500,0,0,324,26
Ross Verba,2892,G,DET,7,100.0,0,11,63.0,77.9,62.6,1,5,213,100.0,100.0,97.7,5,8,2,322,0,322,0,322,226,226,0,0,96,0
Reggie Williams,1730,WR,JAX,16,41.0,1,15,65.7,62.3,77.6,0,0,0,0.0,0.2,,6,0,0,321,0,0,0,782,1,455,0,0,320,10
Jim Finn,541,FB,NYG,17,71.7,1,21,74.9,67.4,86.0,0,2,27,18.8,18.8,96.3,2,2,0,321,0,0,0,448,29,154,0,0,292,2
Matt Lepsis,312,T,DEN,6,100.0,0,10,74.8,78.1,67.6,2,3,150,100.0,100.0,98.3,0,5,0,319,0,0,319,319,154,154,0,0,165,0
Braylon Edwards,2220,WR,CLV,16,34.0,0,8,67.4,,74.0,0,0,0,0.0,0.0,,0,0,0,317,0,0,0,932,0,612,0,0,317,7
John Gilmore,1176,TE,CHI,19,79.7,0,6,87.3,70.8,84.1,0,0,23,23.2,23.8,95.7,2,1,1,315,1,0,0,395,25,105,0,0,290,387
Moran Norris,865,FB,SF,14,83.1,0,28,81.0,83.5,80.6,0,1,67,53.6,53.4,96.3,0,3,2,314,0,0,0,378,70,131,0,0,244,5
Lennie Friedman,477,G,CLV,14,99.7,0,8,58.7,75.1,49.7,5,2,182,100.0,99.5,98.1,1,7,0,312,0,163,0,313,192,193,146,0,120,3
Donald Driver,533,WR,GB,16,32.3,0,12,80.7,,62.3,0,0,0,0.0,0.0,,2,0,0,312,0,0,0,965,0,646,0,0,312,5
Hines Ward,380,WR,PIT,14,36.9,0,25,84.2,65.9,90.4,0,0,1,0.2,0.2,100.0,1,0,0,311,0,0,0,842,1,531,0,0,310,32
Adam Goldberg,1612,G,SL,9,100.0,1,26,64.7,70.8,61.8,3,7,202,100.0,100.0,95.5,4,14,4,311,0,105,109,311,221,221,97,0,90,0
Jake Plummer,248,QB,DEN,12,44.6,0,10,52.0,,60.0,0,0,0,0.0,0.0,,1,0,0,307,0,0,0,689,0,356,0,0,307,0
Alex Smith,2288,TE,TB,14,46.0,0,30,59.9,79.4,59.6,0,3,89,20.5,20.2,98.3,0,3,0,306,0,0,0,665,91,450,0,0,215,507
Peerless Price,473,WR,BUF,16,39.3,1,4,63.2,,63.0,0,0,0,0.0,0.0,,4,0,0,304,0,0,0,773,0,464,0,0,304,1
Terry Glenn,156,WR,DAL,16,35.3,2,9,77.4,70.3,72.1,0,0,2,0.4,0.4,100.0,5,0,0,304,0,0,0,861,2,556,0,0,302,2
Arnaz Battle,1499,WR,SF,16,38.9,0,28,76.1,46.8,78.6,0,0,2,0.5,0.4,100.0,2,0,0,301,0,0,0,774,2,471,0,0,299,27
Kris Wilson,1782,TE,KC,17,66.7,1,16,61.0,67.3,59.9,1,2,36,20.2,20.2,95.8,1,3,0,300,0,0,0,450,38,188,0,0,262,85
Dan Kreider,749,FB,PIT,16,72.0,0,25,72.3,53.0,80.4,1,0,32,22.4,21.9,95.3,0,2,1,296,0,0,0,411,32,146,0,0,264,6
Mike Alstott,170,FB,TB,16,57.1,0,30,55.0,81.0,72.5,0,4,78,33.5,33.3,96.2,0,5,1,296,0,0,0,518,81,243,0,0,215,4
Larry Fitzgerald,1724,WR,ARZ,13,39.2,1,1,84.2,,78.6,0,0,0,0.0,0.0,,3,0,0,296,0,0,0,755,0,459,0,0,296,5
Jonathan Scott,3086,T,DET,9,100.0,1,11,48.7,49.4,63.1,2,15,201,100.0,100.0,93.8,8,21,4,295,0,0,2,295,215,215,0,293,80,0
Tony Romo,1693,QB,DAL,14,39.2,1,9,78.1,,60.0,0,0,0,0.0,0.0,,1,0,0,293,0,0,0,747,0,437,0,0,293,0
Will Montgomery,3179,C,CAR,5,100.0,1,5,49.4,66.7,44.1,4,3,139,100.0,100.0,97.5,2,7,0,291,0,227,0,291,145,145,64,0,146,0
Eric Moulds,165,WR,HST,16,36.6,0,13,65.6,61.6,71.0,0,0,0,0.0,0.2,,1,0,0,287,0,0,0,785,1,498,0,0,286,0
Zack Crockett,136,FB,OAK,16,68.6,0,23,56.6,69.7,61.4,0,3,78,46.7,48.0,94.2,2,6,3,286,0,0,0,417,85,177,0,0,201,7
Bryan Fletcher,1184,TE,IND,17,64.4,0,14,65.4,80.3,55.0,0,2,67,31.3,30.7,98.5,1,2,0,286,0,0,0,444,70,228,0,0,216,348
Jerramy Stevens,1035,TE,SEA,13,53.5,1,29,56.7,70.0,54.6,1,0,32,12.2,11.4,98.4,4,1,0,285,0,0,0,533,32,280,0,0,253,499
Troy Brown,56,WR,NE,19,35.8,1,19,62.8,,65.4,0,0,0,0.0,0.0,,5,0,0,285,0,0,0,795,0,509,0,0,285,7
Chris Chester,3001,G,BLT,6,100.0,0,3,62.4,83.3,59.7,0,4,144,100.0,100.0,98.6,3,4,0,284,0,16,0,284,157,157,268,0,127,0
Ashley Lelie,1026,WR,ATL,15,42.0,0,2,61.2,,64.3,0,0,0,0.0,0.0,,2,0,0,282,0,0,0,672,0,393,0,0,282,1
Jon Kitna,217,QB,DET,16,27.9,0,11,64.3,,60.0,0,0,0,0.0,0.0,,3,0,0,282,0,0,0,1012,0,714,0,0,282,0
Drew Hodgdon,2368,C,HST,5,100.0,1,13,59.8,71.8,55.4,1,5,144,100.0,100.0,97.2,1,7,1,282,282,0,0,282,150,150,0,0,132,0
Leonard Pope,3017,TE,ARZ,16,61.3,0,1,58.3,46.4,65.8,1,3,44,20.7,21.0,95.5,5,4,0,280,0,0,0,457,47,224,0,0,233,448
Jeremi Johnson,1430,FB,CIN,16,69.1,0,7,78.3,46.8,87.6,0,2,29,21.6,22.5,93.1,1,3,1,280,0,0,0,405,32,142,0,0,248,5
David Garrard,1109,QB,JAX,11,46.7,0,15,65.3,,60.0,0,0,0,0.0,0.0,,1,0,0,280,0,0,0,599,0,299,0,0,280,0
Blane Saipaia,761,G,DET,6,100.0,0,11,64.8,52.4,71.2,2,10,187,100.0,100.0,96.3,2,13,1,280,0,0,0,280,195,195,279,0,85,1
Eric Johnson,929,TE,SF,13,51.9,0,28,72.0,75.2,65.7,0,3,59,19.8,19.2,97.5,2,3,0,277,0,0,5,534,61,318,0,4,216,411
Levi Jones,1018,T,CIN,6,100.0,0,7,70.0,74.2,60.0,0,10,157,100.0,100.0,96.2,0,11,1,275,0,0,275,275,166,166,0,0,109,0
Rex Tucker,479,T,DET,6,99.6,2,11,41.6,54.1,46.8,1,14,175,99.4,99.5,94.0,8,18,3,275,0,0,0,276,186,187,0,270,89,6
Brandon Lloyd,1436,WR,WAS,15,42.1,0,32,60.2,,65.9,0,0,0,0.0,0.0,,2,0,0,273,0,0,0,648,0,375,0,0,273,2
Donte' Stallworth,1020,WR,PHI,14,37.5,0,24,73.2,,67.9,0,0,0,0.0,0.0,,1,0,0,273,0,0,0,728,0,455,0,0,273,0
