player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Randy McMichael,1114,TE,SL,16,57.4,0,26,67.9,82.1,67.6,0,7,175,30.8,30.6,97.4,3,8,1,562,0,0,0,979,184,601,0,0,378,792
Cornell Green,551,T,OAK,10,100.0,0,23,69.8,65.4,83.2,2,15,277,100.0,100.0,95.5,9,21,4,562,0,0,0,562,299,299,0,562,263,0
Heath Miller,2247,TE,PIT,17,56.8,0,25,87.1,70.8,82.5,0,6,63,13.3,13.6,95.2,6,6,0,559,0,0,0,984,67,492,0,0,492,741
Marcedes Lewis,2973,TE,JAX,18,60.9,0,15,77.1,74.1,72.9,1,1,91,21.0,21.2,97.8,5,3,1,555,0,0,0,912,96,453,0,0,459,845
Eli Manning,1722,QB,NYG,20,42.3,0,21,70.8,,60.0,0,0,0,0.0,0.0,,9,0,0,554,0,0,0,1309,0,730,0,0,554,0
Charlie Johnson,3144,T,IND,13,99.8,0,14,54.4,58.4,50.0,6,27,304,99.7,99.7,93.3,2,37,4,553,0,0,284,554,317,318,0,264,236,6
Chris Terry,3613,T,KC,10,100.0,2,16,65.2,67.9,74.6,2,14,317,100.0,100.0,95.0,9,24,8,550,0,0,0,550,335,335,0,550,215,0
Jonathan Ogden,155,T,BLT,11,100.0,1,3,95.0,93.9,91.1,2,4,299,100.0,100.0,98.3,1,8,2,547,0,0,546,547,314,314,0,0,233,1
George Foster,1336,T,DET,11,100.0,1,11,60.9,60.5,73.7,2,24,347,100.0,100.0,92.8,10,38,12,546,0,0,0,546,366,366,0,546,180,0
Brandon Manumaleuna,876,TE,SD,19,75.3,0,27,81.7,78.5,84.4,2,2,138,45.0,45.1,97.1,1,6,2,530,0,0,1,704,143,317,0,6,387,502
Shane Olivea,1925,T,SD,15,100.0,0,27,59.9,60.6,60.1,3,16,255,100.0,100.0,95.1,2,22,3,527,0,16,0,527,264,264,16,492,263,3
Ruben Brown,120,G,CHI,8,100.0,1,6,45.6,50.6,52.0,6,17,306,100.0,100.0,95.6,6,25,2,516,0,516,0,516,320,320,0,0,196,0
Jeff King,3100,TE,CAR,16,52.5,1,5,54.2,64.5,64.2,1,2,75,14.5,14.5,98.0,7,3,0,512,0,0,0,976,79,543,0,0,433,647
Eugene Amano,1953,C,TEN,9,100.0,0,31,68.0,78.2,64.7,1,7,272,100.0,100.0,97.8,3,10,2,509,249,59,0,509,281,281,200,0,228,0
Junius Coston,2360,G,GB,10,100.0,0,12,45.5,53.8,39.0,8,15,306,100.0,100.0,96.2,1,23,0,508,0,49,0,508,326,326,459,0,182,0
Plaxico Burress,586,WR,NYG,20,41.5,1,21,79.3,,60.5,0,0,0,0.0,0.0,,4,0,0,507,0,0,0,1223,0,716,0,0,507,0
Amani Toomer,169,WR,NYG,20,40.5,0,21,71.8,,69.7,0,0,0,0.0,0.0,,6,0,0,497,0,0,0,1228,0,731,0,0,497,10
Jason Witten,1384,TE,DAL,17,48.1,0,9,91.6,53.2,83.2,2,1,79,13.4,13.5,94.3,5,6,3,496,0,0,0,1032,84,620,0,0,412,756
Paul McQuistan,3014,T,OAK,8,100.0,1,23,59.2,62.8,64.7,5,10,241,100.0,100.0,95.6,8,18,3,489,0,0,0,489,258,258,0,489,231,0
Brandon Gorin,918,T,SL,11,100.0,0,26,65.1,68.9,58.0,4,15,276,100.0,100.0,95.8,1,21,2,489,0,0,5,489,292,292,0,484,197,0
Philip Rivers,1725,QB,SD,19,44.1,0,27,79.5,61.3,60.0,0,0,1,0.2,0.2,100.0,7,0,0,487,0,0,0,1104,1,595,0,0,486,0
Quinn Ojinnaka,3084,T,ATL,9,100.0,1,2,61.3,56.9,68.8,6,22,296,100.0,100.0,93.9,7,32,4,481,0,0,481,481,308,308,0,0,173,0
Damien Woody,451,G,DET,10,100.0,0,11,85.1,92.4,83.4,0,4,338,100.0,100.0,99.4,4,4,0,480,9,0,0,480,349,349,220,251,131,0
Jim Kleinsasser,469,TE,MIN,16,80.1,1,18,81.6,76.0,85.3,1,3,131,53.9,53.0,97.7,4,5,1,478,0,0,0,597,134,253,0,0,344,548
Vincent Jackson,2278,WR,SD,19,45.9,0,27,79.6,74.1,84.7,0,0,1,0.2,0.2,100.0,6,0,0,477,0,0,0,1040,1,564,0,0,476,31
Kyle Brady,118,TE,NE,17,75.2,1,19,67.3,69.3,71.0,2,0,89,37.2,36.7,98.9,4,2,0,476,0,0,0,633,91,248,0,0,385,527
Seth McKinney,1093,G,CLV,8,100.0,0,8,63.7,83.9,56.6,2,8,267,100.0,100.0,98.1,3,10,0,473,0,0,0,473,282,282,473,0,191,0
Robert Royal,1151,TE,BUF,16,59.0,1,4,54.7,65.8,57.6,1,4,87,22.0,21.7,96.0,5,6,1,461,0,0,0,782,89,410,0,0,372,534
Chris Naeole,235,G,JAX,8,100.0,0,15,69.3,70.0,64.9,3,7,227,100.0,100.0,97.4,0,11,1,460,0,0,0,460,241,241,460,0,219,0
Antonio Gates,1609,TE,SD,19,45.9,0,27,86.7,64.4,67.3,0,1,14,2.6,2.7,96.4,2,1,0,459,0,0,0,1001,15,557,0,1,444,527
Brett Romberg,1692,C,SL,9,100.0,0,26,60.3,58.5,59.0,2,7,277,100.0,100.0,97.7,0,11,2,455,455,0,0,455,293,293,0,0,162,0
Tom Brady,698,QB,NE,19,36.5,0,19,93.9,,60.0,0,0,0,0.0,0.0,,2,0,0,455,0,0,0,1245,0,766,0,0,455,0
Daniel Graham,1028,TE,DEN,15,59.7,0,10,69.5,52.0,84.6,1,7,112,27.9,27.7,94.6,6,10,2,449,0,0,0,752,116,419,0,0,333,619
Dallas Clark,1340,TE,IND,16,46.4,0,14,76.6,62.8,85.0,0,3,30,5.6,6.2,95.0,0,3,0,449,0,0,0,967,34,550,0,0,415,362
Ben Roethlisberger,1732,QB,PIT,16,44.5,0,25,81.8,,60.0,0,0,0,0.0,0.0,,0,0,0,448,0,0,0,1006,0,544,0,0,448,0
Reggie Kelly,468,TE,CIN,15,54.1,0,7,66.3,81.9,84.2,0,0,82,18.8,19.2,100.0,4,0,0,438,0,0,0,809,88,459,0,0,350,519
Chris Chester,3001,G,BLT,15,100.0,0,3,65.6,68.1,61.5,3,6,256,100.0,100.0,96.7,1,13,4,437,201,14,0,437,270,270,212,0,167,10
Chris Baker,1091,TE,NYJ,15,52.0,0,22,74.4,66.7,73.0,0,4,87,18.5,18.6,96.6,2,5,1,436,0,0,0,839,92,495,0,0,344,498
Reggie Wayne,800,WR,IND,17,41.4,0,14,91.6,,77.0,0,0,0,0.0,0.0,,1,0,0,433,0,0,0,1046,0,612,0,0,433,2
Jerry Porter,617,WR,OAK,16,45.9,0,23,73.4,,66.6,0,0,0,0.0,0.0,,1,0,0,427,0,0,0,930,0,503,0,0,427,2
Jeremy Shockey,1021,TE,NYG,14,48.8,1,21,78.8,75.1,77.8,1,1,51,10.8,11.1,98.0,4,2,0,423,0,0,0,866,55,497,0,0,368,687
Peyton Manning,327,QB,IND,17,40.0,0,14,94.4,,60.0,0,0,0,0.0,0.0,,2,0,0,418,0,0,0,1044,0,607,0,0,418,0
Vince Young,2948,QB,TEN,16,43.3,0,31,67.8,,60.0,0,0,0,0.0,0.0,,5,0,0,418,0,0,0,966,0,507,0,0,418,0
Alex Smith,2288,TE,TB,15,53.9,0,30,66.5,53.4,64.9,4,3,58,14.8,14.2,94.0,2,7,0,418,0,0,6,775,59,416,0,2,359,642
Braylon Edwards,2220,WR,CLV,16,41.0,1,8,78.5,,62.0,0,0,0,0.0,0.0,,10,0,0,416,0,0,0,1015,0,599,0,0,416,0
Owen Daniels,3043,TE,HST,16,46.1,0,13,71.7,66.2,65.1,3,1,56,10.7,11.0,96.4,6,4,0,414,0,0,1,899,60,545,0,0,354,748
Tony Gonzalez,237,TE,KC,16,41.0,1,16,86.8,82.7,70.5,0,1,41,6.8,7.1,98.8,10,1,0,411,0,0,2,1002,45,636,0,0,366,671
Madison Hedgecock,2468,FB,NYG,20,76.9,0,21,84.9,66.9,89.8,0,5,50,29.9,30.5,95.0,3,5,0,410,0,0,0,533,54,177,0,0,356,9
Randy Moss,342,WR,NE,19,35.7,3,19,87.2,,74.9,0,0,0,0.0,0.0,,10,0,0,409,0,0,0,1145,0,735,0,0,409,0
David Martin,916,TE,MIA,15,49.9,0,17,58.1,50.0,58.6,2,6,107,21.8,21.2,92.5,1,12,4,408,0,0,0,817,110,519,0,22,298,446
Ben Hartsock,1789,TE,TEN,17,71.0,0,31,73.1,84.0,73.4,0,0,50,23.4,23.9,100.0,1,0,0,407,1,0,0,573,52,218,0,0,355,513
Ronald Curry,1199,WR,OAK,16,44.2,0,23,68.8,70.9,61.4,0,0,2,0.4,0.4,100.0,6,0,0,404,0,0,0,914,2,511,0,0,402,14
Derek Anderson,2430,QB,CLV,16,40.2,0,8,64.4,,60.3,0,0,0,0.0,0.0,,7,0,0,404,0,0,0,1005,0,582,0,0,404,0
Dennis Norman,928,C,JAX,10,100.0,0,15,66.2,80.6,62.6,1,4,201,100.0,100.0,98.8,2,5,0,403,337,24,0,403,209,209,41,0,194,1
Desmond Clark,529,TE,CHI,16,49.1,0,6,65.2,73.7,69.5,1,2,73,15.4,15.8,95.2,5,5,2,402,0,0,0,818,78,494,0,0,324,667
Carson Palmer,1317,QB,CIN,16,38.3,0,7,74.5,,60.0,0,0,0,0.0,0.0,,3,0,0,401,0,0,0,1048,0,623,0,0,401,0
Matt Hasselbeck,408,QB,SEA,18,35.6,0,29,71.2,,60.0,0,0,0,0.0,0.0,,4,0,0,400,0,0,0,1125,0,700,0,0,400,0
Tony Romo,1693,QB,DAL,17,38.2,0,9,82.6,,60.0,0,0,0,0.0,0.0,,4,0,0,398,0,0,0,1043,0,630,0,0,398,0
Ben Utecht,2199,TE,IND,15,62.7,0,14,73.0,59.1,67.6,2,6,91,28.5,29.2,93.4,4,10,2,391,0,0,0,624,96,329,0,0,295,556
Visanthe Shiancoe,1406,TE,MIN,16,54.0,0,18,55.7,48.8,64.3,0,0,34,9.9,9.8,91.2,8,3,3,390,0,0,0,722,36,368,0,0,354,627
Jay Cutler,2956,QB,DEN,16,40.8,0,10,70.7,72.6,60.0,0,0,2,0.4,0.4,100.0,3,0,0,386,0,0,0,945,2,527,0,0,384,0
Derrick Mason,271,WR,BLT,16,38.4,0,3,79.8,,63.4,0,0,0,0.0,0.0,,4,0,0,386,0,0,0,1005,0,619,0,0,386,5
Todd Steussie,78,G,SL,6,100.0,0,26,68.5,77.0,62.5,2,1,224,100.0,100.0,98.4,2,5,2,386,0,0,0,386,234,234,386,0,152,0
Lee Evans,1734,WR,BUF,16,45.0,0,4,74.2,,70.8,0,0,0,0.0,0.0,,6,0,0,384,0,0,0,853,0,469,0,0,384,0
Todd Weiner,361,T,ATL,7,100.0,0,2,58.1,65.9,53.5,3,13,220,100.0,100.0,95.0,5,19,3,384,0,0,84,384,233,233,0,300,151,0
Terrence Metcalf,1096,G,CHI,9,100.0,0,6,49.3,72.0,47.5,2,3,225,100.0,100.0,97.1,3,9,4,382,0,372,0,382,240,240,9,0,142,1
Torry Holt,441,WR,SL,16,37.7,0,26,84.3,,61.4,0,0,0,0.0,0.0,,5,0,0,382,0,0,0,1013,0,631,0,0,382,0
Sean McHugh,1955,TE,DET,15,67.5,0,11,66.3,67.0,59.3,1,8,134,42.9,43.2,96.6,2,9,0,380,0,0,1,563,139,322,0,1,241,488
Chad Johnson,806,WR,CIN,16,38.5,1,7,84.9,,61.8,0,0,0,0.0,0.0,,4,0,0,379,0,0,0,984,0,599,0,0,379,0
John St. Clair,649,T,CHI,9,99.7,1,6,69.0,64.4,70.7,3,12,206,99.5,99.5,95.9,4,16,1,379,0,174,104,380,213,214,0,99,166,3
Bobby Wade,1448,WR,MIN,16,44.9,1,18,71.9,,84.5,0,0,0,0.0,0.0,,5,0,0,375,0,0,0,835,0,459,0,0,375,10
T.J. Houshmandzadeh,921,WR,CIN,16,38.1,0,7,82.3,,72.1,0,0,0,0.0,0.0,,6,0,0,374,0,0,0,982,0,603,0,0,374,7
Michael Gaines,1946,TE,BUF,15,71.4,0,4,71.9,72.0,69.7,3,0,71,32.7,33.0,97.9,4,3,0,374,0,0,0,524,74,224,0,1,300,385
Elton Brown,2328,G,ARZ,7,100.0,2,1,66.7,67.9,74.0,4,8,221,100.0,100.0,96.4,4,14,2,371,0,0,0,371,235,235,67,304,136,0
Brett Favre,14,QB,GB,18,35.6,0,12,75.0,,60.2,0,0,0,0.0,0.0,,4,0,0,369,0,0,0,1037,0,645,0,0,369,0
Ernest Wilford,1841,WR,JAX,18,45.2,0,15,77.0,,76.6,0,0,0,0.0,0.0,,3,0,0,368,0,0,0,815,0,447,0,0,368,12
Michael Sellers,432,FB,WAS,15,69.3,1,32,54.3,67.4,61.4,1,5,118,48.0,47.9,95.8,4,8,2,368,0,0,0,531,123,257,0,0,245,136
Steve Smith,837,WR,CAR,15,41.8,0,5,80.1,,69.7,0,0,0,0.0,0.0,,1,0,0,367,0,0,0,877,0,501,0,0,367,1
Drew Brees,802,QB,NO,16,33.7,0,20,83.9,,60.0,0,0,0,0.0,0.0,,5,0,0,367,0,0,0,1090,0,707,0,0,367,0
Muhsin Muhammad,173,WR,CHI,16,38.3,0,6,64.0,,82.7,0,0,0,0.0,0.0,,3,0,0,365,0,0,0,953,0,588,0,0,365,6
Quinn Sypniewski,3111,TE,BLT,15,56.7,0,3,65.0,62.7,69.7,1,2,81,23.1,23.1,96.9,6,4,1,365,0,0,1,644,84,363,0,0,281,488
Jerricho Cotchery,1829,WR,NYJ,15,39.6,0,22,77.3,65.7,63.0,0,0,1,0.2,0.2,100.0,0,0,0,362,0,0,0,915,1,549,0,0,361,6
Justin Smiley,1767,G,SF,8,100.0,0,28,64.8,70.4,60.6,1,5,217,100.0,100.0,97.2,3,9,3,362,0,0,0,362,228,228,362,0,134,0
Steve Heiden,481,TE,CLV,16,62.9,0,8,64.3,79.6,72.6,1,4,73,26.6,27.4,96.6,0,5,0,360,0,0,32,572,80,292,0,0,280,365
Terrell Owens,188,WR,DAL,16,38.1,1,9,85.7,,67.6,0,0,0,0.0,0.0,,10,0,0,358,0,0,0,940,0,581,0,0,358,0
Brandon Marshall,3064,WR,DEN,16,39.0,0,10,91.3,,92.0,0,0,0,0.0,0.0,,7,0,0,357,0,0,0,915,0,553,0,0,357,13
Donald Lee,1465,TE,GB,17,49.6,1,12,77.2,89.0,76.1,0,0,44,11.4,11.6,100.0,4,0,0,354,0,0,0,713,47,406,0,1,307,451
Jason Campbell,2242,QB,WAS,13,41.8,0,32,72.9,60.9,60.4,0,0,1,0.2,0.2,100.0,3,0,0,353,0,0,0,844,1,479,0,0,352,0
Bo Scaife,2396,TE,TEN,16,50.6,0,31,70.3,82.8,61.1,0,3,66,16.4,16.9,96.2,2,4,1,352,0,0,0,696,70,414,0,0,282,418
Le'Ron McClain,3753,FB,BLT,16,77.8,1,3,58.0,74.8,68.4,3,2,89,50.3,49.7,97.2,6,5,0,350,0,0,0,450,91,183,0,0,259,2
Vernon Davis,2951,TE,SF,14,42.3,0,28,64.9,62.9,68.5,1,2,45,9.1,9.0,94.4,10,4,1,348,0,0,2,823,47,522,0,1,301,681
David Garrard,1109,QB,JAX,14,42.0,0,15,80.9,,60.0,0,0,0,0.0,0.0,,3,0,0,348,0,0,0,829,0,448,0,0,348,0
Chris Chambers,821,WR,SD,19,36.1,1,27,86.0,,80.0,0,0,0,0.0,0.0,,6,0,0,346,0,0,0,958,0,609,0,0,346,1
Will Svitek,2404,T,KC,13,100.0,1,16,62.4,70.1,60.3,1,12,230,100.0,100.0,94.6,4,19,6,340,0,0,120,340,244,244,0,208,96,12
Nate Burleson,1386,WR,SEA,18,36.0,0,29,69.8,,62.5,0,0,0,0.0,0.0,,3,0,0,339,0,0,0,942,0,601,0,0,339,0
Jason Dunn,178,TE,KC,16,85.4,0,16,68.6,69.6,77.1,1,5,138,71.1,71.8,97.8,5,6,0,339,0,0,0,397,148,206,0,0,191,360
Hines Ward,380,WR,PIT,14,42.2,0,25,89.7,85.7,89.6,0,0,3,0.7,0.6,100.0,2,0,0,338,0,0,0,801,3,463,0,0,335,19
Kellen Winslow,1727,TE,CLV,16,37.1,2,8,76.4,79.0,59.0,0,0,9,1.7,1.9,100.0,15,0,0,335,0,0,19,903,11,579,0,1,324,354
Justin Gage,1452,WR,TEN,17,42.0,0,31,77.1,,76.1,0,0,0,0.0,0.0,,2,0,0,334,0,0,0,795,0,461,0,0,334,16
Leonard Weaver,2835,FB,SEA,18,48.9,0,29,68.3,74.7,74.8,1,5,105,26.1,25.7,95.2,2,8,2,332,0,0,0,679,107,416,0,0,225,4
Roddy White,2244,WR,ATL,16,34.9,2,2,77.9,,82.3,0,0,0,0.0,0.0,,9,0,0,332,0,0,0,950,0,617,0,0,332,0
Leonard Pope,3017,TE,ARZ,13,65.2,0,1,58.9,71.4,61.1,0,3,67,28.3,28.9,96.3,9,4,1,331,0,0,1,508,72,249,0,0,259,467
Larry Fitzgerald,1724,WR,ARZ,15,35.1,1,1,90.8,,71.9,0,0,0,0.0,0.0,,2,0,0,330,0,0,0,939,0,609,0,0,330,1
Santana Moss,786,WR,WAS,15,38.5,0,32,73.9,,70.4,0,0,0,0.0,0.0,,2,0,0,328,0,0,0,851,0,520,0,0,328,0
Kevin Walter,1549,WR,HST,16,38.7,0,13,78.3,35.7,75.4,0,1,4,0.8,0.8,87.5,0,1,0,328,0,0,0,848,4,519,0,0,324,16
Benjamin Watson,1753,TE,NE,15,48.7,0,19,68.7,70.7,63.5,1,1,55,14.5,14.0,98.2,5,2,0,327,0,0,0,671,56,399,0,0,271,381
Jason McKie,1279,FB,CHI,16,74.6,0,6,82.8,56.6,90.2,2,1,48,32.0,32.7,94.8,1,4,1,326,0,0,0,437,51,156,0,0,275,17
Tarvaris Jackson,3009,QB,MIN,12,46.2,0,18,59.2,78.0,60.0,0,0,2,0.6,0.6,100.0,4,0,0,325,0,0,0,703,2,357,0,0,323,0
Greg Jones II,1776,FB,JAX,18,59.4,0,15,80.2,73.2,85.6,0,2,46,21.4,20.8,95.7,1,3,1,323,0,0,0,544,47,226,0,0,276,6
Lawrence Vickers,3125,FB,CLV,16,65.2,0,8,60.9,47.2,80.8,0,5,39,20.4,20.7,93.6,0,5,0,322,0,0,0,494,41,198,0,0,281,9
Dwayne Bowe,3639,WR,KC,16,35.4,0,16,81.7,62.3,66.3,0,0,1,0.2,0.2,100.0,1,0,0,319,0,0,0,900,1,582,0,0,318,9
Roydell Williams,2353,WR,TEN,16,44.5,0,31,77.5,,59.4,0,0,0,0.0,0.0,,0,0,0,318,0,0,0,715,0,395,0,0,318,1
Josh Reed,1043,WR,BUF,15,44.1,0,4,69.9,,70.5,0,0,0,0.0,0.0,,3,0,0,317,0,0,0,719,0,398,0,0,317,18
Brent Celek,3778,TE,PHI,16,66.5,0,24,69.3,54.2,65.7,1,8,100,39.2,39.2,94.5,2,10,1,317,0,0,0,477,103,263,0,0,214,412
Eric Johnson,929,TE,NO,14,45.0,0,20,58.1,67.3,60.0,2,3,88,19.3,19.6,97.2,3,5,0,316,0,0,0,702,94,480,0,0,222,411
Tom Nalen,95,C,DEN,5,100.0,0,10,81.2,88.6,75.4,1,2,160,100.0,100.0,99.1,0,3,0,315,315,0,0,315,170,170,0,0,145,0
Brad Hoover,740,FB,CAR,16,67.7,0,5,71.9,57.0,85.7,0,2,41,23.8,23.3,97.6,0,2,0,314,0,0,0,464,42,180,0,0,272,9
Kyle Turley,2895,T,KC,7,100.0,1,16,51.2,60.7,47.4,1,11,188,100.0,100.0,93.6,4,18,6,313,0,0,32,313,197,197,0,281,116,0
Jeff Garcia,550,QB,TB,14,41.4,0,30,80.7,,60.0,0,0,0,0.0,0.0,,5,0,0,312,0,0,0,753,0,425,0,0,312,0
Arnaz Battle,1499,WR,SF,16,35.3,0,28,63.7,,70.2,0,0,0,0.0,0.0,,1,0,0,311,0,0,0,880,0,565,0,0,311,10
Marty Booker,487,WR,MIA,15,36.4,1,17,61.0,,70.6,0,0,0,0.0,0.0,,2,0,0,309,0,0,0,850,0,539,0,0,309,5
Antwaan Randle El,1069,WR,WAS,16,39.2,0,32,82.6,,66.7,0,0,0,0.0,0.0,,0,0,0,309,0,0,0,789,0,475,0,0,309,2
Joey Galloway,117,WR,TB,16,37.9,0,30,77.4,,57.6,0,0,0,0.0,0.0,,1,0,0,308,0,0,0,812,0,502,0,0,308,0
Matt Spaeth,3693,TE,PIT,15,75.4,0,25,58.9,53.1,63.7,0,3,40,29.6,29.6,96.2,0,3,0,306,0,0,0,406,42,142,0,0,264,384
Cory Withrow,437,C,SD,10,100.0,0,27,66.0,66.0,63.8,1,6,149,100.0,100.0,97.7,2,7,0,305,304,0,0,305,155,155,0,0,150,1
Kevin Curtis,1389,WR,PHI,16,32.3,1,24,77.1,,67.0,0,0,0,0.0,0.0,,2,0,0,304,0,0,0,940,0,636,0,0,304,2
Justin Peelle,1104,TE,MIA,16,56.6,1,17,65.8,59.0,70.7,0,3,76,25.3,25.6,94.1,2,6,3,304,0,0,1,537,80,313,0,8,224,319
Vonta Leach,2100,FB,HST,16,62.4,0,13,65.2,71.6,82.8,1,0,25,12.6,13.5,98.0,0,1,0,302,0,0,0,484,28,208,0,0,274,5
Alge Crumpler,805,TE,ATL,14,44.7,0,2,72.5,55.2,79.2,1,3,46,11.5,11.7,95.7,0,4,0,299,0,0,0,669,49,419,0,0,250,564
Reggie Brown,2252,WR,PHI,16,32.3,1,24,70.0,,84.4,0,0,0,0.0,0.0,,1,0,0,297,0,0,0,919,0,617,0,0,297,13
Michael Matthews,4218,TE,NYG,20,74.8,0,21,52.6,61.8,68.8,2,1,59,38.1,38.3,97.5,0,3,0,297,0,0,2,397,62,162,0,0,235,302
Donovan McNabb,438,QB,PHI,14,33.4,0,24,66.1,,60.0,0,0,0,0.0,0.0,,3,0,0,295,0,0,0,883,0,567,0,0,295,0
B.J. Askew,1400,FB,TB,14,69.4,0,30,88.2,81.5,78.6,0,1,36,22.5,22.8,98.6,0,1,0,295,0,0,0,425,38,167,0,0,257,10
Marques Colston,3197,WR,NO,16,34.0,0,20,82.1,61.4,74.2,0,0,1,0.2,0.2,100.0,3,0,0,295,0,0,0,867,1,573,0,0,294,0
Jeremi Johnson,1430,FB,CIN,16,72.2,1,7,86.4,69.8,89.4,0,1,33,24.1,24.8,95.5,2,2,1,293,0,0,0,406,35,141,0,0,258,3
Mark Clayton,2239,WR,BLT,16,35.0,1,3,63.2,,69.0,0,0,0,0.0,0.0,,1,0,0,289,0,0,0,826,0,537,0,0,289,8
Alex Stepanovich,1821,C,CIN,7,100.0,1,7,51.1,70.2,46.1,1,4,171,100.0,100.0,98.5,2,5,0,288,288,0,0,288,182,182,0,0,106,0
Eric Moulds,165,WR,TEN,17,40.2,0,31,61.0,,64.5,0,0,0,0.0,0.0,,1,0,0,288,0,0,0,717,0,429,0,0,288,13
Thomas Tapeh,1880,FB,PHI,16,63.1,0,24,69.2,64.2,78.3,1,7,64,28.4,29.4,92.2,0,9,1,287,0,0,0,455,68,231,0,0,219,8
Terrelle Smith,651,FB,ARZ,16,75.7,0,1,74.2,86.8,76.7,0,1,33,27.3,28.3,98.5,0,1,0,286,0,0,0,378,36,127,0,0,250,6
Jon Kitna,217,QB,DET,16,29.9,0,11,66.5,,60.0,0,0,0,0.0,0.0,,3,0,0,283,0,0,0,948,0,652,0,0,283,0
Lorenzo Neal,47,FB,SD,14,75.3,0,27,73.3,76.0,83.5,0,2,37,32.7,32.5,97.3,1,2,0,281,0,0,0,373,38,117,0,0,243,2
Anthony Becht,602,TE,TB,17,77.0,0,30,69.3,49.1,78.2,1,2,37,31.1,31.7,95.9,2,3,0,281,0,0,0,365,39,123,0,0,242,339
Joe Jurevicius,365,WR,CLV,16,39.4,0,8,70.6,72.7,78.1,0,0,1,0.2,0.2,100.0,4,0,0,281,0,0,0,714,1,434,0,0,280,20
Mike Karney,1875,FB,NO,16,63.7,0,20,52.6,57.3,62.2,1,1,51,26.3,27.1,98.0,3,2,0,279,0,0,0,438,55,203,0,0,224,17
Korey Hall,3807,FB,GB,16,74.3,0,12,83.7,72.5,84.2,0,3,48,35.3,33.3,96.9,0,3,0,278,0,0,0,374,48,144,0,0,230,11
Justin Griffith,1433,FB,OAK,16,58.7,1,23,70.3,81.3,82.0,0,3,29,14.6,14.2,94.8,3,3,0,277,0,0,0,472,31,219,0,0,246,11
Wayne Gandy,76,T,ATL,5,100.0,1,2,70.8,69.8,65.5,0,11,162,100.0,100.0,96.0,1,12,1,275,0,0,275,275,171,171,0,0,104,0
Jonas Jennings,854,T,SF,5,100.0,0,28,59.4,60.9,59.4,2,12,161,100.0,100.0,95.0,4,15,1,272,0,0,270,272,170,170,0,0,102,2
Trent Edwards,3708,QB,BUF,10,46.9,0,4,59.4,,60.0,0,0,0,0.0,0.0,,1,0,0,269,0,0,0,574,0,298,0,0,269,0
Marcus Pollard,151,TE,SEA,16,50.7,0,29,59.3,74.2,65.2,1,1,51,16.8,16.9,98.0,3,2,0,267,0,0,0,527,53,313,0,0,214,488
Bernard Berrian,1799,WR,CHI,16,31.8,0,6,77.2,,61.5,0,0,0,0.0,0.0,,0,0,0,267,0,0,0,840,0,573,0,0,267,1
Santonio Holmes,2970,WR,PIT,14,37.3,0,25,84.7,,80.6,0,0,0,0.0,0.0,,1,0,0,265,0,0,0,711,0,441,0,0,265,0
Cecil Sapp,1695,FB,DEN,16,66.5,0,10,61.9,62.7,65.6,0,1,45,28.7,29.4,96.7,0,2,1,264,0,0,0,397,48,163,0,0,216,2
Anthony Fasano,2998,TE,DAL,17,57.0,0,9,59.0,69.1,64.0,0,3,34,15.2,15.3,95.6,2,3,0,264,0,0,0,463,36,235,0,0,228,340
Anquan Boldin,1369,WR,ARZ,12,36.6,0,1,77.9,80.9,66.7,0,0,2,0.5,0.4,100.0,6,0,0,263,0,0,0,718,2,456,0,0,261,30
Geoff Hangartner,2386,G,CAR,7,100.0,0,5,69.3,56.1,72.2,0,2,135,100.0,100.0,97.0,2,5,3,262,0,26,0,262,140,140,230,0,122,6
Kurt Warner,112,QB,ARZ,14,33.7,0,1,84.5,,60.0,0,0,0,0.0,0.0,,3,0,0,258,0,0,0,766,0,494,0,0,258,0
Max Starks,1796,T,PIT,15,100.0,0,25,81.0,71.0,78.9,1,5,106,100.0,100.0,96.2,1,7,1,256,0,0,220,256,112,112,0,0,144,36
Marc Bulger,684,QB,SL,12,36.5,0,26,62.0,,60.0,0,0,0,0.0,0.0,,3,0,0,256,0,0,0,701,0,438,0,0,256,0
Patrick Crayton,1932,WR,DAL,16,31.7,0,9,72.9,,85.6,0,0,0,0.0,0.0,,1,0,0,253,0,0,0,797,0,544,0,0,253,3
Donald Driver,533,WR,GB,17,29.0,0,12,81.4,,71.3,0,0,0,0.0,0.0,,2,0,0,250,0,0,0,863,0,611,0,0,250,3
Reggie Williams,1730,WR,JAX,17,40.3,0,15,73.3,,88.8,0,0,0,0.0,0.0,,5,0,0,249,0,0,0,618,0,368,0,0,249,11
Joey Harrington,1011,QB,ATL,12,37.4,0,2,69.3,,60.0,0,0,0,0.0,0.0,,0,0,0,246,0,0,0,658,0,405,0,0,246,0
