player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Alex Smith,2288,TE,TB,14,50.6,0,30,68.6,51.8,78.0,0,2,26,10.0,10.3,96.2,1,2,0,250,0,0,0,494,28,272,0,0,222,396
Robert Royal,1151,TE,BUF,15,44.0,0,4,61.1,83.3,78.1,0,0,35,10.5,11.0,100.0,1,0,0,248,0,0,0,563,39,354,0,0,209,398
Donald Driver,533,WR,GB,16,29.8,0,12,69.5,,82.0,0,0,0,0.0,0.0,,5,0,0,246,0,0,0,826,0,579,0,0,246,0
Chad Johnson,806,WR,CIN,13,31.7,0,7,65.1,42.4,70.6,0,0,0,0.0,0.0,,5,0,0,246,0,0,0,776,0,530,0,0,246,0
Plaxico Burress,586,WR,NYG,10,45.0,0,21,65.0,,79.5,0,0,0,0.0,0.0,,3,0,0,245,0,0,0,545,0,300,0,0,245,0
Eddie Royal,4356,WR,DEN,15,28.8,1,10,73.7,,73.6,0,0,0,0.0,0.0,,5,0,0,245,0,0,0,852,0,596,0,0,245,0
Koren Robinson,2864,WR,SEA,12,39.3,0,29,63.7,,79.5,0,0,0,0.0,0.0,,1,0,0,240,0,0,0,610,0,369,0,0,240,4
Bryant Johnson,1333,WR,SF,16,31.2,0,28,64.6,,70.2,0,0,0,0.0,0.0,,1,0,0,238,0,0,0,763,0,525,0,0,238,0
Terrelle Smith,651,FB,ARZ,19,80.9,0,1,68.4,83.8,74.4,0,0,26,33.3,33.7,100.0,2,0,0,237,0,0,0,293,28,83,0,0,209,0
Leonard Weaver,2835,FB,SEA,14,49.1,0,29,56.4,31.6,68.5,1,8,57,21.4,21.9,90.4,3,10,1,236,0,0,0,481,60,274,0,0,176,0
Zach Strief,3155,T,NO,10,95.9,0,20,72.3,71.2,71.3,1,7,140,94.0,93.6,96.4,1,9,1,235,0,0,183,245,146,156,0,43,89,19
Milford Brown,1222,G,JAX,5,100.0,1,15,65.6,63.7,67.4,3,3,123,100.0,100.0,97.6,1,6,0,234,0,0,0,234,129,129,234,0,105,0
DeSean Jackson,4363,WR,PHI,19,26.4,0,24,71.0,,74.3,0,0,0,0.0,0.0,,0,0,0,231,0,0,0,874,0,625,0,0,231,3
Tyler Thigpen,3833,QB,KC,14,30.3,0,16,64.9,61.3,61.3,0,0,1,0.2,0.2,100.0,2,0,0,230,0,0,0,759,1,508,0,0,229,0
Richard Angulo,1548,TE,JAX,15,65.8,0,15,59.2,30.5,73.4,0,5,32,22.2,22.7,89.1,0,6,1,229,0,0,0,348,35,154,0,0,194,321
Mike Cox,4716,FB,KC,16,61.0,0,16,69.7,56.4,85.1,0,1,20,12.7,13.3,97.5,3,1,0,225,0,0,0,369,22,165,0,0,203,13
Derek Anderson,2430,QB,CLV,10,39.9,0,8,55.9,,60.9,0,0,0,0.0,0.0,,4,0,0,224,0,0,0,561,0,324,0,0,224,0
Jabar Gaffney,1040,WR,NE,16,30.7,0,19,57.9,,87.9,0,0,0,0.0,0.0,,2,0,0,223,0,0,0,727,0,504,0,0,223,0
Damion Cook,949,T,DET,6,100.0,0,11,62.3,50.7,68.7,3,4,133,100.0,100.0,95.9,2,9,2,223,0,221,0,223,142,142,0,0,81,2
Reggie Williams,1730,WR,JAX,16,36.5,0,15,60.6,,85.0,0,0,0,0.0,0.0,,3,0,0,222,0,0,0,609,0,386,0,0,222,7
Ephraim Salaam,412,T,HST,13,99.6,0,13,63.1,71.7,62.1,2,5,123,99.2,99.2,95.5,3,9,2,222,0,1,210,223,129,130,0,0,93,12
Donnie Avery,4347,WR,SL,15,33.9,0,26,72.4,,68.1,0,0,0,0.0,0.0,,2,0,0,221,0,0,0,651,0,420,0,0,221,1
Roy Williams,1728,WR,DAL,15,30.2,0,9,55.0,,66.5,0,0,0,0.0,0.0,,4,0,0,219,0,0,0,726,0,506,0,0,219,0
Billy Miller,534,TE,NO,15,42.4,2,20,84.7,48.2,89.9,0,3,50,15.2,14.7,95.0,6,4,1,218,0,0,0,514,51,347,0,0,167,317
John Wade,399,C,OAK,4,100.0,0,23,62.3,56.7,62.0,1,3,104,100.0,100.0,96.2,2,6,2,216,216,0,0,216,112,112,0,0,104,0
Martellus Bennett,4375,TE,DAL,16,57.1,0,9,69.3,80.3,65.8,0,0,29,15.5,15.7,100.0,3,0,0,214,0,0,0,375,30,191,0,0,184,327
Devin Hester,3002,WR,CHI,15,33.8,1,6,65.0,,62.2,0,0,0,0.0,0.0,,4,0,0,214,0,0,0,634,0,414,0,0,214,0
Tory Humphrey,2644,TE,GB,16,61.7,0,12,70.0,80.1,63.0,0,0,17,11.7,11.4,100.0,1,0,0,213,0,0,0,345,17,149,0,0,196,231
Stephen Spach,2789,TE,ARZ,13,64.5,0,1,60.4,79.9,77.5,0,0,32,22.1,22.5,100.0,4,0,0,213,0,0,0,330,34,151,0,0,179,261
Mike Karney,1875,FB,NO,12,66.7,0,20,64.1,32.5,70.6,0,3,23,19.8,19.7,93.5,1,3,0,212,0,0,0,318,24,122,0,0,188,4
Jason McKie,1279,FB,CHI,11,75.6,0,6,71.2,85.8,72.5,0,0,34,37.8,37.4,100.0,3,0,0,211,0,0,0,279,34,91,0,0,177,1
Greg Jones II,1776,FB,JAX,12,66.9,0,15,88.1,71.1,89.9,0,1,41,29.9,29.4,98.8,1,1,0,208,0,0,0,311,42,143,0,0,166,1
Dan Klecko,1429,FB,PHI,18,68.6,0,24,54.7,57.8,58.2,0,3,44,32.8,31.7,94.3,3,4,1,208,0,0,0,303,44,139,0,0,164,2
Seth McKinney,1093,G,CLV,5,100.0,1,8,68.6,59.8,76.9,5,4,131,100.0,100.0,96.6,3,9,0,206,0,159,0,206,137,137,47,0,69,0
Ted Ginn Jr.,3625,WR,MIA,17,31.3,1,17,69.0,,65.8,0,0,0,0.0,0.0,,5,0,0,206,0,0,0,659,0,448,0,0,206,0
Seneca Wallace,1422,QB,SEA,10,42.4,0,29,72.1,,60.2,0,0,0,0.0,0.0,,1,0,0,205,0,0,0,483,0,271,0,0,205,0
Leroy Harris,3731,C,TEN,6,100.0,0,31,59.1,83.7,50.4,1,0,105,100.0,100.0,98.6,0,2,1,205,132,73,0,205,112,112,0,0,93,0
Tarvaris Jackson,3009,QB,MIN,9,46.3,0,18,65.9,,60.0,0,0,0,0.0,0.0,,1,0,0,204,0,0,0,441,0,226,0,0,204,0
John Kuhn,2686,FB,GB,16,77.0,0,12,80.3,82.8,81.6,0,0,22,30.1,29.3,100.0,0,0,0,204,0,0,0,265,22,75,0,0,182,4
Ronald Curry,1199,WR,OAK,12,48.9,0,23,60.1,,74.2,0,0,0,0.0,0.0,,0,0,0,204,0,0,0,417,0,213,0,0,204,7
Shaun Hill,1255,QB,SF,9,36.5,0,28,69.7,60.9,63.0,0,0,1,0.3,0.3,100.0,1,0,0,200,0,0,0,548,1,341,0,0,199,0
Jamar Nesbit,564,G,NO,4,100.0,0,20,70.7,74.6,65.4,0,3,116,100.0,100.0,98.7,1,3,0,198,0,196,0,198,123,123,2,0,75,0
Kevin Curtis,1389,WR,PHI,12,33.0,0,24,66.1,,72.7,0,0,0,0.0,0.0,,1,0,0,197,0,0,0,597,0,400,0,0,197,0
Manuel Ramirez,3733,G,DET,4,100.0,1,11,67.6,57.4,72.9,1,8,122,100.0,100.0,96.3,1,9,0,197,0,73,0,197,127,127,124,0,70,0
Domenik Hixon,3075,WR,NYG,17,37.2,0,21,75.9,,71.2,0,0,0,0.0,0.0,,2,0,0,197,0,0,0,530,0,331,0,0,197,0
Daniel Coats,3908,FB,CIN,16,67.7,0,7,54.4,54.7,70.8,0,1,14,13.7,14.5,96.4,1,1,0,197,0,0,0,291,16,110,0,0,181,38
Kendall Simmons,1037,G,PIT,4,100.0,1,25,52.0,68.4,51.5,2,3,100,100.0,100.0,96.5,2,6,1,195,0,0,0,195,102,102,195,0,93,0
Jason Avant,3054,WR,PHI,18,32.0,0,24,69.7,,88.7,0,0,0,0.0,0.0,,2,0,0,194,0,0,0,607,0,413,0,0,194,6
B.J. Askew,1400,FB,TB,10,64.1,0,30,63.8,64.2,69.6,2,0,20,16.9,17.2,95.0,1,2,0,193,0,0,0,301,21,122,0,0,172,5
Anthony Gonzalez,3648,WR,IND,17,28.5,0,14,70.3,,81.8,0,0,0,0.0,0.0,,1,0,0,193,0,0,0,677,0,484,0,0,193,0
Deon Anderson,3811,FB,DAL,14,77.1,0,9,66.6,27.9,76.1,0,1,13,20.6,19.1,88.5,0,2,1,192,0,0,0,249,13,68,0,0,179,0
Brian Westbrook,1094,HB,PHI,17,20.5,0,24,58.4,74.9,69.8,1,4,145,25.0,24.7,97.6,0,6,1,191,0,0,0,930,149,603,0,0,42,0
Matt Forte,4358,HB,CHI,16,22.2,0,6,59.9,74.9,60.3,0,6,154,32.0,31.5,98.1,0,6,0,189,0,0,0,852,157,499,0,0,32,1
Bobby Engram,177,WR,SEA,13,36.5,0,29,63.0,,76.9,0,0,0,0.0,0.0,,1,0,0,188,0,0,0,515,0,327,0,0,188,0
Lawrence Vickers,3125,FB,CLV,12,61.5,0,8,73.4,61.8,82.3,0,2,20,16.5,15.7,95.0,1,2,0,187,0,0,0,304,20,127,0,0,167,4
Luke Lawton,2099,FB,OAK,14,75.7,1,23,75.3,73.0,76.3,0,2,34,36.6,36.8,97.1,2,2,0,187,0,0,0,247,35,95,0,0,152,1
Patrick Crayton,1932,WR,DAL,16,28.6,0,9,60.3,,89.5,0,0,0,0.0,0.0,,1,0,0,186,0,0,0,650,0,463,0,0,186,0
Lance Moore,2718,WR,NO,16,27.0,0,20,76.3,,89.4,0,0,0,0.0,0.0,,1,0,0,186,0,0,0,689,0,503,0,0,186,0
Chaz Schilens,4540,WR,OAK,16,45.1,3,23,60.0,,71.3,0,0,0,0.0,0.0,,4,0,0,185,0,0,0,410,0,224,0,0,185,6
Greg Camarillo,2523,WR,MIA,11,35.2,0,17,77.3,,92.2,0,0,0,0.0,0.0,,1,0,0,184,0,0,0,522,0,336,0,0,184,0
Billy Bajema,2466,TE,SF,16,84.7,0,28,72.7,55.6,79.4,1,0,34,53.1,52.2,92.6,3,3,2,183,0,0,0,216,36,69,0,0,147,188
Joel Dreessen,2415,TE,HST,16,57.0,1,13,58.4,46.4,74.3,0,5,38,22.5,23.2,93.4,2,5,0,180,0,0,0,316,41,177,0,0,139,305
Ashley Lelie,1026,WR,OAK,13,41.9,0,23,54.8,,81.3,0,0,0,0.0,0.0,,1,0,0,179,0,0,0,427,0,248,0,0,179,1
Brad Cottam,4390,TE,KC,16,59.3,0,16,68.0,48.9,87.0,0,2,26,18.3,17.6,92.3,1,3,1,178,0,0,0,300,26,148,0,1,152,227
Moran Norris,865,FB,DET,10,68.9,0,11,85.1,73.1,91.9,1,0,24,23.8,25.5,97.9,1,1,0,177,0,0,0,257,27,106,0,0,150,0
Ronnie Brown,2219,HB,MIA,17,26.3,1,17,62.4,69.7,57.1,0,4,98,27.9,28.0,98.0,1,4,0,174,0,0,0,662,101,361,0,0,73,0
Jason Whittle,436,G,BUF,5,100.0,0,4,65.4,61.8,67.5,1,2,86,100.0,100.0,97.1,1,4,1,172,0,0,0,172,92,92,156,0,80,2
Heath Evans,843,FB,NE,16,72.8,0,19,61.2,44.2,68.5,0,1,7,11.7,11.7,92.9,0,1,0,171,0,0,0,235,7,60,0,0,164,2
Marques Colston,3197,WR,NO,11,31.7,0,20,72.4,65.5,85.6,0,0,1,0.3,0.3,100.0,0,0,0,171,0,0,0,540,1,370,0,0,170,0
John Greco,4379,T,SL,5,100.0,0,26,68.1,78.5,60.9,0,0,95,100.0,100.0,97.9,0,2,2,171,0,133,0,171,99,99,38,0,72,0
George Foster,1336,T,DET,4,100.0,0,11,51.1,55.6,52.9,1,8,100,100.0,100.0,93.5,2,11,2,171,0,0,0,171,111,111,0,171,60,0
Lousaka Polite,2152,FB,MIA,12,64.8,0,17,63.2,41.6,71.4,0,2,16,20.3,19.3,93.7,0,2,0,171,0,0,0,264,16,83,0,0,155,1
Matt Hasselbeck,408,QB,SEA,7,40.7,0,29,64.7,,60.0,0,0,0,0.0,0.0,,2,0,0,170,0,0,0,418,0,248,0,0,170,0
Sean McHugh,1955,FB,PIT,18,84.2,0,25,80.8,30.8,80.4,0,0,3,9.1,13.5,66.7,1,1,1,170,0,0,0,202,5,37,0,0,165,84
Derek Fine,4446,TE,BUF,10,67.3,0,4,69.2,34.8,65.9,0,1,9,10.0,9.9,94.4,1,1,0,169,0,0,0,251,9,91,0,3,160,233
Matt Jones,2238,WR,JAX,12,27.6,0,15,77.9,,72.3,0,0,0,0.0,0.0,,2,0,0,167,0,0,0,604,0,437,0,0,167,0
Steve Smith,3667,WR,NYG,17,30.4,0,21,68.3,,88.8,0,0,0,0.0,0.0,,2,0,0,167,0,0,0,549,0,382,0,0,167,1
Tony Stewart,887,TE,OAK,16,63.1,1,23,55.4,45.9,63.2,0,2,30,25.0,24.2,93.3,2,3,1,166,0,0,0,263,31,128,0,0,135,203
Jordy Nelson,4350,WR,GB,16,32.3,0,12,63.3,66.1,72.6,0,0,1,0.3,0.3,100.0,1,0,0,165,0,0,0,511,1,347,0,0,164,3
Dane Looker,755,WR,SL,13,34.0,0,26,50.3,,60.9,0,0,0,0.0,0.0,,1,0,0,163,0,0,0,479,0,316,0,0,163,6
John Owens,1133,TE,DET,15,64.0,0,11,73.4,64.5,82.8,0,1,29,25.0,25.4,98.3,0,1,0,162,0,0,0,253,31,122,0,0,131,251
Kellen Winslow,1727,TE,CLV,10,35.4,1,8,66.4,73.5,57.2,0,0,4,1.4,1.3,100.0,6,0,0,162,0,0,4,458,4,300,0,1,158,191
Kyle Kosier,1208,G,DAL,3,100.0,0,9,56.4,29.3,64.6,0,11,84,100.0,100.0,93.5,1,11,0,161,0,161,0,161,86,86,0,0,75,0
Deion Branch,1072,WR,SEA,8,38.6,0,29,74.2,,76.0,0,0,0,0.0,0.0,,0,0,0,160,0,0,0,414,0,254,0,0,160,0
Donte' Stallworth,1020,WR,CLV,11,32.7,0,8,47.1,,66.2,0,0,0,0.0,0.0,,1,0,0,160,0,0,0,489,0,328,0,0,160,5
Josh Sitton,4449,G,GB,6,100.0,0,12,78.8,56.7,87.0,2,1,93,100.0,100.0,97.3,3,4,1,159,0,0,0,159,96,96,159,0,63,0
Syndric Steptoe,3850,WR,CLV,16,31.5,0,8,46.7,70.3,85.6,0,0,1,0.3,0.6,100.0,2,0,0,157,0,0,0,498,2,343,0,0,155,4
J.T. O'Sullivan,1169,QB,SF,9,33.9,0,28,58.3,,60.7,0,0,0,0.0,0.0,,1,0,0,156,0,0,0,460,0,296,0,0,156,0
Dan Orlovsky,2362,QB,DET,10,35.1,0,11,57.4,,60.0,0,0,0,0.0,0.0,,1,0,0,156,0,0,0,444,0,285,0,0,156,0
Devard Darling,1803,WR,KC,15,30.6,2,16,53.4,68.2,73.3,0,0,1,0.3,0.3,100.0,2,0,0,154,0,0,0,503,1,350,0,0,153,2
Kevin Boothe,3121,T,NYG,13,98.7,0,21,39.3,43.0,49.2,2,2,65,97.0,97.1,89.2,3,9,5,153,0,6,0,155,67,69,8,119,86,22
Jacob Hester,4383,FB,SD,13,65.4,0,27,68.6,65.9,86.9,0,0,17,21.8,21.0,94.1,2,1,1,153,0,0,0,234,17,81,0,0,136,0
Mike Tolbert,4740,FB,SD,12,63.5,0,27,54.8,62.6,54.3,0,1,12,14.6,15.7,95.8,0,1,0,153,0,0,0,241,14,89,0,0,139,1
Ben Patrick,3831,TE,ARZ,13,58.5,0,1,78.7,58.4,83.9,1,1,23,18.3,17.6,95.7,1,2,0,152,0,0,1,260,23,131,0,0,129,196
Keenan Burton,4442,WR,SL,13,42.9,0,26,52.2,,69.4,0,0,0,0.0,0.0,,0,0,0,152,0,0,0,354,0,199,0,0,152,0
Tony Scheffler,3006,TE,DEN,13,36.7,0,10,74.5,53.0,86.3,0,2,11,4.3,4.0,90.9,2,2,0,152,0,0,0,414,11,272,0,0,141,153
Harry Douglas,4398,WR,ATL,17,30.3,0,2,59.9,,89.4,0,0,0,0.0,0.0,,0,0,0,151,0,0,0,499,0,336,0,0,151,0
Steve Justice,4515,C,IND,4,100.0,0,14,80.7,64.4,87.7,3,1,91,100.0,100.0,96.7,1,5,1,151,0,93,0,151,94,94,58,0,57,0
Maurice Jones-Drew,3005,HB,JAX,16,21.4,0,15,59.6,65.6,77.9,1,2,111,25.2,25.3,95.9,1,6,3,149,0,0,0,695,117,463,0,0,32,0
Justin Griffith,1433,FB,OAK,7,65.5,0,23,60.9,64.0,65.5,0,2,20,21.3,21.6,95.0,0,2,0,148,0,0,0,226,21,97,0,0,127,8
Daniel Wilcox,1002,TE,BLT,16,79.2,0,3,75.1,78.0,67.2,0,0,18,34.0,33.3,100.0,0,0,0,145,0,0,1,183,19,57,0,1,126,166
Brandon Lloyd,1436,WR,CHI,11,38.2,1,6,72.4,,60.5,0,0,0,0.0,0.0,,2,0,0,145,0,0,0,380,0,235,0,0,145,0
Johnnie Lee Higgins,3715,WR,OAK,16,40.2,0,23,59.1,,66.9,0,0,0,0.0,0.0,,1,0,0,145,0,0,0,361,0,213,0,0,145,1
Keary Colbert,1783,WR,DET,13,37.3,0,11,51.6,,81.6,0,0,0,0.0,0.0,,0,0,0,144,0,0,0,386,0,242,0,0,144,0
Korey Hall,3807,FB,GB,11,69.1,0,12,70.8,65.4,71.1,0,0,15,20.0,20.3,100.0,2,0,0,141,0,0,0,204,16,79,0,0,125,2
Mark Bradley,2256,WR,KC,11,28.9,1,16,59.2,,73.6,0,0,0,0.0,0.0,,2,0,0,140,0,0,0,484,0,344,0,0,140,0
Dustin Keller,4344,TE,NYJ,16,27.9,0,22,73.1,76.2,73.8,0,0,13,3.7,4.2,100.0,1,0,0,140,0,0,0,501,16,377,0,1,124,287
Jason Fabini,388,G,WAS,3,100.0,2,32,45.8,42.7,55.9,1,8,72,100.0,100.0,92.4,3,10,1,139,0,0,7,139,76,76,0,132,63,0
Scott Mruczkowski,2459,TE,SD,11,96.5,0,27,73.1,50.5,84.0,2,2,82,94.3,94.6,95.1,0,6,2,136,0,115,0,141,88,93,0,3,48,23
Tony Curtis,2552,TE,DAL,16,59.9,0,9,52.6,43.0,73.1,2,0,10,10.3,9.9,90.0,3,2,0,136,0,0,0,227,10,101,0,0,126,131
Sidney Rice,3660,WR,MIN,14,43.0,1,18,67.9,,60.5,0,0,0,0.0,0.0,,1,0,0,136,0,0,0,316,0,180,0,0,136,0
Sage Rosenfels,863,QB,HST,6,40.6,0,13,60.7,,60.3,0,0,0,0.0,0.0,,0,0,0,136,0,0,0,335,0,195,0,0,136,0
Shaun McDonald,1418,WR,DET,12,28.5,0,11,57.3,,64.5,0,0,0,0.0,0.0,,1,0,0,135,0,0,0,474,0,339,0,0,135,1
Ricky Williams,440,HB,MIA,17,27.2,1,17,52.6,80.7,72.6,0,2,55,23.0,23.1,98.2,1,2,0,133,0,0,0,489,56,242,0,0,77,1
Clinton Portis,1058,HB,WAS,16,17.7,1,32,68.5,79.7,77.9,1,3,107,30.1,29.3,98.1,2,4,0,132,0,0,0,747,109,372,0,0,23,0
Mark Campbell,545,TE,NO,9,58.3,0,20,60.6,37.4,61.9,1,0,11,10.9,13.1,95.5,2,1,0,130,0,0,0,223,14,107,0,0,116,204
Mewelde Moore,1840,HB,PIT,19,22.1,0,25,57.9,46.7,57.8,6,3,108,26.8,27.2,92.1,0,13,4,129,0,0,0,584,115,423,0,0,14,0
Brian Griese,379,QB,TB,5,38.1,0,30,62.5,,60.0,0,0,0,0.0,0.0,,2,0,0,128,0,0,0,336,0,204,0,0,128,0
Kyle Williams,4266,T,SEA,2,100.0,0,29,46.3,47.7,52.4,0,9,62,100.0,100.0,92.7,2,9,0,127,0,0,127,127,64,64,0,0,63,0
Javon Walker,1027,WR,OAK,8,41.2,0,23,61.6,,64.0,0,0,0,0.0,0.0,,1,0,0,127,0,0,0,308,0,181,0,0,127,3
Marion Barber III,2326,HB,DAL,15,18.3,0,9,52.6,67.4,55.3,1,3,97,24.0,24.0,96.9,1,5,1,127,0,0,0,694,102,425,0,0,25,0
Chris Morris,3159,C,OAK,4,100.0,0,23,47.7,44.7,52.4,1,5,75,100.0,100.0,94.7,1,7,1,126,54,2,0,126,80,80,70,0,46,0
Marty Booker,487,WR,CHI,13,33.9,0,6,53.9,,60.3,0,0,0,0.0,0.0,,1,0,0,126,0,0,0,372,0,245,0,0,126,0
L.J. Shelton,455,T,SD,4,99.2,0,27,63.1,60.6,67.1,3,3,69,98.6,98.6,92.8,1,8,2,126,0,0,125,127,73,74,0,0,53,2
Russ Hochstein,890,TE,NE,9,93.2,0,19,82.1,57.3,83.6,1,0,18,66.7,66.7,97.2,1,1,0,124,11,0,0,133,18,27,23,0,106,58
Frank Gore,2282,HB,SF,14,17.3,0,28,53.5,64.9,57.1,1,3,85,20.7,21.0,95.3,2,6,2,124,0,0,0,718,93,442,0,0,31,0
Derrick Ward,1949,HB,NYG,17,21.1,0,21,73.9,78.5,58.0,0,1,102,29.4,30.7,98.5,0,2,1,123,0,0,0,582,113,368,0,0,10,0
Dan Kreider,749,FB,SL,11,69.1,0,26,43.1,49.8,55.3,0,0,26,33.8,33.8,92.3,0,2,2,121,0,0,0,175,27,80,0,0,94,1
Herbert Taylor,3812,T,KC,6,100.0,0,16,62.7,75.2,65.2,0,3,76,100.0,100.0,96.7,3,4,1,120,0,0,86,120,77,77,5,28,43,1
Peyton Hillis,4541,FB,DEN,10,34.4,0,10,70.5,66.8,69.9,0,2,34,18.9,17.5,97.1,1,2,0,120,0,0,0,349,34,194,0,0,86,0
Willis McGahee,1339,HB,BLT,16,23.3,0,3,45.6,74.2,69.1,0,1,60,26.8,28.4,97.5,2,2,1,119,0,0,0,510,69,243,0,0,50,1
Robert Meachem,3643,WR,NO,14,38.6,0,20,63.4,,71.7,0,0,0,0.0,0.0,,1,0,0,113,0,0,0,293,0,179,0,0,113,0
James Thrash,323,WR,WAS,16,32.4,0,32,50.6,,84.5,0,0,0,0.0,0.0,,1,0,0,112,0,0,0,346,0,234,0,0,112,0
Jerry Porter,617,WR,JAX,10,33.0,0,15,57.3,,80.6,0,0,0,0.0,0.0,,0,0,0,112,0,0,0,339,0,227,0,0,112,2
Shawn Andrews,1737,G,PHI,2,100.0,0,24,92.4,73.5,92.7,0,2,63,100.0,100.0,98.4,0,2,0,111,0,0,0,111,67,67,96,15,44,0
Jerramy Stevens,1035,TE,TB,14,24.9,0,30,56.0,42.4,66.6,1,1,10,3.0,3.2,90.0,3,2,0,111,0,0,0,445,11,345,0,0,100,322
Darnell Dinkins,1236,TE,CLV,12,62.4,0,8,66.0,53.1,89.5,0,1,8,11.1,10.7,93.7,3,1,0,111,0,0,0,178,8,75,0,1,103,122
Justin Fargas,1410,HB,OAK,14,23.6,0,23,53.7,67.3,68.9,1,3,83,40.3,41.1,95.2,0,6,2,107,0,0,0,453,88,214,0,0,19,0
Devin Thomas,4348,WR,WAS,16,34.1,1,32,54.0,,70.9,0,0,0,0.0,0.0,,4,0,0,106,0,0,0,311,0,202,0,0,106,0
Will Heller,1623,TE,SEA,12,69.5,0,29,61.4,75.8,78.3,0,0,10,17.9,19.3,100.0,2,0,0,105,0,0,0,151,11,57,0,0,94,140
Steve Slaton,4403,HB,HST,16,13.9,0,13,70.3,64.0,59.5,2,2,76,17.7,19.0,96.1,0,5,1,103,0,0,0,742,86,453,0,0,17,0
Carey Davis,2029,FB,PIT,17,61.4,0,25,60.7,49.3,85.4,1,0,20,29.4,29.2,92.5,0,2,1,102,0,0,0,166,21,72,0,0,81,10
Davone Bess,4694,WR,MIA,17,24.9,0,17,82.8,,94.0,0,0,0,0.0,0.0,,0,0,0,102,0,0,0,410,0,307,0,0,102,0
Bubba Franks,592,TE,NYJ,8,65.0,0,22,63.6,56.6,70.8,0,0,10,16.4,16.7,90.0,1,1,1,102,0,0,0,157,11,66,0,0,91,152
Kevin Smith,4378,HB,DET,16,14.4,1,11,63.6,65.0,57.5,1,2,84,19.6,20.2,97.0,3,4,1,102,0,0,0,710,92,456,0,0,10,0
Montrae Holland,1415,G,DAL,5,100.0,0,9,80.5,53.5,85.6,2,2,55,100.0,100.0,96.4,0,4,0,101,0,98,0,101,57,57,3,0,44,0
Casey Fitzsimmons,1607,TE,DET,14,41.1,0,11,61.3,39.7,73.3,0,2,13,8.8,10.5,92.3,0,2,0,101,0,0,0,246,17,162,0,0,84,174
Brad Smith,3048,WR,NYJ,15,40.2,1,22,58.9,,69.6,0,0,0,0.0,0.0,,1,0,0,101,0,0,0,251,0,138,0,0,101,2
Marshawn Lynch,3628,HB,BUF,15,14.9,1,4,69.3,45.5,59.3,2,4,74,19.7,19.7,93.2,3,8,2,100,0,0,0,669,77,391,0,0,23,0
Brian Finneran,423,WR,ATL,17,38.2,0,2,64.6,28.8,82.9,0,0,0,0.0,0.0,,0,0,0,100,0,0,1,262,0,162,0,0,100,45
Chris Johnson,4338,HB,TEN,16,15.1,0,31,69.1,47.4,86.3,1,3,72,20.5,20.9,94.4,2,6,2,100,0,0,0,661,78,374,0,0,22,0
LaDainian Tomlinson,777,HB,SD,17,13.0,0,27,50.6,28.8,53.3,2,6,68,16.7,17.2,92.6,2,9,1,99,0,0,0,760,74,430,0,0,25,0
Jamal Lewis,583,HB,CLV,16,17.8,0,8,45.4,53.5,57.3,2,5,63,27.4,27.4,94.4,0,7,0,99,0,0,0,555,65,237,0,0,34,0
Daunte Culpepper,446,QB,DET,5,39.2,0,11,46.8,,60.0,0,0,0,0.0,0.0,,2,0,0,98,0,0,0,250,0,145,0,0,98,0
Warrick Dunn,236,HB,TB,15,16.4,0,30,58.1,53.6,67.9,1,4,76,20.4,20.8,94.1,0,7,2,98,0,0,0,599,81,390,0,0,17,0
Jerome Felton,4460,FB,DET,11,63.2,0,11,64.6,81.9,61.5,0,0,15,22.7,21.4,100.0,0,0,0,98,0,0,0,155,15,70,0,0,83,0
Greg Estandia,3597,TE,JAX,16,47.3,0,15,58.8,74.7,64.8,0,0,7,6.5,6.1,100.0,1,0,0,97,0,0,0,205,7,115,0,0,90,128
Joseph Addai,2975,HB,IND,13,19.7,0,14,56.4,58.8,58.1,2,1,80,27.2,27.6,96.9,0,4,1,97,0,0,0,493,85,308,0,0,12,0
Larry Johnson,1343,HB,KC,12,22.0,0,16,58.7,77.0,59.5,1,3,78,35.6,36.2,97.4,0,4,0,96,0,0,0,436,81,224,0,0,15,0
Adrian Peterson,3623,HB,MIN,17,12.8,0,18,64.9,62.5,58.3,2,4,61,20.3,20.1,95.1,1,6,0,95,0,0,0,744,64,319,0,0,31,0
Frank Omiyale,2380,T,CAR,2,100.0,0,5,72.6,75.2,73.2,1,0,31,100.0,100.0,98.4,2,1,0,95,0,0,95,95,32,32,0,0,63,0
Jeff Dugan,1936,FB,MIN,10,62.9,0,18,52.3,72.0,67.7,0,0,3,5.7,7.1,100.0,1,0,0,95,0,0,0,151,4,56,0,0,91,99
Roscoe Parrish,2272,WR,BUF,13,25.5,0,4,60.2,,78.3,0,0,0,0.0,0.0,,0,0,0,95,0,0,0,372,0,275,0,0,95,1
Carson Palmer,1317,QB,CIN,4,38.1,0,7,49.0,,60.0,0,0,0,0.0,0.0,,3,0,0,94,0,0,0,247,0,151,0,0,94,0
